"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"327","CLDN6","P56747","4",0,3,2.49930613392491,"AF-P56747-F1-model_v4","P56747-F1",0.114,0.566,1,80.7301104294478,120,79,51,29,10,29
"328","ITIH2","P19823","4",1804,3,2.59106100774007,"AF-P19823-F1-model_v4","P19823-F1",0.269,0.566,3,82.5736792327161,52,21,16,0,2,0
"329","GZMA","P12544","4",0,1,2.13250503860387,"AF-P12544-F1-model_v4","P12544-F1",0.34,0.564,2,91.4629437869823,578,180,108,4,6,4
"330","MARVELD2","Q8N4S9","4",3535,7,3.09297921227531,"AF-Q8N4S9-F1-model_v4","Q8N4S9-F1",0.305,0.564,1,67.2056255526083,79,18,12,0,0,0
"331","TIGIT","Q495A1","4",0,1,2.84376646361449,"AF-Q495A1-F1-model_v4","Q495A1-F1",0.408,0.564,2,74.8874539544962,1438,1019,628,300,29,300
"332","E2F8","A0AVK6","4",0,1,3.47113592525479,"AF-A0AVK6-F1-model_v4","A0AVK6-F1",0.14,0.562,1,53.6931614756577,158,110,54,39,5,39
"333","PACSIN1","Q9BY11","4",0,1,2.29446096303234,"AF-Q9BY11-F1-model_v4","Q9BY11-F1",0.285,0.562,1,85.3939419318816,89,10,1,3,0,3
"334","TBX20","Q9UMR3","4",0,1,3.76216065561623,"AF-Q9UMR3-F1-model_v4","Q9UMR3-F1",0.09,0.559,2,68.1721142197866,233,20,7,5,0,5
"335","KIF2C","Q99661","4",19,4,3.10885394321417,"AF-Q99661-F1-model_v4","Q99661-F1",0.07,0.558,2,74.6576222300387,308,188,104,34,6,34
"336","PCDHA12","Q9UN75","57",0,1,2.26796606896883,"AF-Q9UN75-F1-model_v4","Q9UN75-F1",0.202,0.556,1,74.5416405813304,5,2,1,0,0,0
"337","TK1","P04183","4",2831,4,3.11992599365881,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674,795,477,294,64,14,64
"338","EXO1","Q9UQ84","4",7648,4,4.25741583454733,"AF-Q9UQ84-F1-model_v4","Q9UQ84-F1",0.203,0.552,1,63.6393491751173,939,398,177,87,15,87
"339","SPN","P16150","4",0,1,2.24147975147121,"AF-P16150-F1-model_v4","P16150-F1",0.297,0.552,1,53.319008147361,3339,1113,830,15,17,15
"340","CHAD","O15335","4",0,2,2.49667649500879,"AF-O15335-F1-model_v4","O15335-F1",0.055,0.551,1,93.2710133239832,3610,329,217,24,27,24
"341","DENND1B","Q6P3S1","28",0,1,2.56867787217385,"AF-Q6P3S1-F1-model_v4","Q6P3S1-F1",0.397,0.551,2,67.057592775041,34,4,3,1,0,1
"342","ITGA11","Q9UKX5","4",0,1,2.26097510710301,"AF-Q9UKX5-F1-model_v4","Q9UKX5-F1",0.349,0.551,1,85.7861912858661,100,48,28,5,2,5
"343","NAT1","P18440","51",0,1,6.08216749295942,"AF-P18440-F1-model_v4","P18440-F1",0.291,0.551,1,98.206051861146,891,484,299,96,14,96
"344","SORD","Q00796","2",0,1,2.06102770052142,"AF-Q00796-F1-model_v4","Q00796-F1",0.207,0.55,1,98.0611094564408,140,20,11,1,0,1
"345","TNFRSF9","Q07011","4",3391,5,3.66221215898727,"AF-Q07011-F1-model_v4","Q07011-F1",0.306,0.548,2,81.7623076923077,566,270,174,8,11,8
"346","CCNA2","P20248","4",4438,9,2.10745063489118,"AF-P20248-F1-model_v4","P20248-F1",0.256,0.547,2,74.7478724026924,802,513,330,29,17,29
"347","CRP","P02741","4",7913,5,2.59249522923368,"AF-P02741-F1-model_v4","P02741-F1",0.285,0.547,1,94.2306267645398,68933,7578,4939,334,474,334
"348","FGF5","P12034","4",0,3,2.09189472088409,"AF-P12034-F1-model_v4","P12034-F1",0.431,0.547,2,76.0454772182254,454,95,55,22,2,22
"349","ERCC6L","Q2NKX8","4",0,1,3.2508782351318,"AF-Q2NKX8-F1-model_v4","Q2NKX8-F1",0.048,0.546,1,62.794578920827,65,43,20,15,0,15
"350","ANK1","P16157","4",2564,3,2.03469053315844,"AF-P16157-F1-model_v4","P16157-F1",0.092,0.544,1,69.7517586587553,345,39,21,2,1,2
"351","CST1","P01037","4",0,1,9.49687701830201,"AF-P01037-F1-model_v4","P01037-F1",0.29,0.544,1,92.4962424242424,180,62,40,16,1,16
"352","ADCY1","Q08828","4",0,1,2.56664176256428,"AF-Q08828-F1-model_v4","Q08828-F1",0.243,0.543,1,78.4270947271259,113,32,23,6,0,6
"353","MMP10","P09238","4",516,2,5.3254451931626,"AF-P09238-F1-model_v4","P09238-F1",0.19,0.54,1,85.62216801461,833,313,224,36,13,36
"354","CFHR5","Q9BXR6","4",0,1,2.83896471862236,"AF-Q9BXR6-F1-model_v4","Q9BXR6-F1",0.186,0.538,1,83.167052958121,134,11,6,0,1,0
"355","CST4","P01036","4",516,2,9.51935671519382,"AF-P01036-F1-model_v4","P01036-F1",0.282,0.537,1,89.9583479789104,64,13,9,6,1,6
"356","ECT2","Q9H8V3","4",140,3,2.17837702372757,"AF-Q9H8V3-F1-model_v4","Q9H8V3-F1",0.116,0.537,1,71.662188876652,397,249,128,90,8,90
"357","PGR","P06401","4",22,2,2.65453361724841,"AF-P06401-F1-model_v4","P06401-F1",0.236,0.536,2,57.7072780894835,4648,2992,2515,114,163,114
"358","SCUBE2","Q9NQ36","4",0,1,3.34371777960167,"AF-Q9NQ36-F1-model_v4","Q9NQ36-F1",0.149,0.536,1,71.9167333333333,92,45,24,15,0,15
"359","KRT37","O76014","4",512,6,4.25757769427043,"AF-O76014-F1-model_v4","O76014-F1",0.419,0.535,2,76.345,4,1,1,0,0,0
"360","BPIFB4","P59827","11",0,5,2.3321836971143,"AF-P59827-F1-model_v4","P59827-F1",0.227,0.532,2,69.3671569271175,32,3,1,2,0,2
"361","BPIFB6","Q8NFQ5","11",0,5,5.29732900885382,"AF-Q8NFQ5-F1-model_v4","Q8NFQ5-F1",0.406,0.532,1,88.1731120689655,3,1,1,0,0,0
"362","EFNA2","O43921","31",0,2,2.66584982279791,"AF-O43921-F1-model_v4","O43921-F1",0.138,0.532,1,81.3488210900474,26,11,4,0,0,0
"363","NDC80","O14777","4",0,3,3.30043006935963,"AF-O14777-F1-model_v4","O14777-F1",0.161,0.532,2,78.6095798805165,604,263,113,40,12,40
"364","KRT18","P05783","4",5076,8,2.54140220267711,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797,420,187,127,5,5,5
"365","S100P","P25815","4",0,1,4.86434356153012,"AF-P25815-F1-model_v4","P25815-F1",0.427,0.529,1,87.1975412087912,592,452,366,160,16,160
"366","RLN1","P04808","63",0,1,2.20514089107412,"AF-P04808-F1-model_v4","P04808-F1",0.335,0.528,3,61.2333692722372,73,12,10,2,0,2
"367","CCNE2","O96020","4",0,1,2.16374616627203,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399,312,239,171,23,10,23
"368","SYCP3","Q8IZU3","4",3250,9,2.1246017124543,"AF-Q8IZU3-F1-model_v4","Q8IZU3-F1",0.386,0.527,2,81.6428505154639,440,50,17,2,9,2
"369","GNGT1","P63211","4",9473,9,5.54711272968402,"AF-P63211-F1-model_v4","P63211-F1",0.318,0.524,1,88.8391186440678,30,12,9,1,1,1
"370","NELL2","Q99435","4",516,2,4.348933379893,"AF-Q99435-F1-model_v4","Q99435-F1",0.254,0.523,1,80.3271710630232,107,39,26,9,2,9
"371","ESRRG","P62508","4",0,1,2.79289757676446,"AF-P62508-F1-model_v4","P62508-F1",0.247,0.522,1,76.1837890625,341,116,73,6,5,6
"372","UPK1B","O75841","70",0,2,3.72592612334305,"AF-O75841-F1-model_v4","O75841-F1",0.091,0.522,1,85.7588862217955,90,39,27,6,2,6
"373","UNC5D","Q6UXZ4","4",0,1,3.0481377360113,"AF-Q6UXZ4-F1-model_v4","Q6UXZ4-F1",0.448,0.516,3,74.941135935397,55,27,15,9,0,9
"374","CENPM","Q9NSP4","4",1,9,3.13266306502472,"AF-Q9NSP4-F1-model_v4","Q9NSP4-F1",0.181,0.514,1,89.7646820809249,53,41,26,10,1,10
"375","IL21","Q9HBE4","40",0,1,5.54570380412116,"AF-Q9HBE4-F1-model_v4","Q9HBE4-F1",0.14,0.514,1,84.1228680981595,4131,972,481,207,25,207
"376","NPY1R","P25929","55",0,1,3.05382569046804,"AF-P25929-F1-model_v4","P25929-F1",0.142,0.514,1,79.6758456117873,248,39,22,4,0,4
"377","AKAP5","P24588","4",1542,2,3.055232987804,"AF-P24588-F1-model_v4","P24588-F1",0.32,0.513,1,55.2899423718532,254,13,3,0,0,0
"378","ATAD2","Q6PL18","4",1545,9,2.00408437937565,"AF-Q6PL18-F1-model_v4","Q6PL18-F1",0.186,0.513,1,62.5212744745824,169,135,96,79,10,79
"379","CCR8","P51685","4",928,4,4.85979294574887,"AF-P51685-F1-model_v4","P51685-F1",0.123,0.512,2,81.6104939130435,505,152,84,47,7,47
"380","DTL","Q9NZJ0","4",516,2,4.27172435271213,"AF-Q9NZJ0-F1-model_v4","Q9NZJ0-F1",0.101,0.511,2,63.439316223977,651,173,115,25,4,25
"381","F12","P00748","4",0,4,2.91817250165568,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643,4459,503,269,5,22,5
"382","KIF14","Q15058","4",623,6,3.81447373212375,"AF-Q15058-F1-model_v4","Q15058-F1",0.127,0.506,1,66.0463600917431,167,128,84,50,8,50
"383","CGA","P01215","19",0,1,7.90206139132936,"AF-P01215-F1-model_v4","P01215-F1",0.338,0.505,1,91.9213296703297,6466,2042,1608,67,43,67
"384","PTTG1","O95997","4",1908,3,3.05581269241154,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553,444,344,243,120,14,120
"385","COL1A1","P02452","4",0,2,3.23717289764283,"AF-P02452-F1-model_v4","P02452-F1",0.19,0.503,1,54.6859670992132,5411,1013,593,155,28,155
"386","IL20","Q9NYY1","39",0,1,4.63258534920859,"AF-Q9NYY1-F1-model_v4","Q9NYY1-F1",0.361,0.503,1,93.1809879175551,447,76,43,19,1,19
"387","LPAR3","Q9UBY5","44",0,1,2.06278299596118,"AF-Q9UBY5-F1-model_v4","Q9UBY5-F1",0.018,0.503,1,81.8925825932504,131,72,39,13,10,13
"388","ERBB3","P21860","4",8010,4,2.41054982005116,"AF-P21860-F1-model_v4","P21860-F1",0.108,0.502,1,72.8253734800232,2735,2001,1450,472,117,472
"389","PYCARD","Q9ULZ3","61",0,1,2.40236579319298,"AF-Q9ULZ3-F1-model_v4","Q9ULZ3-F1",0.227,0.5,1,71.8826084099869,954,248,125,8,7,8
"390","EVPL","Q92817","4",0,1,2.11647392437495,"AF-Q92817-F1-model_v4","Q92817-F1",0.174,0.499,1,73.1754180499201,34,18,14,3,0,3
"391","KIF23","Q02241","4",0,4,2.535270127344,"AF-Q02241-F1-model_v4","Q02241-F1",0.314,0.498,1,73.073534214619,212,138,77,37,8,37
"392","ZP4","Q12836","5",0,1,2.9741371343652,"AF-Q12836-F1-model_v4","Q12836-F1",0.1,0.497,1,75.1301822979132,167,6,2,1,2,1
"393","CD19","P15391","4",1083,4,2.31566908777367,"AF-P15391-F1-model_v4","P15391-F1",0.146,0.491,1,63.2815590148699,16109,8159,6394,1481,72,1481
"394","FOXP3","Q9BZS1","4",516,2,2.73929235887562,"AF-Q9BZS1-F1-model_v4","Q9BZS1-F1",0.09,0.491,1,58.0664491882141,21706,6616,3806,1397,176,1397
"395","EPHA10","Q5JZY3","31",0,2,2.06631098455005,"AF-Q5JZY3-F1-model_v4","Q5JZY3-F1",0.219,0.485,2,79.5507816151649,51,42,27,8,2,8
"396","MUC6","Q6W4X9","4",616,3,3.31760155763205,"AF-Q6W4X9-F1-model_v4","Q6W4X9-F1",0.186,0.485,1,60.1261368186874,1026,781,692,79,36,79
"397","LCN1","P31025","4",0,1,2.70342807996324,"AF-P31025-F1-model_v4","P31025-F1",0.256,0.484,1,88.2624907338769,165,18,13,1,2,1
"398","CDCA8","Q53HL2","4",516,5,2.88776447990619,"AF-Q53HL2-F1-model_v4","Q53HL2-F1",0.388,0.483,1,68.7891859936335,213,149,85,30,8,30
"399","LYPD3","O95274","4",0,1,2.04710467470342,"AF-O95274-F1-model_v4","O95274-F1",0.094,0.483,1,74.4725697211155,53,45,30,6,0,6
"400","SCGB1D2","O95969","64",0,1,2.85388437650693,"AF-O95969-F1-model_v4","O95969-F1",0.384,0.483,1,90.6686994219653,175,48,23,2,4,2
"401","CCL1","P22362","4",516,2,2.6073524764667,"AF-P22362-F1-model_v4","P22362-F1",0.344,0.481,1,86.4007984293194,678,151,97,14,3,14
"402","OTX1","P32242","4",0,1,2.58293292532398,"AF-P32242-F1-model_v4","P32242-F1",0.318,0.48,1,57.5427445755615,257,66,51,32,1,32
"403","FGL1","Q08830","4",2006,5,2.57600109330899,"AF-Q08830-F1-model_v4","Q08830-F1",0.239,0.479,1,91.9722744945568,135,63,35,16,1,16
"404","LEF1","Q9UJU2","4",1030,3,2.24762389629063,"AF-Q9UJU2-F1-model_v4","Q9UJU2-F1",0.14,0.477,1,57.8391961414791,2131,962,647,238,21,238
"405","FCRL4","Q96PJ5","4",0,1,3.70573273362356,"AF-Q96PJ5-F1-model_v4","Q96PJ5-F1",0.262,0.476,1,78.6658938755269,77,24,18,1,0,1
"406","OLR1","P78380","4",0,1,2.98087539934163,"AF-P78380-F1-model_v4","P78380-F1",0.388,0.476,1,87.4070948434622,1078,127,76,17,4,17
"407","CDK1","P06493","4",13206,16,3.17749522623433,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052,6097,3514,1980,554,129,554
"408","TIGD3","Q6B0B8","52",1,2,2.36528317172239,"AF-Q6B0B8-F1-model_v4","Q6B0B8-F1",0.081,0.47,1,79.8388093937739,4,1,1,0,0,0
"409","COX6C","P09669","13",0,1,2.77273176324668,"AF-P09669-F1-model_v4","P09669-F1",0.362,0.466,1,94.8665802269044,68,25,19,3,1,3
"410","TFF3","Q07654","4",0,1,4.43840881909125,"AF-Q07654-F1-model_v4","Q07654-F1",0.405,0.466,1,80.138,1079,449,320,84,15,84
"411","CACNG5","Q9UF02","4",0,1,4.28411634857345,"AF-Q9UF02-F1-model_v4","Q9UF02-F1",0.287,0.464,1,72.7408198986642,19,1,1,1,0,1
"412","OCLN","Q16625","4",7337,7,2.53137050774433,"AF-Q16625-F1-model_v4","Q16625-F1",0.03,0.464,1,65.4761789397937,2015,254,147,6,6,6
"413","S100A7","P31151","4",0,1,7.45030101145291,"AF-P31151-F1-model_v4","P31151-F1",0.153,0.463,1,95.7406109725686,599,210,156,98,5,98
"414","FAM83D","Q9H4H8","4",0,2,2.47662796438647,"AF-Q9H4H8-F1-model_v4","Q9H4H8-F1",0.14,0.459,1,64.4271687279152,61,52,30,29,7,29
"415","LHX2","P50458","43",0,1,2.88490551045491,"AF-P50458-F1-model_v4","P50458-F1",0.282,0.457,1,67.389423510467,369,65,41,19,0,19
"416","NAT2","P11245","51",0,1,3.11810807228792,"AF-P11245-F1-model_v4","P11245-F1",0.141,0.451,2,96.5502794242168,2071,966,665,280,26,280
"417","CHRNA9","Q9UGM1","20",5,3,9.6693499875905,"AF-Q9UGM1-F1-model_v4","Q9UGM1-F1",0.236,0.45,2,81.0061021784232,142,23,15,2,0,2
"418","LIN28A","Q9H9Z2","4",0,1,4.48737319908982,"AF-Q9H9Z2-F1-model_v4","Q9H9Z2-F1",0.297,0.45,1,77.0704525455688,675,342,250,67,19,67
"419","PSG9","Q00887","4",0,1,3.85022484743308,"AF-Q00887-F1-model_v4","Q00887-F1",0.309,0.45,1,87.4900645729381,29,9,8,4,0,4
"420","FLT3","P36888","4",0,1,3.43045473700244,"AF-P36888-F1-model_v4","P36888-F1",0.283,0.449,1,75.5246502835539,8142,6028,4768,2412,40,2412
"421","HSPA2","P54652","4",3069,7,2.19716665453376,"AF-P54652-F1-model_v4","P54652-F1",0.268,0.449,1,89.445127006706,294,77,47,19,3,19
"422","BLNK","Q8WV28","4",0,1,2.41204656388515,"AF-Q8WV28-F1-model_v4","Q8WV28-F1",0.308,0.447,1,64.7174023053135,288,116,70,13,0,13
"423","SOX11","P35716","4",1525,7,2.7557533564071,"AF-P35716-F1-model_v4","P35716-F1",0.043,0.447,1,57.8776786805131,668,370,285,169,8,169
"424","DEPDC1","Q5TB30","4",0,1,3.94482242189352,"AF-Q5TB30-F1-model_v4","Q5TB30-F1",0.111,0.445,1,61.0503570881226,94,86,57,32,2,32
"425","NEIL3","Q8TAT5","4",4828,11,4.21749225514065,"AF-Q8TAT5-F1-model_v4","Q8TAT5-F1",0.015,0.445,1,70.0085488293609,157,81,38,32,2,32
"426","H3Y1","P0DPK2","4",0,2,5.02883811590216,"AF-P0DPK2-F1-model_v4","P0DPK2-F1",0.352,0.444,1,85.8604147465438,2,0,0,0,0,0
"427","GRHL2","Q6ISB3","4",0,1,2.18342368250562,"AF-Q6ISB3-F1-model_v4","Q6ISB3-F1",0.092,0.442,1,67.8682325860689,237,137,75,57,8,57
"428","POTEC","B2RU33","4",516,2,6.33462793146375,"AF-B2RU33-F1-model_v4","B2RU33-F1",0.209,0.44,1,66.6299789078978,10,2,0,0,1,0
"429","CASP14","P31944","3",2,2,4.42552151135131,"AF-P31944-F1-model_v4","P31944-F1",0.372,0.437,1,89.5965789473684,214,41,26,5,2,5
"430","KIF18B","Q86Y91","4",1463,8,3.10672935534162,"AF-Q86Y91-F1-model_v4","Q86Y91-F1",0.2,0.437,1,62.7438713629403,81,64,34,25,1,25
"431","AKAP14","Q86UN6","4",0,1,2.30846247564584,"AF-Q86UN6-F1-model_v4","Q86UN6-F1",0.095,0.436,1,79.1967454884879,2,1,1,0,0,0
"432","CA12","O43570","14",0,2,3.31517812478529,"AF-O43570-F1-model_v4","O43570-F1",0.413,0.434,1,88.3933477011494,393,152,104,9,18,9
"433","FOXA3","P55318","4",0,1,3.10040677595577,"AF-P55318-F1-model_v4","P55318-F1",0.339,0.433,1,63.339698358152,262,65,25,5,2,5
"434","CCL5","P13501","4",12230,4,2.32879154776309,"AF-P13501-F1-model_v4","P13501-F1",0.141,0.432,1,89.3350500715308,8658,1572,895,286,60,286
"435","MYO5B","Q9ULV0","50",0,1,2.02643285212382,"AF-Q9ULV0-F1-model_v4","Q9ULV0-F1",0.304,0.432,1,75.5039842865703,189,27,17,4,1,4
"436","AURKA","O14965","4",3211,7,3.13361063254043,"AF-O14965-F1-model_v4","O14965-F1",0.139,0.431,1,75.9057868649318,2536,2014,1376,238,91,238
"437","GNG4","P50150","4",854,8,2.34788336605677,"AF-P50150-F1-model_v4","P50150-F1",0.326,0.428,1,87.9333619210978,45,35,21,8,0,8
"438","GATA3","P23771","4",22527,5,3.08082366175217,"AF-P23771-F1-model_v4","P23771-F1",0.11,0.426,1,58.3175371360665,5499,2055,1436,496,116,496
"439","H1-2","P16403","4",516,2,2.18228023202795,"AF-P16403-F1-model_v4","P16403-F1",0.183,0.426,1,65.0318375499334,292,65,38,18,1,18
"440","GRIP1","Q9Y3R0","4",3050,4,2.10054551910719,"AF-Q9Y3R0-F1-model_v4","Q9Y3R0-F1",0.196,0.425,1,62.1204352886406,487,94,47,9,2,9
"441","ORC6","Q9Y5N6","4",5016,3,2.45179242304564,"AF-Q9Y5N6-F1-model_v4","Q9Y5N6-F1",0.216,0.425,1,81.544630290668,106,32,11,8,0,8
"442","CTNNA2","P26232","4",1212,3,2.17010472890762,"AF-P26232-F1-model_v4","P26232-F1",0.082,0.423,1,80.5028362057267,99,19,13,3,0,3
"443","F7","P08709","4",0,3,4.19840175992656,"AF-P08709-F1-model_v4","P08709-F1",0.316,0.422,1,82.7395737614171,4804,436,280,11,20,11
"444","PAX5","Q02548","4",0,1,3.72038056979804,"AF-Q02548-F1-model_v4","Q02548-F1",0.362,0.421,1,63.2344324688447,2156,1314,1030,287,9,287
"445","CARTPT","Q16568","16",1,2,10.5137085060273,"AF-Q16568-F1-model_v4","Q16568-F1",0.416,0.417,1,73.5711870100784,81,11,7,1,0,1
"446","CDKN3","Q16667","4",0,1,2.14259385162207,"AF-Q16667-F1-model_v4","Q16667-F1",0.472,0.413,1,91.0594891826923,189,139,100,29,3,29
"447","JPH1","Q9HDC5","4",0,1,2.24348082459748,"AF-Q9HDC5-F1-model_v4","Q9HDC5-F1",0.144,0.413,1,66.0123494453249,28,6,3,0,0,0
"448","OAS3","Q9Y6K5","22",0,1,2.06517616979125,"AF-Q9Y6K5-F1-model_v4","Q9Y6K5-F1",0.107,0.413,2,86.8156041251611,207,47,19,6,0,6
"449","CDH7","Q9ULB5","4",1603,2,4.08673499530745,"AF-Q9ULB5-F1-model_v4","Q9ULB5-F1",0.228,0.412,1,77.49988091354,61,9,8,0,0,0
"450","FGF3","P11487","4",0,3,5.03520581970739,"AF-P11487-F1-model_v4","P11487-F1",0.082,0.412,1,79.0239515279241,712,341,228,39,16,39
"451","TPD52","P55327","7",9,3,2.57208089630003,"AF-P55327-F1-model_v4","P55327-F1",0.35,0.412,1,68.1763684210526,189,162,118,62,12,62
"452","FKBP4","Q02790","4",101,2,2.07005746224499,"AF-Q02790-F1-model_v4","Q02790-F1",0.358,0.411,1,90.5499396102114,292,90,59,14,6,14
"453","OTUB2","Q96DC9","4",0,1,2.23413450206714,"AF-Q96DC9-F1-model_v4","Q96DC9-F1",0.314,0.41,1,94.2690260416667,47,31,11,21,7,21
"454","CDH18","Q13634","4",0,3,4.86960235813474,"AF-Q13634-F1-model_v4","Q13634-F1",0.099,0.406,1,77.0309473854099,50,28,23,3,2,3
"455","GRP","P07492","36",4,2,3.98515750954368,"AF-P07492-F1-model_v4","P07492-F1",0.166,0.404,1,64.6090789473684,6025,1846,736,134,72,134
"456","BUB1","O43683","4",1031,4,3.96243259181479,"AF-O43683-F1-model_v4","O43683-F1",0.138,0.403,1,64.124272589836,1310,777,409,128,32,128
"457","NLRP2","Q9NX02","54",0,1,2.58436394442284,"AF-Q9NX02-F1-model_v4","Q9NX02-F1",0.21,0.403,1,81.0309793936523,155,35,21,7,0,7
"458","NELL1","Q92832","4",0,1,5.35462296708611,"AF-Q92832-F1-model_v4","Q92832-F1",0.092,0.4,1,79.3261861813497,279,50,29,18,0,18
"459","TACC3","Q9Y6A5","4",516,2,2.25139399396361,"AF-Q9Y6A5-F1-model_v4","Q9Y6A5-F1",0.259,0.4,1,58.3400047378395,384,279,192,108,12,108
"460","CNTN5","O94779","8",0,1,3.79074077397056,"AF-O94779-F1-model_v4","O94779-F1",0.139,0.398,0,83.084769972938,57,5,0,1,0,1
"461","COL1A2","P08123","4",5356,5,2.6468953532211,"AF-P08123-F1-model_v4","P08123-F1",0.237,0.398,0,54.9991547906161,2020,369,216,32,15,32
"462","KPNA7","A9QM74","4",0,1,2.62291806788735,"AF-A9QM74-F1-model_v4","A9QM74-F1",0.185,0.397,0,85.3285657071339,31,7,5,4,0,4
"463","REPS2","Q8NFH8","33",0,1,2.93652161878362,"AF-Q8NFH8-F1-model_v4","Q8NFH8-F1",0.227,0.397,0,59.2107493540052,44,15,12,9,0,9
"464","CASTOR2","A6NHX0","17",0,1,3.52514536907461,"AF-A6NHX0-F1-model_v4","A6NHX0-F1",0.332,0.396,0,89.1860590551181,7,5,3,0,0,0
"465","OASL","Q15646","4",0,1,2.05027016614122,"AF-Q15646-F1-model_v4","Q15646-F1",0.34,0.392,0,92.2869968892079,274,51,22,9,0,9
"466","TNFSF18","Q9UNG2","4",0,1,2.39845353105154,"AF-Q9UNG2-F1-model_v4","Q9UNG2-F1",0.395,0.392,0,81.1590425531915,178,51,25,0,1,0
"467","SYNGR3","O43761","4",1282,2,2.50557655961393,"AF-O43761-F1-model_v4","O43761-F1",0.202,0.389,0,80.7308688147296,16,4,4,0,0,0
"468","CEP55","Q53EZ4","4",3079,5,3.7953402135025,"AF-Q53EZ4-F1-model_v4","Q53EZ4-F1",0.284,0.386,0,82.7930478192328,287,218,142,69,8,69
"469","SMIM22","K7EJ46","66",0,1,2.66885259091591,"AF-K7EJ46-F1-model_v4","K7EJ46-F1",0.255,0.386,0,75.8180834621329,3,2,1,0,0,0
"470","AP1S3","Q96PC3","7",2,5,2.59063627576601,"AF-Q96PC3-F1-model_v4","Q96PC3-F1",0.308,0.385,0,93.2561723602484,42,7,5,3,0,3
"471","MZB1","Q8WU39","34",0,1,2.24592749725337,"AF-Q8WU39-F1-model_v4","Q8WU39-F1",0.198,0.38,0,84.7643547273982,77,32,18,9,1,9
"472","TINCR","A0A2R8Y7D0","3",2,2,2.31275674045162,"AF-A0A2R8Y7D0-F1-model_v4","A0A2R8Y7D0-F1",0.322,0.379,0,77.317117948718,120,84,65,55,3,55
"473","RRM2","P31350","4",0,1,4.36830822558328,"AF-P31350-F1-model_v4","P31350-F1",0.276,0.377,0,80.1260056925996,941,612,396,134,18,134
"474","CDCA5","Q96FF9","4",0,1,3.25545112506766,"AF-Q96FF9-F1-model_v4","Q96FF9-F1",0.258,0.376,0,63.5050515995872,159,117,74,30,7,30
"475","PRLH","P81277","60",0,1,3.91913034470616,"AF-P81277-F1-model_v4","P81277-F1",0.249,0.374,0,65.7079111111111,143,12,7,0,0,0
"476","SMYD3","Q9H7B4","4",0,1,2.08537105583193,"AF-Q9H7B4-F1-model_v4","Q9H7B4-F1",0.271,0.373,0,97.3461927007299,290,206,127,140,7,140
"477","SPC24","Q8NBT2","4",0,1,2.74757369879299,"AF-Q8NBT2-F1-model_v4","Q8NBT2-F1",0.345,0.372,0,91.3933649588868,81,33,14,10,1,10
"478","CHRNA6","Q15825","20",0,2,7.15999540772344,"AF-Q15825-F1-model_v4","Q15825-F1",0.334,0.37,0,80.0306131605184,78,16,11,5,0,5
"479","COL11A1","P12107","4",1,2,7.09382740821033,"AF-P12107-F1-model_v4","P12107-F1",0.179,0.37,0,52.8854014255502,592,239,160,57,34,57
"480","VTCN1","Q7Z7D3","4",0,1,2.00591699288064,"AF-Q7Z7D3-F1-model_v4","Q7Z7D3-F1",0.244,0.367,0,88.6269631336406,323,238,209,6,33,6
"481","PIERCE1","Q5BN46","4",0,5,2.78957332312683,"AF-Q5BN46-F1-model_v4","Q5BN46-F1",0.223,0.365,0,76.8941324626866,6,5,2,5,0,5
"482","TNNI1","P19237","49",3,2,2.34662175111872,"AF-P19237-F1-model_v4","P19237-F1",0.252,0.365,0,78.0849108910891,93,6,4,0,1,0
"483","GNL3L","Q9NVN8","4",0,1,2.80621252064998,"AF-Q9NVN8-F1-model_v4","Q9NVN8-F1",0.138,0.362,0,72.8466702937976,28,21,9,11,0,11
"484","GATA5","Q9BWX5","4",0,1,3.64325682450859,"AF-Q9BWX5-F1-model_v4","Q9BWX5-F1",0.385,0.36,0,59.9917022742936,308,97,65,26,6,26
"485","RHOH","Q15669","4",516,2,2.69701212728861,"AF-Q15669-F1-model_v4","Q15669-F1",0.262,0.356,0,93.0024715338245,167,72,48,22,1,22
"486","BRINP3","Q76B58","12",0,1,6.23330242050377,"AF-Q76B58-F1-model_v4","Q76B58-F1",0.34,0.353,0,79.223118867621,37,12,7,3,0,3
"487","KIFC1","Q9BW19","4",966,4,2.2542128820862,"AF-Q9BW19-F1-model_v4","Q9BW19-F1",0.202,0.353,0,77.8832572975063,195,102,63,49,5,49
"488","MISP","Q8IVT2","4",2001,3,4.86660556418144,"AF-Q8IVT2-F1-model_v4","Q8IVT2-F1",0.227,0.353,0,54.6958236179015,201,57,26,7,1,7
"489","RALYL","Q86SE5","52",0,1,2.28865180427377,"AF-Q86SE5-F1-model_v4","Q86SE5-F1",0.412,0.353,0,71.3707340659341,26,12,10,2,1,2
