"","gene_id","avg_seg_mean"
"PEBP1P1","PEBP1P1",-0.0257930833333333
"PEBP1P2","PEBP1P2",0.0858420416666667
"PEBP1P3","PEBP1P3",0.125004333333333
"PEBP4","PEBP4",-0.216151654795408
"PECAM1","PECAM1",-0.0184103625690234
"PECR","PECR",0.0423423791510077
"PEDS1","PEDS1",0.188883633705953
"PEDS1-UBE2V1","PEDS1-UBE2V1",0.187685137500704
"PEF1","PEF1",0.0255849924503824
"PEF1-AS1","PEF1-AS1",0.0258031535041272
"PEG10","PEG10",0.10139349119569
"PEG13","PEG13",0.298092360510239
"PEG3","PEG3",-0.0523960475552422
"PELATON","PELATON",0.190172526166952
"PELI1","PELI1",0.0960200626255225
"PELI2","PELI2",NA
"PELI3","PELI3",0.0722907262577851
"PELO","PELO",-0.0628241482098857
"PELO-AS1","PELO-AS1",-0.0639223702708682
"PELP1","PELP1",-0.156434143817553
"PELP1-DT","PELP1-DT",NA
"PEMT","PEMT",-0.217262260378379
"PENK","PENK",0.156661322667801
"PENK-AS1","PENK-AS1",0.149719497283492
"PEPD","PEPD",0.116912651785417
"PER1","PER1",-0.173860916666667
"PER2","PER2",0.0133165840262935
"PER3","PER3",0.00686411118825724
"PER3P1","PER3P1",-0.032699875
"PERCC1","PERCC1",NA
"PERM1","PERM1",NA
"PERP","PERP",-0.105754964903863
"PES1","PES1",NA
"PES1P1","PES1P1",-0.123457916666667
"PES1P2","PES1P2",-0.0171737916666667
"PET100","PET100",NA
"PET117","PET117",0.109707791666667
"PEX1","PEX1",0.0918226568428863
"PEX10","PEX10",NA
"PEX11A","PEX11A",-0.00326216666666667
"PEX11B","PEX11B",NA
"PEX11G","PEX11G",-0.0692731935588891
"PEX12","PEX12",NA
"PEX12P1","PEX12P1",NA
"PEX13","PEX13",0.107897204012711
"PEX14","PEX14",0.0100902966921026
"PEX16","PEX16",0.00991825
"PEX19","PEX19",0.167499916666667
"PEX2","PEX2",0.126818427985283
"PEX26","PEX26",-0.10065337729457
"PEX3","PEX3",-0.12625889093884
"PEX5","PEX5",0.153311884798692
"PEX5L","PEX5L",0.268133659423326
"PEX5L-AS1","PEX5L-AS1",0.275893739875777
"PEX5L-AS2","PEX5L-AS2",0.275685135427603
"PEX6","PEX6",0.086126179163702
"PEX7","PEX7",-0.107501878763338
"PF4","PF4",-0.04521325
"PF4V1","PF4V1",-0.0449655
"PFAS","PFAS",-0.175609375
"PFDN1","PFDN1",-0.0285670233769233
"PFDN2","PFDN2",0.16489177408381
"PFDN4","PFDN4",0.199289483915246
"PFDN5","PFDN5",0.0617483553130797
"PFDN6","PFDN6",NA
"PFKFB1","PFKFB1",0.0346038724223605
"PFKFB2","PFKFB2",0.10075323834472
"PFKFB3","PFKFB3",0.0945037736807763
"PFKFB4","PFKFB4",0.0013279299800619
"PFKL","PFKL",-0.0198773333333333
"PFKM","PFKM",0.0616457692114422
"PFKP","PFKP",0.0940696893421091
"PFKP-DT","PFKP-DT",NA
"PFN1","PFN1",-0.157571
"PFN1P1","PFN1P1",0.154205208333333
"PFN1P10","PFN1P10",-0.0379473333333333
"PFN1P11","PFN1P11",-0.0376464662078347
"PFN1P12","PFN1P12",NA
"PFN1P2","PFN1P2",NA
"PFN1P3","PFN1P3",NA
"PFN1P4","PFN1P4",NA
"PFN1P6","PFN1P6",NA
"PFN1P8","PFN1P8",NA
"PFN1P9","PFN1P9",NA
"PFN2","PFN2",0.219538708615067
"PFN2-AS1","PFN2-AS1",0.223069333333333
"PFN3","PFN3",NA
"PFN4","PFN4",0.08360973745674
"PFN5P","PFN5P",0.0488659583333333
"PGA3","PGA3",NA
"PGA4","PGA4",NA
"PGA5","PGA5",NA
"PGAM1","PGAM1",-0.039812
"PGAM1P1","PGAM1P1",-0.147991916666667
"PGAM1P10","PGAM1P10",NA
"PGAM1P11","PGAM1P11",NA
"PGAM1P12","PGAM1P12",-0.000147333333333333
"PGAM1P13","PGAM1P13",0.211391208333333
"PGAM1P2","PGAM1P2",-0.000243416666666667
"PGAM1P3","PGAM1P3",0.00789583333333333
"PGAM1P4","PGAM1P4",0.0148270833333333
"PGAM1P5","PGAM1P5",-0.00829349031888512
"PGAM1P6","PGAM1P6",0.0820326666666667
"PGAM1P7","PGAM1P7",0.0183367083333333
"PGAM1P8","PGAM1P8",NA
"PGAM1P9","PGAM1P9",0.05860375
"PGAM2","PGAM2",0.0429715833333333
"PGAM3P","PGAM3P",0.130681
"PGAM4","PGAM4",0.0257627083333333
"PGAM4P1","PGAM4P1",0.0365554166666667
"PGAM4P2","PGAM4P2",NA
"PGAM5","PGAM5",NA
"PGAM5P1","PGAM5P1",-0.112497291666667
"PGAP1","PGAP1",0.0828769208503538
"PGAP2","PGAP2",-0.112228817541085
"PGAP3","PGAP3",-0.137388678767425
"PGAP4","PGAP4",-0.0737965475744809
"PGAP6","PGAP6",NA
"PGBD1","PGBD1",0.0883374654614005
"PGBD2","PGBD2",NA
"PGBD4","PGBD4",-0.108246791666667
"PGBD4P1","PGBD4P1",NA
"PGBD4P2","PGBD4P2",NA
"PGBD4P3","PGBD4P3",-0.0226546666666667
"PGBD4P4","PGBD4P4",-0.13579025
"PGBD4P5","PGBD4P5",NA
"PGBD4P6","PGBD4P6",0.0510855416666667
"PGBD4P8","PGBD4P8",0.05948975
"PGBD5","PGBD5",0.144884588449076
"PGBP","PGBP",0.0513512056963567
"PGC","PGC",0.088468980082144
"PGD","PGD",0.013160875
"PGDP1","PGDP1",-0.0102336666666667
"PGF","PGF",-0.0453533333333333
"PGGHG","PGGHG",NA
"PGGT1B","PGGT1B",-0.0987206257617567
"PGGT1BP1","PGGT1BP1",NA
"PGGT1BP2","PGGT1BP2",NA
"PGK1","PGK1",0.0263017801013026
"PGK1P1","PGK1P1",0.038842875
"PGK1P2","PGK1P2",NA
"PGK2","PGK2",0.0631362083333333
"PGLS","PGLS",0.145060041666667
"PGLS-DT","PGLS-DT",0.14547175
"PGLYRP1","PGLYRP1",-0.057864125
"PGLYRP2","PGLYRP2",0.153284313185632
"PGLYRP3","PGLYRP3",0.188811260103991
"PGLYRP4","PGLYRP4",0.189146305408937
"PGM1","PGM1",0.0576056638140331
"PGM2","PGM2",-0.0657379829867965
"PGM2L1","PGM2L1",0.110125968647612
"PGM3","PGM3",-0.0249769392043048
"PGM5","PGM5",-0.0348733005959266
"PGM5-AS1","PGM5-AS1",NA
"PGM5P2","PGM5P2",NA
"PGM5P3-AS1","PGM5P3-AS1",NA
"PGM5P4","PGM5P4",0.0647980910573496
"PGM5P4-AS1","PGM5P4-AS1",0.06601925
"PGP","PGP",-0.077171875
"PGPEP1","PGPEP1",0.121644569484747
"PGPEP1L","PGPEP1L",0.0193785939526063
"PGR","PGR",NA
"PGR-AS1","PGR-AS1",0.0610313253968037
"PGRMC1","PGRMC1",0.0388843310845736
"PGRMC2","PGRMC2",-0.137992110484079
"PGS1","PGS1",0.0274565185698219
"PHACTR1","PHACTR1",0.111689651559603
"PHACTR2","PHACTR2",-0.125457006554149
"PHACTR2-AS1","PHACTR2-AS1",-0.127000833333333
"PHACTR2P1","PHACTR2P1",0.00609378897176856
"PHACTR3","PHACTR3",0.188400015183987
"PHACTR3-AS1","PHACTR3-AS1",0.194500041666667
"PHACTR4","PHACTR4",-0.0265941963079821
"PHAF1","PHAF1",-0.193832108866282
"PHAX","PHAX",-0.0702560270413072
"PHB1","PHB1",-0.0640882107666365
"PHB1P1","PHB1P1",-0.138953
"PHB1P10","PHB1P10",NA
"PHB1P11","PHB1P11",NA
"PHB1P12","PHB1P12",NA
"PHB1P13","PHB1P13",-0.115627208333333
"PHB1P14","PHB1P14",-0.146952333333333
"PHB1P15","PHB1P15",NA
"PHB1P16","PHB1P16",0.0607189583333333
"PHB1P17","PHB1P17",0.00868745833333333
"PHB1P18","PHB1P18",0.0617209583333333
"PHB1P19","PHB1P19",NA
"PHB1P2","PHB1P2",NA
"PHB1P20","PHB1P20",-0.0264744583333333
"PHB1P21","PHB1P21",-0.135956875
"PHB1P3","PHB1P3",NA
"PHB1P4","PHB1P4",0.0753251666666667
"PHB1P5","PHB1P5",NA
"PHB1P6","PHB1P6",NA
"PHB1P7","PHB1P7",-0.0763436666666667
"PHB1P8","PHB1P8",0.151029
"PHB1P9","PHB1P9",-0.0480558333333333
"PHB2","PHB2",0.159116633110113
"PHB2P1","PHB2P1",NA
"PHC1","PHC1",0.139637407428698
"PHC1P1","PHC1P1",NA
"PHC2","PHC2",0.0531058048424574
"PHC2-AS1","PHC2-AS1",0.0546660100405588
"PHC3","PHC3",0.307864570600466
"PHETA1","PHETA1",-0.000340083333333333
"PHETA2","PHETA2",-0.219867166666667
"PHEX","PHEX",-0.0409568192072588
"PHEX-AS1","PHEX-AS1",-0.0421318550924951
"PHF1","PHF1",NA
"PHF10","PHF10",-0.150283301456138
"PHF10P1","PHF10P1",NA
"PHF11","PHF11",-0.135846470753193
"PHF12","PHF12",-0.145735251724892
"PHF13","PHF13",0.0121219166666667
"PHF14","PHF14",-0.03277750032647
"PHF19","PHF19",-0.0680584815016735
"PHF2","PHF2",NA
"PHF20","PHF20",0.14990382686787
"PHF20L1","PHF20L1",0.308922584993132
"PHF21A","PHF21A",0.0109902378498373
"PHF21B","PHF21B",-0.256191203716401
"PHF23","PHF23",-0.146868916666667
"PHF24","PHF24",-0.00213599006150979
"PHF2P2","PHF2P2",NA
"PHF3","PHF3",0.0279718481828549
"PHF5A","PHF5A",-0.198554083333333
"PHF5CP","PHF5CP",0.106235166666667
"PHF5FP","PHF5FP",NA
"PHF5GP","PHF5GP",NA
"PHF6","PHF6",0.0480041809410946
"PHF7","PHF7",-0.00966457600510417
"PHF8","PHF8",0.0305142205796463
"PHGDH","PHGDH",0.0865160037253686
"PHGR1","PHGR1",-0.126421171594928
"PHIP","PHIP",-0.011530704845793
"PHKA1","PHKA1",0.0408487224506959
"PHKA1-AS1","PHKA1-AS1",0.0416555901502256
"PHKA1P1","PHKA1P1",0.030471125
"PHKA2","PHKA2",NA
"PHKA2-AS1","PHKA2-AS1",NA
"PHKB","PHKB",-0.0945384759268783
"PHKBP1","PHKBP1",0.127047922532984
"PHKBP2","PHKBP2",-0.0182526666666667
"PHKG1","PHKG1",0.0722826728470848
"PHKG1P1","PHKG1P1",NA
"PHKG1P2","PHKG1P2",NA
"PHKG1P3","PHKG1P3",NA
"PHKG1P4","PHKG1P4",NA
"PHKG2","PHKG2",-0.00400555043983235
"PHLDA1","PHLDA1",0.00855508333333333
"PHLDA1-AS1","PHLDA1-AS1",NA
"PHLDA1-DT","PHLDA1-DT",0.00820720833333333
"PHLDA2","PHLDA2",NA
"PHLDA3","PHLDA3",NA
"PHLDB1","PHLDB1",0.0264020961869125
"PHLDB2","PHLDB2",0.14703486383628
"PHLDB3","PHLDB3",-0.0309601946733978
"PHLPP1","PHLPP1",NA
"PHLPP2","PHLPP2",-0.198840191759088
"PHOSPHO1","PHOSPHO1",-0.0644990833333333
"PHOSPHO2","PHOSPHO2",0.0811782083333333
"PHOX2A","PHOX2A",0.101717458333333
"PHOX2B","PHOX2B",-0.056100625
"PHOX2B-AS1","PHOX2B-AS1",-0.0564361318959313
"PHPT1","PHPT1",NA
"PHRF1","PHRF1",-0.116374457201959
"PHTF1","PHTF1",0.0508194835593959
"PHTF2","PHTF2",0.0905020182031344
"PHYH","PHYH",0.106732731693075
"PHYHD1","PHYHD1",-0.0800400607339583
"PHYHIP","PHYHIP",-0.217851718988077
"PHYHIPL","PHYHIPL",0.0285890848188571
"PHYKPL","PHYKPL",-0.00775656139799581
"PI15","PI15",0.136676920396675
"PI16","PI16",0.0967090010040751
"PI3","PI3",0.170962416666667
"PI4K2A","PI4K2A",-0.0438977987599308
"PI4K2B","PI4K2B",-0.0562208411854701
"PI4KA","PI4KA",NA
"PI4KAP1","PI4KAP1",NA
"PI4KAP2","PI4KAP2",NA
"PI4KB","PI4KB",0.203989708677847
"PIANP","PIANP",NA
"PIAS1","PIAS1",-0.0461401837261138
"PIAS2","PIAS2",-0.0842577335633002
"PIAS3","PIAS3",NA
"PIAS4","PIAS4",-0.222871341302403
"PIBF1","PIBF1",-0.0737555477655131
"PICALM","PICALM",0.0879347894950763
"PICART1","PICART1",-0.0579913102293724
"PICK1","PICK1",-0.16186701770275
"PICSAR","PICSAR",-0.0207693333333333
"PID1","PID1",0.0158862637561388
"PIDD1","PIDD1",NA
"PIERCE1","PIERCE1",-0.0920309766365186
"PIERCE2","PIERCE2",-0.086043625
"PIEZO1","PIEZO1",NA
"PIEZO1P1","PIEZO1P1",0.194786541666667
"PIEZO1P2","PIEZO1P2",0.194281886400504
"PIEZO2","PIEZO2",NA
"PIF1","PIF1",-0.0594545833333333
"PIFO","PIFO",0.0534531040933747
"PIGA","PIGA",NA
"PIGAP1","PIGAP1",-0.00767854166666667
"PIGB","PIGB",-0.0855474079714352
"PIGBOS1","PIGBOS1",NA
"PIGC","PIGC",0.150768218920957
"PIGCP1","PIGCP1",0.00456683495555138
"PIGCP2","PIGCP2",0.109872934198351
"PIGF","PIGF",0.114458030887214
"PIGFP1","PIGFP1",NA
"PIGFP2","PIGFP2",-0.067104125
"PIGFP3","PIGFP3",-0.058291
"PIGG","PIGG",NA
"PIGH","PIGH",-0.073853306786632
"PIGHP1","PIGHP1",-0.082585
"PIGK","PIGK",0.0329497668200126
"PIGL","PIGL",-0.222153661469816
"PIGM","PIGM",0.169905041666667
"PIGN","PIGN",-0.132794303718752
"PIGO","PIGO",-0.00302525
"PIGO-AS1","PIGO-AS1",-0.00302525
"PIGP","PIGP",-0.00799195833333333
"PIGPP2","PIGPP2",NA
"PIGPP3","PIGPP3",NA
"PIGPP4","PIGPP4",NA
"PIGQ","PIGQ",NA
"PIGQP1","PIGQP1",0.0720310833333333
"PIGR","PIGR",0.104462106404936
"PIGS","PIGS",-0.159576675439866
"PIGT","PIGT",0.171132853264899
"PIGU","PIGU",0.157406566135196
"PIGUP1","PIGUP1",-0.0567056666666667
"PIGV","PIGV",-0.053425875
"PIGW","PIGW",NA
"PIGX","PIGX",0.23197222428009
"PIGY","PIGY",-0.146456083333333
"PIGY-DT","PIGY-DT",-0.146456083333333
"PIGZ","PIGZ",NA
"PIH1D1","PIH1D1",-0.073846
"PIH1D2","PIH1D2",0.015525375
"PIK3AP1","PIK3AP1",-0.0443225446279279
"PIK3C2A","PIK3C2A",-0.0700827506541543
"PIK3C2B","PIK3C2B",0.130128617031829
"PIK3C2G","PIK3C2G",0.137238065330293
"PIK3C3","PIK3C3",-0.0728300211438693
"PIK3CA","PIK3CA",NA
"PIK3CA-DT","PIK3CA-DT",0.274258302908715
"PIK3CB","PIK3CB",0.194348141828037
"PIK3CD","PIK3CD",0.0103547540317476
"PIK3CD-AS1","PIK3CD-AS1",0.00956233333333333
"PIK3CD-AS2","PIK3CD-AS2",0.00910262465621258
"PIK3CDP1","PIK3CDP1",0.0738337916666667
"PIK3CG","PIK3CG",0.108558779506813
"PIK3IP1","PIK3IP1",-0.123270745573915
"PIK3IP1-DT","PIK3IP1-DT",-0.125030220851994
"PIK3R1","PIK3R1",-0.183618621030901
"PIK3R2","PIK3R2",0.11884140316292
"PIK3R3","PIK3R3",0.10860522191551
"PIK3R4","PIK3R4",0.161988969598159
"PIK3R5","PIK3R5",-0.187865594639286
"PIK3R5-DT","PIK3R5-DT",NA
"PIK3R6","PIK3R6",-0.186267188713762
"PIKFYVE","PIKFYVE",0.0560070857064543
"PILRA","PILRA",0.109661125
"PILRB","PILRB",0.108526683197415
"PIM1","PIM1",0.098663
"PIM2","PIM2",0.0528622083333333
"PIM3","PIM3",NA
"PIMREG","PIMREG",-0.153084140380577
"PIMREGP1","PIMREGP1",NA
"PIMREGP2","PIMREGP2",NA
"PIMREGP3","PIMREGP3",-0.0441524583333333
"PIMREGP4","PIMREGP4",-0.0610230833333333
"PIN1","PIN1",0.0521721934556396
"PIN1-DT","PIN1-DT",0.0523607083333333
"PIN1P1","PIN1P1",0.0337167083333333
"PIN4","PIN4",0.039209025180723
"PIN4P1","PIN4P1",NA
"PINCR","PINCR",-0.0192468123125753
"PINK1","PINK1",-0.0378927557226597
"PINK1-AS","PINK1-AS",-0.0380571958328512
"PINLYP","PINLYP",-0.031432375
"PINX1","PINX1",NA
"PINX1-DT","PINX1-DT",-0.210230950873364
"PIP","PIP",NA
"PIP4K2A","PIP4K2A",0.0905266749699063
"PIP4K2B","PIP4K2B",-0.172160747798463
"PIP4K2C","PIP4K2C",0.0648275741989489
"PIP4P1","PIP4P1",0.0401775416666667
"PIP4P2","PIP4P2",0.140936519317351
"PIP5K1A","PIP5K1A",0.20490763445865
"PIP5K1B","PIP5K1B",NA
"PIP5K1C","PIP5K1C",-0.224810195775175
"PIP5K1P1","PIP5K1P1",0.100947791666667
"PIP5K1P2","PIP5K1P2",NA
"PIP5KL1","PIP5KL1",-0.0726747083333333
"PIPOX","PIPOX",-0.145292466823132
"PIPSL","PIPSL",-0.0367797083333333
"PIR","PIR",NA
"PIRT","PIRT",-0.220461321103004
"PISD","PISD",-0.132390684727951
"PISRT1","PISRT1",0.197760291666667
"PITHD1","PITHD1",-0.0283931267435668
"PITPNA","PITPNA",-0.137410090123019
"PITPNA-AS1","PITPNA-AS1",NA
"PITPNB","PITPNB",-0.148510904821116
"PITPNC1","PITPNC1",-0.0117862567607411
"PITPNM1","PITPNM1",0.0779252083333333
"PITPNM2","PITPNM2",0.00939696886425629
"PITPNM2-AS1","PITPNM2-AS1",0.00735054166666667
"PITPNM3","PITPNM3",-0.152995706571531
"PITRM1","PITRM1",0.0929355059157773
"PITRM1-AS1","PITRM1-AS1",0.0930241522362597
"PITX1","PITX1",-0.048193625
"PITX1-AS1","PITX1-AS1",-0.0482946273100463
"PITX2","PITX2",-0.154608635801863
"PITX3","PITX3",-0.0351737916666667
"PIWIL1","PIWIL1",NA
"PIWIL2","PIWIL2",-0.217802769182997
"PIWIL2-DT","PIWIL2-DT",-0.218201650916085
"PIWIL3","PIWIL3",-0.117240651826349
"PIWIL4","PIWIL4",0.0590047874653942
"PIWIL4-AS1","PIWIL4-AS1",0.0581700684460095
"PJA1","PJA1",0.039828625
"PJA2","PJA2",-0.112382270987515
"PJVK","PJVK",0.103377314895398
"PKD1","PKD1",-0.0774217022818868
"PKD1-AS1","PKD1-AS1",NA
"PKD1L1","PKD1L1",0.0619564249573448
"PKD1L1-AS1","PKD1L1-AS1",0.066391329254116
"PKD1L2","PKD1L2",-0.188056665888574
"PKD1L3","PKD1L3",-0.195308608009419
"PKD1P1","PKD1P1",NA
"PKD1P2","PKD1P2",NA
"PKD1P3","PKD1P3",NA
"PKD1P4","PKD1P4",NA
"PKD1P5","PKD1P5",NA
"PKD1P6","PKD1P6",NA
"PKD2","PKD2",-0.145762324593553
"PKD2L1","PKD2L1",-0.0476908816246588
"PKD2L2","PKD2L2",-0.0345655476639175
"PKD2L2-DT","PKD2L2-DT",-0.0351242459562713
"PKDCC","PKDCC",0.10909415542227
"PKDREJ","PKDREJ",-0.267567487477945
"PKHD1","PKHD1",0.0464004245070542
"PKHD1L1","PKHD1L1",0.212167596140774
"PKIA","PKIA",0.127026364565386
"PKIA-AS1","PKIA-AS1",NA
"PKIB","PKIB",-0.0970350663656363
"PKIG","PKIG",0.163747349012793
"PKLR","PKLR",0.190916150753498
"PKM","PKM",-0.0250471996159686
"PKMP1","PKMP1",0.052671502441844
"PKMP2","PKMP2",0.0431809583333333
"PKMP3","PKMP3",-0.031456
"PKMP4","PKMP4",0.134076166666667
"PKMP5","PKMP5",0.098564625
"PKMYT1","PKMYT1",-0.0734347916666667
"PKN1","PKN1",0.154082333129045
"PKN2","PKN2",0.0278357691801767
"PKN2-AS1","PKN2-AS1",NA
"PKN3","PKN3",-0.08143625
"PKNOX1","PKNOX1",-0.0217051324404348
"PKNOX2","PKNOX2",0.0142656154661335
"PKNOX2-DT","PKNOX2-DT",0.0166657083333333
"PKP1","PKP1",0.131466610714475
"PKP2","PKP2",0.157245351472531
"PKP3","PKP3",NA
"PKP4","PKP4",0.0842790313973227
"PKP4-AS1","PKP4-AS1",0.0893955287562394
"PKP4P1","PKP4P1",0.0540271666666667
"PLA1A","PLA1A",0.148828166716223
"PLA2G10","PLA2G10",NA
"PLA2G12A","PLA2G12A",-0.155408345952979
"PLA2G12AP1","PLA2G12AP1",0.074652125
"PLA2G12AP2","PLA2G12AP2",-0.1279485
"PLA2G12B","PLA2G12B",0.0299992916666667
"PLA2G15","PLA2G15",-0.199490333333333
"PLA2G1B","PLA2G1B",0.0154652038477537
"PLA2G2A","PLA2G2A",-0.0300885833333333
"PLA2G2C","PLA2G2C",-0.0314830416666667
"PLA2G2D","PLA2G2D",-0.0303579166666667
"PLA2G2E","PLA2G2E",-0.029959362944299
"PLA2G2F","PLA2G2F",-0.0307327083333333
"PLA2G3","PLA2G3",-0.118906291666667
"PLA2G4A","PLA2G4A",0.138168931862137
"PLA2G4B","PLA2G4B",-0.128049916666667
"PLA2G4C","PLA2G4C",-0.0744545207612675
"PLA2G4C-AS1","PLA2G4C-AS1",-0.0745271380524048
"PLA2G4D","PLA2G4D",-0.126694400868188
"PLA2G4E","PLA2G4E",-0.12619005613248
"PLA2G4E-AS1","PLA2G4E-AS1",-0.126389584246583
"PLA2G4F","PLA2G4F",-0.124441542044886
"PLA2G5","PLA2G5",-0.0303663303824797
"PLA2G6","PLA2G6",-0.160711066743356
"PLA2G7","PLA2G7",0.0741950810953095
"PLA2R1","PLA2R1",0.0923488692615913
"PLAA","PLAA",NA
"PLAAT1","PLAAT1",0.234855479249541
"PLAAT2","PLAAT2",0.0480469166666667
"PLAAT3","PLAAT3",0.0471722387745337
"PLAAT4","PLAAT4",0.0480469166666667
"PLAAT5","PLAAT5",0.0470594469588552
"PLAC1","PLAC1",0.0487150675292193
"PLAC4","PLAC4",-0.015733357576167
"PLAC8","PLAC8",-0.122970740051521
"PLAC8L1","PLAC8L1",-0.0240962570852833
"PLAC9","PLAC9",NA
"PLAC9P1","PLAC9P1",0.026890125
"PLAG1","PLAG1",0.153671414169678
"PLAGL1","PLAGL1",-0.126568217300976
"PLAGL2","PLAGL2",0.191624307769078
"PLAT","PLAT",0.0753826630975003
"PLAU","PLAU",0.0402146129429055
"PLAUR","PLAUR",-0.0338993514598915
"PLB1","PLB1",0.109201626288804
"PLBD1","PLBD1",0.127859202671328
"PLBD1-AS1","PLBD1-AS1",0.127301779700133
"PLBD2","PLBD2",0.00228154709831918
"PLCB1","PLCB1",NA
"PLCB1-IT1","PLCB1-IT1",NA
"PLCB2","PLCB2",-0.126978088540475
"PLCB2-AS1","PLCB2-AS1",-0.126462291666667
"PLCB3","PLCB3",0.0462339583333333
"PLCB4","PLCB4",0.121301004074755
"PLCD1","PLCD1",0.0118971563681171
"PLCD3","PLCD3",-0.127427724087637
"PLCD4","PLCD4",0.0361210970611916
"PLCE1","PLCE1",-0.0355709819184933
"PLCE1-AS1","PLCE1-AS1",-0.0366164425313831
"PLCE1-AS2","PLCE1-AS2",-0.0371536404177326
"PLCE1P1","PLCE1P1",-0.0573270833333333
"PLCG1","PLCG1",0.123732783332891
"PLCG1-AS1","PLCG1-AS1",0.12303406363208
"PLCG2","PLCG2",-0.196806245936408
"PLCH1","PLCH1",0.212044160029711
"PLCH1-AS1","PLCH1-AS1",0.217844200708409
"PLCH1-AS2","PLCH1-AS2",0.219505333333333
"PLCH2","PLCH2",NA
"PLCL1","PLCL1",0.0702165001629408
"PLCL2","PLCL2",NA
"PLCL2-AS1","PLCL2-AS1",-0.00411066666666667
"PLCXD1","PLCXD1",NA
"PLCXD2","PLCXD2",0.144096328883038
"PLCXD2-AS1","PLCXD2-AS1",0.149233875
"PLCXD3","PLCXD3",0.108561484748349
"PLCZ1","PLCZ1",0.142585984057857
"PLD1","PLD1",0.28812151012255
"PLD2","PLD2",-0.155911583333333
"PLD3","PLD3",0.0295039777157504
"PLD4","PLD4",0.0126752136282149
"PLD5","PLD5",0.131964944139744
"PLD5P1","PLD5P1",0.0893416241340647
"PLD6","PLD6",-0.22287802861352
"PLEC","PLEC",0.291536510653187
"PLEK","PLEK",NA
"PLEK2","PLEK2",-0.0744708493712199
"PLEKHA1","PLEKHA1",0.0192449728803563
"PLEKHA2","PLEKHA2",-0.00771536164075451
"PLEKHA3","PLEKHA3",0.100115411248355
"PLEKHA3P1","PLEKHA3P1",NA
"PLEKHA4","PLEKHA4",-0.0756371367683965
"PLEKHA5","PLEKHA5",0.143491430236583
"PLEKHA6","PLEKHA6",0.132519398959638
"PLEKHA7","PLEKHA7",-0.0694943784629894
"PLEKHA8","PLEKHA8",0.035847008059626
"PLEKHA8P1","PLEKHA8P1",0.0848321489007816
"PLEKHB1","PLEKHB1",0.109086045277343
"PLEKHB2","PLEKHB2",0.0232869557736931
"PLEKHD1","PLEKHD1",-0.0722012424343883
"PLEKHF1","PLEKHF1",0.229333333333333
"PLEKHF2","PLEKHF2",0.16209178694048
"PLEKHG1","PLEKHG1",-0.135129025573795
"PLEKHG2","PLEKHG2",0.09966175
"PLEKHG3","PLEKHG3",NA
"PLEKHG4","PLEKHG4",-0.19263474522258
"PLEKHG4B","PLEKHG4B",NA
"PLEKHG5","PLEKHG5",0.0122741739313973
"PLEKHG6","PLEKHG6",0.166135874930228
"PLEKHG7","PLEKHG7",-0.0138094244425786
"PLEKHH1","PLEKHH1",-0.0734722489996849
"PLEKHH2","PLEKHH2",0.105747946194572
"PLEKHH3","PLEKHH3",NA
"PLEKHJ1","PLEKHJ1",-0.234873958333333
"PLEKHM1","PLEKHM1",-0.122939863119572
"PLEKHM1P1","PLEKHM1P1",-0.0247190186712634
"PLEKHM2","PLEKHM2",-0.000976072251950185
"PLEKHM3","PLEKHM3",0.055619926677444
"PLEKHN1","PLEKHN1",NA
"PLEKHO1","PLEKHO1",0.201667935121036
"PLEKHO2","PLEKHO2",-0.0594750035224813
"PLEKHS1","PLEKHS1",0.00438706024174112
"PLET1","PLET1",0.0146462588550691
"PLG","PLG",-0.142383262043601
"PLGLA","PLGLA",0.0468894344172116
"PLGLB1","PLGLB1",NA
"PLGLB2","PLGLB2",NA
"PLGRKT","PLGRKT",-0.0396345909647457
"PLIN1","PLIN1",-0.00473781329905404
"PLIN2","PLIN2",-0.028710335615547
"PLIN3","PLIN3",-0.171077417452574
"PLIN4","PLIN4",NA
"PLIN5","PLIN5",NA
"PLK1","PLK1",-0.0293083333333333
"PLK2","PLK2",-0.150162666666667
"PLK3","PLK3",NA
"PLK4","PLK4",-0.137208962812385
"PLK5","PLK5",-0.241105763787701
"PLLP","PLLP",-0.150219903918044
"PLLPP1","PLLPP1",NA
"PLN","PLN",NA
"PLOD1","PLOD1",0.00401436200524978
"PLOD2","PLOD2",0.206690019477382
"PLOD3","PLOD3",0.105870125
"PLP1","PLP1",0.01659825
"PLP2","PLP2",0.0552143333333333
"PLPBP","PLPBP",NA
"PLPP1","PLPP1",-0.122209668090134
"PLPP2","PLPP2",-0.224539421231935
"PLPP3","PLPP3",0.064395608037159
"PLPP4","PLPP4",0.0118343084899401
"PLPP5","PLPP5",-0.0133360833333333
"PLPP6","PLPP6",-0.0367966666666667
"PLPP7","PLPP7",-0.0897701076420477
"PLPPR1","PLPPR1",-0.0747674497472482
"PLPPR2","PLPPR2",0.0730964583333333
"PLPPR3","PLPPR3",NA
"PLPPR4","PLPPR4",0.0330366760696328
"PLPPR5","PLPPR5",NA
"PLPPR5-AS1","PLPPR5-AS1",NA
"PLRG1","PLRG1",-0.142954208333333
"PLS1","PLS1",0.197445241390612
"PLS1-AS1","PLS1-AS1",0.199253958333333
"PLS1P1","PLS1P1",0.0636561666666667
"PLS3","PLS3",0.0263256421367112
