"uniprot_gn_id","external_gene_name","description","gene_biotype","druggability","struct_score","Fpocket_method","CP_score","PocketMiner_method","highest_score","source"
"P05362","ICAM1","intercellular adhesion molecule 1 ","protein_coding",0.596,88.5748768472906,"AF",0.686833333333333,"AF",0.686833333333333,"AF"
"P05388","RPLP0","ribosomal protein lateral stalk subunit P0 ","protein_coding",0.624,80.630415282392,"AF",0.726690476190476,"AF",0.726690476190476,"AF"
"P05452","CLEC3B","C-type lectin domain family 3 member B ","protein_coding",0.423,87.8797403419886,"AF",0.764904761904762,"AF",0.764904761904762,"AF"
"P05783","KRT18","keratin 18 ","protein_coding",0.53,80.2997508896797,"AF",0.718928571428571,"AF",0.718928571428571,"AF"
"P05787","KRT8","keratin 8 ","protein_coding",0.721,76.3267437533227,"AF",0.506209090909091,"AF",0.721,"AF"
"P05813","CRYBA1","crystallin beta A1 ","protein_coding",0.067,88.404164785553,"AF",0.652836363636364,"SM",0.652836363636364,"SM"
"P05937","CALB1","calbindin 1 ","protein_coding",0.393,73.814501510574,"SM",0.653690476190476,"SM",0.653690476190476,"SM"
"P05976","MYL1","myosin light chain 1 ","protein_coding",0.74,88.2379905596763,"AF",0.269228571428571,"AF",0.74,"AF"
"P05981","HPN","hepsin ","protein_coding",0.705,91.3909088030399,"AF",0.782561904761905,"AF",0.782561904761905,"AF"
"P05997","COL5A2","collagen type V alpha 2 chain ","protein_coding",0.299,53.1025525024534,"AF",0.742533333333333,"AF",0.742533333333333,"AF"
"P06276","BCHE","butyrylcholinesterase ","protein_coding",0.774,93.2127135470527,"AF",0.602114285714286,"AF",0.774,"AF"
"P06312","IGKV4-1","immunoglobulin kappa variable 4-1 ","IG_V_gene",0.775,78.9541984732824,"SM",0.546538095238095,"SM",0.775,"SM"
"P06493","CDK1","cyclin dependent kinase 1 ","protein_coding",0.471,89.3155051975052,"AF",0.707542857142857,"SM",0.707542857142857,"SM"
"P06703","S100A6","S100 calcium binding protein A6 ","protein_coding",0.797,71.4441301272984,"SM",0.172909523809524,"SM",0.797,"SM"
"P06732","CKM","creatine kinase, M-type ","protein_coding",0.793,95.1912792614573,"AF",0.357147619047619,"AF",0.793,"AF"
"P06753","TPM3","tropomyosin 3 ","protein_coding",0.799,91.788884064264,"AF",0.582819047619048,"AF",0.799,"AF"
"P06756","ITGAV","integrin subunit alpha V ","protein_coding",0.778,88.1902975024486,"AF",0.553290476190476,"AF",0.778,"AF"
"P06850","CRH","corticotropin releasing hormone ","protein_coding",0.716,63.1702256138023,"AF",0.2312,"AF",0.716,"AF"
"P06865","HEXA","hexosaminidase subunit alpha ","protein_coding",0.674,88.8391472868217,"SM",0.751947619047619,"AF",0.751947619047619,"AF"
"P07093","SERPINE2","serpin family E member 2 ","protein_coding",0.367,88.7754794962867,"AF",0.681219047619048,"AF",0.681219047619048,"AF"
"P07098","LIPF","lipase F, gastric type ","protein_coding",0.761,85.9989996665555,"SM",0.531990909090909,"AF",0.761,"SM"
"P07108","DBI","diazepam binding inhibitor, acyl-CoA binding protein ","protein_coding",0.768,97.2232011331445,"AF",0.450941666666667,"SM",0.768,"AF"
"P07197","NEFM","neurofilament medium chain ","protein_coding",0.64,65.1196581196581,"SM",0.662814285714286,"AF",0.662814285714286,"AF"
"P07204","THBD","thrombomodulin ","protein_coding",0.153,79.5690930730778,"AF",0.655433333333333,"SM",0.655433333333333,"SM"
"P07307","ASGR2","asialoglycoprotein receptor 2 ","protein_coding",0.21,82.3154981549815,"SM",0.705933333333333,"AF",0.705933333333333,"AF"
"P07315","CRYGC","crystallin gamma C ","protein_coding",0.556,96.6553893442623,"AF",0.720314285714286,"AF",0.720314285714286,"AF"
"P07320","CRYGD","crystallin gamma D ","protein_coding",0.659,86.4100620261888,"SM",0.689642857142857,"AF",0.689642857142857,"AF"
"P07332","FES","FES proto-oncogene, tyrosine kinase ","protein_coding",0.76,82.7345430107527,"SM",0.582080952380952,"AF",0.76,"SM"
"P07339","CTSD","cathepsin D ","protein_coding",0.756,85.8579910571702,"AF",0.638428571428571,"SM",0.756,"AF"
"P07359","GP1BA","glycoprotein Ib platelet subunit alpha ","protein_coding",0.509,64.2675743162901,"AF",0.746761904761905,"SM",0.746761904761905,"SM"
"P07360","C8G","complement C8 gamma chain ","protein_coding",0.621,81.8227272727273,"SM",0.731585714285714,"AF",0.731585714285714,"AF"
"P07384","CAPN1","calpain 1 ","protein_coding",0.765,89.6396293088516,"AF",0.160143636363636,"SM",0.765,"AF"
"P07492","GRP","gastrin releasing peptide ","protein_coding",0.404,64.6090789473684,"AF",0.730066666666667,"AF",0.730066666666667,"AF"
"P07510","CHRNG","cholinergic receptor nicotinic gamma subunit ","protein_coding",0.332,81.849124141315,"AF",0.671495238095238,"AF",0.671495238095238,"AF"
"P07737","PFN1","profilin 1 ","protein_coding",0.178,95.8081119544592,"AF",0.762785,"SM",0.762785,"SM"
"P07864","LDHC","lactate dehydrogenase C ","protein_coding",0.774,96.3921577089055,"AF",0.636061904761905,"SM",0.774,"AF"
"P07911","UMOD","uromodulin ","protein_coding",0.334,83.0492157266365,"AF",0.667085714285714,"AF",0.667085714285714,"AF"
"P07919","UQCRH","ubiquinol-cytochrome c reductase hinge protein ","protein_coding",0.705,72.6806201550388,"SM",0.369119047619048,"AF",0.705,"SM"
"P07942","LAMB1","laminin subunit beta 1 ","protein_coding",0.793,75.0677826564215,"SM",0.693727272727273,"AF",0.793,"SM"
"P07996","THBS1","thrombospondin 1 ","protein_coding",0.067,83.515903307888,"SM",0.646704761904762,"AF",0.646704761904762,"AF"
"P08118","MSMB","microseminoprotein beta ","protein_coding",0.474,89.4385890257559,"AF",0.698171428571429,"SM",0.698171428571429,"SM"
"P08123","COL1A2","collagen type I alpha 2 chain ","protein_coding",0.756,50.8631138975967,"SM",0.558747619047619,"SM",0.756,"SM"
"P08134","RHOC","ras homolog family member C ","protein_coding",0.769,80.8093053735256,"SM",0.703963636363636,"SM",0.769,"SM"
"P08138","NGFR","nerve growth factor receptor ","protein_coding",0.683,76.6329942784488,"AF",0.79622380952381,"AF",0.79622380952381,"AF"
"P08185","SERPINA6","serpin family A member 6 ","protein_coding",0.733,87.4876990871892,"AF",0.744285714285714,"SM",0.744285714285714,"SM"
"P08195","SLC3A2","solute carrier family 3 member 2 ","protein_coding",0.522,84.5671479160992,"SM",0.733128571428571,"SM",0.733128571428571,"SM"
"P08217","CELA2A","chymotrypsin like elastase 2A ","protein_coding",0.312,92.2841470104224,"SM",0.662823809523809,"SM",0.662823809523809,"SM"
"P08218","CELA2B","chymotrypsin like elastase 2B ","protein_coding",0.656,92.3352673267327,"AF",0.48382380952381,"AF",0.656,"AF"
"P08236","GUSB","glucuronidase beta ","protein_coding",0.759,88.760969745542,"SM",0.306814285714286,"AF",0.759,"SM"
"P08254","MMP3","matrix metallopeptidase 3 ","protein_coding",0.739,86.5359937156324,"AF",0.752361904761905,"AF",0.752361904761905,"AF"
"P08263","GSTA1","glutathione S-transferase alpha 1 ","protein_coding",0.791,97.5861807095344,"AF",0.429884615384615,"SM",0.791,"AF"
"P08294","SOD3","superoxide dismutase 3 ","protein_coding",0.533,89.8043831168831,"SM",0.720842857142857,"SM",0.720842857142857,"SM"
"P08311","CTSG","cathepsin G ","protein_coding",0.249,91.5929679012346,"AF",0.702961904761905,"AF",0.702961904761905,"AF"
"P08319","ADH4","alcohol dehydrogenase 4 (class II), pi polypeptide ","protein_coding",0.733,86.8227758007117,"SM",0.450142857142857,"SM",0.733,"SM"
"P08514","ITGA2B","integrin subunit alpha 2b ","protein_coding",0.755,80.3225,"SM",0.780566666666667,"AF",0.780566666666667,"AF"
"P08572","COL4A2","collagen type IV alpha 2 chain ","protein_coding",0.456,50.3391710449504,"SM",0.732384615384615,"SM",0.732384615384615,"SM"
"P08588","ADRB1","adrenoceptor beta 1 ","protein_coding",0.793,65.6141940354851,"SM",0.290271428571429,"AF",0.793,"SM"
"P08603","CFH","complement factor H ","protein_coding",0.207,69.6198116498082,"SM",0.769047619047619,"SM",0.769047619047619,"SM"
"P08621","SNRNP70","small nuclear ribonucleoprotein U1 subunit 70 ","protein_coding",0.18,71.4366271373414,"AF",0.712585714285714,"AF",0.712585714285714,"AF"
"P08637","FCGR3A","Fc gamma receptor IIIa ","protein_coding",0.341,85.6387159533074,"AF",0.702990476190476,"AF",0.702990476190476,"AF"
"P08697","SERPINF2","serpin family F member 2 ","protein_coding",0.722,79.643112324493,"AF",0.316766666666667,"SM",0.722,"AF"
"P08708","RPS17","ribosomal protein S17 ","protein_coding",0.753,86.7181301558203,"AF",0.788271428571429,"SM",0.788271428571429,"SM"
"P08727","KRT19","keratin 19 ","protein_coding",0.199,81.4000710135571,"AF",0.787852380952381,"AF",0.787852380952381,"AF"
"P08758","ANXA5","annexin A5 ","protein_coding",0.513,96.2561916072842,"AF",0.799428571428571,"SM",0.799428571428571,"SM"
"P08861","CELA3B","chymotrypsin like elastase 3B ","protein_coding",0.698,91.5716221466731,"AF",0.276828571428571,"SM",0.698,"AF"
"P08865","RPSA","ribosomal protein SA ","protein_coding",0.682,79.9525722917566,"AF",0.682795238095238,"AF",0.682795238095238,"AF"
"P09012","SNRPA","small nuclear ribonucleoprotein polypeptide A ","protein_coding",0.712,53.6017949929145,"SM",0.450452380952381,"SM",0.712,"SM"
"P09016","HOXD4","homeobox D4 ","protein_coding",0.686,66.6863224821974,"AF",0.630214285714286,"AF",0.686,"AF"
"P09093","CELA3A","chymotrypsin like elastase 3A ","protein_coding",0.597,84.7002610966057,"SM",0.761454545454545,"SM",0.761454545454545,"SM"
"P09110","ACAA1","acetyl-CoA acyltransferase 1 ","protein_coding",0.588,91.2877192982456,"SM",0.699252941176471,"SM",0.699252941176471,"SM"
"P09210","GSTA2","glutathione S-transferase alpha 2 ","protein_coding",0.716,97.7326231322634,"AF",0.759257142857143,"SM",0.759257142857143,"SM"
"P09234","SNRPC","small nuclear ribonucleoprotein polypeptide C ","protein_coding",0.545,71.6660548172758,"AF",0.78947619047619,"AF",0.78947619047619,"AF"
"P09327","VIL1","villin 1 ","protein_coding",0.526,78.0677139794825,"AF",0.743295238095238,"AF",0.743295238095238,"AF"
"P09417","QDPR","quinoid dihydropteridine reductase ","protein_coding",0.743,90.1765704584041,"SM",0.324457142857143,"SM",0.743,"SM"
"P09497","CLTB","clathrin light chain B ","protein_coding",0.736,51.7416317991632,"SM",0.63612380952381,"SM",0.736,"SM"
"P09544","WNT2","Wnt family member 2 ","protein_coding",0.478,88.0026382978723,"AF",0.706019047619048,"AF",0.706019047619048,"AF"
"P09564","CD7","CD7 molecule ","protein_coding",0.699,77.623121841662,"AF",0.751480952380952,"AF",0.751480952380952,"AF"
"P09601","HMOX1","heme oxygenase 1 ","protein_coding",0.724,84.5784650630012,"SM",0.603409090909091,"AF",0.724,"SM"
"P09669","COX6C","cytochrome c oxidase subunit 6C ","protein_coding",0.758,76.885761589404,"SM",0,NA,0.758,"SM"
"P09683","SCT","secretin ","protein_coding",0.668,66.3723877327492,"AF",0.390590909090909,"AF",0.668,"AF"
"P09848","LCT","lactase ","protein_coding",0.725,86.9109915380143,"AF",0.690778571428571,"AF",0.725,"AF"
"P09871","C1S","complement C1s ","protein_coding",0.648,81.509234828496,"SM",0.209828571428571,"AF",0.648,"SM"
"P09884","POLA1","DNA polymerase alpha 1, catalytic subunit ","protein_coding",0.714,78.9064995563443,"SM",0.2293,"AF",0.714,"SM"
"P09923","ALPI","alkaline phosphatase, intestinal ","protein_coding",0.663,88.1314067611778,"SM",0.718038095238095,"AF",0.718038095238095,"AF"
"P09936","UCHL1","ubiquitin C-terminal hydrolase L1 ","protein_coding",0.486,87.3801843317972,"SM",0.69752380952381,"AF",0.69752380952381,"AF"
"P09958","FURIN","furin, paired basic amino acid cleaving enzyme ","protein_coding",0.078,90.4171138096583,"SM",0.737242857142857,"AF",0.737242857142857,"AF"
"P0C091","FREM3","FRAS1 related extracellular matrix 3 ","protein_coding",0.758,76.3010541361444,"AF",0.78457619047619,"AF",0.78457619047619,"AF"
"P0C0E4","RAB40AL","RAB40A like ","protein_coding",0.424,73.9800774840474,"AF",0.764752380952381,"AF",0.764752380952381,"AF"
"P0C1H6","H2BW2","H2B.W histone 2 ","protein_coding",0.701,78.1754143646409,"SM",0.662121428571429,"SM",0.701,"SM"
"P0C264","SBK3","SH3 domain binding kinase family member 3 ","protein_coding",0.336,86.4637730287399,"AF",0.783466666666667,"AF",0.783466666666667,"AF"
"P0C2L3","FAM163B","family with sequence similarity 163 member B ","protein_coding",0.305,57.6015318146112,"AF",0.699261904761905,"AF",0.699261904761905,"AF"
"P0C2W7","CT47B1","cancer/testis antigen family 47 member B1 ","protein_coding",0.573,52.5635120399818,"AF",0.669157142857143,"AF",0.669157142857143,"AF"
"P0C5Y9","H2AB1","H2A.B variant histone 1 ","protein_coding",0.744,80.6964539007092,"SM",0.720704761904762,"SM",0.744,"SM"
"P0C5Z0","H2AB3","H2A.B variant histone 3 ","protein_coding",0.751,80.6345609065156,"SM",0.387209090909091,"AF",0.751,"SM"
"P0C5Z0","H2AB2","H2A.B variant histone 2 ","protein_coding",0.751,80.6345609065156,"SM",0.387209090909091,"AF",0.751,"SM"
"P0C6C1","ANKRD34C","ankyrin repeat domain 34C ","protein_coding",0.329,54.8478370442868,"AF",0.647242857142857,"AF",0.647242857142857,"AF"
"P0C7H9","USP17L7","ubiquitin specific peptidase 17 like family member 7 ","protein_coding",0.377,66.2633396855646,"AF",0.693795238095238,"AF",0.693795238095238,"AF"
"P0C7I6","CCDC159","coiled-coil domain containing 159 ","protein_coding",0.237,78.2040552016985,"AF",0.786919047619048,"AF",0.786919047619048,"AF"
"P0C7L1","SPINK8","serine peptidase inhibitor Kazal type 8 (putative) ","protein_coding",0.769,81.0554122340425,"AF",0.204082,"AF",0.769,"AF"
"P0C7P0","CISD3","CDGSH iron sulfur domain 3 ","protein_coding",0.438,87.0000702106319,"AF",0.730035714285714,"SM",0.730035714285714,"SM"
"P0C7P1","RBMY1D","RNA binding motif protein Y-linked family 1 member D ","protein_coding",0.645,50.0804679552391,"AF",0.593818181818182,"SM",0.645,"AF"
"P0C7U1","ASAH2B","N-acylsphingosine amidohydrolase 2B ","protein_coding",0.205,83.1425196850394,"SM",0.741,"SM",0.741,"SM"
"P0C7V4","FAM90A15","family with sequence similarity 90 member A15 ","protein_coding",0.068,50.179420165667,"AF",0.734463636363636,"AF",0.734463636363636,"AF"
"P0C7W6","CCDC172","coiled-coil domain containing 172 ","protein_coding",0.482,88.8978554993097,"AF",0.699692307692308,"AF",0.699692307692308,"AF"
"P0C7W9","FAM90A14","family with sequence similarity 90 member A14 ","protein_coding",0.179,50.0328987161198,"AF",0.767238095238095,"AF",0.767238095238095,"AF"
"P0C7X1","TBC1D3H","TBC1 domain family member 3H ","protein_coding",0.649,60.9064481498401,"AF",0.627919047619048,"AF",0.649,"AF"
"P0C860","MSL3B","MSL complex subunit 3B ","protein_coding",0.571,62.1500974387528,"AF",0.722728571428571,"AF",0.722728571428571,"AF"
"P0C8F1","PATE4","prostate and testis expressed 4 ","protein_coding",0.719,90.8170266836086,"AF",0.7947125,"AF",0.7947125,"AF"
"P0CAP2","POLR2M","RNA polymerase II subunit M ","protein_coding",0.651,66.4867760683761,"AF",0.569047619047619,"AF",0.651,"AF"
"P0CB33","ZNF735","zinc finger protein 735 ","protein_coding",0.724,68.3843746241732,"AF",0.618418181818182,"AF",0.724,"AF"
"P0CB47","UBTFL1","upstream binding transcription factor like 1 ","protein_coding",0.758,71.2256234567901,"AF",0.623280952380952,"AF",0.758,"AF"
"P0CF97","FAM200B","family with sequence similarity 200 member B ","protein_coding",0.731,81.0191425368952,"AF",0.505009090909091,"AF",0.731,"AF"
"P0CG08","GPR89B","G protein-coupled receptor 89B ","protein_coding",0.683,82.7132217461168,"AF",0.635836363636364,"AF",0.683,"AF"
"P0CG24","ZNF883","zinc finger protein 883 ","protein_coding",0.203,89.8762414578588,"AF",0.791657894736842,"AF",0.791657894736842,"AF"
"P0CG32","ZCCHC18","zinc finger CCHC-type containing 18 ","protein_coding",0.701,69.5319204042956,"AF",0.355638095238095,"AF",0.701,"AF"
"P0CG37","CFC1","cryptic, EGF-CFC family member 1 ","protein_coding",0.762,64.2049276201506,"AF",0.428915384615385,"AF",0.762,"AF"
"P0CG39","POTEJ","POTE ankyrin domain family member J ","protein_coding",0.687,71.3908542529856,"AF",0.597719047619048,"AF",0.687,"AF"
"P0CG41","CTAGE8","CTAGE family member 8 ","protein_coding",0.729,69.7001081342802,"AF",0.124690952380952,"AF",0.729,"AF"
"P0CG47","UBB","ubiquitin B ","protein_coding",0.78,93.7115027624309,"AF",0.547125,"SM",0.78,"AF"
"P0CG48","UBC","ubiquitin C ","protein_coding",0.343,70.9907094594595,"SM",0.758490909090909,"AF",0.758490909090909,"AF"
"P0CI00","ZNF705B","zinc finger protein 705B ","protein_coding",0.499,59.9374412855377,"AF",0.699028571428571,"AF",0.699028571428571,"AF"
"P0CI25","TRIM49","tripartite motif containing 49 ","protein_coding",0.658,85.2395089044792,"AF",0.558561904761905,"AF",0.658,"AF"
"P0CL81","GAGE12G","G antigen 12G ","protein_coding",0.017,63.088127753304,"AF",0.776625,"AF",0.776625,"AF"
"P0CW01","TSPY10","testis specific protein Y-linked 10 ","protein_coding",0.683,76.2941751114714,"AF",0.333857142857143,"AF",0.683,"AF"
"P0CW19","LIMS3","LIM zinc finger domain containing 3 ","protein_coding",0.647,71.762661637931,"AF",0.585147619047619,"AF",0.647,"AF"
"P0CW23","AKAIN1","A-kinase anchor inhibitor 1 ","protein_coding",0.67,75.565390199637,"AF",0,NA,0.67,"AF"
"P0DJ93","SMIM13","small integral membrane protein 13 ","protein_coding",0.79,69.3257729138167,"AF",0.0663790909090909,"AF",0.79,"AF"
"P0DJD1","RGPD2","RANBP2 like and GRIP domain containing 2 ","protein_coding",0.767,81.4797564186965,"SM",0.488238095238095,"SM",0.767,"SM"
"P0DJD7","PGA4","pepsinogen A4 ","protein_coding",0.759,91.1071887686062,"AF",0.519914285714286,"AF",0.759,"AF"
"P0DJD8","PGA3","pepsinogen A3 ","protein_coding",0.23,87.0555949008499,"SM",0.6715,"AF",0.6715,"AF"
"P0DJH9","RD3L","RD3 like ","protein_coding",0.782,73.8216249236408,"AF",0.121417272727273,"AF",0.782,"AF"
"P0DJI8","SAA1","serum amyloid A1 ","protein_coding",0.781,94.0123510971787,"AF",0.196015789473684,"AF",0.781,"AF"
"P0DKB6","MPC1L","mitochondrial pyruvate carrier 1 like ","protein_coding",0.714,59.1849388523048,"AF",0.52163125,"AF",0.714,"AF"
"P0DML3","CSH2","chorionic somatomammotropin hormone 2 ","protein_coding",0.211,77.5411311053985,"SM",0.784895238095238,"AF",0.784895238095238,"AF"
"P0DMP2","SRGAP2B","SLIT-ROBO Rho GTPase activating protein 2B ","protein_coding",0.689,88.7077361519936,"AF",0.630547619047619,"SM",0.689,"AF"
"P0DMQ9","C8orf89","chromosome 8 open reading frame 89 ","protein_coding",0.417,68.0858411949686,"AF",0.680090476190476,"AF",0.680090476190476,"AF"
"P0DMR2","SCGB1C2","secretoglobin family 1C member 2 ","protein_coding",0.473,74.9975137362637,"AF",0.709594444444444,"AF",0.709594444444444,"AF"
"P0DMU7","CT45A6","cancer/testis antigen family 45 member A6 ","protein_coding",0.125,70.2180688723835,"AF",0.720936363636364,"AF",0.720936363636364,"AF"
"P0DMV2","CT45A9","cancer/testis antigen family 45 member A9 ","protein_coding",0.51,69.231978537894,"AF",0.65447619047619,"AF",0.65447619047619,"AF"
"P0DMW4","SMIM10L2A","small integral membrane protein 10 like 2A ","protein_coding",0.774,66.2254237288136,"AF",0,NA,0.774,"AF"
"P0DMW5","SMIM10L2B","small integral membrane protein 10 like 2B ","protein_coding",0.677,67.0026101694915,"AF",0,NA,0.677,"AF"
"P0DN25","C1GALT1C1L","C1GALT1 specific chaperone 1 like ","protein_coding",0.39,83.4527953216374,"AF",0.694285714285714,"AF",0.694285714285714,"AF"
"P0DN26","PPIAL4F","peptidylprolyl isomerase A like 4F ","protein_coding",0.103,88.5015625,"SM",0.678128571428571,"AF",0.678128571428571,"AF"
"P0DN86","CGB5","chorionic gonadotropin subunit beta 5 ","protein_coding",0.374,67.2815533980583,"SM",0.782133333333333,"SM",0.782133333333333,"SM"
"P0DN86","CGB8","chorionic gonadotropin subunit beta 8 ","protein_coding",0.374,67.2815533980583,"SM",0.782133333333333,"SM",0.782133333333333,"SM"
"P0DN86","CGB3","chorionic gonadotropin subunit beta 3 ","protein_coding",0.374,67.2815533980583,"SM",0.782133333333333,"SM",0.782133333333333,"SM"
"P0DO97","CCDC192","coiled-coil domain containing 192 ","protein_coding",0.446,75.0840925110132,"AF",0.702238095238095,"AF",0.702238095238095,"AF"
"P0DP02","IGHV3-33","immunoglobulin heavy variable 3-33 ","IG_V_gene",0.769,88.7824377457405,"SM",0.2046,"AF",0.769,"SM"
"P0DP03","IGHV3-30","immunoglobulin heavy variable 3-30 ","IG_V_gene",0.754,88.4289473684211,"SM",0.203095238095238,"AF",0.754,"SM"
"P0DPB3","SCHIP1","schwannomin interacting protein 1 ","protein_coding",0.486,60.5089525850522,"AF",0.788685714285714,"AF",0.788685714285714,"AF"
"P0DPD8","EEF1AKMT4-ECE2","EEF1AKMT4-ECE2 readthrough ","protein_coding",0.683,82.786562731997,"SM",0.389838095238095,"AF",0.683,"SM"
"P0DPE3","TMDD1","transmembrane and death domain 1 ","protein_coding",0.729,65.7156563951034,"AF",0.641585714285714,"AF",0.729,"AF"
"P0DPI2","GATD3","glutamine amidotransferase class 1 domain containing 3 ","protein_coding",0.648,90.5866734074823,"AF",0.730633333333333,"AF",0.730633333333333,"AF"
"P0DPK3","NOTCH2NLB","notch 2 N-terminal like B ","protein_coding",0.546,84.7335096153846,"AF",0.744827272727273,"AF",0.744827272727273,"AF"
"P0DPQ3","PRR20G","proline rich 20G ","protein_coding",0.014,51.7622027290448,"AF",0.797090476190476,"AF",0.797090476190476,"AF"
"P0DSN7","IGKV1D-37","immunoglobulin kappa variable 1D-37 (non-functional) ","IG_V_gene",0.765,83.4018691588785,"SM",0.689461904761905,"AF",0.765,"SM"
"P0DTF9","PTTG1IP2","PTTG1IP family member 2 ","protein_coding",0.758,62.5210374414977,"AF",0.203985714285714,"AF",0.758,"AF"
"P0DUD2","SPDYE17","speedy/RINGO cell cycle regulator family member E17 ","protein_coding",0.655,70.7709029345372,"AF",0.190601428571429,"AF",0.655,"AF"
"P0DUD3","SPDYE14","speedy/RINGO cell cycle regulator family member E14 ","protein_coding",0.469,70.7352909336942,"AF",0.770685714285714,"AF",0.770685714285714,"AF"
"P0DUD4","SPDYE15","speedy/RINGO cell cycle regulator family member E15 ","protein_coding",0.701,70.8428055931439,"AF",0.156933333333333,"AF",0.701,"AF"
"P10072","ZNF875","zinc finger protein 875 ","protein_coding",0.43,67.2329172989378,"AF",0.730271428571429,"AF",0.730271428571429,"AF"
"P10073","ZSCAN22","zinc finger and SCAN domain containing 22 ","protein_coding",0.64,68.8538652389658,"AF",0.69752380952381,"AF",0.69752380952381,"AF"
"P10144","GZMB","granzyme B ","protein_coding",0.774,92.5204470709147,"AF",0.696453846153846,"AF",0.774,"AF"
"P10145","CXCL8","C-X-C motif chemokine ligand 8 ","protein_coding",0.068,76.260945709282,"SM",0.756242857142857,"AF",0.756242857142857,"AF"
"P10147","CCL3","C-C motif chemokine ligand 3 ","protein_coding",0.665,77.5459770114942,"SM",0.481871428571429,"AF",0.665,"SM"
"P10155","RO60","Ro60, Y RNA binding protein ","protein_coding",0.779,87.6874257190397,"SM",0.606638095238095,"SM",0.779,"SM"
"P10243","MYBL1","MYB proto-oncogene like 1 ","protein_coding",0.476,58.4626727423364,"AF",0.79102380952381,"AF",0.79102380952381,"AF"
"P10275","AR","androgen receptor ","protein_coding",0.69,71.6751361161524,"SM",0.395885714285714,"AF",0.69,"SM"
"P10412","H1-4","H1.4 linker histone, cluster member ","protein_coding",0.721,74.580223880597,"SM",0.731757142857143,"AF",0.731757142857143,"AF"
"P10515","DLAT","dihydrolipoamide S-acetyltransferase ","protein_coding",0.686,73.5258620689655,"SM",0.771490476190476,"AF",0.771490476190476,"AF"
"P10599","TXN","thioredoxin ","protein_coding",0.137,97.6433617539586,"AF",0.752016666666667,"SM",0.752016666666667,"SM"
"P10600","TGFB3","transforming growth factor beta 3 ","protein_coding",0.609,76.98141782059,"AF",0.787571428571429,"AF",0.787571428571429,"AF"
"P10720","PF4V1","platelet factor 4 variant 1 ","protein_coding",0.1,73.5867446393762,"SM",0.652852380952381,"AF",0.652852380952381,"AF"
"P10809","HSPD1","heat shock protein family D (Hsp60) member 1 ","protein_coding",0.726,88.4726491926047,"AF",0.699161904761905,"SM",0.726,"AF"
"P10911","MCF2","MCF.2 cell line derived transforming sequence ","protein_coding",0.449,74.3308053448898,"SM",0.672178571428571,"SM",0.672178571428571,"SM"
"P10912","GHR","growth hormone receptor ","protein_coding",0.749,59.9434089552239,"AF",0.606915384615385,"SM",0.749,"AF"
"P10915","HAPLN1","hyaluronan and proteoglycan link protein 1 ","protein_coding",0.381,89.762303628038,"AF",0.744172727272727,"AF",0.744172727272727,"AF"
"P11142","HSPA8","heat shock protein family A (Hsp70) member 8 ","protein_coding",0.471,89.1759353673224,"AF",0.656990476190476,"SM",0.656990476190476,"SM"
"P11161","EGR2","early growth response 2 ","protein_coding",0.062,60.7119784656797,"SM",0.754690476190476,"SM",0.754690476190476,"SM"
"P11171","EPB41","erythrocyte membrane protein band 4.1 ","protein_coding",0.568,81.4429383471797,"SM",0.738380952380952,"AF",0.738380952380952,"AF"
"P11182","DBT","dihydrolipoamide branched chain transacylase E2 ","protein_coding",0.778,84.1237513873474,"SM",0.3569,"SM",0.778,"SM"
"P11215","ITGAM","integrin subunit alpha M ","protein_coding",0.579,84.223561832587,"SM",0.791780952380952,"SM",0.791780952380952,"SM"
"P11230","CHRNB1","cholinergic receptor nicotinic beta 1 subunit ","protein_coding",0.714,79.7132634730539,"AF",0.130988095238095,"AF",0.714,"AF"
"P11441","UBL4A","ubiquitin like 4A ","protein_coding",0.473,79.626704,"AF",0.65006875,"AF",0.65006875,"AF"
"P11474","ESRRA","estrogen related receptor alpha ","protein_coding",0.102,78.3124725791288,"AF",0.739004761904762,"AF",0.739004761904762,"AF"
"P11586","MTHFD1","methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1 ","protein_coding",0.8,82.9543828264758,"SM",0.7113,"SM",0.8,"SM"
"P11717","IGF2R","insulin like growth factor 2 receptor ","protein_coding",0.723,73.236477899116,"AF",0.645147619047619,"SM",0.723,"AF"
"P11766","ADH5","alcohol dehydrogenase 5 (class III), chi polypeptide ","protein_coding",0.737,87.397903867004,"SM",0.251328571428571,"SM",0.737,"SM"
"P11908","PRPS2","phosphoribosyl pyrophosphate synthetase 2 ","protein_coding",0.683,88.223232740802,"SM",0.40272380952381,"AF",0.683,"SM"
"P11912","CD79A","CD79a molecule ","protein_coding",0.223,78.1785471055619,"AF",0.675252380952381,"SM",0.675252380952381,"SM"
"P11926","ODC1","ornithine decarboxylase 1 ","protein_coding",0.778,86.5843683732202,"SM",0.125085714285714,"SM",0.778,"SM"
"P12018","VPREB1","V-set pre-B cell surrogate light chain 1 ","protein_coding",0.479,81.2530657748049,"SM",0.672895238095238,"SM",0.672895238095238,"SM"
"P12035","KRT3","keratin 3 ","protein_coding",0.24,66.9319315673289,"AF",0.731218181818182,"AF",0.731218181818182,"AF"
"P12110","COL6A2","collagen type VI alpha 2 chain ","protein_coding",0.666,70.7193857236411,"AF",0.763318181818182,"AF",0.763318181818182,"AF"
