"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T57700","KIT","P10721","Myelodysplastic syndrome","Small molecular drug","KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Pigmented villonodular synovitis",NA,"KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Gastrointestinal stromal tumour","Small molecular drug","KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Renal cell carcinoma","Small molecular drug","KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Non-small-cell lung cancer","Small molecular drug","KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Alzheimer disease",NA,"KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T57700","KIT","P10721","Solid tumour/cancer","Small molecular drug","KIT_HUMAN","Tyrosine-protein kinase Kit (KIT)","Successful target"
"T58238","CD80","P33681","Rheumatoid arthritis",NA,"CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58238","CD80","P33681","Solid tumour/cancer","CAR T Cell Therapy","CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58238","CD80","P33681","Non-small-cell lung cancer","Vaccine","CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58238","CD80","P33681","Transplant rejection","Antibody","CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58238","CD80","P33681","Lymphoma","Antibody","CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58238","CD80","P33681","Autoimmune diabetes",NA,"CD80_HUMAN","Activation B7-1 antigen (CD80)","Successful target"
"T58454","FGFR2","P21802","Alzheimer disease","Small molecular drug","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802",NA,"Small molecular drug","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Oral mucositis",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Bladder cancer",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Periodontitis",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Solid tumour/cancer","Antibody","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Cholangiocarcinoma",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Chronic HCV-1 infection",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Retinoblastoma","Small molecular drug","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Gastric adenocarcinoma","Small molecular drug","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Solid tumour/cancer",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Breast cancer",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Solid tumour/cancer","Small molecular drug","FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58454","FGFR2","P21802","Myeloproliferative syndrome",NA,"FGFR2_HUMAN","Fibroblast growth factor receptor 2 (FGFR2)","Successful target"
"T58921","PPARG","P37231","Diabetic complication",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231",NA,NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Diabetic complication","Combination drug (small molecular drug)","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Metabolic disorder",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Nicotine dependence",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Non-alcoholic fatty liver disease","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Hyperlipidaemia",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Type-1 diabetes","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Lipid metabolism disorder",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Opioid dependence",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Inflammatory bowel disease",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Ocular inflammation","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Hyperlipidaemia","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Alzheimer disease","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Gout","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Type-2 diabetes",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Advanced solid tumour","Combination drug (small molecular drug)","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Cerebral X-linked adrenoleukodystrophy","Small molecule","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Type-2 diabetes","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231",NA,"Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Alzheimer disease",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Multiple sclerosis",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Diabetic complication","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Obesity","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Lipid metabolism disorder","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Type-1 diabetes",NA,"PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Pulmonary fibrosis","Small molecular drug","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58921","PPARG","P37231","Type-2 diabetes","Combination drug (small molecular drug)","PPARG_HUMAN","Peroxisome proliferator-activated receptor gamma (PPAR-gamma)","Successful target"
"T58992","OPRD1","P41143","Alcohol dependence","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Bladder disease",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Diarrhea","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Overactive bladder",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Migraine","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Urinary incontinence",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Ischemic heart disease",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Anxiety disorder","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Opioid dependence","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143",NA,NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Obesity","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Pain",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Major depressive disorder",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Cough",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143",NA,"Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Cerebral vasospasm","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Migraine",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Back pain","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Diarrhea-predominant irritable bowel syndrome","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Substance use disorder","Antibody","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Premature ejaculation",NA,"OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Cough","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Rheumatoid arthritis","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Pain","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T58992","OPRD1","P41143","Chronic pain","Small molecular drug","OPRD_HUMAN","Opioid receptor delta (OPRD1)","Successful target"
"T59045","ABAT","P80404","Substance use disorder","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Tourette syndrome","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Glioma","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Dietary shortage","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Malnutrition","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Infantile spasm","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Seizure disorder","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404",NA,"Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Complex partial seizure","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Infantile spasm",NA,"GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Dementia",NA,"GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59045","ABAT","P80404","Epilepsy","Small molecular drug","GABT_HUMAN","GABA transaminase (ABAT)","Successful target"
"T59102","PDGFRB","P09619","Thrombocytopenia","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Brain injury",NA,"PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Alzheimer disease","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Non-small-cell lung cancer","Antibody","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Solid tumour/cancer","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Myelodysplastic syndrome","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Diabetic complication",NA,"PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Multiple myeloma","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Solid tumour/cancer",NA,"PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Gram-positive bacterial infection","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Hepatocellular carcinoma","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619","Renal cell carcinoma","Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59102","PDGFRB","P09619",NA,"Small molecular drug","PGFRB_HUMAN","Platelet-derived growth factor receptor beta (PDGFRB)","Successful target"
"T59122","CD58","P19256","Pain",NA,"LFA3_HUMAN","Surface glycoprotein LFA-3 (CD58)","Successful target"
"T59328","EGFR","P00533","Metastatic colorectal cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Atypical teratoid/rhabdoid tumour","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colorectal cancer","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Pineoblastoma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colon cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","HER2-positive breast cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Recurrent glioblastoma","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Wound healing","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Non-small-cell lung cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533",NA,"Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Chronic pain","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gastric adenocarcinoma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colorectal cancer","Bispecific T-cell engager","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Head and neck cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Ischemia","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Head and neck cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioblastoma multiforme","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Lymphoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533",NA,NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Choroid plexus carcinoma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gastric adenocarcinoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Aggressive cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Brain cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Brain cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioblastoma of brain","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Inflammatory breast cancer","Combination drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Vulnerary","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioma","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Breast cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Head and neck cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colorectal cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Esophageal cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Head and neck cancer","Monoclonal antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Malignant solid tumour",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Germ cell tumour","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","HER2/NEU overexpressing breast cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Advanced cancer","Monoclonal antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Epithelial ovarian cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Ependymoma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Diabetic foot ulcer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colorectal cancer","Monoclonal antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Hepatocellular carcinoma",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Metastatic epithelial tumour",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Non-small-cell lung cancer","Vaccine","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Psoriasis vulgaris","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Melanoma",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gastric adenocarcinoma","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Medulloblastoma","CAR T Cell Therapy","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Pancreatic cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Non-small-cell lung cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Breast cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Diffuse large B-cell lymphoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Cerebrovascular ischaemia",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Colorectal cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Renal cell carcinoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Hypopharyngeal squamous cell carcinoma",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Melanoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Hepatitis C virus infection","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Myelodysplastic syndrome","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Nontraumatic intracerebral hemorrhage",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gastric adenocarcinoma",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Metastatic epithelial tumour","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Non-small-cell lung cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Metastatic biliary tract neoplasms","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioblastoma of brain",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Lung cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Cryptosporidium infection",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Angina pectoris","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gram-positive bacterial infection","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Neoplasm","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Nasopharyngeal carcinoma",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533",NA,"siRNA drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Aggressive cancer","Bispecific antibody-drug conjugate","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Chronic lymphocytic leukaemia","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Glioblastoma multiforme",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Hepatitis virus infection","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533",NA,"Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Urethral cancer","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Metastatic colorectal cancer","Antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Gastrointestinal disease",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer","Vaccine","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Diabetic foot ulcer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Hepatocellular carcinoma","Small molecular drug","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Breast cancer",NA,"EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59328","EGFR","P00533","Solid tumour/cancer","Monoclonal antibody","EGFR_HUMAN","Epidermal growth factor receptor (EGFR)","Successful target"
"T59480","KRAS","P01116","Non-small-cell lung cancer","Small molecular drug","RASK_HUMAN","KRAS G12C mutant (KRAS G12C)","Successful target"
"T59480","KRAS","P01116","Non-small-cell lung cancer","Small molecule","RASK_HUMAN","KRAS G12C mutant (KRAS G12C)","Successful target"
"T59480","KRAS","P01116","Solid tumour/cancer",NA,"RASK_HUMAN","KRAS G12C mutant (KRAS G12C)","Successful target"
"T59480","KRAS","P01116","Solid tumour/cancer","Small molecular drug","RASK_HUMAN","KRAS G12C mutant (KRAS G12C)","Successful target"
"T59604","GHSR","Q92847","Alcohol dependence",NA,"GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Obesity","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
"T59604","GHSR","Q92847","Somatotropin deficiency","Small molecular drug","GHSR_HUMAN","Growth hormone secretagogue receptor 1 (GHSR)","Successful target"
