"uniprot_id","druggability","struct_score","Fpocket_method","CP_score","PocketMiner_method","highest_score","source"
"P98168",0.282,55.2782711693548,"AF",0.866466666666667,"AF",0.866466666666667,"AF"
"Q9ULW2",0.779,81.0433974218921,"AF",0.866466666666667,"AF",0.866466666666667,"AF"
"P25791",0.148,74.6583011583012,"SM",0.866357142857143,"AF",0.866357142857143,"AF"
"O43504",0.561,96.5505397301349,"AF",0.866280952380952,"AF",0.866280952380952,"AF"
"Q15382",0.664,92.4755972222222,"AF",0.866257142857143,"SM",0.866257142857143,"SM"
"Q9BX66",0.49,66.6121739130435,"SM",0.866233333333333,"SM",0.866233333333333,"SM"
"A8MTY0",0.255,75.6864801444043,"AF",0.86622380952381,"AF",0.86622380952381,"AF"
"Q6V9R5",0.856,60.155007346459,"AF",0.866152380952381,"AF",0.866152380952381,"AF"
"Q8N3Z3",0.093,88.1546113074205,"AF",0.866142857142857,"AF",0.866142857142857,"AF"
"Q8WXF0",0.019,62.6680093023256,"AF",0.866142857142857,"AF",0.866142857142857,"AF"
"Q7Z3S7",0.52,81.7255243279271,"AF",0.866138095238095,"AF",0.866138095238095,"AF"
"O94818",0.061,65.1564911929544,"AF",0.866057142857143,"AF",0.866057142857143,"AF"
"O60279",0.195,55.7072502617801,"AF",0.866054545454545,"AF",0.866054545454545,"AF"
"A0A1B0GV85",0.866,58.6420965724293,"AF",0.767214285714286,"AF",0.866,"AF"
"A5A3E0",0.866,70.63273155786,"AF",0.145307142857143,"AF",0.866,"AF"
"O60522",0.866,65.1212785168242,"AF",0.585519047619048,"AF",0.866,"AF"
"P05387",0.866,70.6453300733496,"AF",0.487433333333333,"SM",0.866,"AF"
"P49407",0.866,82.4609842995169,"AF",0.425214285714286,"AF",0.866,"AF"
"P50052",0.866,81.970144877544,"AF",0.324228571428571,"SM",0.866,"AF"
"Q12788",0.866,84.5321782178218,"SM",0.80317619047619,"SM",0.866,"SM"
"Q12872",0.866,74.927731092437,"SM",0.813990476190476,"AF",0.866,"SM"
"Q59GN2",0.866,94.2109192825112,"AF",0,NA,0.866,"AF"
"Q6PCB7",0.866,91.0917405189621,"AF",0.655723809523809,"AF",0.866,"AF"
"Q7Z5Y7",0.866,71.2522295474977,"AF",0.423525,"AF",0.866,"AF"
"Q7Z7L9",0.866,70.1226248715313,"AF",0.522742857142857,"AF",0.866,"AF"
"Q86TJ5",0.866,56.6921403343537,"AF",0.689080952380952,"AF",0.866,"AF"
"Q8NA61",0.866,63.9017463387676,"AF",0.738952380952381,"AF",0.866,"AF"
"Q9HAT8",0.866,75.9718992248062,"SM",0.831638095238095,"AF",0.866,"SM"
"Q9NPC8",0.866,79.1569271175312,"SM",0.582638095238095,"SM",0.866,"SM"
"Q9NPG2",0.866,94.8710159529807,"AF",0.701233333333333,"AF",0.866,"AF"
"Q9NR21",0.866,81.5727696166249,"AF",0.705754545454545,"AF",0.866,"AF"
"Q9NSV4",0.866,71.818128125,"AF",0.483514285714286,"AF",0.866,"AF"
"Q9NYR8",0.866,92.6574049027895,"AF",0.860290909090909,"AF",0.866,"AF"
"Q9Y3M8",0.866,82.0861635220126,"SM",0.192614285714286,"AF",0.866,"SM"
"Q96SC8",0.435,60.7848605577689,"SM",0.865990476190476,"AF",0.865990476190476,"AF"
"P47813",0.479,55.8289920724802,"SM",0.865938095238095,"AF",0.865938095238095,"AF"
"Q86W50",0.657,82.763358778626,"SM",0.865895238095238,"AF",0.865895238095238,"AF"
"Q9UIJ7",0.248,87.0729398663697,"SM",0.865871428571429,"AF",0.865871428571429,"AF"
"A6NLI5",0.839,84.7909675630718,"AF",0.865842857142857,"AF",0.865842857142857,"AF"
"Q7LC44",0.309,79.2691107644306,"SM",0.865827272727273,"AF",0.865827272727273,"AF"
"O75113",0.534,80.5289655172414,"SM",0.865761904761905,"AF",0.865761904761905,"AF"
"P50148",0.395,93.0846794871795,"AF",0.865614285714286,"AF",0.865614285714286,"AF"
"Q9H2Z4",0.018,59.795981932443,"AF",0.865609523809524,"AF",0.865609523809524,"AF"
"Q9H4X1",0.141,71.5815444770283,"AF",0.865557142857143,"AF",0.865557142857143,"AF"
"Q9P0L0",0.129,80.2982107355865,"SM",0.865557142857143,"SM",0.865557142857143,"SM"
"Q15464",0.649,61.7241257113295,"AF",0.865519047619048,"AF",0.865519047619048,"AF"
"O75409",0.368,64.4792102454642,"AF",0.865494444444444,"AF",0.865494444444444,"AF"
"Q9Y2Y8",0.484,77.0564402021336,"AF",0.865461904761905,"AF",0.865461904761905,"AF"
"Q8NH61",0.724,86.349337037037,"AF",0.865328571428571,"AF",0.865328571428571,"AF"
"O15533",0.645,80.3565972222222,"SM",0.865261904761905,"SM",0.865261904761905,"SM"
"Q8NDV7",0.354,64.6454948301329,"SM",0.865252380952381,"SM",0.865252380952381,"SM"
"Q8NEG5",0.387,75.8306092124814,"SM",0.865230769230769,"SM",0.865230769230769,"SM"
"Q9HBB8",0.378,69.9584709480122,"AF",0.865219047619048,"AF",0.865219047619048,"AF"
"Q9Y2E5",0.476,91.3567171215881,"AF",0.865109523809524,"AF",0.865109523809524,"AF"
"O43240",0.173,76.9684452094091,"SM",0.865109090909091,"AF",0.865109090909091,"AF"
"P0DP25",0.423,79.1877691645134,"SM",0.865090476190476,"SM",0.865090476190476,"SM"
"Q15424",0.68,54.3597830018083,"AF",0.86507619047619,"AF",0.86507619047619,"AF"
"P51571",0.322,88.7353064275037,"AF",0.865057142857143,"SM",0.865057142857143,"SM"
"Q9BZG2",0.669,88.4167598280098,"AF",0.865052380952381,"AF",0.865052380952381,"AF"
"Q8TE85",0.18,61.8083929654336,"AF",0.865014285714286,"SM",0.865014285714286,"SM"
"O43506",0.865,83.5295695538058,"AF",0.338985714285714,"AF",0.865,"AF"
"O60447",0.865,75.6536905127418,"AF",0.64297619047619,"AF",0.865,"AF"
"O95125",0.865,59.3093467910874,"AF",0.570933333333333,"AF",0.865,"AF"
"P22314",0.865,84.3388294524858,"SM",0.54102380952381,"AF",0.865,"SM"
"P22626",0.865,70.6795763993949,"AF",0.803109090909091,"AF",0.865,"AF"
"Q15392",0.865,92.238197688134,"AF",0.852961904761905,"AF",0.865,"AF"
"Q3MIN7",0.865,73.3311307035084,"AF",0.579890476190476,"AF",0.865,"AF"
"Q6IED9",0.865,68.5002306509482,"AF",0.646557142857143,"AF",0.865,"AF"
"Q6NW34",0.865,63.9845494699647,"AF",0.167833333333333,"AF",0.865,"AF"
"Q7Z699",0.865,63.7972296338348,"AF",0.566211764705882,"SM",0.865,"AF"
"Q86VI4",0.865,61.6772465531225,"AF",0.356280952380952,"AF",0.865,"AF"
"Q8IUF8",0.865,90.8179279763504,"AF",0.179038095238095,"SM",0.865,"AF"
"Q8N349",0.865,89.8202356230032,"AF",0.283069230769231,"AF",0.865,"AF"
"Q8TBG9",0.865,75.3433916716958,"SM",0.624814285714286,"AF",0.865,"SM"
"Q8TCB7",0.865,84.5567328918322,"SM",0.813752380952381,"SM",0.865,"SM"
"Q8TEM1",0.865,89.2407631522745,"SM",0.709,"AF",0.865,"SM"
"Q99714",0.865,90.2754329004329,"SM",0.558145454545455,"AF",0.865,"SM"
"Q9BX73",0.865,81.4429202988792,"AF",0.605957142857143,"AF",0.865,"AF"
"Q9BZJ0",0.865,76.5048942768537,"AF",0.813419047619048,"SM",0.865,"AF"
"Q9C0B2",0.865,69.4118991877688,"AF",0.072997619047619,"AF",0.865,"AF"
"Q9H6B9",0.865,94.0422041522491,"AF",0.845014285714286,"AF",0.865,"AF"
"Q9H6F2",0.865,84.1460985058107,"SM",0.634328571428571,"AF",0.865,"SM"
"Q9H7X0",0.865,82.2023668639053,"SM",0.834880952380952,"AF",0.865,"SM"
"Q9NVM9",0.865,75.4816390506046,"SM",0.816633333333333,"AF",0.865,"SM"
"Q9P1P5",0.865,86.7973849964614,"AF",0.255581818181818,"AF",0.865,"AF"
"Q9UBX3",0.865,72.3795903504779,"AF",0.4543,"AF",0.865,"AF"
"Q9UHC1",0.865,56.2406858638743,"AF",0.717533333333333,"AF",0.865,"AF"
"Q9BT30",0.257,90.4577049180328,"SM",0.864995238095238,"SM",0.864995238095238,"SM"
"M0QZC1",0.656,64.9572486772487,"AF",0.864985714285714,"AF",0.864985714285714,"AF"
"Q6UYE1",0.566,75.7889630512515,"AF",0.864904761904762,"AF",0.864904761904762,"AF"
"Q8IZ13",0.385,82.6610328345802,"AF",0.864833333333333,"AF",0.864833333333333,"AF"
"P05155",0.375,86.4280925243044,"SM",0.86482380952381,"SM",0.86482380952381,"SM"
"P57740",0.643,81.2249110320285,"SM",0.864790476190476,"AF",0.864790476190476,"AF"
"Q8NH02",0.461,89.3571704180064,"AF",0.864790476190476,"AF",0.864790476190476,"AF"
"A6NI15",0.596,68.2616255144033,"AF",0.864780952380952,"AF",0.864780952380952,"AF"
"B6A8C7",0.347,84.7759325301205,"AF",0.86477619047619,"AF",0.86477619047619,"AF"
"O95944",0.745,74.9726135310473,"AF",0.864747619047619,"AF",0.864747619047619,"AF"
"Q9NXG6",0.451,88.6884488448845,"SM",0.864695238095238,"SM",0.864695238095238,"SM"
"Q969P5",0.023,80.2823746161719,"AF",0.864609090909091,"AF",0.864609090909091,"AF"
"Q00888",0.226,86.9786827067669,"AF",0.8646,"AF",0.8646,"AF"
"Q9UH65",0.522,82.6306926406926,"AF",0.864481818181818,"SM",0.864481818181818,"SM"
"Q7L0L9",0.777,51.6316615760538,"AF",0.864461904761905,"AF",0.864461904761905,"AF"
"Q9BR76",0.323,84.4660574412533,"SM",0.864457142857143,"AF",0.864457142857143,"AF"
"Q8N5I3",0.361,81.7710370031978,"AF",0.864414285714286,"AF",0.864414285714286,"AF"
"Q9BQR3",0.519,89.6225456977263,"AF",0.864381818181818,"AF",0.864381818181818,"AF"
"Q5VTL7",0.123,86.7508150584795,"AF",0.864352380952381,"AF",0.864352380952381,"AF"
"P0DJJ0",0.698,88.0728418803419,"AF",0.864266666666667,"SM",0.864266666666667,"SM"
"P05113",0.263,76.9716981132075,"SM",0.864254545454545,"SM",0.864254545454545,"SM"
"A3KN83",0.498,68.2881398137047,"AF",0.864238095238095,"AF",0.864238095238095,"AF"
"P47929",0.429,96.8673264540338,"AF",0.864204761904762,"SM",0.864204761904762,"SM"
"Q9Y2C5",0.71,84.0635536323105,"AF",0.864204761904762,"AF",0.864204761904762,"AF"
"Q9BRJ7",0.667,93.8891707317073,"AF",0.864085714285714,"SM",0.864085714285714,"SM"
"O14581",0.864,85.0153716925661,"AF",0.4858,"AF",0.864,"AF"
"O14920",0.864,72.8975308641975,"SM",0.483609523809524,"AF",0.864,"SM"
"O60928",0.864,83.2944366444366,"AF",0.5322,"AF",0.864,"AF"
"O75747",0.864,73.7055772524837,"AF",0.62077619047619,"AF",0.864,"AF"
"O76099",0.864,87.6698557114228,"AF",0.495966666666667,"AF",0.864,"AF"
"O94759",0.864,68.394368463395,"SM",0.6692,"AF",0.864,"SM"
"P17480",0.864,78.4628894913092,"AF",0.565314285714286,"AF",0.864,"AF"
"P35998",0.864,79.8501729698036,"AF",0.668023809523809,"SM",0.864,"AF"
"Q13163",0.864,80.9258153409091,"AF",0.4431,"AF",0.864,"AF"
"Q13510",0.864,92.054645694312,"AF",0.708164285714286,"SM",0.864,"AF"
"Q15828",0.864,84.0109529025192,"SM",0.370666666666667,"AF",0.864,"SM"
"Q5J8M3",0.864,57.9653353428787,"SM",0.0401427272727273,"SM",0.864,"SM"
"Q6ZNE5",0.864,74.9319453044376,"AF",0.4405,"AF",0.864,"AF"
"Q7Z408",0.864,81.8452538447285,"AF",0.818666666666667,"AF",0.864,"AF"
"Q8IYQ7",0.864,87.4827636986301,"AF",0.424133333333333,"AF",0.864,"AF"
"Q8WYB5",0.864,75.1253298153034,"SM",0.632866666666667,"SM",0.864,"SM"
"Q96SJ8",0.864,89.9717181069959,"AF",0.322647619047619,"AF",0.864,"AF"
"Q99819",0.864,85.2595696489241,"AF",0.543995238095238,"AF",0.864,"AF"
"Q9HBR0",0.864,54.8439118031618,"AF",0.699609523809524,"AF",0.864,"AF"
"Q9NYW5",0.864,84.1198154362416,"AF",0.549936363636364,"AF",0.864,"AF"
"Q9NYZ2",0.864,76.6553188239786,"AF",0.5276,"AF",0.864,"AF"
"Q9P2H3",0.864,92.4629700579523,"AF",0.476561904761905,"AF",0.864,"AF"
"P46781",0.322,77.1861074705111,"SM",0.863990476190476,"SM",0.863990476190476,"SM"
"O60477",0.469,78.6810485810486,"AF",0.863957142857143,"AF",0.863957142857143,"AF"
"Q8N7M0",0.143,77.8010652920962,"AF",0.863957142857143,"AF",0.863957142857143,"AF"
"P85299",0.197,70.6455001661682,"AF",0.863935294117647,"AF",0.863935294117647,"AF"
"Q12792",0.549,85.7129134412386,"AF",0.863890476190476,"AF",0.863890476190476,"AF"
"Q6UXF7",0.435,80.7038305084746,"AF",0.863841666666667,"AF",0.863841666666667,"AF"
"Q92876",0.235,89.7419918462435,"SM",0.863836842105263,"AF",0.863836842105263,"AF"
"P08048",0.27,54.6318331226296,"AF",0.863804761904762,"AF",0.863804761904762,"AF"
"O00429",0.689,77.2255812739297,"AF",0.863780952380952,"SM",0.863780952380952,"SM"
"Q9UK00",0.525,63.5114518760196,"AF",0.863738095238095,"AF",0.863738095238095,"AF"
"Q6P6B7",0.172,94.349148781375,"AF",0.863719047619048,"AF",0.863719047619048,"AF"
"Q8TAP4",0.265,88.0733826086957,"AF",0.863719047619048,"AF",0.863719047619048,"AF"
"Q9UKK3",0.715,69.8701854451422,"AF",0.863690476190476,"SM",0.863690476190476,"SM"
"Q06413",0.668,77.5468164794007,"SM",0.86367619047619,"AF",0.86367619047619,"AF"
"Q96P09",0.431,64.577909270217,"SM",0.863625,"AF",0.863625,"AF"
"Q495B1",0.811,89.8336435448037,"AF",0.863509523809524,"AF",0.863509523809524,"AF"
"P17931",0.713,76.1192071197411,"AF",0.863454545454545,"SM",0.863454545454545,"SM"
"P07288",0.352,83.021288209607,"SM",0.863447619047619,"AF",0.863447619047619,"AF"
"Q9UHP9",0.007,69.2252765321375,"AF",0.863447619047619,"AF",0.863447619047619,"AF"
"Q15293",0.705,77.1555312954876,"AF",0.863391666666667,"AF",0.863391666666667,"AF"
"Q8TAY7",0.735,62.4231930693069,"AF",0.863366666666667,"AF",0.863366666666667,"AF"
"Q5JTV8",0.277,88.7551820728291,"SM",0.863357142857143,"SM",0.863357142857143,"SM"
"A0A1W2PN81",0.559,78.826985645933,"AF",0.863314285714286,"AF",0.863314285714286,"AF"
"Q9H7R0",0.078,69.1319400352734,"AF",0.863295238095238,"AF",0.863295238095238,"AF"
"P29401",0.525,93.9184919966302,"SM",0.863285714285714,"AF",0.863285714285714,"AF"
"Q8NDY8",0.861,59.2779032258065,"AF",0.863280952380952,"AF",0.863280952380952,"AF"
"Q96A08",0.842,75.0145454545455,"SM",0.863272727272727,"SM",0.863272727272727,"SM"
"P22090",0.635,81.7575024201355,"SM",0.863266666666667,"AF",0.863266666666667,"AF"
"Q5VWX1",0.269,71.6872525732383,"SM",0.86322380952381,"AF",0.86322380952381,"AF"
"Q86V86",0.507,85.4296718070384,"AF",0.863152380952381,"SM",0.863152380952381,"SM"
"A0A0G2JNH3",0.65,85.3196175298805,"AF",0.86312380952381,"AF",0.86312380952381,"AF"
"P40967",0.416,68.9726697749848,"AF",0.86312380952381,"AF",0.86312380952381,"AF"
"Q9NWS1",0.612,70.6408720420684,"AF",0.86312380952381,"AF",0.86312380952381,"AF"
"Q96GE6",0.429,78.0190861618799,"AF",0.8631,"AF",0.8631,"AF"
"P30740",0.767,89.8900332225914,"SM",0.863057142857143,"AF",0.863057142857143,"AF"
"O14924",0.863,54.1347993082734,"AF",0.8196,"SM",0.863,"AF"
"O95757",0.863,85.6853267924528,"AF",0.366585714285714,"AF",0.863,"AF"
"P00439",0.863,89.0143094978166,"AF",0.697714285714286,"AF",0.863,"AF"
"P46527",0.863,54.1373926619828,"SM",0.479271428571429,"SM",0.863,"SM"
"P62333",0.863,73.2888960619755,"SM",0.285927272727273,"AF",0.863,"SM"
"Q00610",0.863,78.0416780364823,"AF",0.716928571428571,"SM",0.863,"AF"
"Q16513",0.863,71.3548412496825,"AF",0.79447619047619,"SM",0.863,"AF"
"Q6P444",0.863,62.5452,"AF",0.13997619047619,"AF",0.863,"AF"
"Q6P4A7",0.863,85.3743738317757,"AF",0.810872727272727,"AF",0.863,"AF"
"Q6PDA7",0.863,57.3510306122449,"AF",0.12143380952381,"AF",0.863,"AF"
"Q6ZV29",0.863,71.6390001952744,"AF",0.840328571428571,"AF",0.863,"AF"
"Q7Z401",0.863,65.0829466230937,"AF",0.857533333333333,"AF",0.863,"AF"
"Q86X60",0.863,85.4219324090121,"AF",0.34530625,"AF",0.863,"AF"
"Q93099",0.863,96.8857280726653,"AF",0.743945454545455,"SM",0.863,"AF"
"Q99677",0.863,80.3057346454021,"AF",0.366793333333333,"AF",0.863,"AF"
"Q9Y577",0.863,85.8951168285639,"AF",0.396180952380952,"AF",0.863,"AF"
"A2RUS2",0.785,82.8221365638766,"SM",0.862880952380952,"SM",0.862880952380952,"SM"
"Q15006",0.373,86.410149750416,"SM",0.862852380952381,"AF",0.862852380952381,"AF"
"Q969J3",0.626,80.354658944659,"AF",0.862852380952381,"AF",0.862852380952381,"AF"
"Q15147",0.761,85.9337195251219,"AF",0.862847619047619,"AF",0.862847619047619,"AF"
"P01833",0.776,77.2179146029035,"AF",0.862842857142857,"AF",0.862842857142857,"AF"
"Q96FE5",0.806,85.2914375490966,"SM",0.862833333333333,"AF",0.862833333333333,"AF"
"O75717",0.575,74.3476551724138,"AF",0.862790476190476,"SM",0.862790476190476,"SM"
"Q8NAB2",0.703,89.9317794537301,"AF",0.862685714285714,"AF",0.862685714285714,"AF"
"Q9BWX1",0.848,73.5059633027523,"SM",0.86267619047619,"SM",0.86267619047619,"SM"
"Q16445",0.498,82.9219532554257,"AF",0.862671428571429,"SM",0.862671428571429,"SM"
"A0A6Q8PGS0",0.143,63.1966912850812,"AF",0.862638095238095,"AF",0.862638095238095,"AF"
"P04211",0.773,81.0583446404342,"SM",0.862578947368421,"AF",0.862578947368421,"AF"
"Q8IV01",0.534,73.739716290421,"AF",0.862571428571429,"AF",0.862571428571429,"AF"
"Q9UIK4",0.333,84.1593023255814,"SM",0.862571428571429,"SM",0.862571428571429,"SM"
"Q9HBE5",0.378,73.2842729970326,"SM",0.862476190476191,"SM",0.862476190476191,"SM"
"Q6DN12",0.739,68.595866152968,"AF",0.862433333333333,"AF",0.862433333333333,"AF"
"Q53SZ7",0.207,59.1178383518225,"AF",0.8624,"AF",0.8624,"AF"
"Q6DD88",0.833,86.6615528970209,"AF",0.862342857142857,"SM",0.862342857142857,"SM"
"P60673",0.657,93.9183757338552,"AF",0.862333333333333,"AF",0.862333333333333,"AF"
"Q14847",0.227,77.8247191011236,"SM",0.8623,"AF",0.8623,"AF"
"Q9Y2K1",0.711,50.2940538179277,"AF",0.862204761904762,"AF",0.862204761904762,"AF"
"Q06710",0.382,57.7211160188457,"AF",0.862190476190476,"AF",0.862190476190476,"AF"
"Q8N720",0.74,52.774265108182,"AF",0.862104761904762,"AF",0.862104761904762,"AF"
"Q12905",0.508,91.8736964078795,"SM",0.862071428571429,"SM",0.862071428571429,"SM"
"P30084",0.862,91.2983750568958,"AF",0.488871428571429,"SM",0.862,"AF"
"P56880",0.862,81.8364172749392,"AF",0.4808575,"AF",0.862,"AF"
"Q01650",0.862,86.240030919866,"AF",0.360466666666667,"SM",0.862,"AF"
"Q13126",0.862,89.6381700554529,"SM",0.645590476190476,"SM",0.862,"SM"
"Q15818",0.862,77.3566545784225,"AF",0.35702380952381,"SM",0.862,"AF"
"Q16613",0.862,86.9590499390987,"AF",0.459214285714286,"AF",0.862,"AF"
"Q6UWP2",0.862,91.4716494845361,"SM",0.227026315789474,"AF",0.862,"SM"
"Q7Z2H8",0.862,84.808371657754,"AF",0.287625,"AF",0.862,"AF"
"Q8NB49",0.862,83.2329607283896,"AF",0.660772727272727,"AF",0.862,"AF"
"Q9BXJ9",0.862,87.0386701249705,"SM",0.25602380952381,"SM",0.862,"SM"
"Q9NPL8",0.862,71.6238989010989,"AF",0.427954545454545,"AF",0.862,"AF"
"Q9Y3B1",0.862,77.0980842911877,"SM",0.449736363636364,"AF",0.862,"SM"
"Q9Y5X1",0.862,83.9490651192779,"SM",0.689652380952381,"AF",0.862,"SM"
"Q6ZNC4",0.415,58.6637826771654,"AF",0.861947619047619,"AF",0.861947619047619,"AF"
"Q9NVS2",0.377,86.5705384615385,"AF",0.861904761904762,"SM",0.861904761904762,"SM"
"A0A2R8Y5M8",0.782,95.6863992075285,"AF",0.861828571428571,"AF",0.861828571428571,"AF"
"P43357",0.586,71.7179420171499,"AF",0.861742857142857,"AF",0.861742857142857,"AF"
"Q17R31",0.469,90.7935823754789,"SM",0.861738095238095,"AF",0.861738095238095,"AF"
"Q9NUJ3",0.762,81.9258131401449,"AF",0.861627272727273,"AF",0.861627272727273,"AF"
"Q9UL03",0.643,85.152466367713,"SM",0.861614285714286,"AF",0.861614285714286,"AF"
"A8MWX3",0.447,63.2373401323043,"AF",0.861580952380952,"AF",0.861580952380952,"AF"
"Q9BRJ6",0.28,75.238120978121,"AF",0.861509523809524,"AF",0.861509523809524,"AF"
"O00217",0.47,89.1910072376357,"AF",0.861492857142857,"AF",0.861492857142857,"AF"
"O75093",0.736,80.5466490269717,"AF",0.861441666666667,"AF",0.861441666666667,"AF"
"O43791",0.567,73.4556552962298,"SM",0.861438095238095,"AF",0.861438095238095,"AF"
"Q15291",0.533,78.8232475342795,"AF",0.861414285714286,"SM",0.861414285714286,"SM"
"Q96J42",0.664,65.67025997151,"AF",0.861280952380952,"AF",0.861280952380952,"AF"
"P61313",0.398,96.1045465184318,"AF",0.861271428571429,"AF",0.861271428571429,"AF"
"Q9GZT9",0.01,73.7027616099071,"AF",0.861247619047619,"SM",0.861247619047619,"SM"
"P07333",0.549,84.9072212065814,"SM",0.86122380952381,"SM",0.86122380952381,"SM"
"Q9Y365",0.814,92.8713567839196,"SM",0.86122380952381,"AF",0.86122380952381,"AF"
"Q15569",0.855,63.5102897942041,"AF",0.861219047619048,"AF",0.861219047619048,"AF"
"Q96MD2",0.836,89.1291860791468,"AF",0.861219047619048,"SM",0.861219047619048,"SM"
"P0C7X2",0.359,59.8095165039516,"AF",0.861090476190476,"AF",0.861090476190476,"AF"
"A5YKK6",0.861,75.6027543569792,"AF",0.403647619047619,"AF",0.861,"AF"
"P20336",0.861,84.0467539863326,"AF",0.0974545454545454,"AF",0.861,"AF"
"P28074",0.861,83.0146407185629,"AF",0.682480952380952,"SM",0.861,"AF"
"Q15165",0.861,96.9088681279195,"AF",0.540880952380952,"AF",0.861,"AF"
"Q15822",0.861,63.9561542525092,"SM",0.689880952380952,"SM",0.861,"SM"
"Q68CQ1",0.861,66.7111625625429,"AF",0.673661904761905,"AF",0.861,"AF"
"Q6R327",0.861,66.9518764810427,"AF",0.750025,"AF",0.861,"AF"
"Q6ZMN8",0.861,75.3176155462185,"AF",0.488114285714286,"AF",0.861,"AF"
"Q8N4H5",0.861,72.2720848056537,"SM",0,NA,0.861,"SM"
"Q8NEV9",0.861,74.3252788104089,"SM",0.0830871428571429,"AF",0.861,"SM"
"Q8TDP1",0.861,68.2242677824268,"SM",0.570976190476191,"AF",0.861,"SM"
"Q99928",0.861,75.5406019366658,"AF",0.672335294117647,"SM",0.861,"AF"
"Q9BXX0",0.861,65.6607532307692,"AF",0.527109523809524,"AF",0.861,"AF"
"Q9H3E2",0.861,76.1792005223447,"AF",0.320728571428571,"AF",0.861,"AF"
"Q9H967",0.861,75.3804394032291,"AF",0.825314285714286,"AF",0.861,"AF"
"Q9NPI7",0.861,58.6289149425287,"AF",0.173309523809524,"AF",0.861,"AF"
"Q9P1W3",0.861,77.3587799717913,"SM",0.36497619047619,"AF",0.861,"SM"
"Q9NQX5",0.72,69.3237660190161,"AF",0.860966666666667,"AF",0.860966666666667,"AF"
"Q9NYV4",0.518,76.4875046624394,"SM",0.860952380952381,"AF",0.860952380952381,"AF"
"P21580",0.485,75.6319438686015,"AF",0.860847619047619,"AF",0.860847619047619,"AF"
"A4D126",0.618,88.7964083500143,"AF",0.860833333333333,"AF",0.860833333333333,"AF"
"Q9NV96",0.627,84.7533106318577,"SM",0.860828571428571,"AF",0.860828571428571,"AF"
"Q9BYV1",0.202,91.0309031936128,"AF",0.860819047619048,"AF",0.860819047619048,"AF"
"Q8N4F4",0.403,87.5453553299492,"AF",0.860814285714286,"AF",0.860814285714286,"AF"
"P21506",0.195,62.1433397642015,"AF",0.8608,"AF",0.8608,"AF"
"P18085",0.412,85.7420610687023,"AF",0.860753846153846,"SM",0.860753846153846,"SM"
"P02743",0.071,94.4126848249027,"AF",0.860742857142857,"SM",0.860742857142857,"SM"
"Q5VSG8",0.426,86.1547536433033,"SM",0.860742857142857,"AF",0.860742857142857,"AF"
"Q9UGK8",0.493,84.9388769275531,"AF",0.860738461538462,"AF",0.860738461538462,"AF"
"Q9UKC9",0.466,88.541257367387,"SM",0.86072380952381,"AF",0.86072380952381,"AF"
"P23435",0.498,81.7365491651206,"SM",0.860714285714286,"AF",0.860714285714286,"AF"
"O14613",0.098,61.3918670886076,"AF",0.860680952380952,"AF",0.860680952380952,"AF"
"P09651",0.517,84.4458077709611,"SM",0.860628571428571,"AF",0.860628571428571,"AF"
"O60243",0.458,87.0957163915094,"AF",0.86062,"AF",0.86062,"AF"
"Q9H930",0.666,68.0236536003409,"AF",0.860619047619048,"SM",0.860619047619048,"SM"
"Q8TAM6",0.148,55.3778625954198,"SM",0.860495238095238,"AF",0.860495238095238,"AF"
"Q9BRX9",0.613,94.6118246051538,"AF",0.86035,"AF",0.86035,"AF"
"Q92569",0.501,70.0038038884193,"SM",0.860319047619048,"SM",0.860319047619048,"SM"
"Q8TEA1",0.453,91.8692756036636,"SM",0.860204761904762,"SM",0.860204761904762,"SM"
"Q9NR99",0.526,58.4496703093165,"AF",0.8602,"AF",0.8602,"AF"
"O95865",0.2,93.1906192990879,"AF",0.860119047619048,"AF",0.860119047619048,"AF"
"O75391",0.732,85.6913534246575,"AF",0.86007619047619,"SM",0.86007619047619,"SM"
"Q8TD23",0.816,71.0213651067501,"AF",0.860066666666667,"AF",0.860066666666667,"AF"
"P35613",0.106,86.253651969034,"AF",0.860052380952381,"AF",0.860052380952381,"AF"
"O60488",0.86,90.9988708806051,"AF",0.0708585714285714,"AF",0.86,"AF"
"O60938",0.86,87.6968175438597,"AF",0.341657142857143,"AF",0.86,"AF"
"P0CAP1",0.86,77.5931934547374,"AF",0.835663636363636,"AF",0.86,"AF"
"P57052",0.86,61.4937406263785,"AF",0.83777619047619,"AF",0.86,"AF"
"P57682",0.86,67.129781420765,"SM",0.733690909090909,"SM",0.86,"SM"
"P78367",0.86,61.0351533742331,"AF",0.62737619047619,"AF",0.86,"AF"
"Q14258",0.86,84.8509682603455,"AF",0.458104761904762,"AF",0.86,"AF"
"Q3SY69",0.86,92.5855434478905,"AF",0.85877619047619,"AF",0.86,"AF"
"Q49A88",0.86,58.0282187919463,"AF",0.349690476190476,"AF",0.86,"AF"
"Q53GS7",0.86,79.4274950936664,"AF",0.404647619047619,"AF",0.86,"AF"
"Q6DN90",0.86,63.4538913729616,"AF",0.452114285714286,"SM",0.86,"AF"
"Q6P179",0.86,93.5475497368759,"AF",0.267380952380952,"SM",0.86,"AF"
"Q6ZVH7",0.86,66.0006318970047,"AF",0.514723809523809,"AF",0.86,"AF"
"Q8NCE2",0.86,70.866115263572,"AF",0.336819047619048,"AF",0.86,"AF"
