"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"325","PRAME","P78395","3",625,2,7.66582498065251,"AF-P78395-F1-model_v4","P78395-F1",0.372,0.605,1,81.5777479694807,587,525,428,268,18,268
"326","ESRP1","Q6NXG1","3",0,1,3.59972313607752,"AF-Q6NXG1-F1-model_v4","Q6NXG1-F1",0.187,0.604,1,78.0681606168892,205,157,107,45,11,45
"327","IQGAP3","Q86VI3","3",0,1,4.66455486880636,"AF-Q86VI3-F1-model_v4","Q86VI3-F1",0.181,0.604,2,79.626746793641,88,63,37,37,2,37
"328","DCAF10","Q5QP82","3",4960,5,2.05141184919857,"AF-Q5QP82-F1-model_v4","Q5QP82-F1",0.142,0.603,1,70.9725041147425,5,5,2,1,1,1
"329","HOOK1","Q9UJC3","3",0,1,2.41375096426883,"AF-Q9UJC3-F1-model_v4","Q9UJC3-F1",0.269,0.603,3,82.6753444782168,75,25,18,8,0,8
"330","CCL4L2","Q8NHW4","3",0,2,2.56859923594925,"AF-Q8NHW4-F1-model_v4","Q8NHW4-F1",0.14,0.601,1,90.2797042253521,18,4,2,0,0,0
"331","PYCR3","Q53H96","60",0,2,2.2894109915857,"AF-Q53H96-F1-model_v4","Q53H96-F1",0.416,0.6,1,94.8127209186221,9,3,1,1,0,1
"332","SPATA17","Q96L03","69",0,1,3.29953562799907,"AF-Q96L03-F1-model_v4","Q96L03-F1",0.17,0.6,1,82.2441615109085,13,0,0,0,0,0
"333","CENPK","Q9BS16","3",0,8,3.04250886942298,"AF-Q9BS16-F1-model_v4","Q9BS16-F1",0.253,0.599,1,81.7073108108108,51,32,17,12,1,12
"334","TUBA3E","Q6PEY2","3",0,2,3.29786683413836,"AF-Q6PEY2-F1-model_v4","Q6PEY2-F1",0.259,0.599,2,90.7384902968036,5,2,1,0,0,0
"335","RCOR2","Q8IZ40","3",0,1,2.17557221474754,"AF-Q8IZ40-F1-model_v4","Q8IZ40-F1",0.11,0.597,1,68.123295816002,65,13,8,2,0,2
"336","UNC5B","Q8IZJ1","3",625,2,2.52022131891066,"AF-Q8IZJ1-F1-model_v4","Q8IZJ1-F1",0.216,0.597,1,77.9814525216435,239,109,57,43,4,43
"337","C4A","P0C0L4","3",625,2,2.0499394668092,"AF-P0C0L4-F1-model_v4","P0C0L4-F1",0.343,0.596,1,83.5416452991453,1940,123,73,7,9,7
"338","KRT75","O95678","3",0,1,3.08028693920236,"AF-O95678-F1-model_v4","O95678-F1",0.293,0.594,1,70.1515108773607,34,7,3,0,0,0
"339","APOBEC3B","Q9UH17","10",0,1,3.8822057254786,"AF-Q9UH17-F1-model_v4","Q9UH17-F1",0.283,0.593,1,88.3310271437384,409,326,194,181,20,181
"340","FASLG","P48023","3",4339,3,2.90004891045777,"AF-P48023-F1-model_v4","P48023-F1",0.343,0.593,1,80.6314388813712,4560,1777,1454,10,79,10
"341","CXCR3","P49682","3",0,1,4.05768354426273,"AF-P49682-F1-model_v4","P49682-F1",0.21,0.59,1,80.6454109828611,4354,1096,639,295,30,295
"342","PCSK6","P29122","3",0,1,2.57838291109743,"AF-P29122-F1-model_v4","P29122-F1",0.227,0.59,1,82.2580692338656,229,74,53,8,5,8
"343","BTLA","Q7Z6A9","3",0,2,2.02547975072834,"AF-Q7Z6A9-F1-model_v4","Q7Z6A9-F1",0.448,0.589,1,68.6422222222222,673,333,201,84,12,84
"344","CAPSL","Q8WWF8","3",0,1,6.2008998859626,"AF-Q8WWF8-F1-model_v4","Q8WWF8-F1",0.092,0.589,1,91.8355640423032,11,1,0,0,0,0
"345","CHRNB3","Q05901","22",0,2,2.39025047341102,"AF-Q05901-F1-model_v4","Q05901-F1",0.179,0.588,2,83.4592753623188,82,12,8,7,1,7
"346","OAS2","P29728","3",1393,3,2.80953926925172,"AF-P29728-F1-model_v4","P29728-F1",0.27,0.588,1,87.7412699776594,288,62,29,8,2,8
"347","ESR1","P03372","3",55583,16,3.39492710634906,"AF-P03372-F1-model_v4","P03372-F1",0.294,0.587,1,66.9044640931637,7009,4087,3204,422,259,422
"348","S100A7A","Q86SG5","3",0,1,6.60090710719427,"AF-Q86SG5-F1-model_v4","Q86SG5-F1",0.401,0.587,2,95.1219595448799,70,32,24,1,3,1
"349","MAGEA3","P43357","53",0,1,9.14352229019058,"AF-P43357-F1-model_v4","P43357-F1",0.321,0.586,1,71.7179420171499,759,740,619,109,16,109
"350","PBX1","P40424","3",1249,3,2.12442063090636,"AF-P40424-F1-model_v4","P40424-F1",0.346,0.585,2,71.1410195958359,1105,634,501,185,16,185
"351","SERPINA5","P05154","27",0,1,2.82244702385882,"AF-P05154-F1-model_v4","P05154-F1",0.072,0.585,1,85.7298879900436,92,30,20,7,2,7
"352","IL21R","Q9HBE5","3",0,1,3.76707830885365,"AF-Q9HBE5-F1-model_v4","Q9HBE5-F1",0.439,0.584,1,65.5127416646678,1722,541,323,6,10,6
"353","LGI1","O95970","3",1248,2,2.07123763853625,"AF-O95970-F1-model_v4","O95970-F1",0.426,0.584,1,92.6068768035516,1040,375,314,159,6,159
"354","RACGAP1","Q9H0H5","3",7733,5,3.36592749268412,"AF-Q9H0H5-F1-model_v4","Q9H0H5-F1",0.133,0.584,2,69.8631812700965,182,148,88,39,6,39
"355","UPK1A","O00322","71",0,2,2.57618815805234,"AF-O00322-F1-model_v4","O00322-F1",0.359,0.584,1,86.8512987654321,80,35,24,6,2,6
"356","SPO11","Q9Y5K1","3",0,1,5.11708231006391,"AF-Q9Y5K1-F1-model_v4","Q9Y5K1-F1",0.149,0.582,1,90.9582682458387,625,125,10,22,6,22
"357","H4C11","P62805","3",14396,12,2.49585981976604,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,3,1,1,0,0,0
"358","H4C12","P62805","3",296,11,4.3014590556369,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,0,0,0,0,0,0
"359","H4C14","P62805","3",0,1,3.45704643528226,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,0,0,0,0,0,0
"360","H4C15","P62805","3",1183,11,2.59617072054378,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,1,0,0,0,0,0
"361","H4C4","P62805","3",52,11,4.13614270338213,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,19,3,2,0,0,0
"362","H4C8","P62805","3",11017,12,3.6607343099011,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,3,2,1,0,0,0
"363","H4C9","P62805","3",0,2,3.98272088972442,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,1,0,0,0,0,0
"364","STAT1","P42224","3",8205,7,2.46915508757,"AF-P42224-F1-model_v4","P42224-F1",0.247,0.581,2,88.260738451529,12312,3690,2112,790,100,790
"365","CA9","Q16790","16",0,2,4.07266338627634,"AF-Q16790-F1-model_v4","Q16790-F1",0.253,0.58,2,76.9837717546362,2046,1614,1314,111,21,111
"366","ADGRG7","Q96K78","6",0,1,2.37996931673093,"AF-Q96K78-F1-model_v4","Q96K78-F1",0.222,0.577,4,79.3450376180567,11,6,4,0,0,0
"367","GABRR3","A8MPY1","36",1,7,3.05943956820734,"AF-A8MPY1-F1-model_v4","A8MPY1-F1",0.384,0.577,1,76.5729151388161,18,0,0,0,0,0
"368","RGS8","P57771","3",0,1,2.35386774924771,"AF-P57771-F1-model_v4","P57771-F1",0.123,0.577,1,82.3665622872703,75,11,6,4,1,4
"369","CCL17","Q92583","3",0,2,2.07692308892838,"AF-Q92583-F1-model_v4","Q92583-F1",0.199,0.575,1,89.7936598639456,1819,362,247,53,8,53
"370","WDHD1","O75717","3",624,2,2.52948594527799,"AF-O75717-F1-model_v4","O75717-F1",0.21,0.575,1,74.3476551724138,64,36,16,9,1,9
"371","RAD54B","Q9Y620","3",0,1,3.45727623125106,"AF-Q9Y620-F1-model_v4","Q9Y620-F1",0.092,0.573,1,71.8059425096739,93,55,39,18,5,18
"372","ERBB2","P04626","3",15327,10,2.64527239439067,"AF-P04626-F1-model_v4","P04626-F1",0.179,0.572,1,74.9091822792672,37345,34929,31072,2349,1673,2349
"373","FCGR1A","P12314","3",340,3,2.43558820941753,"AF-P12314-F1-model_v4","P12314-F1",0.35,0.568,2,84.9618617021277,255,46,28,1,2,1
"374","CLDN6","P56747","3",0,3,3.96611636457036,"AF-P56747-F1-model_v4","P56747-F1",0.114,0.566,1,80.7301104294478,120,79,50,29,10,29
"375","GZMA","P12544","3",0,1,2.00895859376989,"AF-P12544-F1-model_v4","P12544-F1",0.34,0.564,2,91.4629437869823,576,179,107,4,5,4
"376","MARVELD2","Q8N4S9","3",3171,7,3.2820767361621,"AF-Q8N4S9-F1-model_v4","Q8N4S9-F1",0.305,0.564,1,67.2056255526083,79,18,12,0,0,0
"377","TIGIT","Q495A1","3",0,1,2.92723954434487,"AF-Q495A1-F1-model_v4","Q495A1-F1",0.408,0.564,2,74.8874539544962,1424,1010,620,297,29,297
"378","CBX4","O00257","3",1,11,2.10502970124933,"AF-O00257-F1-model_v4","O00257-F1",0.083,0.562,1,54.7085965317919,173,102,54,40,3,40
"379","E2F8","A0AVK6","3",0,1,5.11658252418623,"AF-A0AVK6-F1-model_v4","A0AVK6-F1",0.14,0.562,1,53.6931614756577,157,110,54,39,5,39
"380","TBX20","Q9UMR3","3",0,1,4.47597920965253,"AF-Q9UMR3-F1-model_v4","Q9UMR3-F1",0.09,0.559,2,68.1721142197866,231,20,7,5,0,5
"381","DSCC1","Q9BVC3","3",0,1,2.41286734147052,"AF-Q9BVC3-F1-model_v4","Q9BVC3-F1",0.206,0.558,1,92.165723830735,21,14,8,5,0,5
"382","KIF2C","Q99661","3",450,5,4.40265292842161,"AF-Q99661-F1-model_v4","Q99661-F1",0.07,0.558,2,74.6576222300387,308,187,103,33,6,33
"383","FBXO45","P0C2W1","3",3105,2,2.06344751270375,"AF-P0C2W1-F1-model_v4","P0C2W1-F1",0.345,0.555,1,91.2152575406032,57,32,21,20,0,20
"384","TK1","P04183","3",1256,3,4.33708015823496,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674,793,477,294,64,14,64
"385","EXO1","Q9UQ84","3",0,4,5.65336772778727,"AF-Q9UQ84-F1-model_v4","Q9UQ84-F1",0.203,0.552,1,63.6393491751173,938,398,176,87,15,87
"386","DENND1B","Q6P3S1","31",0,1,2.23775481414226,"AF-Q6P3S1-F1-model_v4","Q6P3S1-F1",0.397,0.551,2,67.057592775041,34,4,3,1,0,1
"387","ITGA11","Q9UKX5","3",0,1,2.26835610164215,"AF-Q9UKX5-F1-model_v4","Q9UKX5-F1",0.349,0.551,1,85.7861912858661,100,48,28,5,2,5
"388","NAT1","P18440","55",0,1,5.7638947128243,"AF-P18440-F1-model_v4","P18440-F1",0.291,0.551,1,98.206051861146,890,484,299,96,14,96
"389","CDK5R1","Q15078","3",0,1,2.32238643994286,"AF-Q15078-F1-model_v4","Q15078-F1",0.302,0.55,1,74.1145131633932,251,33,18,5,1,5
"390","SLC1A6","P48664","66",0,1,3.24112601648798,"AF-P48664-F1-model_v4","P48664-F1",0.277,0.55,3,80.2727361111111,109,12,7,1,0,1
"391","SORD","Q00796","2",0,1,2.40920889813639,"AF-Q00796-F1-model_v4","Q00796-F1",0.207,0.55,1,98.0611094564408,140,20,11,1,0,1
"392","MCM10","Q7L590","3",8023,5,2.68146125137247,"AF-Q7L590-F1-model_v4","Q7L590-F1",0.08,0.549,2,66.8889134545455,238,104,54,34,3,34
"393","WNT3A","P56704","3",0,1,2.37395184056363,"AF-P56704-F1-model_v4","P56704-F1",0.267,0.549,1,88.3650090810025,3156,959,554,154,28,154
"394","TNFRSF9","Q07011","3",9609,4,3.89553833621758,"AF-Q07011-F1-model_v4","Q07011-F1",0.306,0.548,2,81.7623076923077,566,270,173,8,11,8
"395","CCNA2","P20248","3",25707,7,3.50683080989334,"AF-P20248-F1-model_v4","P20248-F1",0.256,0.547,2,74.7478724026924,800,511,328,28,17,28
"396","FGF5","P12034","3",0,3,2.12730250159744,"AF-P12034-F1-model_v4","P12034-F1",0.431,0.547,2,76.0454772182254,454,95,55,22,2,22
"397","ERCC6L","Q2NKX8","3",0,1,4.42285179619441,"AF-Q2NKX8-F1-model_v4","Q2NKX8-F1",0.048,0.546,1,62.794578920827,64,42,20,15,0,15
"398","ANK1","P16157","3",4383,6,2.80305014718698,"AF-P16157-F1-model_v4","P16157-F1",0.092,0.544,1,69.7517586587553,343,39,21,2,1,2
"399","CST1","P01037","3",0,1,9.48653163987669,"AF-P01037-F1-model_v4","P01037-F1",0.29,0.544,1,92.4962424242424,179,61,38,16,1,16
"400","ADCY1","Q08828","3",0,1,2.35606392550007,"AF-Q08828-F1-model_v4","Q08828-F1",0.243,0.543,1,78.4270947271259,113,32,23,6,0,6
"401","SCAMP5","Q8TAC9","3",0,1,2.08039198182766,"AF-Q8TAC9-F1-model_v4","Q8TAC9-F1",0.281,0.542,1,85.7360456273764,28,3,2,1,0,1
"402","MMP10","P09238","3",625,2,4.38790211179213,"AF-P09238-F1-model_v4","P09238-F1",0.19,0.54,1,85.62216801461,829,311,223,36,13,36
"403","CST4","P01036","3",625,2,7.79145604102731,"AF-P01036-F1-model_v4","P01036-F1",0.282,0.537,1,89.9583479789104,64,13,9,6,1,6
"404","ECT2","Q9H8V3","3",374,4,3.17197974334176,"AF-Q9H8V3-F1-model_v4","Q9H8V3-F1",0.116,0.537,1,71.662188876652,397,249,128,90,8,90
"405","SCUBE2","Q9NQ36","3",0,1,2.72724823367088,"AF-Q9NQ36-F1-model_v4","Q9NQ36-F1",0.149,0.536,1,71.9167333333333,92,45,24,15,0,15
"406","KRT37","O76014","3",197,7,4.37701945006862,"AF-O76014-F1-model_v4","O76014-F1",0.419,0.535,2,76.345,4,1,1,0,0,0
"407","KRT32","Q14532","3",0,7,2.22750416393667,"AF-Q14532-F1-model_v4","Q14532-F1",0.436,0.533,1,76.7845308924485,4,2,1,0,0,0
"408","SMC4","Q9NTJ3","3",634,3,2.48540332713097,"AF-Q9NTJ3-F1-model_v4","Q9NTJ3-F1",0.294,0.533,3,81.8996961192297,178,83,46,21,3,21
"409","BPIFB6","Q8NFQ5","13",1,4,4.10150812611146,"AF-Q8NFQ5-F1-model_v4","Q8NFQ5-F1",0.406,0.532,1,88.1731120689655,3,1,1,0,0,0
"410","EFNA2","O43921","33",0,2,3.36193860159893,"AF-O43921-F1-model_v4","O43921-F1",0.138,0.532,1,81.3488210900474,26,11,4,0,0,0
"411","NDC80","O14777","3",570,2,4.61391833814332,"AF-O14777-F1-model_v4","O14777-F1",0.161,0.532,2,78.6095798805165,601,260,112,38,12,38
"412","KRT18","P05783","3",18316,10,2.81910107731941,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797,418,186,126,5,5,5
"413","DPYSL5","Q9BPU6","3",625,2,4.56512191894158,"AF-Q9BPU6-F1-model_v4","Q9BPU6-F1",0.525,0.529,2,91.2202668213457,130,78,72,2,2,2
"414","S100P","P25815","3",0,1,5.22493634305964,"AF-P25815-F1-model_v4","P25815-F1",0.427,0.529,1,87.1975412087912,591,452,366,160,16,160
"415","IL2RB","P14784","3",0,1,2.76255769210359,"AF-P14784-F1-model_v4","P14784-F1",0.064,0.528,1,65.8170250231696,381,109,55,8,4,8
"416","CCNE2","O96020","3",596,3,3.65955228430454,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399,311,239,171,23,10,23
"417","DSN1","Q9H410","3",41,2,2.02122691596017,"AF-Q9H410-F1-model_v4","Q9H410-F1",0.383,0.526,1,68.5805238774056,52,24,12,8,1,8
"418","GNGT1","P63211","3",9990,7,6.82728214561863,"AF-P63211-F1-model_v4","P63211-F1",0.318,0.524,1,88.8391186440678,30,12,9,1,1,1
"419","NELL2","Q99435","3",625,2,4.61697008875828,"AF-Q99435-F1-model_v4","Q99435-F1",0.254,0.523,1,80.3271710630232,107,39,26,9,2,9
"420","CDK5","Q00535","3",1871,4,2.02060098797284,"AF-Q00535-F1-model_v4","Q00535-F1",0.253,0.522,1,91.4416410912191,3111,582,288,208,14,208
"421","ESRRG","P62508","3",0,1,2.41437386755062,"AF-P62508-F1-model_v4","P62508-F1",0.247,0.522,1,76.1837890625,341,116,73,6,5,6
"422","MCM2","P49736","3",0,1,2.20239873953843,"AF-P49736-F1-model_v4","P49736-F1",0.139,0.522,3,76.522590572108,1579,808,467,159,24,159
"423","UPK1B","O75841","71",0,2,2.13202243531228,"AF-O75841-F1-model_v4","O75841-F1",0.091,0.522,1,85.7588862217955,90,39,27,6,2,6
"424","ZYG11A","Q6WRX3","3",0,1,2.78321051938233,"AF-Q6WRX3-F1-model_v4","Q6WRX3-F1",0.186,0.517,1,90.3600149625935,19,5,2,4,1,4
"425","UNC5D","Q6UXZ4","3",0,1,3.11780242752243,"AF-Q6UXZ4-F1-model_v4","Q6UXZ4-F1",0.448,0.516,3,74.941135935397,55,27,15,9,0,9
"426","CENPM","Q9NSP4","3",2242,9,4.17802263606717,"AF-Q9NSP4-F1-model_v4","Q9NSP4-F1",0.181,0.514,1,89.7646820809249,53,41,26,10,1,10
"427","IL21","Q9HBE4","3",0,1,6.37179916449503,"AF-Q9HBE4-F1-model_v4","Q9HBE4-F1",0.14,0.514,1,84.1228680981595,4124,971,481,206,25,206
"428","NPY1R","P25929","57",0,1,2.56049117301359,"AF-P25929-F1-model_v4","P25929-F1",0.142,0.514,1,79.6758456117873,248,39,22,4,0,4
"429","AKAP5","P24588","3",1248,2,3.20336771517901,"AF-P24588-F1-model_v4","P24588-F1",0.32,0.513,1,55.2899423718532,254,13,2,0,0,0
"430","ATAD2","Q6PL18","3",625,6,3.28188984229697,"AF-Q6PL18-F1-model_v4","Q6PL18-F1",0.186,0.513,1,62.5212744745824,169,135,96,79,10,79
"431","CCR8","P51685","3",1386,5,5.6294274717007,"AF-P51685-F1-model_v4","P51685-F1",0.123,0.512,2,81.6104939130435,501,148,83,46,7,46
"432","DTL","Q9NZJ0","3",8698,5,5.49090140202595,"AF-Q9NZJ0-F1-model_v4","Q9NZJ0-F1",0.101,0.511,2,63.439316223977,646,171,113,25,4,25
"433","MAGEB6","Q8N7X4","52",0,1,2.50869042422026,"AF-Q8N7X4-F1-model_v4","Q8N7X4-F1",0.235,0.511,1,67.0693743922204,7,6,5,1,0,1
"434","F12","P00748","27",0,3,3.30291635807498,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643,4446,502,269,5,22,5
"435","FBXO43","Q4G163","3",0,1,2.88033033818273,"AF-Q4G163-F1-model_v4","Q4G163-F1",0.134,0.509,1,52.7451556526488,50,15,4,2,0,2
"436","MED1","Q15648","3",2111,9,2.13159530011737,"AF-Q15648-F1-model_v4","Q15648-F1",0.111,0.507,1,51.2956233579117,1108,315,233,54,6,54
"437","SERTAD4","Q9NUC0","3",0,1,2.14197505592675,"AF-Q9NUC0-F1-model_v4","Q9NUC0-F1",0.223,0.507,1,52.97873596523,9,3,0,0,0,0
"438","KIF14","Q15058","3",7609,7,5.3048958781455,"AF-Q15058-F1-model_v4","Q15058-F1",0.127,0.506,1,66.0463600917431,167,128,84,50,8,50
"439","PTTG1","O95997","3",932,3,4.28531348594251,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553,444,344,243,120,14,120
"440","COL1A1","P02452","3",0,3,2.64596993246891,"AF-P02452-F1-model_v4","P02452-F1",0.19,0.503,1,54.6859670992132,5384,1009,591,155,28,155
"441","IL20","Q9NYY1","46",0,1,5.28256632411303,"AF-Q9NYY1-F1-model_v4","Q9NYY1-F1",0.361,0.503,1,93.1809879175551,444,74,43,19,1,19
"442","ERBB3","P21860","3",6480,4,2.3590902449408,"AF-P21860-F1-model_v4","P21860-F1",0.108,0.502,1,72.8253734800232,2733,1999,1449,471,117,471
"443","PYCARD","Q9ULZ3","61",0,1,2.02281653651861,"AF-Q9ULZ3-F1-model_v4","Q9ULZ3-F1",0.227,0.5,1,71.8826084099869,951,245,124,8,7,8
"444","RIMBP3","Q9UFD9","3",625,2,2.09363626522699,"AF-Q9UFD9-F1-model_v4","Q9UFD9-F1",0.346,0.5,1,58.6931520025229,8,0,0,0,0,0
"445","CIP2A","Q8TCG1","3",0,1,2.51396271939959,"AF-Q8TCG1-F1-model_v4","Q8TCG1-F1",0.158,0.499,2,83.6291044984633,361,344,245,235,8,235
"446","EVPL","Q92817","3",0,1,2.31523114240753,"AF-Q92817-F1-model_v4","Q92817-F1",0.174,0.499,1,73.1754180499201,34,18,14,3,0,3
"447","KIF23","Q02241","3",0,3,3.69920216019974,"AF-Q02241-F1-model_v4","Q02241-F1",0.314,0.498,1,73.073534214619,210,136,77,36,8,36
"448","PSG11","Q9UQ72","3",0,1,5.51346327225161,"AF-Q9UQ72-F1-model_v4","Q9UQ72-F1",0.377,0.498,1,88.3471957268218,22,3,2,0,1,0
"449","ZP4","Q12836","4",0,1,2.47952282741639,"AF-Q12836-F1-model_v4","Q12836-F1",0.1,0.497,1,75.1301822979132,166,6,2,1,2,1
"450","FOXP3","Q9BZS1","3",0,1,2.96991640324179,"AF-Q9BZS1-F1-model_v4","Q9BZS1-F1",0.09,0.491,1,58.0664491882141,21653,6587,3799,1393,176,1393
"451","ASPN","Q9BXN1","3",0,1,2.69615373712526,"AF-Q9BXN1-F1-model_v4","Q9BXN1-F1",0.224,0.49,1,85.6342885245902,746,113,60,10,2,10
"452","KCNC2","Q96PR1","48",0,1,3.48442104065049,"AF-Q96PR1-F1-model_v4","Q96PR1-F1",0.089,0.487,1,68.9010414560162,38,3,2,2,0,2
"453","EPHA10","Q5JZY3","33",0,2,2.00784126584364,"AF-Q5JZY3-F1-model_v4","Q5JZY3-F1",0.219,0.485,2,79.5507816151649,51,42,27,8,2,8
"454","MUC6","Q6W4X9","3",689,3,3.26411958604167,"AF-Q6W4X9-F1-model_v4","Q6W4X9-F1",0.186,0.485,1,60.1261368186874,1026,781,692,79,36,79
"455","LCN1","P31025","3",0,1,2.61276552135075,"AF-P31025-F1-model_v4","P31025-F1",0.256,0.484,1,88.2624907338769,164,18,13,1,2,1
"456","CDCA8","Q53HL2","3",625,5,4.09793264196839,"AF-Q53HL2-F1-model_v4","Q53HL2-F1",0.388,0.483,1,68.7891859936335,211,147,85,30,8,30
"457","LYPD3","O95274","3",0,1,2.24339359617073,"AF-O95274-F1-model_v4","O95274-F1",0.094,0.483,1,74.4725697211155,53,45,30,6,0,6
"458","CCL1","P22362","3",625,2,3.05384096303446,"AF-P22362-F1-model_v4","P22362-F1",0.344,0.481,1,86.4007984293194,676,150,97,14,3,14
"459","MRPL13","Q9BYD1","1",0,2,2.10260334360389,"AF-Q9BYD1-F1-model_v4","Q9BYD1-F1",0.371,0.481,1,93.4965616438356,38,21,12,6,1,6
"460","OTX1","P32242","3",0,1,3.28523536372391,"AF-P32242-F1-model_v4","P32242-F1",0.318,0.48,1,57.5427445755615,257,66,51,32,1,32
"461","FGL1","Q08830","3",2517,5,2.64900679703438,"AF-Q08830-F1-model_v4","Q08830-F1",0.239,0.479,1,91.9722744945568,133,62,35,16,1,16
"462","APOO","Q9BUR5","11",0,2,2.03194431089064,"AF-Q9BUR5-F1-model_v4","Q9BUR5-F1",0.261,0.478,1,72.0614340101523,41,1,1,0,0,0
"463","LEF1","Q9UJU2","3",3,2,2.14398850192157,"AF-Q9UJU2-F1-model_v4","Q9UJU2-F1",0.14,0.477,1,57.8391961414791,2130,960,646,237,20,237
"464","FCRL4","Q96PJ5","3",0,1,3.82463545976445,"AF-Q96PJ5-F1-model_v4","Q96PJ5-F1",0.262,0.476,1,78.6658938755269,76,24,18,1,0,1
"465","OLR1","P78380","3",0,1,3.19820934718342,"AF-P78380-F1-model_v4","P78380-F1",0.388,0.476,1,87.4070948434622,1076,126,75,17,4,17
"466","NUCB2","P80303","58",0,1,2.22777368344837,"AF-P80303-F1-model_v4","P80303-F1",0.229,0.475,1,84.3865033975085,562,70,42,23,13,23
"467","MSMB","P08118","3",0,1,4.47248458141453,"AF-P08118-F1-model_v4","P08118-F1",0.314,0.474,1,89.4385890257559,147,114,88,28,2,28
"468","NDUFAF6","Q330K2","37",0,1,2.18057972657943,"AF-Q330K2-F1-model_v4","Q330K2-F1",0.166,0.473,1,87.6258215613383,40,5,4,0,0,0
"469","CDK1","P06493","3",4953,10,4.46759027345523,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052,6083,3500,1976,550,129,550
"470","TIGD3","Q6B0B8","3",625,2,3.07182974895674,"AF-Q6B0B8-F1-model_v4","Q6B0B8-F1",0.081,0.47,1,79.8388093937739,4,1,1,0,0,0
"471","ADAM7","Q9H2U9","3",0,1,3.3305899257182,"AF-Q9H2U9-F1-model_v4","Q9H2U9-F1",0.103,0.468,1,75.1543417320207,32,6,3,2,1,2
"472","COX6C","P09669","15",0,1,3.44069648167251,"AF-P09669-F1-model_v4","P09669-F1",0.362,0.466,1,94.8665802269044,68,25,19,3,1,3
"473","TFF3","Q07654","3",0,1,4.42437278388111,"AF-Q07654-F1-model_v4","Q07654-F1",0.405,0.466,1,80.138,1075,449,320,84,15,84
"474","CACNG5","Q9UF02","3",0,2,6.95488468516889,"AF-Q9UF02-F1-model_v4","Q9UF02-F1",0.287,0.464,1,72.7408198986642,19,1,1,1,0,1
"475","OCLN","Q16625","3",6498,6,2.832151686552,"AF-Q16625-F1-model_v4","Q16625-F1",0.03,0.464,1,65.4761789397937,2011,253,146,6,5,6
"476","PAX6","P26367","3",625,2,3.10057673761128,"AF-P26367-F1-model_v4","P26367-F1",0.207,0.463,1,69.0944454628781,4017,466,254,144,11,144
"477","S100A7","P31151","3",0,1,6.73892682795489,"AF-P31151-F1-model_v4","P31151-F1",0.153,0.463,1,95.7406109725686,599,210,156,98,5,98
"478","FAM83D","Q9H4H8","3",60,2,4.14759619726296,"AF-Q9H4H8-F1-model_v4","Q9H4H8-F1",0.14,0.459,1,64.4271687279152,61,52,30,29,7,29
"479","LHX2","P50458","50",0,1,4.48421351973537,"AF-P50458-F1-model_v4","P50458-F1",0.282,0.457,1,67.389423510467,368,65,41,19,0,19
"480","OAS1","P00973","3",166,2,2.4435151761328,"AF-P00973-F1-model_v4","P00973-F1",0.31,0.455,1,84.2137788728057,708,138,58,18,2,18
"481","NAT2","P11245","55",0,1,3.25792061808565,"AF-P11245-F1-model_v4","P11245-F1",0.141,0.451,2,96.5502794242168,2068,965,665,280,26,280
"482","CHRNA9","Q9UGM1","22",5,3,9.65597729600445,"AF-Q9UGM1-F1-model_v4","Q9UGM1-F1",0.236,0.45,2,81.0061021784232,142,23,15,2,0,2
"483","LIN28A","Q9H9Z2","3",0,1,6.44296223126452,"AF-Q9H9Z2-F1-model_v4","Q9H9Z2-F1",0.297,0.45,1,77.0704525455688,671,342,250,67,19,67
"484","PSG9","Q00887","3",625,2,2.15914275255412,"AF-Q00887-F1-model_v4","Q00887-F1",0.309,0.45,1,87.4900645729381,29,9,8,4,0,4
"485","FLT3","P36888","3",0,1,3.19781463780493,"AF-P36888-F1-model_v4","P36888-F1",0.283,0.449,1,75.5246502835539,8121,6013,4762,2402,40,2402
"486","HSPA2","P54652","3",3064,5,2.14404249939295,"AF-P54652-F1-model_v4","P54652-F1",0.268,0.449,1,89.445127006706,293,77,47,19,3,19
"487","BLNK","Q8WV28","3",0,1,2.20686601355007,"AF-Q8WV28-F1-model_v4","Q8WV28-F1",0.308,0.447,1,64.7174023053135,288,116,69,13,0,13
