"","Cluster","Term","PValue","Adjusted_Pvalue","Genes"
"391",9,"antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)","1.9599214726119607E-24","5.303771429388404E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"392",9,"antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)","2.273115757573396E-24","5.303771429388404E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"393",9,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II (GO:0002504)","3.042316307488568E-24","5.303771429388404E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"394",9,"antigen processing and presentation of exogenous peptide antigen (GO:0002478)","7.747444108115391E-21","9.467212948915164E-19","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"395",9,"antigen processing and presentation of exogenous antigen (GO:0019884)","9.0508728001101E-21","9.467212948915164E-19","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"396",9,"antigen processing and presentation of peptide antigen (GO:0048002)","2.2156187569667352E-20","1.9312810164893376E-18","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"397",9,"antigen processing and presentation (GO:0019882)","2.978877282055103E-19","2.2256468835925982E-17","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"398",9,"regulation of T cell activation (GO:0050863)","1.9057856684221835E-18","1.2459073807310023E-16","CD74;HLA-DRB5;TRAC;RORC;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"399",9,"regulation of leukocyte activation (GO:0002694)","7.11509003104778E-18","4.1346578735977653E-16","CD74;HLA-DRB5;STXBP2;TRAC;RORC;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"400",9,"regulation of cell activation (GO:0050865)","2.0079555716474164E-17","1.0501607639715987E-15","CD74;HLA-DRB5;STXBP2;TRAC;RORC;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"401",9,"regulation of lymphocyte activation (GO:0051249)","7.819344484285048E-17","3.717742877528255E-15","CD74;HLA-DRB5;TRAC;RORC;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"402",9,"positive regulation of T cell activation (GO:0050870)","2.7318813394593313E-16","1.190644950447692E-14","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"403",9,"positive regulation of lymphocyte activation (GO:0051251)","4.4654056288566086E-15","1.7964670337630818E-13","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"404",9,"positive regulation of leukocyte activation (GO:0002696)","1.0259233192499685E-14","3.832556399769525E-13","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"405",9,"positive regulation of cell activation (GO:0050867)","1.5505513904002098E-14","5.406255847862065E-13","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"406",9,"T cell costimulation (GO:0031295)","4.397686848981055E-14","1.4374938887606822E-12","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"407",9,"lymphocyte costimulation (GO:0031294)","4.9036421899702747E-14","1.5085910972673258E-12","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"408",9,"T cell receptor signaling pathway (GO:0050852)","3.9200407593729355E-13","1.1389896206400252E-11","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"409",9,"interferon-gamma-mediated signaling pathway (GO:0060333)","1.7193846142236894E-12","4.7328323854683664E-11","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"410",9,"antigen receptor-mediated signaling pathway (GO:0050851)","3.000911029487448E-12","7.847382342109677E-11","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"411",9,"cellular response to interferon-gamma (GO:0071346)","1.538158011582763E-11","3.8307459050370716E-10","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"412",9,"response to interferon-gamma (GO:0034341)","6.644347373068981E-11","1.5795425800523078E-9","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"413",9,"immune response-activating signal transduction (GO:0002757)","2.494852246861948E-9","5.673077065690429E-8","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;CTSS;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"414",9,"immunoglobulin mediated immune response (GO:0016064)","4.038940003125129E-9","8.801523423476843E-8","CD74;HLA-DMA;HLA-DRB1;HLA-DQB1"
"415",9,"immune response-activating cell surface receptor signaling pathway (GO:0002429)","5.273519060478834E-9","1.1032201874521722E-7","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"416",9,"activation of immune response (GO:0002253)","6.043831434461853E-9","1.215739938547519E-7","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;CTSS;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"417",9,"cytokine-mediated signaling pathway (GO:0019221)","8.046889520822254E-9","1.558712303477792E-7","CD74;HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"418",9,"B cell mediated immunity (GO:0019724)","1.0714393083655393E-8","2.0012955652684892E-7","CD74;HLA-DMA;HLA-DRB1;HLA-DQB1"
"419",9,"leukocyte mediated immunity (GO:0002443)","2.8212479362390336E-8","5.087974726389706E-7","CD74;HLA-DMA;STXBP2;HLA-DRB1;HLA-DQB1"
"420",9,"immune response-regulating cell surface receptor signaling pathway (GO:0002768)","6.092958126989858E-8","1.0622057001385654E-6","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"421",9,"cellular response to cytokine stimulus (GO:0071345)","9.593697781431085E-8","1.6185496579640187E-6","CD74;HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"422",9,"adaptive immune response (GO:0002250)","1.0642783343071589E-7","1.7394299026332629E-6","CD74;HLA-DMA;CTSS;HLA-DRB1;HLA-DQB1"
"423",9,"lymphocyte mediated immunity (GO:0002449)","6.290531602258549E-7","9.969539478730974E-6","CD74;HLA-DMA;HLA-DRB1;HLA-DQB1"
"424",9,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","8.455882556495983E-7","1.300713699131588E-5","CD74;HLA-DMA;HLA-DRB1;HLA-DQB1"
"425",9,"regulation of antigen processing and presentation (GO:0002577)","1.5708383413808473E-6","2.347281292977666E-5","CD74;HLA-DOA;HLA-DQB2"
"426",9,"regulation of T cell differentiation (GO:0045580)","7.160499481709972E-6","1.0402614524817542E-4","CD74;HLA-DMA;RORC;HLA-DOA"
"427",9,"cellular protein complex assembly (GO:0043623)","1.744279774077882E-5","2.465563032007385E-4","VAMP8;HLA-DMA;HLA-DMB;HLA-DRA;HLA-DRB1"
"428",9,"regulation of lymphocyte differentiation (GO:0045619)","1.893194219343827E-5","2.6056330966232145E-4","CD74;HLA-DMA;RORC;HLA-DOA"
"429",9,"steroid hormone mediated signaling pathway (GO:0043401)","6.040948698879188E-5","7.898540423784538E-4","VDR;RORC;NR2F6"
"430",9,"regulation of lymphocyte proliferation (GO:0050670)","6.508603327166424E-5","8.291579168568766E-4","CD74;HLA-DMB;HLA-DPB1;HLA-DRB1"
"431",9,"regulation of mononuclear cell proliferation (GO:0032944)","6.658629542636485E-5","8.291579168568766E-4","CD74;HLA-DMB;HLA-DPB1;HLA-DRB1"
"432",9,"regulation of leukocyte proliferation (GO:0070663)","7.446924062684184E-5","8.851684738145064E-4","CD74;HLA-DMB;HLA-DPB1;HLA-DRB1"
"433",9,"regulation of leukocyte differentiation (GO:1902105)","1.473060985704607E-4","0.0016050226990073115","CD74;HLA-DMA;RORC;HLA-DOA"
"434",9,"post-Golgi vesicle-mediated transport (GO:0006892)","2.12552623441213E-4","0.0022233004411950884","VAMP8;SORT1;AP1M2"
"435",9,"hormone-mediated signaling pathway (GO:0009755)","2.3417536739877448E-4","0.0024014454343050796","VDR;RORC;NR2F6"
"436",9,"antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)","3.2552574504233974E-4","0.0031527771232804386","HLA-DMA;CTSS;HLA-DQB1"
"437",9,"regulation of immune effector process (GO:0002697)","3.529048690492357E-4","0.0032958794020133972","CD74;HLA-DMB;STXBP2;AP1M2"
"438",9,"cell activation involved in immune response (GO:0002263)","4.046284662695075E-4","0.0035867913196432617","ANXA3;STXBP2;RORC"
"439",9,"leukocyte activation involved in immune response (GO:0002366)","4.046284662695075E-4","0.0035867913196432617","ANXA3;STXBP2;RORC"
"440",9,"positive regulation of lymphocyte proliferation (GO:0050671)","4.3720189686338723E-4","0.0038109432009925254","CD74;HLA-DMB;HLA-DPB1"
"441",9,"positive regulation of mononuclear cell proliferation (GO:0032946)","4.484227607129137E-4","0.003844673833653342","CD74;HLA-DMB;HLA-DPB1"
"442",9,"positive regulation of leukocyte proliferation (GO:0070665)","4.831923288143575E-4","0.004075961096288854","CD74;HLA-DMB;HLA-DPB1"
"443",9,"cellular response to steroid hormone stimulus (GO:0071383)","5.321816735722418E-4","0.004417952623464801","VDR;RORC;NR2F6"
"444",9,"regulation of T cell proliferation (GO:0042129)","5.578258717068643E-4","0.004430415272964696","HLA-DMB;HLA-DPB1;HLA-DRB1"
"445",9,"positive regulation of immune effector process (GO:0002699)","6.682945841911968E-4","0.005216687575104417","CD74;HLA-DMB;STXBP2"
"446",9,"leukocyte activation (GO:0045321)","0.0012860636888854078","0.009514419380127826","TPD52;ANXA3;STXBP2;RORC"
"447",9,"intracellular receptor signaling pathway (GO:0030522)","0.0017578069002876027","0.012593602860964606","VDR;RORC;NR2F6"
"448",9,"transcription initiation from RNA polymerase II promoter (GO:0006367)","0.0017849313510396394","0.012615122926942316","VDR;RORC;NR2F6"
"449",9,"Golgi vesicle transport (GO:0048193)","0.0022236791302487602","0.014957780934122632","VAMP8;SORT1;AP1M2"
"450",9,"cellular response to hormone stimulus (GO:0032870)","0.0028072396043089913","0.018514473067344297","VDR;RORC;CTSS;NR2F6"
"451",9,"DNA-templated transcription, initiation (GO:0006352)","0.002832041769383449","0.018514473067344297","VDR;RORC;NR2F6"
"452",9,"exocytosis (GO:0006887)","0.0033295207501067396","0.02123584575982713","ANXA3;STXBP2;SYTL1"
"453",9,"cellular response to organic cyclic compound (GO:0071407)","0.006187152761163131","0.03517261841400345","VDR;RORC;NR2F6"
"454",9,"negative regulation of immune system process (GO:0002683)","0.007429040443940612","0.04177836722775205","CD74;HLA-DOA;HLA-DRB1"
"455",9,"cellular response to lipid (GO:0071396)","0.007693910861373616","0.04254886072327229","VDR;RORC;NR2F6"
"456",9,"response to steroid hormone (GO:0048545)","0.011825186695323403","0.05673919854728568","VDR;RORC;NR2F6"
"457",9,"secretion by cell (GO:0032940)","0.016187125452715872","0.06221719952951924","ANXA3;STXBP2;SYTL1"
"458",9,"regulation of cytokine production (GO:0001817)","0.023973972739611833","0.072059699671362","CD74;HLA-DPB1;HLA-DRB1"
"459",9,"gene expression (GO:0010467)","0.05536305389550969","0.1066842417370502","VDR;RORC;NR2F6"
"460",9,"Antigen processing and presentation Homo sapiens hsa04612","9.631177346491709E-21","3.370912071272098E-19","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;CTSS;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"461",9,"Asthma Homo sapiens hsa05310","4.3936423455912786E-20","7.688874104784738E-19","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"462",9,"Inflammatory bowel disease (IBD) Homo sapiens hsa05321","3.2417683991018513E-19","3.0921957234021122E-18","HLA-DMA;HLA-DRB5;HLA-DMB;RORC;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"463",9,"Allograft rejection Homo sapiens hsa05330","3.5339379696024137E-19","3.0921957234021122E-18","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"464",9,"Graft-versus-host disease Homo sapiens hsa05332","7.577903388125152E-19","5.304532371687607E-18","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"465",9,"Type I diabetes mellitus Homo sapiens hsa04940","1.2179129575635732E-18","7.104492252454176E-18","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"466",9,"Tuberculosis Homo sapiens hsa05152","1.469710131007804E-18","7.34855065503902E-18","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;VDR;HLA-DPB1;HLA-DRA;HLA-DOA;CTSS;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"467",9,"Intestinal immune network for IgA production Homo sapiens hsa04672","3.608372387942657E-18","1.5786629197249124E-17","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"468",9,"Autoimmune thyroid disease Homo sapiens hsa05320","9.498680773658126E-18","3.69393141197816E-17","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"469",9,"Staphylococcus aureus infection Homo sapiens hsa05150","1.6201264902882687E-17","5.670442716008941E-17","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"470",9,"Viral myocarditis Homo sapiens hsa05416","2.6810512247668392E-17","8.530617533349033E-17","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"471",9,"Leishmaniasis Homo sapiens hsa05140","2.049388663567615E-16","5.97738360207221E-16","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"472",9,"Rheumatoid arthritis Homo sapiens hsa05323","1.4716551412935528E-15","3.9621484573287965E-15","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"473",9,"Phagosome Homo sapiens hsa04145","2.60398104587931E-15","6.509952614698275E-15","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;CTSS;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"474",9,"Herpes simplex infection Homo sapiens hsa05168","1.6765355043325034E-14","3.9119161767758416E-14","CD74;HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"475",9,"Toxoplasmosis Homo sapiens hsa05145","1.8235356024987264E-14","3.988984130465964E-14","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"476",9,"Systemic lupus erythematosus Homo sapiens hsa05322","6.292074803458423E-14","1.2954271654179105E-13","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"477",9,"Cell adhesion molecules (CAMs) Homo sapiens hsa04514","1.000013653086181E-13","1.9444709921120186E-13","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"478",9,"Influenza A Homo sapiens hsa05164","6.718708832131943E-13","1.2376568901295684E-12","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"479",9,"HTLV-I infection Homo sapiens hsa05166","2.219682532413582E-11","3.884444431723768E-11","HLA-DMA;HLA-DRB5;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"480",9,"Epstein-Barr virus infection Homo sapiens hsa05169","1.916997848195008E-7","3.194996413658347E-7","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DQB1"
"481",9,"Hematopoietic cell lineage Homo sapiens hsa04640","1.9888399924702986E-4","3.1640636243845656E-4","HLA-DRB5;HLA-DRA;HLA-DRB1"
"482",9,"Lysosome Homo sapiens hsa04142","5.321816735722418E-4","8.098416771751505E-4","SORT1;CTSS;AP1M2"
"483",9,"MHC class II antigen presentation Homo sapiens R-HSA-2132295","8.034207329384936E-24","4.0974457379863173E-22","CD74;HLA-DRB5;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"484",9,"Translocation of ZAP-70 to Immunological synapse Homo sapiens R-HSA-202430","4.957924482516487E-19","1.2642707430417042E-17","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"485",9,"Phosphorylation of CD3 and TCR zeta chains Homo sapiens R-HSA-202427","1.78772516621476E-18","3.0391327825650916E-17","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"486",9,"PD-1 signaling Homo sapiens R-HSA-389948","3.7914858836809405E-18","4.834144501693199E-17","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"487",9,"Generation of second messenger molecules Homo sapiens R-HSA-202433","5.671433091382931E-17","5.7848617532105895E-16","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"488",9,"Costimulation by the CD28 family Homo sapiens R-HSA-388841","2.8004263045905438E-14","2.3803623589019623E-13","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"489",9,"Adaptive Immune System Homo sapiens R-HSA-1280218","7.625295622102508E-14","5.555572524674684E-13","CD74;HLA-DRB5;TRAC;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"490",9,"Downstream TCR signaling Homo sapiens R-HSA-202424","3.9200407593729355E-13","2.4990259841002463E-12","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"491",9,"TCR signaling Homo sapiens R-HSA-202403","1.64967692091032E-12","9.348169218491813E-12","HLA-DRB5;TRAC;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"492",9,"Interferon gamma signaling Homo sapiens R-HSA-877300","2.2858617484777866E-11","1.165789491723671E-10","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"493",9,"Immune System Homo sapiens R-HSA-168256","1.0307171083331778E-9","4.778779320453825E-9","CD74;HLA-DRB5;TRAC;CTSS;HLA-DMA;HLA-DMB;HLA-DPB1;HLA-DRA;HLA-DOA;AP1M2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"494",9,"Interferon Signaling Homo sapiens R-HSA-913531","4.380436228033345E-9","1.8616853969141717E-8","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"495",9,"Golgi Associated Vesicle Biogenesis Homo sapiens R-HSA-432722","6.787799980323597E-7","2.6629061461269495E-6","TPD52;VAMP8;SORT1;AP1M2"
"496",9,"trans-Golgi Network Vesicle Budding Homo sapiens R-HSA-199992","1.940448854688363E-6","6.597526105940434E-6","TPD52;VAMP8;SORT1;AP1M2"
"497",9,"Clathrin derived vesicle budding Homo sapiens R-HSA-421837","1.940448854688363E-6","6.597526105940434E-6","TPD52;VAMP8;SORT1;AP1M2"
"498",9,"Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215","1.0464619774870202E-5","3.335597553239877E-5","HLA-DRB5;HLA-DPB1;HLA-DRA;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DQB1"
"499",9,"Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280","3.896550965832325E-5","1.1689652897496976E-4","VDR;RORC;NR2F6"
"500",9,"Membrane Trafficking Homo sapiens R-HSA-199991","0.001987097976378583","0.005333789305016197","TPD52;VAMP8;SORT1;AP1M2"
"501",9,"Vesicle-mediated transport Homo sapiens R-HSA-5653656","0.003519117725333693","0.008973750199600916","TPD52;VAMP8;SORT1;AP1M2"
"502",9,"Generic Transcription Pathway Homo sapiens R-HSA-212436","0.08682006252368946","0.15813654245386294","VDR;RORC;NR2F6"
"503",9,"Gene Expression Homo sapiens R-HSA-74160","0.3571094766671306","0.4336329359529443","VDR;RORC;NR2F6"
"504",9,"Antigen Processing and Presentation Homo sapiens h mhcPathway","4.25701138923619E-7","3.831310250312571E-6","CD74;HLA-DRA;HLA-DRB1"
"505",11,"respiratory electron transport chain (GO:0022904)","9.67789399904949E-9","1.3879483317024037E-6","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"506",11,"electron transport chain (GO:0022900)","1.1059349256592859E-8","1.3879483317024037E-6","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"507",11,"generation of precursor metabolites and energy (GO:0006091)","1.1041663695603153E-7","9.238191958654638E-6","CEBPA;NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"508",11,"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)","3.8075794607181203E-6","2.3892561116006206E-4","NDUFB9;NDUFS8;NDUFC2"
"509",11,"inflammatory response (GO:0006954)","0.0020566736667623673","0.06452813629466927","CEBPA;CHI3L1;PTGS1"
"510",11,"transcription from RNA polymerase II promoter (GO:0006366)","0.003869599170800186","0.07074727032122981","CEBPA;SPI1;KLF5"
"511",11,"Non-alcoholic fatty liver disease (NAFLD) Homo sapiens hsa04932","4.787775075573995E-10","8.139217628475791E-9","CEBPA;NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"512",11,"Oxidative phosphorylation Homo sapiens hsa00190","2.3003759644846058E-8","1.811155243327825E-7","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"513",11,"Parkinson's disease Homo sapiens hsa05012","3.196156311754985E-8","1.811155243327825E-7","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"514",11,"Alzheimer's disease Homo sapiens hsa05010","7.418386897741858E-8","3.1528144315402897E-7","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"515",11,"Huntington's disease Homo sapiens hsa05016","1.4820521301097273E-7","5.038977242373072E-7","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"516",11,"Metabolic pathways Homo sapiens hsa01100","1.0887777525554289E-4","3.0848702989070485E-4","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A;PTGS1"
"517",11,"Respiratory electron transport Homo sapiens R-HSA-611105","2.8517284446086406E-9","5.133111200295553E-8","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"518",11,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200","8.437533642343694E-9","7.593780278109324E-8","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"519",11,"The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517","4.6461187873666024E-8","2.7876712724199616E-7","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A"
"520",11,"Complex I biogenesis Homo sapiens R-HSA-6799198","4.935539045273745E-6","2.220992570373185E-5","NDUFB9;NDUFS8;NDUFC2"
"521",11,"Metabolism Homo sapiens R-HSA-1430728","0.0011435246743758461","0.00394715544902196","NDUFB9;COX7B;NDUFS8;NDUFC2;COX5A;PTGS1"
"522",12,"mitotic cell cycle (GO:0000278)","6.015120826084103E-19","1.4436289982601847E-16","GINS1;CDCA5;CDCA8;CENPA;ZWINT;CCNB2;CENPF;CDC45;NUF2;MCM4;KIF2C;KIF20A;MCM2"
"523",12,"DNA strand elongation involved in DNA replication (GO:0006271)","1.8482239260722078E-8","1.8898331812601934E-6","GINS1;CDC45;MCM4;MCM2"
"524",12,"DNA strand elongation (GO:0022616)","2.3622914765752418E-8","1.8898331812601934E-6","GINS1;CDC45;MCM4;MCM2"
"525",12,"mitotic nuclear division (GO:0007067)","4.615055529085076E-8","2.7690333174510456E-6","CCNB2;CENPF;CDCA5;NUF2;KIF2C;CEP55"
"526",12,"mitotic cell cycle phase transition (GO:0044772)","1.0792808330323702E-7","4.600905661711596E-6","CCNB2;CENPF;CDC45;CDCA5;MCM4;MCM2"
"527",12,"cell cycle phase transition (GO:0044770)","1.150226415427899E-7","4.600905661711596E-6","CCNB2;CENPF;CDC45;CDCA5;MCM4;MCM2"
