"","uniprot_gn_id","external_gene_name","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"313","P24385","CCND1",2,30015,9,"AF-P24385-F1-model_v4","P24385-F1",0.313,0.616,2,88.5515780518928
"431","P54132","BLM",2,1899,5,"AF-P54132-F1-model_v4","P54132-F1",0.161,0.616,1,60.9577520838935
"927","Q9H773","DCTPP1",21,0,1,"AF-Q9H773-F1-model_v4","Q9H773-F1",0.339,0.616,1,85.4051443768997
"800","Q8WWK9","CKAP2",19,0,1,"AF-Q8WWK9-F1-model_v4","Q8WWK9-F1",0.332,0.615,2,59.5370678783383
"155","P03973","SLPI",2,0,1,"AF-P03973-F1-model_v4","P03973-F1",0.442,0.612,1,84.3958763931104
"756","Q8TD57","DNAH3",24,0,1,"AF-Q8TD57-F11-model_v4","Q8TD57-F11",0.286,0.612,4,84.6699973338073
"844","Q96H22","CENPN",2,0,2,"AF-Q96H22-F1-model_v4","Q96H22-F1",0.3,0.612,1,86.2099712952996
"343","P31785","IL2RG",2,2925,4,"AF-P31785-F1-model_v4","P31785-F1",0.234,0.609,1,76.8157961783439
"416","P51587","BRCA2",2,32217,9,"AF-P51587-F8-model_v4","P51587-F8",0.27,0.607,2,50.7637532832171
"285","P21817","RYR1",2,1899,4,"AF-P21817-F15-model_v4","P21817-F15",0.271,0.606,1,82.3923041186456
"633","Q5T2T1","MPP7",2,322,2,"AF-Q5T2T1-F1-model_v4","Q5T2T1-F1",0.114,0.606,1,81.0212730028145
"159","P04233","CD74",2,3917,5,"AF-P04233-F1-model_v4","P04233-F1",0.198,0.605,1,70.6713779863481
"368","P40200","CD96",2,0,1,"AF-P40200-F1-model_v4","P40200-F1",0.113,0.605,1,66.5442355998268
"646","Q6NXG1","ESRP1",2,0,1,"AF-Q6NXG1-F1-model_v4","Q6NXG1-F1",0.187,0.604,1,78.0681606168892
"691","Q86VI3","IQGAP3",2,0,1,"AF-Q86VI3-F1-model_v4","Q86VI3-F1",0.181,0.604,2,79.626746793641
"93","O75956","CDK2AP2",16,0,1,"AF-O75956-F1-model_v4","O75956-F1",0.476,0.603,1,75.7454793028323
"677","Q75N90","FBN3",12,0,1,"AF-Q75N90-F2-model_v4","Q75N90-F2",0.161,0.603,1,71.8255268022181
"999","Q9UJC3","HOOK1",2,0,1,"AF-Q9UJC3-F1-model_v4","Q9UJC3-F1",0.269,0.603,3,82.6753444782168
"243","P15498","VAV1",2,853,3,"AF-P15498-F1-model_v4","P15498-F1",0.182,0.602,2,87.1454154603358
"747","Q8NHW4","CCL4L2",2,0,1,"AF-Q8NHW4-F1-model_v4","Q8NHW4-F1",0.14,0.601,1,90.2797042253521
"527","Q02487","DSC2",2,3552,2,"AF-Q02487-F1-model_v4","Q02487-F1",0.275,0.6,1,76.5627940128297
"625","Q53H96","PYCR3",47,0,1,"AF-Q53H96-F1-model_v4","Q53H96-F1",0.416,0.6,1,94.8127209186221
"877","Q9BS16","CENPK",2,0,3,"AF-Q9BS16-F1-model_v4","Q9BS16-F1",0.253,0.599,1,81.7073108108108
"963","Q9NSB8","HOMER2",2,1521,3,"AF-Q9NSB8-F1-model_v4","Q9NSB8-F1",0.431,0.599,2,89.1137232924694
"150","P02745","C1QA",2,1659,2,"AF-P02745-F1-model_v4","P02745-F1",0.216,0.597,1,82.8722665210268
"709","Q8IZ40","RCOR2",2,0,1,"AF-Q8IZ40-F1-model_v4","Q8IZ40-F1",0.11,0.597,1,68.123295816002
"710","Q8IZJ1","UNC5B",2,6797,4,"AF-Q8IZJ1-F1-model_v4","Q8IZJ1-F1",0.216,0.597,1,77.9814525216435
"995","Q9UH17","APOBEC3B",2,0,1,"AF-Q9UH17-F1-model_v4","Q9UH17-F1",0.283,0.593,1,88.3310271437384
"299","P21817","RYR1",2,1899,4,"AF-P21817-F4-model_v4","P21817-F4",0.19,0.592,1,83.9693973497913
"583","Q14654","KCNJ11",2,0,1,"AF-Q14654-F1-model_v4","Q14654-F1",0.126,0.592,1,84.5652303168899
"972","Q9NY97","B3GNT2",2,0,1,"AF-Q9NY97-F1-model_v4","Q9NY97-F1",0.183,0.592,1,91.2820647149461
"407","P49682","CXCR3",2,1658,3,"AF-P49682-F1-model_v4","P49682-F1",0.21,0.59,1,80.6454109828611
"504","P98164","LRP2",2,761,2,"AF-P98164-F12-model_v4","P98164-F12",0.244,0.59,1,81.8238128845458
"623","Q53G44","IFI44L",2,1520,3,"AF-Q53G44-F1-model_v4","Q53G44-F1",0.257,0.59,1,86.3656951797158
"587","Q14790","CASP8",2,5020,5,"AF-Q14790-F1-model_v4","Q14790-F1",0.223,0.589,2,81.490306780098
"333","P29728","OAS2",19,2,3,"AF-P29728-F1-model_v4","P29728-F1",0.27,0.588,1,87.7412699776594
"792","Q8TF42","UBASH3B",2,0,1,"AF-Q8TF42-F1-model_v4","Q8TF42-F1",0.138,0.588,2,85.3686373411535
"356","P35556","FBN2",12,7,3,"AF-P35556-F1-model_v4","P35556-F1",0.118,0.585,1,70.3207792963071
"470","P61073","CXCR4",2,10567,8,"AF-P61073-F1-model_v4","P61073-F1",0.122,0.585,1,82.8083891660727
"687","Q7Z6K4","NRARP",2,1520,2,"AF-Q7Z6K4-F1-model_v4","Q7Z6K4-F1",0.142,0.584,1,82.9288041002278
"906","Q9H0H5","RACGAP1",2,1421,5,"AF-Q9H0H5-F1-model_v4","Q9H0H5-F1",0.133,0.584,2,69.8631812700965
"907","Q9H165","BCL11A",2,0,1,"AF-Q9H165-F1-model_v4","Q9H165-F1",0.176,0.584,3,52.4647473008919
"250","P15924","DSP",2,2832,2,"AF-P15924-F1-model_v4","P15924-F1",0.224,0.581,1,80.1721034363068
"374","P42224","STAT1",2,28968,10,"AF-P42224-F1-model_v4","P42224-F1",0.247,0.581,2,88.260738451529
"476","P62805","H4C8",2,5828,7,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525
"477","P62805","H4C3",2,0,1,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525
"478","P62805","H4C9",2,13910,7,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525
"613","Q16790","CA9",2,761,2,"AF-Q16790-F1-model_v4","Q16790-F1",0.253,0.58,2,76.9837717546362
"83","O75052","NOS1AP",2,0,1,"AF-O75052-F1-model_v4","O75052-F1",0.211,0.579,1,66.1613466903373
"1","A0A0G2JMH6","HLA-DRA",2,0,4,"AF-A0A0G2JMH6-F1-model_v4","A0A0G2JMH6-F1",0.196,0.578,1,89.9354104846687
"545","Q08ET2","SIGLEC14",2,0,1,"AF-Q08ET2-F1-model_v4","Q08ET2-F1",0.311,0.576,1,83.5395669036845
"524","Q02224","CENPE",2,1501,4,"AF-Q02224-F5-model_v4","Q02224-F5",0.235,0.575,2,73.0695095601475
"1031","Q9Y620","RAD54B",2,0,1,"AF-Q9Y620-F1-model_v4","Q9Y620-F1",0.092,0.573,1,71.8059425096739
"5","A6NCL1","GMNC",2,0,1,"AF-A6NCL1-F1-model_v4","A6NCL1-F1",0.28,0.572,1,59.652997754491
"1024","Q9Y4H4","GPSM3",2,0,1,"AF-Q9Y4H4-F1-model_v4","Q9Y4H4-F1",0.281,0.57,1,71.626796812749
"153","P02788","LTF",2,2076,3,"AF-P02788-F1-model_v4","P02788-F1",0.41,0.569,1,95.0600127597521
"143","P01906","HLA-DQA2",2,761,6,"AF-P01906-F1-model_v4","P01906-F1",0.146,0.568,1,89.4776127724278
"215","P12314","FCGR1A",2,26802,5,"AF-P12314-F1-model_v4","P12314-F1",0.35,0.568,2,84.9618617021277
"832","Q96BJ8","ELMO3",2,0,1,"AF-Q96BJ8-F1-model_v4","Q96BJ8-F1",0.169,0.567,2,89.1967652204339
"440","P56747","CLDN6",2,4049,7,"AF-P56747-F1-model_v4","P56747-F1",0.114,0.566,1,80.7301104294478
"354","P35556","FBN2",12,7,3,"AF-P35556-F4-model_v4","P35556-F4",0.126,0.565,1,75.5920811744387
"220","P12544","GZMA",2,0,1,"AF-P12544-F1-model_v4","P12544-F1",0.34,0.564,2,91.4629437869823
"730","Q8N4S9","MARVELD2",2,3133,5,"AF-Q8N4S9-F1-model_v4","Q8N4S9-F1",0.305,0.564,1,67.2056255526083
"593","Q15077","P2RY6",43,0,1,"AF-Q15077-F1-model_v4","Q15077-F1",0.257,0.563,1,85.8976548500195
"2","A0AVK6","E2F8",2,0,1,"AF-A0AVK6-F1-model_v4","A0AVK6-F1",0.14,0.562,1,53.6931614756577
"596","Q15418","RPS6KA1",2,3340,3,"AF-Q15418-F1-model_v4","Q15418-F1",0.06,0.562,3,77.4625317324185
"892","Q9BY11","PACSIN1",2,761,2,"AF-Q9BY11-F1-model_v4","Q9BY11-F1",0.285,0.562,1,85.3939419318816
"659","Q6UWT2","ENHO",27,0,1,"AF-Q6UWT2-F1-model_v4","Q6UWT2-F1",0.408,0.561,2,75.1078198198198
"616","Q2I0M5","RSPO4",37,0,2,"AF-Q2I0M5-F1-model_v4","Q2I0M5-F1",0.197,0.559,1,78.7371083012644
"778","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F11-model_v4","Q8TE73-F11",0.38,0.558,1,86.1050372297479
"865","Q99661","KIF2C",2,8668,7,"AF-Q99661-F1-model_v4","Q99661-F1",0.07,0.558,2,74.6576222300387
"884","Q9BVC3","DSCC1",2,0,1,"AF-Q9BVC3-F1-model_v4","Q9BVC3-F1",0.206,0.558,1,92.165723830735
"908","Q9H171","ZBP1",2,0,1,"AF-Q9H171-F1-model_v4","Q9H171-F1",0.155,0.556,1,55.8427557603687
"156","P04183","TK1",2,28,2,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674
"731","Q8N5V2","NGEF",2,0,1,"AF-Q8N5V2-F1-model_v4","Q8N5V2-F1",0.181,0.553,1,72.0130984455959
"819","Q92918","MAP4K1",2,0,1,"AF-Q92918-F1-model_v4","Q92918-F1",0.1,0.553,2,69.2882779597567
"257","P16150","SPN",2,0,1,"AF-P16150-F1-model_v4","P16150-F1",0.297,0.552,1,53.319008147361
"612","Q16763","UBE2S",2,77901,9,"AF-Q16763-F1-model_v4","Q16763-F1",0.168,0.552,1,81.850285884455
"1016","Q9UQ84","EXO1",2,0,2,"AF-Q9UQ84-F1-model_v4","Q9UQ84-F1",0.203,0.552,1,63.6393491751173
"382","P43353","ALDH3B1",5,0,2,"AF-P43353-F1-model_v4","P43353-F1",0.048,0.55,1,96.2688248215266
"533","Q04759","PRKCQ",2,0,1,"AF-Q04759-F1-model_v4","Q04759-F1",0.202,0.549,2,79.854542603241
"681","Q7L590","MCM10",2,0,5,"AF-Q7L590-F1-model_v4","Q7L590-F1",0.08,0.549,2,66.8889134545455
"537","Q07011","TNFRSF9",2,761,2,"AF-Q07011-F1-model_v4","Q07011-F1",0.306,0.548,2,81.7623076923077
"1011","Q9UMQ3","BARX2",2,0,1,"AF-Q9UMQ3-F1-model_v4","Q9UMQ3-F1",0.238,0.548,1,66.3515560640732
"618","Q2NKX8","ERCC6L",2,761,2,"AF-Q2NKX8-F1-model_v4","Q2NKX8-F1",0.048,0.546,1,62.794578920827
"317","P26006","ITGA3",2,2794,5,"AF-P26006-F1-model_v4","P26006-F1",0.183,0.545,2,84.1693255275034
"936","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F2-model_v4","Q9HC84-F2",1.024,0.544,1,81.8296381297019
"325","P28068","HLA-DMB",2,0,2,"AF-P28068-F1-model_v4","P28068-F1",0.451,0.541,1,89.0459577603143
"321","P26045","PTPN3",2,0,1,"AF-P26045-F1-model_v4","P26045-F1",0.087,0.538,1,73.6057011903133
"615","Q29980","MICB",2,117,2,"AF-Q29980-F1-model_v4","Q29980-F1",0.152,0.538,1,78.9788026755853
"282","P21817","RYR1",2,1899,4,"AF-P21817-F12-model_v4","P21817-F12",0.107,0.537,2,84.4873487239607
"855","Q96RK1","CITED4",2,761,2,"AF-Q96RK1-F1-model_v4","Q96RK1-F1",0.279,0.537,1,61.0645731707317
"928","Q9H8V3","ECT2",2,463,3,"AF-Q9H8V3-F1-model_v4","Q9H8V3-F1",0.116,0.537,1,71.662188876652
"729","Q8N4P2","TTC30B",55,0,1,"AF-Q8N4P2-F1-model_v4","Q8N4P2-F1",0.17,0.535,2,93.271462184874
"275","P20292","ALOX5AP",7,0,1,"AF-P20292-F1-model_v4","P20292-F1",0.299,0.534,1,89.6076827371695
"795","Q8WUY1","THEM6",2,0,1,"AF-Q8WUY1-F1-model_v4","Q8WUY1-F1",0.187,0.534,1,94.9329089827484
"966","Q9NTJ3","SMC4",2,4021,6,"AF-Q9NTJ3-F1-model_v4","Q9NTJ3-F1",0.294,0.533,3,81.8996961192297
"32","O14777","NDC80",2,2922,3,"AF-O14777-F1-model_v4","O14777-F1",0.161,0.532,2,78.6095798805165
"464","P58340","MLF1",2,799,4,"AF-P58340-F1-model_v4","P58340-F1",0.247,0.532,1,65.9437092264678
"696","Q86X29","LSR",2,4740,5,"AF-Q86X29-F1-model_v4","Q86X29-F1",0.029,0.531,2,57.3279613776628
"169","P05783","KRT18",2,5320,3,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797
"445","P58107","EPPK1",2,0,1,"AF-P58107-F20-model_v4","P58107-F20",0.206,0.53,2,83.0886545454545
"838","Q96FE5","LINGO1",2,0,1,"AF-Q96FE5-F1-model_v4","Q96FE5-F1",0.222,0.53,2,86.9701849217639
"163","P04818","TYMS",2,0,2,"AF-P04818-F1-model_v4","P04818-F1",0.38,0.529,1,94.1360612082671
"236","P14784","IL2RB",2,377,2,"AF-P14784-F1-model_v4","P14784-F1",0.064,0.528,1,65.8170250231696
"987","Q9P2M7","CGN",2,0,1,"AF-Q9P2M7-F1-model_v4","Q9P2M7-F1",0.153,0.528,1,70.8098504809703
"700","Q8IUX8","EGFL6",26,0,1,"AF-Q8IUX8-F1-model_v4","Q8IUX8-F1",0.125,0.526,1,67.155632157046
"365","P37088","SCNN1A",2,0,1,"AF-P37088-F1-model_v4","P37088-F1",0.225,0.525,1,75.7927385424493
"397","P49454","CENPF",2,10672,3,"AF-P49454-F1-model_v4","P49454-F1",0.399,0.524,2,72.4119894505495
"480","P63211","GNGT1",2,9443,6,"AF-P63211-F1-model_v4","P63211-F1",0.318,0.524,1,88.8391186440678
"866","Q99708","RBBP8",2,4708,8,"AF-Q99708-F1-model_v4","Q99708-F1",0.355,0.524,1,53.5079089635854
"337","P30408","TM4SF1",2,0,1,"AF-P30408-F1-model_v4","P30408-F1",0.246,0.523,1,81.2796222664016
"861","Q99435","NELL2",14,0,1,"AF-Q99435-F1-model_v4","Q99435-F1",0.254,0.523,1,80.3271710630232
"233","P14618","PKM",2,3037,5,"AF-P14618-F1-model_v4","P14618-F1",0.224,0.522,2,96.786724137931
"410","P49736","MCM2",2,0,2,"AF-P49736-F1-model_v4","P49736-F1",0.139,0.522,3,76.522590572108
"475","P62508","ESRRG",2,0,1,"AF-P62508-F1-model_v4","P62508-F1",0.247,0.522,1,76.1837890625
"513","Q00535","CDK5",2,4541,5,"AF-Q00535-F1-model_v4","Q00535-F1",0.253,0.522,1,91.4416410912191
"206","P10586","PTPRF",2,0,1,"AF-P10586-F1-model_v4","P10586-F1",0.303,0.521,3,82.8602116154873
"643","Q6GTX8","LAIR1",2,174,2,"AF-Q6GTX8-F1-model_v4","Q6GTX8-F1",0.416,0.521,1,71.9048099547511
"668","Q719H9","KCTD1",2,0,1,"AF-Q719H9-F1-model_v4","Q719H9-F1",0.38,0.519,1,87.0926450676983
"323","P26447","S100A4",2,7702,4,"AF-P26447-F1-model_v4","P26447-F1",0.313,0.516,1,85.1867277167277
"964","Q9NSP4","CENPM",2,439,4,"AF-Q9NSP4-F1-model_v4","Q9NSP4-F1",0.181,0.514,1,89.7646820809249
"268","P19012","KRT15",2,4,4,"AF-P19012-F1-model_v4","P19012-F1",0.359,0.513,1,77.1424470246734
"296","P21817","RYR1",2,1899,4,"AF-P21817-F16-model_v4","P21817-F16",0.269,0.513,1,80.3515970895862
"660","Q6UWV2","MPZL3",40,0,1,"AF-Q6UWV2-F1-model_v4","Q6UWV2-F1",0.289,0.513,1,80.7711622807018
"653","Q6PCB8","EMB",2,2277,2,"AF-Q6PCB8-F1-model_v4","Q6PCB8-F1",0.381,0.512,1,78.4755709876543
"750","Q8TAB3","PCDH19",2,0,1,"AF-Q8TAB3-F1-model_v4","Q8TAB3-F1",0.156,0.512,1,68.7477172810281
"758","Q8TD57","DNAH3",24,0,1,"AF-Q8TD57-F2-model_v4","Q8TD57-F2",0.407,0.511,1,85.5775200070354
"854","Q96RJ3","TNFRSF13C",2,388,2,"AF-Q96RJ3-F1-model_v4","Q96RJ3-F1",0.223,0.511,1,64.475874811463
"978","Q9NZJ0","DTL",2,0,1,"AF-Q9NZJ0-F1-model_v4","Q9NZJ0-F1",0.101,0.511,2,63.439316223977
"127","P00491","PNP",46,1,2,"AF-P00491-F1-model_v4","P00491-F1",0.189,0.507,1,94.0517988480284
"332","P29350","PTPN6",2,2507,6,"AF-P29350-F1-model_v4","P29350-F1",0.243,0.507,1,86.4121643202353
"721","Q8IZT6","ASPM",2,8922,4,"AF-Q8IZT6-F5-model_v4","Q8IZT6-F5",0.281,0.507,2,68.9559601294939
"755","Q8TD57","DNAH3",24,0,1,"AF-Q8TD57-F7-model_v4","Q8TD57-F7",0.093,0.507,1,88.9640359024739
"804","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F59-model_v4","Q8WXI7-F59",0.129,0.507,3,61.6742145922747
"591","Q15058","KIF14",2,5312,10,"AF-Q15058-F1-model_v4","Q15058-F1",0.127,0.506,1,66.0463600917431
"256","P16144","ITGB4",2,8018,6,"AF-P16144-F1-model_v4","P16144-F1",0.154,0.505,1,69.9773278781038
"124","O95997","PTTG1",2,3399,3,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553
"249","P15924","DSP",2,2832,2,"AF-P15924-F3-model_v4","P15924-F3",0.58,0.504,2,77.4571179302046
"380","P42771","CDKN2A",2,761,3,"AF-P42771-F1-model_v4","P42771-F1",0.396,0.503,2,75.5943706896552
"991","Q9UBY5","LPAR3",2,0,1,"AF-Q9UBY5-F1-model_v4","Q9UBY5-F1",0.018,0.503,1,81.8925825932504
"302","P21860","ERBB3",2,19657,7,"AF-P21860-F1-model_v4","P21860-F1",0.108,0.502,1,72.8253734800232
"434","P55285","CDH6",2,3554,3,"AF-P55285-F1-model_v4","P55285-F1",0.178,0.502,1,78.7635931222883
"35","O14908","GIPC1",2,0,1,"AF-O14908-F1-model_v4","O14908-F1",0.347,0.501,1,81.6576192353173
"450","P58107","EPPK1",2,0,1,"AF-P58107-F8-model_v4","P58107-F8",0.114,0.501,1,79.2517849639171
"192","P09341","CXCL1",2,1755,4,"AF-P09341-F1-model_v4","P09341-F1",0.207,0.499,1,82.2711421319797
"816","Q92817","EVPL",2,0,1,"AF-Q92817-F1-model_v4","Q92817-F1",0.174,0.499,1,73.1754180499201
"526","Q02241","KIF23",2,5487,6,"AF-Q02241-F1-model_v4","Q02241-F1",0.314,0.498,1,73.073534214619
"699","Q86YN6","PPARGC1B",2,0,1,"AF-Q86YN6-F1-model_v4","Q86YN6-F1",0.075,0.497,1,50.9616081098098
"378","P42701","IL12RB1",2,0,1,"AF-P42701-F1-model_v4","P42701-F1",0.192,0.495,1,77.2554770249221
"967","Q9NUQ9","CYRIB",2,0,1,"AF-Q9NUQ9-F1-model_v4","Q9NUQ9-F1",0.134,0.494,1,92.1738115548662
"457","P58107","EPPK1",2,0,1,"AF-P58107-F3-model_v4","P58107-F3",0.112,0.491,2,82.3916662015071
"899","Q9BZS1","FOXP3",2,761,2,"AF-Q9BZS1-F1-model_v4","Q9BZS1-F1",0.09,0.491,1,58.0664491882141
"193","P09467","FBP1",3,1,2,"AF-P09467-F1-model_v4","P09467-F1",0.373,0.49,1,94.3652827265686
"23","O00755","WNT7A",2,761,2,"AF-O00755-F1-model_v4","O00755-F1",0.309,0.489,1,88.7560698529412
"304","P22607","FGFR3",2,2641,4,"AF-P22607-F1-model_v4","P22607-F1",0.127,0.488,1,75.3696381632322
"216","P12429","ANXA3",2,0,1,"AF-P12429-F1-model_v4","P12429-F1",0.484,0.487,1,96.3413213448006
"519","Q02224","CENPE",2,1501,4,"AF-Q02224-F4-model_v4","Q02224-F4",0.168,0.487,1,72.3195598895409
"401","P49454","CENPF",2,10672,3,"AF-P49454-F6-model_v4","P49454-F6",0.437,0.484,2,70.995527633697
"626","Q53HL2","CDCA8",2,6045,6,"AF-Q53HL2-F1-model_v4","Q53HL2-F1",0.388,0.483,1,68.7891859936335
"266","P18564","ITGB6",2,0,1,"AF-P18564-F1-model_v4","P18564-F1",0.064,0.481,1,83.5190707003176
"790","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F14-model_v4","Q8TE73-F14",0.261,0.481,1,83.927656208337
"894","Q9BYD1","MRPL13",2,2181,4,"AF-Q9BYD1-F1-model_v4","Q9BYD1-F1",0.371,0.481,1,93.4965616438356
"942","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F23-model_v4","Q9HC84-F23",0.161,0.481,1,60.9324181615486
"481","P63316","TNNC1",2,0,1,"AF-P63316-F1-model_v4","P63316-F1",0.394,0.48,1,79.9594691647151
"373","P42081","CD86",2,4201,4,"AF-P42081-F1-model_v4","P42081-F1",0.351,0.479,1,79.809625
"194","P09544","WNT2",2,688,2,"AF-P09544-F1-model_v4","P09544-F1",0.34,0.478,1,88.0026382978723
"780","Q8TE73","DNAH5",24,0,1,"AF-Q8TE73-F16-model_v4","Q8TE73-F16",0.239,0.477,3,83.8064048633298
"1001","Q9UJU2","LEF1",2,4131,5,"AF-Q9UJU2-F1-model_v4","Q9UJU2-F1",0.14,0.477,1,57.8391961414791
"489","P78380","OLR1",2,0,1,"AF-P78380-F1-model_v4","P78380-F1",0.388,0.476,1,87.4070948434622
"754","Q8TD46","CD200R1",2,0,1,"AF-Q8TD46-F1-model_v4","Q8TD46-F1",0.414,0.475,1,76.6514552529183
"914","Q9H299","SH3BGRL3",44,0,1,"AF-Q9H299-F1-model_v4","Q9H299-F1",0.301,0.475,1,96.4317076502732
"328","P28907","CD38",2,2701,2,"AF-P28907-F1-model_v4","P28907-F1",0.29,0.474,1,91.071501039501
"232","P14598","NCF1",2,1234,2,"AF-P14598-F1-model_v4","P14598-F1",0.241,0.472,1,83.5663333333333
"171","P06239","LCK",2,54987,19,"AF-P06239-F1-model_v4","P06239-F1",0.188,0.471,1,84.3333145792564
"173","P06493","CDK1",2,17675,13,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052
"16","O00217","NDUFS8",2,0,1,"AF-O00217-F1-model_v4","O00217-F1",0.547,0.47,1,89.1910072376357
"676","Q75N90","FBN3",12,0,1,"AF-Q75N90-F5-model_v4","Q75N90-F5",0.191,0.47,1,74.6852258934592
"796","Q8WUY9","DEPDC1B",2,444,3,"AF-Q8WUY9-F1-model_v4","Q8WUY9-F1",0.107,0.469,1,77.3635097813579
"341","P31358","CD52",2,0,1,"AF-P31358-F1-model_v4","P31358-F1",0.352,0.466,1,68.5815483870968
"539","Q07654","TFF3",2,761,2,"AF-Q07654-F1-model_v4","Q07654-F1",0.405,0.466,1,80.138
"458","P58107","EPPK1",2,0,1,"AF-P58107-F11-model_v4","P58107-F11",0.325,0.465,1,80.0846162351424
"463","P58107","EPPK1",2,0,1,"AF-P58107-F14-model_v4","P58107-F14",0.303,0.465,1,81.4640277389928
"453","P58107","EPPK1",2,0,1,"AF-P58107-F10-model_v4","P58107-F10",0.164,0.464,1,78.6968298068077
"610","Q16625","OCLN",2,4018,7,"AF-Q16625-F1-model_v4","Q16625-F1",0.03,0.464,1,65.4761789397937
"944","Q9HC84","MUC5B",2,1020,3,"AF-Q9HC84-F7-model_v4","Q9HC84-F7",0.316,0.464,1,54.5440509579301
"805","Q8WXI7","MUC16",2,1521,3,"AF-Q8WXI7-F63-model_v4","Q8WXI7-F63",0.089,0.463,1,74.6556522545927
"822","Q969H4","CNKSR1",2,0,1,"AF-Q969H4-F1-model_v4","Q969H4-F1",0.212,0.463,1,68.4908771617044
"22","O00716","E2F3",2,761,2,"AF-O00716-F1-model_v4","O00716-F1",-0.002,0.462,1,61.4124804177546
"945","Q9HCB6","SPON1",2,761,2,"AF-Q9HCB6-F1-model_v4","Q9HCB6-F1",0.074,0.461,1,77.4239362876518
"764","Q8TD57","DNAH3",24,0,1,"AF-Q8TD57-F12-model_v4","Q8TD57-F12",0.143,0.459,1,85.2008183116188
"918","Q9H4H8","FAM83D",2,0,1,"AF-Q9H4H8-F1-model_v4","Q9H4H8-F1",0.14,0.459,1,64.4271687279152
"131","P00973","OAS1",19,0,2,"AF-P00973-F1-model_v4","P00973-F1",0.31,0.455,1,84.2137788728057
"974","Q9NZA1","CLIC5",2,760,2,"AF-Q9NZA1-F1-model_v4","Q9NZA1-F1",0.184,0.454,1,68.2100824679291
"408","P49715","CEBPA",2,18094,5,"AF-P49715-F1-model_v4","P49715-F1",0.467,0.453,1,63.6736830188679
"852","Q96QF0","RAB3IP",48,1,2,"AF-Q96QF0-F1-model_v4","Q96QF0-F1",0.09,0.453,1,72.3152501344809
"309","P23297","S100A1",2,1966,2,"AF-P23297-F1-model_v4","P23297-F1",0.469,0.452,2,82.7868783783784
"400","P49454","CENPF",2,10672,3,"AF-P49454-F4-model_v4","P49454-F4",0.416,0.452,1,70.5056078431373
"614","Q18PE1","DOK7",2,0,1,"AF-Q18PE1-F1-model_v4","Q18PE1-F1",0.15,0.45,1,66.4231492897347
"850","Q96NY8","NECTIN4",2,761,2,"AF-Q96NY8-F1-model_v4","Q96NY8-F1",0.112,0.45,1,78.8969155760842
"48","O15230","LAMA5",2,3467,4,"AF-O15230-F3-model_v4","O15230-F3",0.132,0.448,1,83.3129676140119
"355","P35556","FBN2",12,7,3,"AF-P35556-F8-model_v4","P35556-F8",0.146,0.448,1,73.4091143347967
"446","P58107","EPPK1",2,0,1,"AF-P58107-F9-model_v4","P58107-F9",0.164,0.448,1,81.3117876073844
"115","O95715","CXCL14",2,2123,5,"AF-O95715-F1-model_v4","O95715-F1",0.298,0.447,1,85.4669323144105
"797","Q8WV28","BLNK",2,80581,4,"AF-Q8WV28-F1-model_v4","Q8WV28-F1",0.308,0.447,1,64.7174023053135
"87","O75362","ZNF217",2,6359,7,"AF-O75362-F1-model_v4","O75362-F1",0.24,0.445,1,50.347349591483
"636","Q5TB30","DEPDC1",2,0,1,"AF-Q5TB30-F1-model_v4","Q5TB30-F1",0.111,0.445,1,61.0503570881226
"751","Q8TAT5","NEIL3",2,1223,6,"AF-Q8TAT5-F1-model_v4","Q8TAT5-F1",0.015,0.445,1,70.0085488293609
"272","P19957","PI3",2,58,2,"AF-P19957-F1-model_v4","P19957-F1",0.417,0.443,1,71.7690610328638
"200","P09917","ALOX5",7,0,1,"AF-P09917-F1-model_v4","P09917-F1",0.355,0.442,1,97.1566551536084
"326","P28360","MSX1",2,1056,2,"AF-P28360-F1-model_v4","P28360-F1",0.339,0.442,1,65.8006357078449
"644","Q6ISB3","GRHL2",33,0,1,"AF-Q6ISB3-F1-model_v4","Q6ISB3-F1",0.092,0.442,1,67.8682325860689
"684","Q7Z406","MYH14",2,0,1,"AF-Q7Z406-F1-model_v4","Q7Z406-F1",0.245,0.442,1,74.6509746345121
"876","Q9BRX5","GINS3",2,2215,4,"AF-Q9BRX5-F1-model_v4","Q9BRX5-F1",0.238,0.441,1,88.1613831018519
"474","P62136","PPP1CA",2,17077,14,"AF-P62136-F1-model_v4","P62136-F1",0.206,0.44,1,91.5526896813354
