"","node_1","node_2","uniprot_id"
"102012","Q6ZS81","O75592",0.492
"75579","Q6ZS81","Q53TQ3",0.499
"72897","Q6ZS81","P05107",0.668
"35221","Q6ZS81","Q96BY7",0.673
"103040","Q96IV6","Q8N4W6",0.419
"37504","Q96IV6","Q4G0S7",0.426
"90817","Q6ZS81","Q5GH73",0.504
"77191","Q96IV6","P13716",0.428
"32495","Q96IV6","P14324",0.437
"75462","Q6ZS81","P32927",0.685
"35152","Q6ZS81","Q9Y2R2",0.687
"111074","Q6ZS81","Q5THJ4",0.508
"36441","Q6ZS81","Q2M385",0.74
"107589","Q96IV6","Q92918",0.457
"36260","Q96IV6","Q96G97",0.469
"69378","Q6ZS81","Q9UNT1",0.509
"23523","Q6ZS81","Q13422",0.753
"59488","Q6ZS81","O95711",0.509
"20290","Q9UIG8","Q03431",0.4
"36518","Q6ZS81","P57735",0.509
"51943","Q6ZS81","P31785",0.521
"103754","Q96IV6","P61923",0.52
"52154","Q6ZS81","P09917",0.525
"55162","Q9UIG8","Q9HAS3",0.427
"39644","Q6ZS81","Q9Y228",0.527
"26053","Q9UIG8","P29320",0.427
"33191","Q6ZS81","Q13568",0.528
"55399","Q6ZS81","P32249",0.531
"32837","Q6ZS81","O75995",0.535
"102313","Q6ZS81","P08631",0.535
"60818","Q6ZS81","O95248",0.537
"100697","Q6ZS81","P11215",0.541
"24546","Q9UIG8","O15440",0.472
"57758","Q9UIG8","Q9UJA2",0.503
"24040","Q96IV6","Q8WUS8",0.604
"50404","Q96IV6","Q6VUC0",0.614
"86412","Q96IV6","Q9HCG1",0.637
"115312","Q96IV6","Q6UWP2",0.664
"55854","Q9UIG8","O15439",0.51
"95096","Q6ZS81","O15117",0.542
"88535","Q96IV6","A0PJE2",0.713
"42570","Q6ZS81","P25774",0.545
"44625","Q96IV6","Q15738",0.771
"41497","Q6ZS81","P41218",0.546
"22674","Q9UIG8","Q86SX6",0.541
"40622","Q6ZS81","P19878",0.547
"90909","Q9UIG8","Q16348",0.543
"112974","Q6ZS81","P20292",0.56
"107874","Q9UIG8","P36021",0.566
"63755","Q6ZS81","Q8N423",0.561
"47505","Q8N998","Q96S53",0.411
"64706","Q9UIG8","Q6P1M3",0.617
"23171","Q8N998","Q8IYP9",0.432
"76450","Q8N998","Q569H4",0.465
"72535","Q96IV6","P48449",0.831
"33902","Q8N998","Q9BY89",0.469
"48550","Q8N998","Q9BV19",0.509
"24440","Q9Y2Z4","P34897",0.402
"45093","Q9Y2Z4","P51815",0.407
"27375","Q52MB2","Q14183",0.419
"22677","Q9Y2Z4","Q86SX6",0.415
"117053","Q52MB2","A6NHX0",0.445
"96165","Q9Y2Z4","Q96KB5",0.415
"101593","Q52MB2","Q96K12",0.467
"28761","Q52MB2","Q9NVQ4",0.472
"26614","Q9Y2Z4","Q9NVN8",0.426
"66149","Q52MB2","Q96MT7",0.485
"85494","Q9Y2Z4","Q9Y5R4",0.432
"97318","Q9Y2Z4","Q96JM7",0.434
"82356","Q9Y2Z4","Q9Y468",0.434
"50146","Q9Y2Z4","P00568",0.434
"107519","Q9Y2Z4","O14925",0.648
"63501","Q52MB2","A5D8W1",0.546
"74896","Q9Y2Z4","Q8NA19",0.685
"89548","Q52MB2","Q8IXN7",0.622
"105593","P27797","P20702",0.4
"111758","P27797","P15692",0.404
"26320","Q9Y2Z4","A2RTX5",0.767
"78755","Q9Y2Z4","P26639",0.857
"29897","P27797","P07858",0.409
"37877","Q9Y2Z4","Q6PI48",0.875
"91351","Q9Y2Z4","Q9HD33",0.525
"90466","P27797","P01009",0.411
"31437","Q9Y2Z4","P23381",0.895
"74785","P27797","O00571",0.415
"45834","Q9Y2Z4","Q7L3T8",0.899
"49258","Q9Y2Z4","O95900",0.918
"34044","P27797","Q14790",0.417
"109524","Q9Y2Z4","Q9NP81",0.931
"30846","P27797","P02751",0.421
"49476","Q9Y2Z4","Q9Y3D3",0.61
"23968","Q9Y2Z4","Q9NUL7",0.613
"91190","Q9Y2Z4","Q9BYK8",0.619
"65224","P27797","P34947",0.432
"51808","Q9Y2Z4","Q5SRD1",0.632
"33202","P27797","Q13568",0.469
"38876","P27797","P49810",0.434
"110856","P27797","P13693",0.474
"90572","P27797","P11166",0.437
"53058","P27797","P28065",0.477
"53124","P27797","P28062",0.478
"58429","P27797","Q13162",0.481
"23217","P27797","Q99572",0.454
"39820","P27797","P15311",0.486
"93064","P27797","P62937",0.488
"69453","P27797","Q96HE7",0.49
"83024","P27797","P01375",0.493
"42603","P27797","Q9UGP8",0.496
"35341","P27797","P02786",0.5
"61763","P27797","A0AV96",0.571
"73200","P27797","Q8TCT9",0.578
"82533","P27797","P50995",0.583
"103142","P27797","P11473",0.593
"101455","P27797","Q6N021",0.601
"30504","P27797","P08133",0.602
"23737","P27797","P42081",0.459
"52434","P27797","Q9BV94",0.602
"65471","P27797","Q99538",0.603
"35077","P27797","P21817",0.508
"38592","P27797","Q92736",0.511
"29150","P27797","Q92731",0.46
"20771","P27797","Q14554",0.514
"27878","P27797","P42229",0.516
"60983","P27797","Q9BYT8",0.461
"25581","P27797","P63241",0.465
"111007","P27797","Q13586",0.529
"52505","P27797","P10599",0.621
"23377","P27797","Q5TZF3",0.753
"54115","P27797","P0DMV9",0.53
"106919","P27797","Q8NFI3",0.534
"61652","P27797","O60674",0.762
"21701","P27797","P62136",0.539
"55093","P27797","P10321",0.769
"59140","P27797","Q8NBS9",0.541
"82458","P27797","P14222",0.781
"30181","P27797","P07355",0.66
"97749","P27797","P55145",0.789
"48065","P27797","P00519",0.547
"83398","P27797","P01889",0.802
"55778","P27797","Q9NYU1",0.55
"65970","P27797","Q14789",0.55
"21500","P27797","P35555",0.556
"35633","P27797","P00451",0.685
"47977","P27797","P14780",0.803
"49981","P27797","Q99062",0.556
"85460","P27797","O15533",0.999
"23585","P27797","P48735",0.567
"52713","P27797","P02747",0.883
"77666","P27797","P01732",0.884
"39950","P27797","Q8NF91",0.691
"33622","P27797","Q8WXH0",0.696
"98084","P27797","P16104",0.709
"112550","P27797","P35232",0.71
"38299","P27797","Q08722",0.71
"84102","P27797","O75460",0.714
"106783","P14672","P35125",0.405
"111703","P14672","P15692",0.466
"95617","P14672","P27986",0.469
"77072","P14672","P49716",0.47
"52810","P27797","P02745",0.911
"46324","P14672","P23786",0.409
"50838","P14672","Q8NAU1",0.48
"45738","P14672","Q9BX66",0.41
"41327","P14672","Q15121",0.416
"107335","P14672","O15427",0.489
"113264","P27797","Q9Y4L1",0.96
"39681","P14672","P28845",0.421
"30393","P27797","Q03518",0.97
"76574","P27797","Q15084",0.978
"27823","P14672","O00763",0.49
"43937","P14672","O15374",0.493
"76101","P14672","P11474",0.493
"58562","P14672","P05305",0.423
"29144","P14672","Q92731",0.428
"29949","P14672","Q14654",0.511
"68286","P14672","P24298",0.429
"68744","P14672","P04075",0.438
"35355","P14672","P02786",0.517
"64070","P14672","Q9HC96",0.616
"102440","P14672","P00338",0.619
"29970","P14672","P08237",0.627
"100547","P14672","P53675",0.526
"51128","P14672","P05413",0.44
"85792","P14672","P03372",0.44
"41855","P14672","Q9HD26",0.441
"23802","P14672","P00746",0.531
"58764","P14672","Q12778",0.63
"82105","P14672","Q14693",0.45
"83090","P14672","P01375",0.635
"114746","P14672","O75907",0.533
"23155","P14672","P48357",0.538
"26966","P14672","Q03135",0.457
"28096","P14672","Q96A54",0.554
"22162","P14672","Q9NZN3",0.568
"70180","P14672","P07195",0.462
"90622","P14672","P11166",0.808
"110681","Q8N661","Q6ZVF9",0.404
"30891","Q8N661","Q8WVX9",0.438
"73841","Q8N661","Q9H251",0.535
"41992","P14672","P51153",0.823
"53532","Q8N661","P39877",0.657
"71343","Q9NRF2","Q15722",0.412
"75222","Q8N661","P14555",0.657
"26602","Q9NRF2","Q14153",0.412
"29325","Q9NRF2","O75056",0.412
"84737","Q9NRF2","Q7Z6J6",0.443
"61541","Q8N661","O00241",0.747
"27766","P14672","P31947",0.9
"24316","Q8N661","O60733",0.782
"75610","Q8N661","Q7L5L3",0.906
"70050","P14672","P63104",0.91
"100477","Q9NR77","P53985",0.497
"49171","P14672","P31946",0.914
"110417","Q9NRF2","O95989",0.504
"99651","Q9NR77","Q96HS1",0.556
"93205","P14672","P19793",0.926
"43928","Q9NR77","O15374",0.688
"104463","Q9NRF2","Q9Y4C0",0.518
"79888","Q9NR77","O43808",0.955
"115458","Q9NRF2","P16471",0.6
"106256","Q9NRF2","Q0VD83",0.602
"55289","P14672","Q6ZWJ1",0.944
"57242","P14672","Q05513",0.961
"95284","P14672","P49715",0.967
"56095","P14672","O60343",0.994
"20364","Q9BTY7","Q9BVC3",0.592
"56031","Q9BTY7","Q8TEA1",0.594
"26624","Q9BTY7","Q9NVN8",0.615
"31125","Q9BTY7","O43292",0.424
"48254","Q9BTY7","O15160",0.627
"56516","Q9NRF2","Q96BW5",0.655
"86695","Q9BTY7","Q99848",0.767
"65593","Q9NRF2","P19075",0.679
"23149","Q9NRF2","P48357",0.764
"33517","Q9NRF2","Q7Z3B1",0.825
"36373","Q9NRF2","Q16288",0.833
"115774","Q9NRF2","P10912",0.915
"61671","Q9NRF2","O60674",0.998
"49227","Q9BTY7","P00813",0.432
"58902","Q9BTY7","Q9NWT1",0.439
"24183","Q9BTY7","Q9NWS1",0.459
"23982","Q9BTY7","Q9NUL7",0.461
"26766","Q9BTY7","Q8TDN6",0.812
"45850","Q9BTY7","O95801",0.953
"22998","Q9BTY7","Q8N531",0.503
"82877","P25116","P01375",0.404
"58563","P25116","P05305",0.404
"47942","P25116","P14780",0.459
"65896","P25116","P55273",0.41
"90261","P25116","P07093",0.417
"90965","P25116","Q8NFN8",0.461
"37086","P25116","P23219",0.42
"69304","Q9BTY7","Q9NNW5",0.538
"104976","P25116","P05106",0.483
"98672","Q9BTY7","Q8NDA8",0.544
"105794","Q9BTY7","Q14137",0.555
"80147","P25116","P29350",0.422
"30819","P25116","P02751",0.485
"52196","P25116","Q9UKA8",0.487
"45973","P25116","Q14206",0.495
"113337","P25116","Q5UE93",0.6
"111532","P25116","P15692",0.505
"117397","P25116","P07478",0.602
"54419","P25116","P43405",0.448
"48494","P25116","P35590",0.568
"59658","P25116","Q02763",0.453
"55596","P25116","O95837",0.901
"24851","P25116","P59768",0.904
"97337","P25116","P07384",0.617
"45398","P25116","O95467",0.62
"27973","P25116","P68371",0.64
"26435","O94819","Q9HCE3",0.449
"34638","P25116","P48736",0.645
"54070","P25116","P00742",0.689
"24733","P25116","P13726",0.737
"26931","P25116","Q03135",0.91
"26416","P25116","Q9NQ66",0.916
"111896","P25116","P19086",0.917
"66925","P25116","P07225",0.935
"27125","Q9BTP6","O60443",0.407
"82269","Q9BTP6","Q49AG3",0.422
"98656","Q86XE3","Q8IXT1",0.411
"82113","Q86XE3","O75185",0.452
"112513","Q86XE3","P35232",0.662
"103105","Q86XE3","Q6J4K2",0.686
"58130","Q86XE3","Q96AQ8",0.875
"49757","Q86XE3","Q8NE86",0.946
"67425","Q86XE3","Q9NWR8",0.957
"73722","O94819","Q8TC21",0.474
"24052","O94819","P50238",0.475
"21445","Q14194","O96014",0.41
"63636","O94819","Q92932",0.481
"66591","O94819","Q96BJ8",0.493
"37820","O94819","Q12905",0.548
"28898","Q14194","P63096",0.412
"101700","O94819","O95319",0.622
"102453","Q14194","P00338",0.453
"50602","Q14194","P61764",0.423
"44967","P25116","P63218",0.802
"63871","P25116","P50150",0.802
"44271","Q14194","Q9NZ72",0.455
"61391","Q14194","O95760",0.457
"55582","Q14194","P42898",0.469
"22406","P25116","Q9H1C0",0.811
"49803","Q14194","Q53HL2",0.426
"69630","Q14194","Q13554",0.427
"50671","Q14194","Q9Y5Q3",0.431
"83798","Q14194","Q9UPW6",0.432
"79470","Q14194","Q9P283",0.435
"84670","Q14194","P31327",0.521
"62897","Q14194","P28360",0.435
"27316","Q14194","O14531",0.45
"62404","P25116","O60262",0.832
"81347","P25116","Q9UBY5",0.836
"101561","P25116","Q9HBW0",0.847
"65231","Q14194","Q9UI08",0.553
"49373","P25116","Q05193",0.9
"36150","P30307","O75717",0.402
"99568","Q14194","Q12756",0.584
"65704","P30307","Q96H22",0.402
"28934","P25116","P63096",0.9
"47060","P30307","Q15468",0.464
"44537","Q14194","Q12882",0.591
"61895","Q14194","P22102",0.613
"46747","P30307","Q96Q89",0.475
"60078","P30307","P51587",0.476
"101133","P30307","Q99618",0.484
"55456","P30307","Q9P1W9",0.426
"81241","Q14194","P50897",0.614
"28362","Q14194","Q86UK5",0.652
"92402","P30307","Q8N726",0.427
"39702","Q14194","O75051",0.676
"24169","P30307","Q9NWS1",0.488
"86477","P30307","Q96Q40",0.49
"70172","Q14194","P07195",0.677
"48561","Q14194","P67809",0.712
"29879","P30307","Q01094",0.491
"112379","P30307","Q6PGQ7",0.492
"80575","P30307","O00311",0.494
"54768","P30307","Q96GX5",0.5
"56621","P30307","Q8WWK9",0.434
"59849","P30307","P40938",0.435
"22787","P30307","Q5TKA1",0.435
"65534","P30307","Q96AY2",0.438
"34351","Q14194","Q8TDZ2",0.737
"65206","P30307","P58340",0.438
"41407","P30307","Q9BVJ7",0.441
"33581","P30307","Q562F6",0.442
"73939","P30307","Q8IVT5",0.503
"113979","P30307","A0AVK6",0.504
"93341","Q14194","Q00535",0.819
"38166","P30307","Q14209",0.508
"70916","Q14194","Q9Y223",0.873
"50874","P30307","P11309",0.447
"79025","P30307","O14757",0.999
"62144","P30307","Q12888",0.452
"21901","P30307","Q9Y6A5",0.454
"34004","P30307","Q14790",0.515
"114075","P30307","Q9H4H8",0.519
"68835","P30307","P06493",0.999
"44264","Q86SG2","Q5T8I3",0.4
"117435","Q86SG2","A0AVI2",0.4
"107897","P30307","Q86Y91",0.536
"70930","Q86SG2","Q9Y223",0.413
"65330","P30307","P07738",0.537
"80787","P30307","Q9BW19",0.539
"24962","P30307","Q2NKX8",0.602
"98171","P30307","P16104",0.612
"85197","P30307","Q9H0H5",0.618
"56359","Q86SG2","O00154",0.421
"23048","P30307","P55211",0.62
"88700","P30307","Q5TB30",0.621
"66954","P30307","O43663",0.638
"58007","P30307","P12004",0.64
"51571","P30307","O95229",0.641
"62794","P30307","Q06609",0.643
"36060","P30307","P31350",0.662
"20635","P30307","Q96AV8",0.545
"64985","P30307","Q9H8V3",0.547
"26203","P30307","P06239",0.563
"47188","Q86SG2","Q5VYY1",0.425
"37984","Q86SG2","Q6GPH6",0.465
"25397","P30307","Q8NG31",0.566
"40059","P30307","Q9NPD8",0.566
"46463","P30307","Q13415",0.567
"39365","P30307","Q9NZJ0",0.581
"37904","P30307","Q6P4F7",0.585
"76072","P30307","P38936",0.688
"22595","P30307","Q69YH5",0.7
"72056","Q86SG2","P20807",0.516
"91631","P30307","Q7L590",0.724
"54552","P30307","P33552",0.735
"71903","P30307","P41002",0.599
"96746","Q86SG2","Q8IXR5",0.517
"27784","P50221","P56706",0.406
"87776","Q86SG2","Q6P2I3",0.529
"106092","P50221","P0C7U0",0.433
"60897","P50221","Q12948",0.451
"20735","P30307","Q96R06",0.742
"42062","P30307","P46013",0.742
"86800","Q86SG2","Q9NUZ1",0.628
"46206","P30307","Q53EZ4",0.75
"92674","P30307","P38398",0.751
"47294","P30307","Q92698",0.751
"40369","P30307","Q8IZT6",0.753
"38554","P30307","Q9UQ84",0.754
"108436","Q86SG2","Q8WZ42",0.949
"40223","P30307","Q15058",0.754
"89933","P30307","Q9NYZ3",0.757
"96517","P30307","O96020",0.757
"88360","P30307","P11388",0.764
"72076","O75410","O94830",0.409
"76515","O75410","Q5TB80",0.415
"77917","O75410","P51826",0.426
"20929","P30307","Q9NS87",0.767
"39257","P30307","P49454",0.771
"96133","P30307","Q96KB5",0.777
"37450","O75410","O60502",0.43
"43745","P50221","O95935",0.638
"73225","O75410","Q5VZY2",0.433
"43008","O75410","Q5VU43",0.438
"24407","P50221","O00167",0.654
"89495","P30307","Q8NCD3",0.792
"25832","P30307","P49450",0.793
"59457","O75410","Q8TC27",0.467
"27211","P30307","Q13557",0.801
"69639","P30307","Q13554",0.801
"28571","P30307","Q08050",0.806
"44044","P30307","P33981",0.806
"51402","O75410","Q9H694",0.506
"90407","O75410","Q9HCM3",0.474
"27262","O75410","P22607",0.556
"109155","O75410","Q92979",0.591
"66252","P30307","O75330",0.809
"49841","P30307","Q53HL2",0.814
"56769","O95907","Q9UKB5",0.414
"39526","P30307","P51955",0.817
"66477","P30307","O95997",0.832
"86148","P30307","O75419",0.841
"77288","O75410","Q9GZT8",0.608
"75626","O75410","Q719H9",0.678
"22269","O95907","Q03692",0.432
"32317","P30307","O00762",0.844
"83450","O95907","O76090",0.452
"52291","P30307","O95239",0.846
"30887","O95907","P02751",0.457
"68171","P30307","O95235",0.862
"40404","O95907","P08603",0.465
"95345","O95907","Q08345",0.492
"21726","P30307","P62136",0.871
"47737","P30307","Q99661",0.872
"29039","P30307","Q16512",0.872
"24515","P30307","Q15759",0.875
"25250","P30307","Q16667",0.887
"45903","O95907","Q9ULC4",0.514
"65097","P30307","P10644",0.902
"32920","P62807","O60814",0.428
"92133","O95907","Q9P2N4",0.535
"30509","O95907","Q4L180",0.595
"48460","P30307","Q12834",0.915
"53727","P30307","Q14186",0.933
"93336","P30307","Q00535",0.943
"107357","O95907","O15427",0.617
"27733","P30307","P31947",0.975
"100489","O95907","P53985",0.636
"31832","O95907","Q9NRA2",0.766
"70015","P30307","P63104",0.993
"104414","Q8N4S7","Q96Q27",0.401
"49159","P30307","P31946",0.998
"38809","P62807","Q7L7L0",0.92
"98231","P62807","P16104",0.923
"110510","P62807","P06899",0.607
"24677","P62807","Q9UBN7",0.66
"87007","P62807","Q9UKV0",0.661
"50943","P62807","Q9BY41",0.672
"95889","Q8N4S7","Q9UNX3",0.41
"96681","Q8N4S7","P55327",0.417
"65682","P62807","Q96H22",0.813
"48813","Q8N4S7","Q9UHQ7",0.421
"23872","P62807","Q16777",0.93
"105687","Q8N4S7","Q9UQ03",0.427
"88709","Q8N4S7","Q5TB30",0.432
"26775","Q8N4S7","Q8TDN6",0.442
"62172","P62807","Q12888",0.856
"83529","Q8N4S7","Q4VC44",0.454
"48750","Q8N4S7","Q9H147",0.454
"52128","Q8N4S7","Q86WK9",0.494
"25770","P62807","P49450",0.874
"50462","P62807","Q9P0M6",0.876
"94215","P62807","O75367",0.881
"86408","Q8N4S7","Q8TEZ7",0.494
"35054","P43268","P61296",0.403
"45008","Q8N4S7","Q9HCI6",0.522
"48002","P43268","P14780",0.404
"29513","P43268","Q9C004",0.764
"91337","P43268","Q9BVH7",0.419
"104354","P43268","Q04743",0.425
"31664","P43268","P07949",0.438
"113696","P43268","P05230",0.441
"27271","P43268","P22607",0.442
"86429","P43268","O15156",0.45
"36613","P43268","P42224",0.45
"27799","P43268","P56706",0.455
"34730","P62807","P68431",0.956
"56213","P62807","Q93077",0.991
"34266","P62807","P0C0S8",0.998
"30165","P08697","P07355",0.404
"40897","P43268","Q8NHY2",0.893
"109131","P08697","Q9UKR3",0.427
"31983","P08697","P00738",0.431
"71517","P43268","O43623",0.459
"90988","P43268","O95600",0.462
"35650","P08697","P00451",0.616
"113868","P43268","P31641",0.475
"117084","P43268","Q9H334",0.477
"87308","P43268","P39905",0.477
"24242","P43268","P84022",0.48
"31496","P08697","Q96ME7",0.441
"47184","P08697","Q76LX8",0.452
"42741","P08697","Q8N257",0.453
"51379","P08697","P25105",0.453
"24743","P08697","P13726",0.76
"64375","P08697","P32856",0.46
"86802","P08697","Q9NUZ1",0.461
"70545","P43268","P35749",0.546
"98932","Q96HD1","Q03164",0.405
"49010","P08697","P00749",0.845
"92999","Q96HD1","Q49AH0",0.424
"80407","Q96HD1","Q5FWE3",0.424
"20505","P08697","Q6PJF5",0.507
"90223","P08697","Q06033",0.511
"30709","P08697","P02751",0.892
"80365","P08697","Q14689",0.516
"36246","Q9Y2A9","Q9BYC5",0.403
"27026","P08697","Q03405",0.519
"39077","Q96HD1","O00292",0.432
"46675","Q9Y2A9","O43286",0.421
"35697","Q96HD1","Q96RL7",0.438
"93527","Q9Y2A9","P57054",0.43
"75555","Q96HD1","Q8WW38",0.46
"66928","Q96HD1","P07225",0.472
"66903","Q96HD1","Q3SXY8",0.475
"76421","P08697","P09871",0.529
"90419","P08697","P01009",0.532
"58441","Q9Y2A9","Q6NXT4",0.435
"54062","P08697","P00742",0.547
"79998","Q9Y2A9","O95994",0.477
"89582","Q9Y2A9","Q8N307",0.928
"117181","Q9Y2A9","P15941",0.93
"91269","Q9Y2A9","Q99102",0.93
"113263","Q96HD1","Q9Y4L1",0.499
"24866","Q96HD1","P43694",0.506
"96708","Q9Y2A9","Q96MM7",0.503
"42014","Q96HD1","Q8IYW2",0.537
"43478","Q96HD1","Q5T481",0.551
"113850","Q9Y2A9","Q9Y274",0.941
"78663","Q9Y2A9","Q10981",0.942
"58918","Q9Y2A9","Q8N0V5",0.954
"98755","Q9Y2A9","Q11206",0.515
"90091","Q9Y2A9","Q02742",0.959
"54481","Q8TAL6","Q8IYA7",0.414
"97757","Q96HD1","P55145",0.557
"73049","Q9Y2A9","Q9Y3R0",0.542
"73581","Q96HD1","P20591",0.603
"22967","Q96HD1","O95456",0.608
"27248","Q8TAL6","O60704",0.42
"74368","Q8TAL6","Q6P5X5",0.422
"53372","Q9Y2A9","Q8IXK2",0.57
"65599","Q8TAL6","P19075",0.429
"27997","Q9Y2A9","Q00973",0.64
"32660","Q8TAL6","Q96D96",0.437
"78363","Q8TAL6","Q9BXY5",0.438
"24149","Q8TAL6","A1A5B4",0.438
"112868","Q96HD1","Q6ZWJ8",0.684
"109346","Q9Y2A9","Q96CT7",0.652
"79338","Q9Y2A9","Q9NS00",0.658
"65053","Q9Y2A9","Q14435",0.689
"74559","Q9Y2A9","Q01628",0.738
"31019","Q9Y2A9","Q06828",0.902
"112501","Q8IXI1","P35232",0.409
"99642","Q8IXI1","Q96HS1",0.413
"26640","Q8IXI1","O94844",0.43
"114996","Q8IXI1","P0C875",0.436
"50575","Q8TAL6","O43736",0.463
"105711","Q8TAL6","Q9BSN7",0.478
"67546","Q8TAL6","Q8WUJ3",0.489
"93822","Q8TAL6","P49908",0.512
"31603","Q8TAL6","Q8N283",0.521
"57540","Q8TAL6","O60293",0.535
"30426","Q8TAL6","Q86TH1",0.544
"38759","Q8IXI1","Q9NRI5",0.439
"29101","Q9Y2A9","P51888",0.902
"54051","Q9Y2A9","Q99983",0.902
"28581","Q8TAL6","Q6UWF9",0.578
"99036","Q9Y2A9","Q9HC84",0.921
"86421","Q8TAL6","Q86YT5",0.649
"36285","Q8TAL6","Q9H1C3",0.65
"39175","Q8IXI1","O60260",0.967
"22762","Q8IXI1","Q9UPV9",0.975
"87725","Q8IXI1","O96008",0.459
"43890","Q8IXI1","P24539",0.468
"51484","Q8IXI1","Q92485",0.474
"87201","Q8IXI1","Q12840",0.475
"48670","Q8IXI1","P45880",0.481
"22091","Q8IXI1","P40926",0.488
"72919","Q9Y2A9","Q8WXI7",0.922
"95507","Q8IXI1","Q9BYZ6",0.496
"96289","Q8IXI1","Q9Y277",0.51
"73873","Q8IXI1","Q8TDB4",0.516
"35809","Q03431","O60299",0.461
"59722","Q03431","O75818",0.464
"21434","Q8IXI1","Q9H300",0.554
"89761","Q03431","Q8N2R0",0.474
"29021","Q8IXI1","Q52WX2",0.657
"57667","Q03431","P12643",0.404
"74279","Q03431","P78352",0.486
"24652","Q03431","P38405",0.503
"107866","Q03431","Q9Y6Q6",0.406
"23803","P10643","P00746",0.417
"53002","Q03431","P05186",0.506
"60415","Q03431","P02458",0.544
"52738","P10643","P02747",0.421
"90232","P10643","Q06033",0.447
"22263","Q03431","Q03692",0.546
"76426","P10643","P09871",0.474
"45549","Q03431","O14662",0.646
"87672","P10643","O96008",0.54
"96300","P10643","Q9Y277",0.54
"48639","P10643","P45880",0.54
"67413","P10643","P05156",0.547
"108076","Q03431","O43681",0.416
"26406","Q03431","Q9NQ66",0.657
"99679","Q03431","P52292",0.692
"39749","Q03431","P15311",0.733
"116364","P10643","Q86UF1",0.72
"24847","Q03431","P59768",0.828
"73150","P10643","P10415",0.724
"52428","P10643","Q16611",0.724
"93559","Q8WYH8","Q9NS61",0.444
"28938","Q03431","P63096",0.875
"59240","Q8WYH8","O75182",0.468
"45378","Q03431","O95467",0.958
"57194","Q03431","O00592",0.427
"86831","Q03431","Q15599",0.96
"112718","Q9BVC3","Q96T88",0.405
"49761","Q8WYH8","Q8NE86",0.557
"80576","Q9BVC3","O00311",0.416
"81892","Q8WYH8","O96019",0.56
"25013","Q9BVC3","Q2NKX8",0.427
"55272","Q8WYH8","O60840",0.614
"21244","Q9BVC3","Q15021",0.428
"37968","Q9BVC3","Q6P4F7",0.437
"93864","Q9BVC3","Q13426",0.445
"21928","Q9BVC3","Q9Y6A5",0.454
"64964","Q9BVC3","Q9H8V3",0.454
"25515","Q9BVC3","Q9Y620",0.457
"22614","Q9BVC3","Q69YH5",0.458
"51778","Q9BVC3","P60602",0.461
"22521","Q9BVC3","Q9H611",0.461
"31217","Q9BVC3","P54132",0.467
"58520","Q03431","P78562",0.441
"107693","Q9BVC3","Q8NBT2",0.468
"34091","Q9BVC3","P43351",0.469
"34449","Q9BVC3","O60673",0.472
"40030","Q9BVC3","Q9NPD8",0.472
"39309","Q9BVC3","P49454",0.476
"68131","Q9BVC3","O95235",0.498
"27288","Q03431","P22607",0.442
"34732","Q8WYH8","P68431",0.852
"96534","Q9BVC3","O96020",0.499
"68496","Q03431","P10451",0.444
"66128","Q9BVC3","Q9NRX3",0.499
"80889","Q9BVC3","Q9BW19",0.499
"78501","Q9BVC3","Q86XI2",0.5
"59958","Q9BVC3","Q9BY32",0.501
"88816","Q9BVC3","Q5TB30",0.507
"20755","Q9BVC3","Q96R06",0.515
"22785","Q9BVC3","Q5TKA1",0.517
"77179","Q9BVC3","Q96HA7",0.519
"66636","Q9BVC3","Q9NRZ9",0.521
"35760","Q8WYH8","Q86YP4",0.9
"33370","Q9BVC3","Q9NTJ3",0.524
"58451","Q9BVC3","Q9H4X1",0.526
"25739","Q9BVC3","P49450",0.53
"88829","Q8WYH8","O95983",0.905
"48355","Q9BVC3","Q12834",0.532
"25281","Q9BVC3","Q16667",0.544
"32975","Q8WYH8","Q14839",0.915
"83745","Q9BVC3","Q9BRX5",0.548
"51549","Q9BVC3","O95229",0.549
"66355","Q9BVC3","O75330",0.558
"46211","Q9BVC3","Q53EZ4",0.565
"96077","Q9BVC3","Q96KB5",0.689
"91513","Q9BVC3","Q14493",0.569
"20960","Q9BVC3","Q9NS87",0.692
"47303","Q9BVC3","Q92698",0.598
"37710","Q9BVC3","Q8IY18",0.694
"66976","Q9BVC3","O43663",0.729
"39437","Q9BVC3","Q9NZJ0",0.741
"69028","Q9BVC3","P06493",0.744
"52209","Q9BVC3","O95239",0.6
"91742","Q9BVC3","Q7L590",0.755
"104181","Q9BVC3","Q9UNS1",0.764
"49849","Q9BVC3","Q53HL2",0.605
"44050","Q9BVC3","P33981",0.767
"38564","Q9BVC3","Q9UQ84",0.777
"47721","Q9BVC3","Q99661",0.607
"58002","Q9BVC3","P12004",0.834
"79100","Q9BVC3","O14757",0.608
"40356","Q9BVC3","Q8IZT6",0.621
"86041","Q9BVC3","O75419",0.858
"62738","Q9BVC3","Q06609",0.622
"47520","Q9BVC3","Q9UIF7",0.637
"43628","O94777","P78382",0.44
"36083","Q9BVC3","P31350",0.639
"46464","Q9BVC3","Q13415",0.662
"30929","O94777","Q63HQ2",0.446
"27582","O94777","O94910",0.449
"97775","O94777","Q8N3Y3",0.457
"116748","Q9BVC3","P49643",0.914
"88365","Q9BVC3","P11388",0.665
"59315","Q9BVC3","O95139",0.668
