filename,uniprot_id,pocket,druggability,num_drug_pockets
AF-Q8WXX0-F14-model_v4_info.txt,Q8WXX0,0.08,0.6,3
AF-Q8WZ42-F69-model_v4_info.txt,Q8WZ42,0.277,0.6,1
AF-Q96B02-F1-model_v4_info.txt,Q96B02,0.303,0.6,2
AF-Q96L03-F1-model_v4_info.txt,Q96L03,0.17,0.6,1
AF-Q96RL7-F3-model_v4_info.txt,Q96RL7,0.281,0.6,2
AF-Q9BTV6-F1-model_v4_info.txt,Q9BTV6,0.43,0.6,1
AF-Q9H5V9-F1-model_v4_info.txt,Q9H5V9,0.067,0.6,1
AF-Q9NYC9-F5-model_v4_info.txt,Q9NYC9,0.35,0.6,1
AF-Q9P283-F1-model_v4_info.txt,Q9P283,0.156,0.6,1
AF-O14926-F1-model_v4_info.txt,O14926,0.157,0.599,1
AF-O43827-F1-model_v4_info.txt,O43827,0.3,0.599,2
AF-O95867-F1-model_v4_info.txt,O95867,0.342,0.599,1
AF-P01210-F1-model_v4_info.txt,P01210,0.127,0.599,1
AF-P04271-F1-model_v4_info.txt,P04271,0.306,0.599,1
AF-P11498-F1-model_v4_info.txt,P11498,0.107,0.599,2
AF-P25092-F1-model_v4_info.txt,P25092,0.126,0.599,1
AF-P53816-F1-model_v4_info.txt,P53816,0.311,0.599,1
AF-Q14204-F8-model_v4_info.txt,Q14204,0.299,0.599,1
AF-Q2TAK8-F1-model_v4_info.txt,Q2TAK8,0.208,0.599,2
AF-Q5VUY0-F1-model_v4_info.txt,Q5VUY0,0.207,0.599,2
AF-Q5XX13-F1-model_v4_info.txt,Q5XX13,0.067,0.599,1
AF-Q6P3X8-F1-model_v4_info.txt,Q6P3X8,0.196,0.599,2
AF-Q6PEY2-F1-model_v4_info.txt,Q6PEY2,0.259,0.599,2
AF-Q6ZNG0-F1-model_v4_info.txt,Q6ZNG0,0.067,0.599,1
AF-Q86YJ7-F1-model_v4_info.txt,Q86YJ7,0.072,0.599,2
AF-Q8IYT8-F1-model_v4_info.txt,Q8IYT8,0.287,0.599,1
AF-Q96L91-F6-model_v4_info.txt,Q96L91,0.143,0.599,1
AF-Q96MS3-F1-model_v4_info.txt,Q96MS3,0.186,0.599,1
AF-Q9BQ39-F1-model_v4_info.txt,Q9BQ39,0.135,0.599,4
AF-Q9BS16-F1-model_v4_info.txt,Q9BS16,0.253,0.599,1
AF-Q9BYV9-F1-model_v4_info.txt,Q9BYV9,0.327,0.599,1
AF-Q9H3G5-F1-model_v4_info.txt,Q9H3G5,0.437,0.599,1
AF-Q9HCI7-F1-model_v4_info.txt,Q9HCI7,0.304,0.599,1
AF-Q9NSB8-F1-model_v4_info.txt,Q9NSB8,0.431,0.599,2
AF-A0A0B4J1T7-F1-model_v4_info.txt,A0A0B4J1T7,0.117,0.598,1
AF-A0A0B4J2D5-F1-model_v4_info.txt,A0A0B4J2D5,0.2,0.598,1
AF-O75964-F1-model_v4_info.txt,O75964,0.245,0.598,1
AF-P02489-F1-model_v4_info.txt,P02489,0.165,0.598,2
AF-P05062-F1-model_v4_info.txt,P05062,0.461,0.598,1
AF-P32418-F1-model_v4_info.txt,P32418,0.125,0.598,2
AF-P51888-F1-model_v4_info.txt,P51888,0.381,0.598,1
AF-P52951-F1-model_v4_info.txt,P52951,0.41,0.598,1
AF-P54727-F1-model_v4_info.txt,P54727,0.305,0.598,1
AF-P55089-F1-model_v4_info.txt,P55089,0.193,0.598,1
AF-P61576-F1-model_v4_info.txt,P61576,0.237,0.598,3
AF-Q07954-F16-model_v4_info.txt,Q07954,0.148,0.598,2
AF-Q08379-F1-model_v4_info.txt,Q08379,0.17,0.598,1
AF-Q15070-F1-model_v4_info.txt,Q15070,0.144,0.598,3
AF-Q562E7-F1-model_v4_info.txt,Q562E7,0.455,0.598,1
AF-Q69YU5-F1-model_v4_info.txt,Q69YU5,0.205,0.598,1
AF-Q6PEW1-F1-model_v4_info.txt,Q6PEW1,0.184,0.598,1
AF-Q6UWF9-F1-model_v4_info.txt,Q6UWF9,0.163,0.598,1
AF-Q96B96-F1-model_v4_info.txt,Q96B96,0.376,0.598,1
AF-Q96JA1-F1-model_v4_info.txt,Q96JA1,0.186,0.598,1
AF-Q96LW7-F1-model_v4_info.txt,Q96LW7,0.065,0.598,1
AF-Q96QE2-F1-model_v4_info.txt,Q96QE2,0.132,0.598,2
AF-Q9BZQ8-F1-model_v4_info.txt,Q9BZQ8,0.074,0.598,1
AF-Q9HB75-F1-model_v4_info.txt,Q9HB75,0.136,0.598,1
AF-Q9NNW5-F1-model_v4_info.txt,Q9NNW5,0.131,0.598,1
AF-Q9P2J9-F1-model_v4_info.txt,Q9P2J9,0.07,0.598,1
AF-Q9Y3A2-F1-model_v4_info.txt,Q9Y3A2,0.342,0.598,1
AF-O15297-F1-model_v4_info.txt,O15297,0.04,0.597,2
AF-O43529-F1-model_v4_info.txt,O43529,0.121,0.597,1
AF-O60939-F1-model_v4_info.txt,O60939,0.298,0.597,1
AF-O75445-F5-model_v4_info.txt,O75445,0.188,0.597,1
AF-P02745-F1-model_v4_info.txt,P02745,0.216,0.597,1
AF-P09110-F1-model_v4_info.txt,P09110,0.413,0.597,2
AF-P09417-F1-model_v4_info.txt,P09417,0.192,0.597,1
AF-P26678-F1-model_v4_info.txt,P26678,0.41,0.597,2
AF-P35555-F6-model_v4_info.txt,P35555,0.093,0.597,2
AF-P51812-F1-model_v4_info.txt,P51812,0.042,0.597,2
AF-Q00056-F1-model_v4_info.txt,Q00056,0.341,0.597,1
AF-Q5T4S7-F4-model_v4_info.txt,Q5T4S7,0.233,0.597,1
AF-Q5T5D7-F1-model_v4_info.txt,Q5T5D7,0.032,0.597,1
AF-Q7Z444-F1-model_v4_info.txt,Q7Z444,0.383,0.597,1
AF-Q8IZ40-F1-model_v4_info.txt,Q8IZ40,0.11,0.597,1
AF-Q8IZJ1-F1-model_v4_info.txt,Q8IZJ1,0.216,0.597,1
AF-Q8N1H7-F1-model_v4_info.txt,Q8N1H7,0.331,0.597,1
AF-Q96BH1-F1-model_v4_info.txt,Q96BH1,0.122,0.597,1
AF-Q96DE5-F1-model_v4_info.txt,Q96DE5,0.383,0.597,1
AF-Q9H0B8-F1-model_v4_info.txt,Q9H0B8,0.071,0.597,1
AF-Q9HC16-F1-model_v4_info.txt,Q9HC16,0.396,0.597,1
AF-Q9NRF8-F1-model_v4_info.txt,Q9NRF8,0.342,0.597,3
AF-A0A075B7B6-F1-model_v4_info.txt,A0A075B7B6,0.258,0.596,1
AF-A2RUT3-F1-model_v4_info.txt,A2RUT3,0.098,0.596,2
AF-A2VEC9-F2-model_v4_info.txt,A2VEC9,0.056,0.596,3
AF-A4D0T2-F1-model_v4_info.txt,A4D0T2,0.472,0.596,3
AF-O14647-F1-model_v4_info.txt,O14647,0.037,0.596,1
AF-O15169-F1-model_v4_info.txt,O15169,0.141,0.596,2
AF-O43707-F1-model_v4_info.txt,O43707,0.087,0.596,1
AF-O94952-F1-model_v4_info.txt,O94952,0.241,0.596,2
AF-O95847-F1-model_v4_info.txt,O95847,0.283,0.596,5
AF-P05362-F1-model_v4_info.txt,P05362,0.208,0.596,2
AF-P0C0L4-F1-model_v4_info.txt,P0C0L4,0.343,0.596,1
AF-P20794-F1-model_v4_info.txt,P20794,0.36,0.596,1
AF-P21583-F1-model_v4_info.txt,P21583,0.155,0.596,2
AF-P25100-F1-model_v4_info.txt,P25100,0.153,0.596,1
AF-P34130-F1-model_v4_info.txt,P34130,0.174,0.596,1
AF-P35225-F1-model_v4_info.txt,P35225,0.459,0.596,1
AF-P55808-F1-model_v4_info.txt,P55808,0.128,0.596,1
AF-Q03395-F1-model_v4_info.txt,Q03395,0.324,0.596,2
AF-Q13435-F1-model_v4_info.txt,Q13435,0.157,0.596,3
AF-Q2V2M9-F1-model_v4_info.txt,Q2V2M9,0.267,0.596,1
AF-Q58DX5-F1-model_v4_info.txt,Q58DX5,0.167,0.596,1
AF-Q6ZN54-F1-model_v4_info.txt,Q6ZN54,0.376,0.596,1
AF-Q7Z4L9-F1-model_v4_info.txt,Q7Z4L9,0.365,0.596,1
AF-Q7Z6J2-F1-model_v4_info.txt,Q7Z6J2,0.046,0.596,1
AF-Q86UD7-F1-model_v4_info.txt,Q86UD7,0.254,0.596,3
AF-Q86UP3-F6-model_v4_info.txt,Q86UP3,0.144,0.596,2
AF-Q8N5R6-F1-model_v4_info.txt,Q8N5R6,0.121,0.596,1
AF-Q8NGD3-F1-model_v4_info.txt,Q8NGD3,0.234,0.596,1
AF-Q92854-F1-model_v4_info.txt,Q92854,0.324,0.596,2
AF-Q96RT8-F1-model_v4_info.txt,Q96RT8,0.219,0.596,1
AF-Q9NYI0-F1-model_v4_info.txt,Q9NYI0,0.122,0.596,2
AF-Q9P0S2-F1-model_v4_info.txt,Q9P0S2,0.327,0.596,1
AF-Q9P225-F7-model_v4_info.txt,Q9P225,0.248,0.596,1
AF-A0A0B4J274-F1-model_v4_info.txt,A0A0B4J274,0.329,0.595,2
AF-A1L4L8-F1-model_v4_info.txt,A1L4L8,0.185,0.595,2
AF-A2VEC9-F20-model_v4_info.txt,A2VEC9,0.22,0.595,1
AF-A6NFU0-F1-model_v4_info.txt,A6NFU0,0.325,0.595,2
AF-H7C241-F1-model_v4_info.txt,H7C241,0.116,0.595,1
AF-O43776-F1-model_v4_info.txt,O43776,0.375,0.595,2
AF-O95071-F4-model_v4_info.txt,O95071,0.142,0.595,1
AF-P20929-F7-model_v4_info.txt,P20929,0.17,0.595,1
AF-P33151-F1-model_v4_info.txt,P33151,0.092,0.595,1
AF-Q01105-F1-model_v4_info.txt,Q01105,0.113,0.595,1
AF-Q13410-F1-model_v4_info.txt,Q13410,0.328,0.595,2
AF-Q16829-F1-model_v4_info.txt,Q16829,0.147,0.595,1
AF-Q6P4R8-F1-model_v4_info.txt,Q6P4R8,0.245,0.595,1
AF-Q6ZSJ9-F1-model_v4_info.txt,Q6ZSJ9,0.418,0.595,1
AF-Q8N999-F1-model_v4_info.txt,Q8N999,0.17,0.595,1
AF-Q8NAV1-F1-model_v4_info.txt,Q8NAV1,0.297,0.595,1
AF-Q8TCU3-F1-model_v4_info.txt,Q8TCU3,0.169,0.595,2
AF-Q8WWY3-F1-model_v4_info.txt,Q8WWY3,0.236,0.595,1
AF-Q96A04-F1-model_v4_info.txt,Q96A04,0.085,0.595,1
AF-Q96GR2-F1-model_v4_info.txt,Q96GR2,0.3,0.595,1
AF-Q96Q15-F11-model_v4_info.txt,Q96Q15,0.193,0.595,2
AF-Q9HBI0-F1-model_v4_info.txt,Q9HBI0,0.144,0.595,1
AF-Q9P2L0-F1-model_v4_info.txt,Q9P2L0,0.122,0.595,1
AF-Q9UBN7-F1-model_v4_info.txt,Q9UBN7,0.231,0.595,2
AF-Q9UMR7-F1-model_v4_info.txt,Q9UMR7,0.302,0.595,1
AF-Q9Y5H7-F1-model_v4_info.txt,Q9Y5H7,0.354,0.595,2
AF-A0A2R8Y4M2-F1-model_v4_info.txt,A0A2R8Y4M2,0.264,0.594,1
AF-C9JUS6-F1-model_v4_info.txt,C9JUS6,0.031,0.594,4
AF-O95678-F1-model_v4_info.txt,O95678,0.293,0.594,1
AF-P15421-F1-model_v4_info.txt,P15421,0.341,0.594,2
AF-P30872-F1-model_v4_info.txt,P30872,0.39,0.594,3
AF-P35573-F1-model_v4_info.txt,P35573,0.262,0.594,1
AF-Q0VGL1-F1-model_v4_info.txt,Q0VGL1,0.172,0.594,1
AF-Q70JA7-F1-model_v4_info.txt,Q70JA7,0.106,0.594,2
AF-Q8IZU8-F1-model_v4_info.txt,Q8IZU8,0.099,0.594,1
AF-Q8NFP9-F4-model_v4_info.txt,Q8NFP9,0.105,0.594,1
AF-Q8WXH0-F19-model_v4_info.txt,Q8WXH0,0.182,0.594,2
AF-Q96JQ0-F7-model_v4_info.txt,Q96JQ0,0.14,0.594,2
AF-Q96NT0-F1-model_v4_info.txt,Q96NT0,0.272,0.594,1
AF-Q9GZQ4-F1-model_v4_info.txt,Q9GZQ4,0.189,0.594,1
AF-Q9UIG0-F1-model_v4_info.txt,Q9UIG0,0.113,0.594,2
AF-A6NIM6-F1-model_v4_info.txt,A6NIM6,0.151,0.593,2
AF-A6NNL5-F1-model_v4_info.txt,A6NNL5,0.224,0.593,1
AF-O15198-F1-model_v4_info.txt,O15198,0.245,0.593,1
AF-O43402-F1-model_v4_info.txt,O43402,0.356,0.593,1
AF-O95297-F1-model_v4_info.txt,O95297,0.454,0.593,1
AF-O95620-F1-model_v4_info.txt,O95620,0.324,0.593,1
AF-O95989-F1-model_v4_info.txt,O95989,0.106,0.593,2
AF-P01700-F1-model_v4_info.txt,P01700,0.153,0.593,1
AF-P0CI26-F1-model_v4_info.txt,P0CI26,0.052,0.593,1
AF-P46939-F11-model_v4_info.txt,P46939,0.165,0.593,1
AF-P48023-F1-model_v4_info.txt,P48023,0.343,0.593,1
AF-Q13002-F1-model_v4_info.txt,Q13002,0.099,0.593,1
AF-Q14191-F1-model_v4_info.txt,Q14191,0.147,0.593,1
AF-Q14CB8-F1-model_v4_info.txt,Q14CB8,0.353,0.593,1
AF-Q63HN8-F6-model_v4_info.txt,Q63HN8,0.146,0.593,2
AF-Q6ZN79-F1-model_v4_info.txt,Q6ZN79,0.076,0.593,1
AF-Q86SG6-F1-model_v4_info.txt,Q86SG6,0.307,0.593,1
AF-Q8NGC9-F1-model_v4_info.txt,Q8NGC9,0.382,0.593,1
AF-Q8WV24-F1-model_v4_info.txt,Q8WV24,0.396,0.593,1
AF-Q8WZ42-F160-model_v4_info.txt,Q8WZ42,0.088,0.593,1
AF-Q99856-F1-model_v4_info.txt,Q99856,0.003,0.593,1
AF-Q9BQI7-F1-model_v4_info.txt,Q9BQI7,0.064,0.593,1
AF-Q9HB71-F1-model_v4_info.txt,Q9HB71,0.347,0.593,1
AF-Q9UH17-F1-model_v4_info.txt,Q9UH17,0.283,0.593,1
AF-Q9Y493-F2-model_v4_info.txt,Q9Y493,0.213,0.593,1
AF-Q9Y6W3-F1-model_v4_info.txt,Q9Y6W3,0.317,0.593,3
AF-P21817-F4-model_v4_info.txt,P21817,0.19,0.592,1
AF-P31249-F1-model_v4_info.txt,P31249,0.085,0.592,1
AF-P57057-F1-model_v4_info.txt,P57057,0.514,0.592,1
AF-P59998-F1-model_v4_info.txt,P59998,0.404,0.592,1
AF-P82673-F1-model_v4_info.txt,P82673,0.218,0.592,1
AF-Q14654-F1-model_v4_info.txt,Q14654,0.126,0.592,1
AF-Q3KQU3-F1-model_v4_info.txt,Q3KQU3,0.527,0.592,1
AF-Q3SX64-F1-model_v4_info.txt,Q3SX64,0.249,0.592,1
AF-Q52LA3-F1-model_v4_info.txt,Q52LA3,0.35,0.592,1
AF-Q75NE6-F1-model_v4_info.txt,Q75NE6,0.177,0.592,2
AF-Q8NFN8-F1-model_v4_info.txt,Q8NFN8,0.089,0.592,1
AF-Q8WZ42-F6-model_v4_info.txt,Q8WZ42,0.146,0.592,1
AF-Q92622-F1-model_v4_info.txt,Q92622,0.144,0.592,1
AF-Q92889-F1-model_v4_info.txt,Q92889,0.094,0.592,1
AF-Q969S3-F1-model_v4_info.txt,Q969S3,0.165,0.592,1
AF-Q96BJ3-F1-model_v4_info.txt,Q96BJ3,0.067,0.592,1
AF-Q96JC1-F1-model_v4_info.txt,Q96JC1,0.238,0.592,1
AF-Q96KP1-F1-model_v4_info.txt,Q96KP1,0.194,0.592,2
AF-Q96NF6-F1-model_v4_info.txt,Q96NF6,0.14,0.592,2
AF-Q9BPW4-F1-model_v4_info.txt,Q9BPW4,0.169,0.592,2
AF-Q9BYK8-F1-model_v4_info.txt,Q9BYK8,1.652,0.592,3
AF-Q9NXR7-F1-model_v4_info.txt,Q9NXR7,0.413,0.592,3
AF-Q9NY97-F1-model_v4_info.txt,Q9NY97,0.183,0.592,1
AF-Q9UNF0-F1-model_v4_info.txt,Q9UNF0,0.52,0.592,1
AF-A4D1U4-F1-model_v4_info.txt,A4D1U4,0.152,0.591,1
AF-O15393-F1-model_v4_info.txt,O15393,0.211,0.591,1
AF-O60888-F1-model_v4_info.txt,O60888,0.162,0.591,1
AF-O75132-F1-model_v4_info.txt,O75132,0.165,0.591,1
AF-P08319-F1-model_v4_info.txt,P08319,0.268,0.591,2
AF-P13489-F1-model_v4_info.txt,P13489,0.396,0.591,1
AF-P17031-F1-model_v4_info.txt,P17031,0.196,0.591,1
AF-P48995-F1-model_v4_info.txt,P48995,0.593,0.591,3
AF-P50542-F1-model_v4_info.txt,P50542,0.104,0.591,2
AF-P61647-F1-model_v4_info.txt,P61647,0.137,0.591,1
AF-P78527-F10-model_v4_info.txt,P78527,0.084,0.591,3
AF-Q04725-F1-model_v4_info.txt,Q04725,0.286,0.591,1
AF-Q13423-F1-model_v4_info.txt,Q13423,0.096,0.591,1
AF-Q5R372-F1-model_v4_info.txt,Q5R372,0.105,0.591,1
AF-Q5T1H1-F6-model_v4_info.txt,Q5T1H1,0.244,0.591,1
AF-Q6NSJ0-F1-model_v4_info.txt,Q6NSJ0,0.196,0.591,1
AF-Q6P1M9-F1-model_v4_info.txt,Q6P1M9,-0.03,0.591,2
AF-Q86W54-F1-model_v4_info.txt,Q86W54,0.44,0.591,1
AF-Q8IV03-F1-model_v4_info.txt,Q8IV03,0.233,0.591,1
AF-Q8N2R8-F1-model_v4_info.txt,Q8N2R8,0.28,0.591,1
AF-Q8TEW6-F1-model_v4_info.txt,Q8TEW6,0.246,0.591,2
AF-Q8WWF5-F1-model_v4_info.txt,Q8WWF5,0.54,0.591,2
AF-Q96NR3-F1-model_v4_info.txt,Q96NR3,0.155,0.591,3
AF-Q96RL7-F6-model_v4_info.txt,Q96RL7,0.065,0.591,1
AF-Q9BQT8-F1-model_v4_info.txt,Q9BQT8,0.251,0.591,1
AF-Q9BU20-F1-model_v4_info.txt,Q9BU20,0.24,0.591,1
AF-Q9BYG0-F1-model_v4_info.txt,Q9BYG0,0.148,0.591,1
AF-Q9BZD2-F1-model_v4_info.txt,Q9BZD2,0.064,0.591,1
AF-Q9C026-F1-model_v4_info.txt,Q9C026,0.3,0.591,1
AF-Q9NRH2-F1-model_v4_info.txt,Q9NRH2,0.043,0.591,3
AF-Q9UKM7-F1-model_v4_info.txt,Q9UKM7,0.054,0.591,1
AF-A6NFZ4-F1-model_v4_info.txt,A6NFZ4,0.245,0.59,1
AF-O60494-F7-model_v4_info.txt,O60494,0.175,0.59,1
AF-O75072-F1-model_v4_info.txt,O75072,0.202,0.59,1
AF-P0C2S0-F1-model_v4_info.txt,P0C2S0,0.403,0.59,1
AF-P20929-F25-model_v4_info.txt,P20929,0.091,0.59,1
AF-P29122-F1-model_v4_info.txt,P29122,0.227,0.59,1
AF-P49427-F1-model_v4_info.txt,P49427,0.244,0.59,1
AF-P49682-F1-model_v4_info.txt,P49682,0.21,0.59,1
AF-P54253-F1-model_v4_info.txt,P54253,0.145,0.59,1
AF-P98164-F12-model_v4_info.txt,P98164,0.244,0.59,1
AF-Q03001-F26-model_v4_info.txt,Q03001,0.298,0.59,1
AF-Q53G44-F1-model_v4_info.txt,Q53G44,0.257,0.59,1
AF-Q5W0U4-F1-model_v4_info.txt,Q5W0U4,0.31,0.59,1
AF-Q5W0V3-F1-model_v4_info.txt,Q5W0V3,0.071,0.59,1
AF-Q63HN8-F14-model_v4_info.txt,Q63HN8,0.106,0.59,1
AF-Q6GV28-F1-model_v4_info.txt,Q6GV28,0.255,0.59,1
AF-Q8IYR2-F1-model_v4_info.txt,Q8IYR2,0.095,0.59,1
AF-Q8IYW2-F1-model_v4_info.txt,Q8IYW2,0.087,0.59,1
AF-Q8IYW2-F4-model_v4_info.txt,Q8IYW2,0.128,0.59,2
AF-Q8IZQ1-F4-model_v4_info.txt,Q8IZQ1,0.203,0.59,1
AF-Q8NGQ5-F1-model_v4_info.txt,Q8NGQ5,0.211,0.59,1
AF-Q8TE99-F1-model_v4_info.txt,Q8TE99,0.108,0.59,2
AF-Q96H20-F1-model_v4_info.txt,Q96H20,0.465,0.59,1
AF-Q96NZ8-F1-model_v4_info.txt,Q96NZ8,0.295,0.59,1
AF-Q96QA6-F1-model_v4_info.txt,Q96QA6,0.329,0.59,1
AF-Q9NW38-F1-model_v4_info.txt,Q9NW38,0.389,0.59,1
AF-Q9UJN7-F1-model_v4_info.txt,Q9UJN7,0.176,0.59,1
AF-A0A087WUM9-F1-model_v4_info.txt,A0A087WUM9,0.26,0.589,1
AF-A0A0A0MS02-F1-model_v4_info.txt,A0A0A0MS02,0.007,0.589,1
AF-O14795-F1-model_v4_info.txt,O14795,0.211,0.589,2
AF-O75691-F7-model_v4_info.txt,O75691,0.138,0.589,2
AF-O95626-F1-model_v4_info.txt,O95626,0.381,0.589,1
AF-P02655-F1-model_v4_info.txt,P02655,0.449,0.589,2
AF-P13378-F1-model_v4_info.txt,P13378,-0.027,0.589,1
AF-P19021-F1-model_v4_info.txt,P19021,0.062,0.589,1
AF-P29084-F1-model_v4_info.txt,P29084,0.431,0.589,1
AF-P49757-F1-model_v4_info.txt,P49757,0.299,0.589,1
AF-Q03001-F20-model_v4_info.txt,Q03001,0.231,0.589,2
AF-Q07954-F13-model_v4_info.txt,Q07954,0.095,0.589,1
AF-Q14790-F1-model_v4_info.txt,Q14790,0.223,0.589,2
AF-Q6ZST2-F1-model_v4_info.txt,Q6ZST2,0.262,0.589,1
AF-Q7RTT6-F1-model_v4_info.txt,Q7RTT6,0.107,0.589,1
AF-Q7Z5P9-F5-model_v4_info.txt,Q7Z5P9,0.137,0.589,1
AF-Q7Z6A9-F1-model_v4_info.txt,Q7Z6A9,0.448,0.589,1
AF-Q86XI8-F1-model_v4_info.txt,Q86XI8,0.073,0.589,1
AF-Q8WWF8-F1-model_v4_info.txt,Q8WWF8,0.092,0.589,1
AF-Q8WXH0-F9-model_v4_info.txt,Q8WXH0,0.185,0.589,1
AF-Q8WZ42-F57-model_v4_info.txt,Q8WZ42,0.485,0.589,2
AF-Q96DS6-F1-model_v4_info.txt,Q96DS6,0.262,0.589,1
AF-Q96FH0-F1-model_v4_info.txt,Q96FH0,0.316,0.589,1
AF-Q96II8-F1-model_v4_info.txt,Q96II8,0.168,0.589,1
AF-Q96RT1-F1-model_v4_info.txt,Q96RT1,0.213,0.589,1
AF-Q96RW7-F9-model_v4_info.txt,Q96RW7,0.235,0.589,3
AF-Q9NQV5-F1-model_v4_info.txt,Q9NQV5,0.135,0.589,1
AF-Q9NYA4-F1-model_v4_info.txt,Q9NYA4,0.13,0.589,1
AF-Q9Y2X7-F1-model_v4_info.txt,Q9Y2X7,0.131,0.589,1
AF-O60870-F1-model_v4_info.txt,O60870,0.436,0.588,1
AF-O75486-F1-model_v4_info.txt,O75486,0.166,0.588,2
AF-P06028-F1-model_v4_info.txt,P06028,0.06,0.588,2
AF-P09017-F1-model_v4_info.txt,P09017,0.08,0.588,1
AF-P29728-F1-model_v4_info.txt,P29728,0.27,0.588,1
AF-P41161-F1-model_v4_info.txt,P41161,0.362,0.588,1
AF-P42685-F1-model_v4_info.txt,P42685,0.194,0.588,2
AF-P48058-F1-model_v4_info.txt,P48058,0.153,0.588,1
AF-P78414-F1-model_v4_info.txt,P78414,0.2,0.588,1
AF-Q00839-F1-model_v4_info.txt,Q00839,0.114,0.588,1
AF-Q05901-F1-model_v4_info.txt,Q05901,0.179,0.588,2
AF-Q16832-F1-model_v4_info.txt,Q16832,0.116,0.588,1
AF-Q6P1Q9-F1-model_v4_info.txt,Q6P1Q9,0.389,0.588,2
AF-Q86X53-F1-model_v4_info.txt,Q86X53,0.36,0.588,1
AF-Q8NHS1-F1-model_v4_info.txt,Q8NHS1,0.34,0.588,2
AF-Q8TF42-F1-model_v4_info.txt,Q8TF42,0.138,0.588,2
AF-Q96RW7-F20-model_v4_info.txt,Q96RW7,0.378,0.588,1
AF-Q9H306-F1-model_v4_info.txt,Q9H306,0.222,0.588,1
AF-Q9H3H5-F1-model_v4_info.txt,Q9H3H5,0.212,0.588,1
AF-Q9NYQ8-F15-model_v4_info.txt,Q9NYQ8,0.159,0.588,1
AF-Q9UHQ7-F1-model_v4_info.txt,Q9UHQ7,0.34,0.588,1
AF-Q9Y272-F1-model_v4_info.txt,Q9Y272,0.051,0.588,2
AF-Q9Y2M5-F1-model_v4_info.txt,Q9Y2M5,0.199,0.588,1
AF-A0A0A6YYG3-F1-model_v4_info.txt,A0A0A6YYG3,0.052,0.587,1
AF-A0A0K0K1B3-F1-model_v4_info.txt,A0A0K0K1B3,0.125,0.587,1
AF-A6NJW9-F1-model_v4_info.txt,A6NJW9,0.408,0.587,1
AF-O94763-F1-model_v4_info.txt,O94763,0.235,0.587,1
AF-P01178-F1-model_v4_info.txt,P01178,0.378,0.587,1
AF-P03372-F1-model_v4_info.txt,P03372,0.294,0.587,1
AF-P0C5J1-F1-model_v4_info.txt,P0C5J1,0.181,0.587,1
AF-P34931-F1-model_v4_info.txt,P34931,0.377,0.587,1
AF-P42263-F1-model_v4_info.txt,P42263,0.08,0.587,2
AF-Q04743-F1-model_v4_info.txt,Q04743,0.087,0.587,1
AF-Q12929-F1-model_v4_info.txt,Q12929,0.119,0.587,2
AF-Q13233-F1-model_v4_info.txt,Q13233,0.08,0.587,1
AF-Q13315-F1-model_v4_info.txt,Q13315,0.239,0.587,2
AF-Q14204-F7-model_v4_info.txt,Q14204,0.073,0.587,1
AF-Q15262-F1-model_v4_info.txt,Q15262,0.135,0.587,2
AF-Q16623-F1-model_v4_info.txt,Q16623,0.413,0.587,1
AF-Q5TBA9-F1-model_v4_info.txt,Q5TBA9,0.156,0.587,1
AF-Q6GMV2-F1-model_v4_info.txt,Q6GMV2,0.1,0.587,1
AF-Q86SG5-F1-model_v4_info.txt,Q86SG5,0.401,0.587,2
AF-Q8IXF0-F1-model_v4_info.txt,Q8IXF0,0.135,0.587,2
AF-Q8TBE9-F1-model_v4_info.txt,Q8TBE9,0.319,0.587,1
AF-Q92643-F1-model_v4_info.txt,Q92643,0.215,0.587,1
AF-Q92692-F1-model_v4_info.txt,Q92692,0.172,0.587,1
AF-Q969P6-F1-model_v4_info.txt,Q969P6,0.187,0.587,1
AF-Q96HA9-F1-model_v4_info.txt,Q96HA9,0.323,0.587,1
AF-Q96SW2-F1-model_v4_info.txt,Q96SW2,0.386,0.587,2
AF-Q9BZY9-F1-model_v4_info.txt,Q9BZY9,0.459,0.587,1
AF-Q9HAS0-F1-model_v4_info.txt,Q9HAS0,0.12,0.587,1
AF-Q9UFH2-F11-model_v4_info.txt,Q9UFH2,0.449,0.587,1
AF-Q9Y5Q5-F1-model_v4_info.txt,Q9Y5Q5,0.162,0.587,1
AF-A0A589-F1-model_v4_info.txt,A0A589,0.209,0.586,1
AF-O95479-F1-model_v4_info.txt,O95479,0.18,0.586,1
AF-P02549-F1-model_v4_info.txt,P02549,0.173,0.586,1
AF-P11217-F1-model_v4_info.txt,P11217,0.225,0.586,2
AF-P43357-F1-model_v4_info.txt,P43357,0.321,0.586,1
AF-P43365-F1-model_v4_info.txt,P43365,0.054,0.586,2
AF-P46439-F1-model_v4_info.txt,P46439,0.279,0.586,1
AF-P98153-F1-model_v4_info.txt,P98153,0.165,0.586,1
AF-Q2QD12-F1-model_v4_info.txt,Q2QD12,0.435,0.586,1
AF-Q53HC0-F1-model_v4_info.txt,Q53HC0,0.431,0.586,1
AF-Q7RTU1-F1-model_v4_info.txt,Q7RTU1,0.053,0.586,1
AF-Q8IVF4-F1-model_v4_info.txt,Q8IVF4,0.195,0.586,2
AF-Q8IZE3-F1-model_v4_info.txt,Q8IZE3,0.352,0.586,1
AF-Q8NA72-F1-model_v4_info.txt,Q8NA72,0.5,0.586,2
