File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
9b75f0e7-ded6-4b10-8c40-c6c6977d9ced	c5de138c-103d-4a75-a2eb-7279c1046d0d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0800	TCGA-13-0800-01A	Primary Tumor
36d37e42-d174-4d34-847c-060efdad1e32	2e2a3b0d-9b35-47ef-bfa8-98c2519cff9c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1695	TCGA-29-1695-01A	Primary Tumor
6db63a86-3647-4f26-b7e3-0a8156acc2cd	d7735ff1-203e-4a8b-b189-e36fa25da887.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0730	TCGA-13-0730-01A	Primary Tumor
527d3ff2-a64d-4d0b-83c6-41dabc025934	765e86db-4d7e-4b17-9051-3d7ee32df82a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1405	TCGA-13-1405-01A	Primary Tumor
e4224f89-05e0-428c-958e-ea89c542ac21	0d31f76f-d6b7-4d9f-83b7-fb0babab1231.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2045	TCGA-09-2045-01A	Primary Tumor
0e125e0e-56d1-4868-9f8d-2195c853f787	2e676476-647d-4f26-ab87-d4892fe59dd2.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1549	TCGA-24-1549-01A	Primary Tumor
9d059ff7-4e89-45ed-9217-54a4960d342f	e0359ee9-8ff1-4f46-9d5e-6dd51f0d7d6a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0901	TCGA-13-0901-01B	Primary Tumor
4e6692a4-baca-4825-be11-8c29b6f4325f	85db4a2d-ca76-4a24-8f69-c4ae6a781879.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1567	TCGA-24-1567-01A	Primary Tumor
2fe014f2-a65e-4bb9-9007-31905b0372a8	07742557-d413-4ab1-a624-6a003ba346be.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-2084	TCGA-23-2084-01A	Primary Tumor
83ca9986-3913-4220-978b-3f172013afe0	861aa222-1133-4423-9746-6a0d1b8e5163.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0928	TCGA-10-0928-01A	Primary Tumor
198a3175-3cf7-437a-80d6-baada1995952	5a59c958-9d85-4f7b-88ec-4a15a81dae28.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1877	TCGA-25-1877-01A	Primary Tumor
ad210b12-95b8-436b-bcce-b8eea8c93d19	53d87f0d-55f7-473d-b5ec-ccf8d1447ec0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1737	TCGA-61-1737-01A	Primary Tumor
61ef3e32-7549-40a5-b3a3-eef1260a01b8	ac2d95d8-5495-476e-860c-5c646b3b740e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1463	TCGA-24-1463-01A	Primary Tumor
48c20897-cd11-4b5e-88f8-f86fad1ba58e	fcd1465c-ddbb-438c-81c9-9be12b5327af.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0797	TCGA-13-0797-01A	Primary Tumor
952388fc-9c66-4083-ab08-18771ee62718	1d39253a-1714-4371-942f-98acaf24a4f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0908	TCGA-13-0908-01B	Primary Tumor
ff041649-5670-46ae-8679-1e14405fd1ce	29d7b853-8865-4ac6-8640-701867c4ef6b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1603	TCGA-24-1603-01A	Primary Tumor
ae7fd57f-4ab3-4cbd-ac02-0e49a3b01dc6	99fea937-9d25-46e5-8fcf-b8319d0fa002.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1630	TCGA-25-1630-01A	Primary Tumor
eb21cce5-c1c1-4213-8730-f43b5e3e9228	160a5991-0571-4f20-98e6-7b89850c435a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1326	TCGA-25-1326-01A	Primary Tumor
9253fbbb-1f9b-4bec-a4da-bf90a02f99e0	b44c4388-8fd4-4d11-90f9-bd7497707b73.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1728	TCGA-61-1728-01A	Primary Tumor
bb34f3de-c46c-4e3a-9d1f-e5c8016527a0	4383d6c3-b23c-412a-9329-25cd54654941.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1571	TCGA-36-1571-01A	Primary Tumor
39a4437e-31fb-4911-8b6e-971b8eeaba27	f0cdf1bd-137e-42cf-a98f-dc9dd37ae19d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1318	TCGA-25-1318-01A	Primary Tumor
b1410453-d019-4558-a627-38ded135429e	137283ac-bd8f-424a-bf5b-e70b05b6a3e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2351	TCGA-59-2351-01A	Primary Tumor
8688ab2e-f57f-4dbf-ab4d-ea914814132e	8e1e205e-342c-4434-a78d-fc206a85003d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1550	TCGA-24-1550-01A	Primary Tumor
d71526e0-d0a0-4b29-9fab-c6987ddf9b96	c99daa88-5672-437c-af99-5b31f28ec087.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0887	TCGA-13-0887-01A	Primary Tumor
825fd2e6-211b-4da5-ab5d-db20030781e9	0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1959	TCGA-31-1959-01A	Primary Tumor
29524454-6515-44ba-93d0-56df19ee83a4	207cda7f-138a-4ae2-a6fd-90a003a94073.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1477	TCGA-13-1477-01A	Primary Tumor
f94002a6-92ad-4c59-91da-2a82d9e7e820	1dfc59bb-c74b-485b-b1c6-b84fccd6bc12.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2048	TCGA-09-2048-01A	Primary Tumor
a96c1ad2-1078-4b99-a11f-ed5c8502d168	86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1714	TCGA-30-1714-01A	Primary Tumor
b874e831-63cd-477e-b079-46307020b759	ec34b3b2-e9d3-49bb-bc27-6a16103ad51a.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0893	TCGA-13-0893-01B	Primary Tumor
d328da0b-4e18-4022-8656-2e668f6c639b	a883c598-9431-4b75-aed7-f2c8967bd020.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1570	TCGA-36-1570-01A	Primary Tumor
67b112ca-99f7-4a7e-8199-b68be4598b35	5e46819c-e79e-496f-9903-82b5c155a78b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1785	TCGA-29-1785-01A	Primary Tumor
78c590d2-8d45-492b-9ea2-7ecf410b3d3e	00d52735-8d5a-405b-a26f-52a4f1ab6df8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1740	TCGA-61-1740-01A	Primary Tumor
57bae5eb-f441-4e3b-a45f-bfc36c913467	a0a073aa-4198-4139-b0d3-ce95e1fa4327.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1870	TCGA-25-1870-01A	Primary Tumor
87372980-d776-4481-9c1a-c6cfc22fdea1	de46493c-07c7-4884-9361-8ab7d5cd0a72.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1403	TCGA-13-1403-01A	Primary Tumor
1bafa963-413c-4a3e-aead-bc45c664397f	04bfa099-3ca5-4db7-ac00-5d0e32744621.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1741	TCGA-61-1741-01A	Primary Tumor
87e23867-ff88-4f4f-934c-a9c5904a78c2	9502e51f-a360-4ca0-92fa-70f78ecf9b04.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1553	TCGA-24-1553-01A	Primary Tumor
9b26931a-fa3e-4fc2-a235-be16b30debd4	f08b0e14-26ec-4a08-8668-66d0137d72b1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2038	TCGA-24-2038-01A	Primary Tumor
8aac9904-a75b-4aa7-8229-2e9a84b5c8ed	68021dd4-be26-40e0-b69d-de199b6ea838.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1702	TCGA-29-1702-01A	Primary Tumor
c9e6034e-690a-4660-b1c4-d5cc1b0d5d6b	bcd9d3bc-bd8a-4c67-85c7-0dc0939d727e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1698	TCGA-29-1698-01A	Primary Tumor
93d8adc3-04c3-4354-b7f8-c6ca518756c6	d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1721	TCGA-61-1721-01A	Primary Tumor
3dc58a62-33f8-4e19-b549-c76a2ac1c026	0f3919e2-e4d0-4394-9cba-88b8653694a0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1409	TCGA-13-1409-01A	Primary Tumor
d7ddd957-ca1f-4f62-a515-2e7146dc64f0	3ea1cf0a-bbd2-40d2-b006-efdfe59d2ed5.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1418	TCGA-24-1418-01A	Primary Tumor
41cf0bac-87b0-428c-84af-4d246521a0d0	f3aafcfa-9e92-4d07-905c-c9b4fdd276c0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-2060	TCGA-13-2060-01A	Primary Tumor
68806e60-8285-404a-94ac-690eef71bb0b	50c62016-a463-4dba-a179-146df17fb5dd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1350	TCGA-04-1350-01A	Primary Tumor
97f76d09-2471-43b9-99a4-2ef58caca5c9	d779f8e6-b653-4d7e-bfa4-729b9caf329d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1542	TCGA-04-1542-01A	Primary Tumor
9490a06f-43ec-42d6-86ec-4b5480224489	72e3b5ff-0679-4d43-a7c2-697635faa1fc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0714	TCGA-13-0714-01A	Primary Tumor
e78544b4-bd86-4533-9eab-91998bfa3809	d97460c3-e70c-4f30-b2e5-ec2ad1940e61.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1993	TCGA-57-1993-01A	Primary Tumor
260888a3-b485-4011-acec-525deb9774c6	920bd9a2-a731-4cb2-874f-14cf09d0d01f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1668	TCGA-09-1668-01B	Primary Tumor
1cd0da49-3f3c-4df1-bf9b-82016a2b8645	987381dd-ab88-40a1-ade8-e4e3c06ee8a4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1314	TCGA-25-1314-01A	Primary Tumor
09bde835-5a58-409f-b574-0a6dc57d78f1	cb9a0bb7-64d1-4fc6-9c3c-6f8ec74e0942.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1634	TCGA-25-1634-01A	Primary Tumor
01c91622-0a18-40c2-bda1-00c9309682a0	d6326578-95eb-4f9e-967c-47fb32c04166.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1924	TCGA-24-1924-01A	Primary Tumor
d74dc911-f00e-4f3c-84b8-6703a825fd2b	68831b64-75d3-410c-ab86-105d126690e9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2042	TCGA-25-2042-01A	Primary Tumor
5fd483db-7c04-4e30-85a4-89f6328587e7	37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2280	TCGA-24-2280-01A	Primary Tumor
46fe7390-a825-4c90-8d63-1faba21142c6	bbb907c3-ad29-4255-9b4c-764d052db122.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1743	TCGA-61-1743-01A	Primary Tumor
b998c7d1-8d7c-402a-9a33-1a571603d375	0f3357a3-d579-4b27-a486-1550bc45890d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1683	TCGA-20-1683-01A	Primary Tumor
56376509-9721-4e6d-9e53-378efbe43d63	c2be3377-97dd-42be-887d-c9bf57034c98.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1361	TCGA-04-1361-01A	Primary Tumor
5dc950d7-010c-4008-8368-f5acc4f61a58	62c68df4-4b67-4c05-9cf4-f0f2e878b59e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1499	TCGA-13-1499-01A	Primary Tumor
ca8cbadf-89d8-437b-92e6-ee29db40117d	bffe7439-0f9b-422f-b073-06050afd8b18.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1995	TCGA-61-1995-01A	Primary Tumor
d3dc97d0-65bc-48f2-a9c9-4b5dbf211e66	052a97e5-fd39-4af4-a29a-284bc185c9e7.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0927	TCGA-10-0927-01A	Primary Tumor
7aeda988-f86b-434e-be49-023cfefd0170	532e54f3-48e3-466f-8d1c-61f62fe31cc4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1850	TCGA-24-1850-01A	Primary Tumor
00dc8820-694b-47a2-9410-09971711cbee	04eeb9f5-2fd6-4df3-ade8-cdb8d77f4273.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2267	TCGA-24-2267-01A	Primary Tumor
1e8d9183-fd80-41ac-a2b9-409abec9f3b4	3c94176b-696a-453b-b80a-e7d9e3ee91f8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2393	TCGA-25-2393-01A	Primary Tumor
dd068edc-0e22-4bce-a1bb-b18bd46fc377	39db5888-3562-40d9-9356-b463caa15cda.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-WR-A838	TCGA-WR-A838-01A	Primary Tumor
3fadac67-3b7c-4218-a52a-de7d6808b75d	25ff83ac-f657-473a-a0d0-fd5e98e2f691.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1635	TCGA-25-1635-01A	Primary Tumor
bf16338f-99ed-40b4-8cc7-ac157397465c	d0cb6e31-ce63-4c74-ad17-b2bcc5bdc053.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0727	TCGA-13-0727-01A	Primary Tumor
2c752863-dba7-42ec-a427-44692cd6422f	511b6838-b0e6-41c3-8c47-6c0dcbf35393.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1428	TCGA-24-1428-01A	Primary Tumor
0ce40ced-4404-404b-9028-e2b7fa480c72	a5155edd-d3d9-4df0-9877-7112869c9e80.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1324	TCGA-25-1324-01A	Primary Tumor
7e95b1a2-4ffd-4a1e-b464-ced359ec2c9c	e7ae8300-261d-4bea-9ecd-3d7f551daefc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1946	TCGA-31-1946-01A	Primary Tumor
8d949d20-8cdf-4173-9307-cfdb0d78d5e9	23d2011e-aab7-4dda-b818-55d6fa86503b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1774	TCGA-29-1774-01A	Primary Tumor
db02a2f2-2d83-4486-b8a3-3b01d6f0a6f2	2fb7ad5a-0ef2-4524-9fa8-4d61d1bb04e1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1022	TCGA-23-1022-01A	Primary Tumor
d9670c23-2601-4228-b069-638ae4d7e067	05a9121e-555a-49ee-ad73-4d0bf8771a82.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1564	TCGA-24-1564-01A	Primary Tumor
31829927-9f14-48a4-a88b-9ee1acecd0be	41f62365-a65b-4a80-aaab-323f676f67d9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1568	TCGA-36-1568-01A	Primary Tumor
8a3924f5-5cab-4736-8b97-451c6e99a79b	412e9725-b56c-4b7b-b6cb-6d32ccddb96d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1577	TCGA-36-1577-01A	Primary Tumor
06cd9543-7b0e-4727-bfbf-66f53d726749	988097d1-159e-415a-9ecd-4bf197308e2c.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1423	TCGA-24-1423-01A	Primary Tumor
d9e87b57-3c5b-4f68-b0ae-f4a56f1b2541	fdea882d-5c90-4536-b7b4-52144da6bff6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1581	TCGA-36-1581-01A	Primary Tumor
0cf852be-d2e3-4fde-bba8-c93efae2961a	93831282-1dd1-49a3-acd7-dae2a49ca62e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1900	TCGA-61-1900-01A	Primary Tumor
711916cd-9bc9-4ad9-8c70-127e7b2500cf	807a3beb-0dfc-42b6-9995-1c93b73ce349.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1705	TCGA-29-1705-02A	Recurrent Tumor
006d3450-dab8-487d-a2f2-50fdd64c0a6b	c42ab178-9ded-405c-8eab-69583c4b1ad0.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1347	TCGA-04-1347-01A	Primary Tumor
790c6e17-c11e-4202-a853-96c5a9b63bc1	ac39fb56-aca1-4b21-bc3e-faa6ddbe59c3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-A5NZ	TCGA-29-A5NZ-01A	Primary Tumor
5ddd131a-ea2b-4b46-ac26-8a7bfe1fa79c	4ca1b467-0af2-4867-bd68-28bcb2cb1264.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-2078	TCGA-23-2078-01A	Primary Tumor
dd6c7396-45f2-4820-a4ef-fb35be0cf86b	be6fc173-98ff-4aa1-a7a9-14ac5cffebc4.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1711	TCGA-29-1711-01A	Primary Tumor
b709dc50-afc3-421c-912a-caf0ed4cf9fc	f43a4550-8d3e-44c5-ad1a-2b0d173809db.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1705	TCGA-29-1705-01A	Primary Tumor
71f40014-7fdf-4c44-89a2-f522eff093a0	24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1892	TCGA-30-1892-01A	Primary Tumor
38fb3b15-f838-4d5b-a830-6051067d8e2e	7d14ddef-7a1b-4515-9536-3fc4a9b85702.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1769	TCGA-29-1769-01A	Primary Tumor
f80555bd-0ae6-42c4-b312-a483f1f36870	10a8816a-29ad-4503-b40b-fba675b64107.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2414	TCGA-29-2414-02A	Recurrent Tumor
6ab604cb-ea60-44cd-93c7-1d93e5670802	b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2414	TCGA-29-2414-01A	Primary Tumor
6683f1ae-4274-4d8d-942e-01d8fdb8373a	91ce2bbd-b743-4250-98c3-42fec28b9d49.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1682	TCGA-20-1682-01A	Primary Tumor
77c9e3de-c933-4594-945a-fcfbd7115368	2458e827-5ac6-4d31-8ad4-b335e7f787cd.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1329	TCGA-25-1329-01A	Primary Tumor
6543646a-1b8c-439a-bc3a-76c5d9578f00	c3955ac8-3d67-448a-9cdd-683afd745ffa.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1470	TCGA-24-1470-01A	Primary Tumor
352408eb-1af9-434b-8904-c3bde5acf795	59b900d7-691a-423c-a590-cc9e1f0735dc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0970	TCGA-24-0970-01B	Primary Tumor
a4c257e4-0656-4a2f-b927-f7a55b07272c	e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0937	TCGA-10-0937-01A	Primary Tumor
5941a671-b8c0-43fb-bbd7-e9e92d66d953	1fbf116b-6325-42ef-94d2-dfdda4aa8d9f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0795	TCGA-13-0795-01A	Primary Tumor
3b96938d-7045-4ac1-8546-04616669bcb1	73fb7bab-b6f9-4411-a0f2-48f884eb5679.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1718	TCGA-30-1718-01A	Primary Tumor
fbeb5543-22e0-49e0-a77c-f050e748315c	09afd98b-1da0-4de9-be52-8f8f595c3dfe.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1725	TCGA-61-1725-01A	Primary Tumor
5f4d73e3-f561-425f-9b10-a59353f7d63f	dca2da37-67cd-408e-a2da-325550471381.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2399	TCGA-25-2399-01A	Primary Tumor
81936e7e-6bf7-4d39-b9be-7a79379ab1d4	793b24af-b8e0-4ecd-a07a-5710a4cb67bc.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1845	TCGA-24-1845-01A	Primary Tumor
d2f84d20-9556-4fc6-8219-63a15a986c58	c643ec57-c47c-4196-b159-4b98b7f62728.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2094	TCGA-61-2094-01A	Primary Tumor
f0f53ac3-af37-4666-afe7-9a46330b0935	55fc5d4b-7a9d-480b-b695-8d3ca13062f9.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2428	TCGA-29-2428-01A	Primary Tumor
387a5363-b004-4b50-bcd6-40939af10ce4	e790bff9-6d2d-48b7-af55-b1029378322e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1951	TCGA-31-1951-01A	Primary Tumor
a7641c3d-3481-4f5f-a925-b7e7db1db807	216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1928	TCGA-24-1928-01A	Primary Tumor
25c1b24f-24e6-4828-ae58-cd9d88a0bfca	32d18d49-fe09-4929-a5f6-34150f155c3e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0979	TCGA-24-0979-01A	Primary Tumor
