project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	aliquot_id	aliquot_submitter_id	aliquot_quantity	aliquot_volume	amount	analyte_type	analyte_type_id	concentration	no_matched_normal_low_pass_wgs	no_matched_normal_targeted_sequencing	no_matched_normal_wgs	no_matched_normal_wxs	selected_normal_low_pass_wgs	selected_normal_targeted_sequencing	selected_normal_wgs	selected_normal_wxs	source_center	state
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	5071c610-127e-4015-bad3-24ecfa5664f5	TCGA-29-2425-10A-01W	ff3c9ce0-c564-4c94-86e0-7be0e1c74c49	TCGA-29-2425-10A-01W-0798-10	30.0	60.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	c8b569c6-9d22-4388-8086-67a049bba313	TCGA-29-2425-10A-01G	7edee5b4-3a6e-4969-8ab0-b70d70f76bca	TCGA-29-2425-10A-01G-1317-09	18.26	79.4	'--	'--	'--	0.23	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	eb1f1327-8eb8-41e9-b7df-208146d98f77	TCGA-29-2425-10A-01D	3c2082cd-6b7c-496d-a7d6-33dd460df7d4	TCGA-29-2425-10A-01D-0704-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	eb1f1327-8eb8-41e9-b7df-208146d98f77	TCGA-29-2425-10A-01D	4673eea1-4894-4696-8de3-3cc49107509a	TCGA-29-2425-10A-01D-0707-02	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	eb1f1327-8eb8-41e9-b7df-208146d98f77	TCGA-29-2425-10A-01D	5cd01aee-873d-4646-87af-f479c59c783b	TCGA-29-2425-10A-01D-0706-06	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	40635bf3-d8ba-4833-b623-547e55e5d07e	TCGA-29-2425	37bb404a-9e60-4800-ab73-90bb62628f35	TCGA-29-2425-10A	c9da314e-d84e-44f0-97ce-edf2d1b236f8	TCGA-29-2425-10A-01	eb1f1327-8eb8-41e9-b7df-208146d98f77	TCGA-29-2425-10A-01D	6b29c78c-0b74-4fcb-93ea-dd7f6217d6d1	TCGA-29-2425-10A-01D-0705-04	4.27	26.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	0cf4d0e6-f41c-4813-b3c7-8725a9ed94a6	TCGA-23-2081-01A-01G	b4e14856-9614-46ed-be98-d732e6b0973a	TCGA-23-2081-01A-01G-1316-09	11.06	46.1	'--	'--	'--	0.24	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	18530469-346f-41e5-b6cc-3dd9c2abc453	TCGA-23-2081-01A-01R	4c8dd391-5a1c-490e-a7d7-fde372c3ec47	TCGA-23-2081-01A-01R-1568-13	3.4	20	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	18530469-346f-41e5-b6cc-3dd9c2abc453	TCGA-23-2081-01A-01R	ac830b8c-0ee0-4cd6-aa20-e99067c8232e	TCGA-23-2081-01A-01R-0669-03	2.84	16.7	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	18530469-346f-41e5-b6cc-3dd9c2abc453	TCGA-23-2081-01A-01R	c5bdab9f-b9fc-4f96-bc7b-b5a65ec3cf68	TCGA-23-2081-01A-01R-0668-01	3.4	20	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	18530469-346f-41e5-b6cc-3dd9c2abc453	TCGA-23-2081-01A-01R	e2b45ac9-a464-454c-8e16-a489218d1215	TCGA-23-2081-01A-01R-0670-07	2.26	13.3	'--	'--	'--	0.17	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	6a16a4f7-36e6-48ad-b61a-a026d5890b63	TCGA-23-2081-01A-01T	4bd9044a-f50b-4a82-894c-eb97c2599874	TCGA-23-2081-01A-01T-0671-07	1	10	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	8410a303-04bd-45c8-8cfc-f83afe73f64a	TCGA-23-2081-01A-01W	05cd5b89-dd8b-49fa-afec-787b644f7854	TCGA-23-2081-01A-01W-0722-08	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	8410a303-04bd-45c8-8cfc-f83afe73f64a	TCGA-23-2081-01A-01W	097a6061-46d2-4de2-bf44-838cff13fa41	TCGA-23-2081-01A-01W-1217-08	40	80	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	8410a303-04bd-45c8-8cfc-f83afe73f64a	TCGA-23-2081-01A-01W	3782dfda-98d3-400a-a291-2214054357dc	TCGA-23-2081-01A-01W-0724-09	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	8410a303-04bd-45c8-8cfc-f83afe73f64a	TCGA-23-2081-01A-01W	bfdc28af-151a-4e87-ab40-61b58a2f1060	TCGA-23-2081-01A-01W-0720-10	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	02e34699-d3cd-4dba-b8ab-9038ca6a14a5	TCGA-23-2081-01A-01D-0663-01	1.01	6.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	086cb036-8891-4b77-b8dd-6172ca4de239	TCGA-23-2081-01A-01D-0665-06	2	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	1073e27d-564b-49ef-96e4-6c85476207c0	TCGA-23-2081-01A-01D-0664-04	4.01	26.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	80730062-6fae-4a51-b127-1121523270d3	TCGA-23-2081-01A-01D-0667-05	2	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	af756bf6-2136-4778-bc24-463c782e41af	TCGA-23-2081-01A-01D-A75D-36	2.25	15	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	48b84b42-0a80-4429-9d6f-1a51b8aaae2e	TCGA-23-2081-01A	23440342-4277-4ca2-add0-f222ff0e8e2f	TCGA-23-2081-01A-01	e3ff70f4-6b23-4dd2-b82a-83cfaec8ec7a	TCGA-23-2081-01A-01D	b1384d70-d727-4fcd-8b0e-6ea15803294e	TCGA-23-2081-01A-01D-0666-02	3	20	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	1f0de403-37e6-4537-a83d-7f3c54a78d93	TCGA-23-2081-10A-01D	2afa9733-7fd0-4249-8fef-5e7a0d9d023c	TCGA-23-2081-10A-01D-0664-04	3.47	26.7	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	1f0de403-37e6-4537-a83d-7f3c54a78d93	TCGA-23-2081-10A-01D	798c8be7-0f57-4439-a4bf-956ba0a0f105	TCGA-23-2081-10A-01D-0666-02	2.6	20	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	1f0de403-37e6-4537-a83d-7f3c54a78d93	TCGA-23-2081-10A-01D	c025df8f-cab4-415e-9b15-394077d8e56e	TCGA-23-2081-10A-01D-A75D-36	1.95	15	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	True	'--	23	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	1f0de403-37e6-4537-a83d-7f3c54a78d93	TCGA-23-2081-10A-01D	c2389ff4-304d-4b7f-a40b-b3fafa257d5f	TCGA-23-2081-10A-01D-0665-06	1.73	13.3	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	1f0de403-37e6-4537-a83d-7f3c54a78d93	TCGA-23-2081-10A-01D	cf6478d5-77db-4e5e-8a77-b41aaff1ca73	TCGA-23-2081-10A-01D-0663-01	0.87	6.7	'--	'--	'--	0.13	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	49c4c051-cf32-43cb-ba66-5b30a490932c	TCGA-23-2081-10A-01W	5c2aee17-f259-438f-ba59-985e590bffec	TCGA-23-2081-10A-01W-1217-08	40	80	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	49c4c051-cf32-43cb-ba66-5b30a490932c	TCGA-23-2081-10A-01W	61fa6058-98e1-450e-9213-d94100c15875	TCGA-23-2081-10A-01W-0720-10	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	49c4c051-cf32-43cb-ba66-5b30a490932c	TCGA-23-2081-10A-01W	c53ea000-9f6d-44ea-b41b-a2a10fb1deb0	TCGA-23-2081-10A-01W-0722-08	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	49c4c051-cf32-43cb-ba66-5b30a490932c	TCGA-23-2081-10A-01W	d371bade-56a5-4f25-be8b-8909aa97efdb	TCGA-23-2081-10A-01W-0724-09	30	60	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	41178cbc-db73-4007-b5d8-febebf7f578d	TCGA-23-2081	9c1230c8-f2e9-411e-8008-00c6e0ede260	TCGA-23-2081-10A	ae60c4e4-5d2d-4a0a-8f05-7640e82efeed	TCGA-23-2081-10A-01	6bf10396-e6f1-4346-a2e8-9540377c7d27	TCGA-23-2081-10A-01G	e14fdb88-d191-4805-b8e3-d1026eb4b19a	TCGA-23-2081-10A-01G-1316-09	11.53	46.1	'--	'--	'--	0.25	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	78795094-599e-45f9-9ded-201049f42eb1	TCGA-24-1464-01A-01D-0475-05	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	afc24df1-bb38-4bd6-9bf2-bf88f7c527af	TCGA-24-1464-01A-01D-0473-04	4.27	26.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	b15e6a79-fef6-418f-b129-325fd4d606ec	TCGA-24-1464-01A-01D-A75E-36	2.4	15.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	23	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	b8647132-f144-4dae-be75-4a6598efd4cb	TCGA-24-1464-01A-01D-0474-06	2.13	13.3	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	d625e835-5060-47bd-ac40-e1846184f6d1	TCGA-24-1464-01A-01D-1039-01	0.53	3.33	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	e6044d9f-78c1-41f9-9830-d9fc9d62c31b	TCGA-24-1464-01A-01D-0476-02	3.2	20.0	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	3cb082b1-0da7-44e3-8fb0-13a6a85d91dc	TCGA-24-1464-01A-01D	f9aacc4e-2615-4434-a61b-664886f92289	TCGA-24-1464-01A-01D-0472-01	1.07	6.7	'--	'--	'--	0.16	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	c864f99c-3a2d-43d4-95c5-be700101c6eb	TCGA-24-1464-01A-01R	034a6598-278f-460e-b9dc-cf0dc06e8f74	TCGA-24-1464-01A-01R-0478-03	2.51	16.7	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	c864f99c-3a2d-43d4-95c5-be700101c6eb	TCGA-24-1464-01A-01R	2ed4bcf3-8abb-454c-a19d-54101ccf222f	TCGA-24-1464-01A-01R-0477-01	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	c864f99c-3a2d-43d4-95c5-be700101c6eb	TCGA-24-1464-01A-01R	4b590ed6-0a0e-4b22-85f7-08af80eac948	TCGA-24-1464-01A-01R-0479-07	2.0	13.3	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	c864f99c-3a2d-43d4-95c5-be700101c6eb	TCGA-24-1464-01A-01R	6eb0fbff-f1b8-4544-91e2-cd593b631ead	TCGA-24-1464-01A-01R-1566-13	3.0	20.0	'--	'--	'--	0.15	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	d5f6b1fd-782d-42ec-b784-df46624de66c	TCGA-24-1464-01A-01G	8169367d-394c-4416-8554-2fc69b8bad11	TCGA-24-1464-01A-01G-1311-09	12.5	62.5	'--	'--	'--	0.2	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	ecee0677-83d5-48d5-b74e-844b87ec6113	TCGA-24-1464-01A-01T	b91d6700-e677-46e0-be47-58448c8a9d40	TCGA-24-1464-01A-01T-0480-07	1.0	10.0	'--	'--	'--	0.1	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	f48da97b-073f-4b78-8c9d-97147dec6fb5	TCGA-24-1464-01A-01W	01ec3cbb-c68a-4874-b396-f5e34876e04a	TCGA-24-1464-01A-01W-0549-09	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	f48da97b-073f-4b78-8c9d-97147dec6fb5	TCGA-24-1464-01A-01W	5f8821fa-3fe4-4ff8-924f-960ef36dac2a	TCGA-24-1464-01A-01W-0545-08	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	cd43784d-8829-4cac-819f-d2960c5409cb	TCGA-24-1464-01A	40cd8a8c-85c6-48f1-9916-e8a7459f0ea0	TCGA-24-1464-01A-01	f48da97b-073f-4b78-8c9d-97147dec6fb5	TCGA-24-1464-01A-01W	bf6415ab-d0d1-4beb-b01d-5c4552f8615f	TCGA-24-1464-01A-01W-0547-10	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	e0b08af5-a981-4356-a10e-0487b577e6cc	TCGA-24-1464-10A	d3ef7bb2-3768-4ee3-bba6-8c27e129b7f4	TCGA-24-1464-10A-01	542e153a-b151-47bb-98d2-e65d00db0e6f	TCGA-24-1464-10A-01W	22c66fa6-8f2f-470c-b002-81f58185bfea	TCGA-24-1464-10A-01W-0547-10	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	e0b08af5-a981-4356-a10e-0487b577e6cc	TCGA-24-1464-10A	d3ef7bb2-3768-4ee3-bba6-8c27e129b7f4	TCGA-24-1464-10A-01	542e153a-b151-47bb-98d2-e65d00db0e6f	TCGA-24-1464-10A-01W	3d9795ff-21d1-4ef5-a4e5-21a26ca0c398	TCGA-24-1464-10A-01W-0545-08	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
TCGA-OV	4160e048-f0b0-40f5-805b-e277a5893a3b	TCGA-24-1464	e0b08af5-a981-4356-a10e-0487b577e6cc	TCGA-24-1464-10A	d3ef7bb2-3768-4ee3-bba6-8c27e129b7f4	TCGA-24-1464-10A-01	542e153a-b151-47bb-98d2-e65d00db0e6f	TCGA-24-1464-10A-01W	88338ed9-553b-40df-a809-10f5c0e38a8c	TCGA-24-1464-10A-01W-0549-09	200.0	400.0	'--	'--	'--	0.5	'--	'--	'--	'--	'--	'--	'--	'--	22	released
