"","external_gene_name","ensembl_gene_id","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","cluster","source","counts","druggability","CP_score","highest_score"
"299","GRP","ENSG00000134443","gastrin releasing peptide ","protein_coding",4,6445,8.0147471347279e-05,0,"tomato","subnet",6086,0.404,0.730066666666667,0.730066666666667
"300","GRPR","ENSG00000126010","gastrin releasing peptide receptor ","protein_coding",3,8148,8.39912649084495e-05,0,"tomato","subnet",1829,0.911,0.285523076923077,0.911
"301","GTSE1","ENSG00000075218","G2 and S-phase expressed 1 ","protein_coding",1,0,9.80199960792002e-05,0,"tomato","subnet",638,0.404,0.673685714285714,0.673685714285714
"302","GULP1","ENSG00000144366","GULP PTB domain containing engulfment adaptor 1 ","protein_coding",1,0,0.000112258643915581,3.05348609716824e-12,"tomato","subnet",323,0.649,0.849328571428571,0.849328571428571
"303","HAO2","ENSG00000116882","hydroxyacid oxidase 2 ","protein_coding",3,3540,0.000113817436831323,7.53543566467778e-12,"tomato","subnet",532,1,0.409842857142857,1
"304","HAPLN1","ENSG00000145681","hyaluronan and proteoglycan link protein 1 ","protein_coding",1,0,0.000103691414350892,1.62064185260992e-08,"springgreen","subnet",1051,0.381,0.744172727272727,0.744172727272727
"305","HAPLN2","ENSG00000132702","hyaluronan and proteoglycan link protein 2 ","protein_coding",1,0,9.77230528681716e-05,2.17832869543175e-09,"springgreen","subnet",123,0.464,0.290895238095238,0.464
"306","HAPLN4","ENSG00000187664","hyaluronan and proteoglycan link protein 4 ","protein_coding",1,0,9.77230528681716e-05,2.17832869248454e-09,"springgreen","subnet",126,0.34,0.490846153846154,0.490846153846154
"307","HBA1","ENSG00000206172","hemoglobin subunit alpha 1 ","protein_coding",3,0,8.51426138782461e-05,8.10247922678245e-17,"tomato","subnet",3770,0.903,0.0673495238095238,0.903
"308","HBA2","ENSG00000188536","hemoglobin subunit alpha 2 ","protein_coding",4,593,8.96700143472023e-05,4.58308813075042e-16,"tomato","subnet",6655,0.903,0.0673495238095238,0.903
"309","HBB","ENSG00000244734","hemoglobin subunit beta ","protein_coding",4,593,8.96700143472023e-05,4.45165272655107e-16,"tomato","subnet",20983,0.943,0.1174,0.943
"310","HBD","ENSG00000223609","hemoglobin subunit delta ","protein_coding",3,0,8.51426138782461e-05,7.59611613792026e-17,"tomato","subnet",2385,0.965,0.812328571428571,0.965
"311","HCRTR1","ENSG00000121764","hypocretin receptor 1 ","protein_coding",2,2368,0.000115207373271889,6.44629763136244e-14,"tomato","subnet",823,0.921,0.366609523809524,0.921
"312","HEPACAM","ENSG00000165478","hepatic and glial cell adhesion molecule ","protein_coding",1,0,0.000117785630153121,1.34016231980501e-06,"springgreen","subnet",421,0.711,0.661442857142857,0.711
"313","HJURP","ENSG00000123485","Holliday junction recognition protein ","protein_coding",1,0,0.000126614332742466,9.44936317914123e-09,"tomato","subnet",859,0.152,0,0.152
"314","HMMR","ENSG00000072571","hyaluronan mediated motility receptor ","protein_coding",5,4721,0.000129466597617815,2.46767987507165e-10,"tomato","subnet",2137,0.886,0.0691263636363636,0.886
"315","HOOK1","ENSG00000134709","hook microtubule tethering protein 1 ","protein_coding",4,11009.1116117216,9.83284169124877e-05,1.23323633469216e-15,"tomato","subnet",367,0.286,0.886581818181818,0.886581818181818
"316","HOXA5","ENSG00000106004","homeobox A5 ","protein_coding",6,595,0.000120845921450151,1.14503717947545e-10,"tomato","subnet",1887,0.029,0.915109523809524,0.915109523809524
"317","HOXA6","ENSG00000106006","homeobox A6 ","protein_coding",5,0,0.000120831319478009,1.13380443266449e-10,"tomato","subnet",363,0.204,0.919852380952381,0.919852380952381
"318","HOXA7","ENSG00000122592","homeobox A7 ","protein_coding",7,3540,0.000130106687483737,6.34798467065252e-10,"tomato","subnet",1375,0.387,0.671654545454546,0.671654545454546
"319","HOXA9","ENSG00000078399","homeobox A9 ","protein_coding",3,13728,0.000130412102243088,5.87295361412193e-10,"tomato","subnet",4127,0.37,0.618971428571429,0.618971428571429
"320","HOXB1","ENSG00000120094","homeobox B1 ","protein_coding",2,595,0.000129516901955705,5.20196222179284e-10,"tomato","subnet",642,0.625,0.885809523809524,0.885809523809524
"321","HOXB13","ENSG00000159184","homeobox B13 ","protein_coding",2,0,0.000130123617436565,1.02131586205463e-09,"tomato","subnet",1792,0.684,0.627538095238095,0.684
"322","HOXB5","ENSG00000120075","homeobox B5 ","protein_coding",5,0,0.000120831319478009,1.1338045079632e-10,"tomato","subnet",908,0.024,0.930157142857143,0.930157142857143
"323","HOXB9","ENSG00000170689","homeobox B9 ","protein_coding",1,0,0.000113481615978212,6.66861775420396e-12,"tomato","subnet",769,0.341,0.782042857142857,0.782042857142857
"324","HOXC5","ENSG00000172789","homeobox C5 ","protein_coding",5,0,0.000120831319478009,1.13380474363898e-10,"tomato","subnet",290,0.751,0.41813,0.751
"325","HOXD1","ENSG00000128645","homeobox D1 ","protein_coding",1,0,0.00012025012025012,5.41378161459091e-11,"tomato","subnet",336,0.385,0.600804761904762,0.600804761904762
"326","HOXD10","ENSG00000128710","homeobox D10 ","protein_coding",1,0,0.000129483361388062,5.14562044403778e-10,"tomato","subnet",1227,0.367,0.39542380952381,0.39542380952381
"327","HOXD4","ENSG00000170166","homeobox D4 ","protein_coding",5,0,0.000120831319478009,1.1338044873497e-10,"tomato","subnet",405,0.686,0.630214285714286,0.686
"328","HRC","ENSG00000130528","histidine rich calcium binding protein ","protein_coding",2,0,0.000111520017843203,0.0238975431850456,"gold","subnet",430,0.987,0.639285714285714,0.987
"329","HSPA12B","ENSG00000132622","heat shock protein family A (Hsp70) member 12B ","protein_coding",1,0,0.000113314447592068,8.73029089840871e-13,"tomato","subnet",210,0.884,0.129578888888889,0.884
"330","HYAL2","ENSG00000068001","hyaluronidase 2 ","protein_coding",3,595,0.000120279047389945,2.90496920288345e-11,"tomato","subnet",916,0.426,0.690828571428571,0.690828571428571
"331","ICOS","ENSG00000163600","inducible T cell costimulator ","protein_coding",3,0,7.28332119446468e-05,1.32143021790091e-19,"maroon1","subnet",9303,0.946,0.224072727272727,0.946
"332","ID3","ENSG00000117318","inhibitor of DNA binding 3 ","protein_coding",1,0,9.95520159283226e-05,5.24944391224084e-14,"tomato","subnet",2756,0.778,0.475778571428571,0.778
"333","IFFO1","ENSG00000010295","intermediate filament family orphan 1 ","protein_coding",1,0,6.74490759476595e-05,0,"tomato","subnet",124,0.54,0.348814285714286,0.54
"334","IL11","ENSG00000095752","interleukin 11 ","protein_coding",4,12628,0.000109051254089422,8.28165875739622e-13,"maroon1","subnet",7584,0.796,0.562061904761905,0.796
"335","IL11RA","ENSG00000137070","interleukin 11 receptor subunit alpha ","protein_coding",3,0,0.000102627257799672,1.09548780155348e-13,"maroon1","subnet",714,0.589,0.799809090909091,0.799809090909091
"336","IL4I1","ENSG00000104951","interleukin 4 induced 1 ","protein_coding",3,33406.6360585564,0.000151057401812689,4.59670778604467e-13,"tomato","subnet",1775,1,0.728004761904762,1
"337","INHBA","ENSG00000122641","inhibin subunit beta A ","protein_coding",3,297,0.000115220647540039,3.59477868572407e-08,"tomato","subnet",2421,0.911,0.336614285714286,0.911
"338","INHBB","ENSG00000163083","inhibin subunit beta B ","protein_coding",3,297,0.000115220647540039,3.5947786856199e-08,"tomato","subnet",923,0.117,0.623423809523809,0.623423809523809
"339","INMT","ENSG00000241644","indolethylamine N-methyltransferase ","protein_coding",2,166.493333333333,0.000130327121073895,6.10531781877618e-12,"tomato","subnet",311,0.979,0.670866666666667,0.979
"340","ITGB1BP1","ENSG00000119185","integrin subunit beta 1 binding protein 1 ","protein_coding",2,1188,0.000112714156898106,0.000118236302931931,"springgreen","subnet",331,0.457,0.657030769230769,0.657030769230769
"341","ITIH2","ENSG00000151655","inter-alpha-trypsin inhibitor heavy chain 2 ","protein_coding",3,1189,0.000128024580719498,2.23436096932011e-08,"tomato","subnet",579,0.566,0.13977619047619,0.566
"342","ITIH3","ENSG00000162267","inter-alpha-trypsin inhibitor heavy chain 3 ","protein_coding",1,0,0.000118962645729241,2.32534125611514e-09,"tomato","subnet",625,0.519,0.6867,0.6867
"343","ITIH4","ENSG00000055955","inter-alpha-trypsin inhibitor heavy chain 4 ","protein_coding",6,8217,0.000106496272630458,3.67717365381441e-13,"tomato","subnet",16832,0.771,0.197741666666667,0.771
"344","JPT1","ENSG00000189159","Jupiter microtubule associated homolog 1 ","protein_coding",1,0,7.77363184079602e-05,0,"tomato","subnet",694,0.144,0.39047619047619,0.39047619047619
"345","JPT2","ENSG00000206053","Jupiter microtubule associated homolog 2 ","protein_coding",1,0,7.77363184079602e-05,0,"tomato","subnet",132,0.224,0.735766666666667,0.735766666666667
"346","KCNA2","ENSG00000177301","potassium voltage-gated channel subfamily A member 2 ","protein_coding",5,5884,0.000113869278068777,1.02539037639759e-12,"tomato","subnet",1854,0.414,0.900338095238095,0.900338095238095
"347","KCNA3","ENSG00000177272","potassium voltage-gated channel subfamily A member 3 ","protein_coding",2,0,0.000113739763421292,9.92151086506493e-13,"tomato","subnet",1880,0.492,0.6332,0.6332
"348","KCNA5","ENSG00000130037","potassium voltage-gated channel subfamily A member 5 ","protein_coding",3,7008,0.000121832358674464,8.5080588644589e-12,"tomato","subnet",2150,0.783,0.242718181818182,0.783
"349","KCNB1","ENSG00000158445","potassium voltage-gated channel subfamily B member 1 ","protein_coding",6,2371.5,0.000106746370623399,1.25220976663553e-13,"tomato","subnet",1672,0.508,0.931995238095238,0.931995238095238
"350","KCNB2","ENSG00000182674","potassium voltage-gated channel subfamily B member 2 ","protein_coding",3,0.5,0.000100391526955125,1.60489077793688e-14,"tomato","subnet",341,0.74,0.918690476190476,0.918690476190476
"351","KCNC1","ENSG00000129159","potassium voltage-gated channel subfamily C member 1 ","protein_coding",4,1189,0.000144780657304184,5.00661861876944e-12,"tomato","subnet",1104,0.65,0.83364,0.83364
"352","KCNC2","ENSG00000166006","potassium voltage-gated channel subfamily C member 2 ","protein_coding",1,0,0.000133297787256732,5.21024531081533e-13,"tomato","subnet",262,0.998,0.751180952380952,0.998
"353","KCNC4","ENSG00000116396","potassium voltage-gated channel subfamily C member 4 ","protein_coding",1,0,0.000133297787256732,5.21023020396892e-13,"tomato","subnet",391,0.98,0.259271428571429,0.98
"354","KCNF1","ENSG00000162975","potassium voltage-gated channel modifier subfamily F member 1 ","protein_coding",2,0,0.000100381449508131,1.46505816707182e-14,"tomato","subnet",403,0.294,0.921809523809524,0.921809523809524
"355","KCNG3","ENSG00000171126","potassium voltage-gated channel modifier subfamily G member 3 ","protein_coding",1,0,0.000100371374084111,1.29990723948151e-14,"tomato","subnet",241,0.683,0.350861904761905,0.683
"356","KCNIP2","ENSG00000120049","potassium voltage-gated channel interacting protein 2 ","protein_coding",3,256.714285714286,0.000148765248437965,8.30845019998623e-12,"tomato","subnet",571,0.914,0.253938095238095,0.914
"357","KCNIP4","ENSG00000185774","potassium voltage-gated channel interacting protein 4 ","protein_coding",4,32617.2888743599,0.000153139356814701,3.60701816100966e-11,"tomato","subnet",435,0.912,0.196327272727273,0.912
"358","KCNJ8","ENSG00000121361","potassium inwardly rectifying channel subfamily J member 8 ","protein_coding",9,0,0.000125707102451289,0.869854226340385,"gold","subnet",1159,0.619,0.805757142857143,0.805757142857143
"359","KCNS1","ENSG00000124134","potassium voltage-gated channel modifier subfamily S member 1 ","protein_coding",2,0,0.000100381449508131,1.4654102190265e-14,"tomato","subnet",224,0.954,0.889,0.954
"360","KCNS3","ENSG00000170745","potassium voltage-gated channel modifier subfamily S member 3 ","protein_coding",2,0,0.000106700810926163,1.19705090016571e-13,"tomato","subnet",264,0.383,0.382404761904762,0.383
"361","KISS1","ENSG00000170498","KiSS-1 metastasis suppressor ","protein_coding",4,13877,8.81911985183879e-05,0,"tomato","subnet",2684,0.343,0.507138095238095,0.507138095238095
"362","KISS1R","ENSG00000116014","KISS1 receptor ","protein_coding",2,3540,8.38785438684784e-05,0,"tomato","subnet",1858,0.656,0.564528571428571,0.656
"363","KNDC1","ENSG00000171798","kinase non-catalytic C-lobe domain containing 1 ","protein_coding",1,0,0.000104253544620517,9.16560140959055e-14,"tomato","subnet",120,0.939,0.166319523809524,0.939
"364","KNL1","ENSG00000137812","kinetochore scaffold 1 ","protein_coding",8,635.595637042696,0.000136930028755306,9.07965151147627e-08,"tomato","subnet",1001,0.562,0.464052380952381,0.562
"365","KRIT1","ENSG00000001631","KRIT1 ankyrin repeat containing ","protein_coding",2,595,0.000105652403592182,1.2439808252496e-05,"springgreen","subnet",998,0.767,0.830247619047619,0.830247619047619
"366","KRT19","ENSG00000171345","keratin 19 ","protein_coding",4,0,0.0357142857142857,0,"saddlebrown","subnet",15322,0.199,0.787852380952381,0.787852380952381
"367","KRT2","ENSG00000172867","keratin 2 ","protein_coding",10,11.4666666666667,0.0625,0,"saddlebrown","subnet",585,0.318,0.586957142857143,0.586957142857143
"368","KRT31","ENSG00000094796","keratin 31 ","protein_coding",6,7.46666666666667,0.05,0,"saddlebrown","subnet",1598,0.883,0.850536363636364,0.883
"369","KRT32","ENSG00000108759","keratin 32 ","protein_coding",4,0,0.0357142857142857,0,"saddlebrown","subnet",637,0.533,0.616585714285714,0.616585714285714
"370","KRT37","ENSG00000108417","keratin 37 ","protein_coding",5,5.06666666666667,0.0476190476190476,0,"saddlebrown","subnet",289,0.535,0.713733333333333,0.713733333333333
"371","KRT4","ENSG00000170477","keratin 4 ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",1004,0.552,0.822133333333333,0.822133333333333
"372","KRT40","ENSG00000204889","keratin 40 ","protein_coding",6,7.46666666666667,0.05,0,"saddlebrown","subnet",206,0.341,0.588142857142857,0.588142857142857
"373","KRT6A","ENSG00000205420","keratin 6A ","protein_coding",10,11.4666666666667,0.0625,0,"saddlebrown","subnet",1677,0.631,0.398880952380952,0.631
"374","KRT6C","ENSG00000170465","keratin 6C ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",323,0.626,0.751266666666667,0.751266666666667
"375","KRT75","ENSG00000170454","keratin 75 ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",410,0.594,0.0146852380952381,0.594
"376","KRT8","ENSG00000170421","keratin 8 ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",6598,0.721,0.506209090909091,0.721
"377","KRT81","ENSG00000205426","keratin 81 ","protein_coding",9,9.06666666666667,0.0588235294117647,0,"saddlebrown","subnet",623,0.477,0.199785714285714,0.477
"378","KRT83","ENSG00000170523","keratin 83 ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",376,0.75,0.363163636363636,0.75
"379","KRT86","ENSG00000170442","keratin 86 ","protein_coding",8,0,0.05,0,"saddlebrown","subnet",330,0.788,0.824790476190476,0.824790476190476
"380","LAMP3","ENSG00000078081","lysosomal associated membrane protein 3 ","protein_coding",1,0,0.000106940434178163,0.000128749088952987,"tomato","subnet",2920,0.983,0.310114285714286,0.983
"381","LASP1","ENSG00000002834","LIM and SH3 protein 1 ","protein_coding",2,16558.6102301122,0.000127648710748021,0.00201752945867821,"tomato","subnet",1013,0.227,0.8623,0.8623
"382","LCLAT1","ENSG00000172954","lysocardiolipin acyltransferase 1 ","protein_coding",9,40,0.05,5.81696098583001e-17,"cyan","subnet",271,0.783,0.697733333333333,0.783
"383","LDHAL6B","ENSG00000171989","lactate dehydrogenase A like 6B ","protein_coding",1,0,8.9750493627715e-05,8.91726077193339e-16,"tomato","subnet",134,0.901,0.486128571428571,0.901
"384","LEFTY1","ENSG00000243709","left-right determination factor 1 ","protein_coding",3,0,0.000118934348239772,2.89246629604097e-07,"tomato","subnet",626,0.707,0.531054545454545,0.707
"385","LEP","ENSG00000174697","leptin ","protein_coding",5,16546,9.26612305411416e-05,0,"tomato","subnet",64520,0.505,0.750009523809524,0.750009523809524
"386","LEPR","ENSG00000116678","leptin receptor ","protein_coding",3,18062.5,9.74943940723408e-05,0,"tomato","subnet",9331,0.607,0.655452380952381,0.655452380952381
"387","LGALS9B","ENSG00000170298","galectin 9B ","protein_coding",4,5877,7.96241738991958e-05,0,"maroon1","subnet",36,0.765,0.762180952380952,0.765
"388","LHX2","ENSG00000106689","LIM homeobox 2 ","protein_coding",3,2371,0.000120977498185338,4.55897041681164e-11,"tomato","subnet",1553,0.872,0.429752380952381,0.872
"389","LHX6","ENSG00000106852","LIM homeobox 6 ","protein_coding",4,5782.20216450216,0.000139625802848366,3.22068034179124e-09,"tomato","subnet",608,0.659,0.609523809523809,0.659
"390","LIFR","ENSG00000113594","LIF receptor subunit alpha ","protein_coding",4,288,0.000102637791234733,1.11742770711904e-13,"maroon1","subnet",2464,0.386,0.822785714285714,0.822785714285714
"391","LILRB4","ENSG00000186818","leukocyte immunoglobulin like receptor B4 ","protein_coding",2,9843,9.72195216799533e-05,1.18287783553895e-14,"maroon1","subnet",1037,0.24,0.930425,0.930425
"392","LIN37","ENSG00000267796","lin-37 DREAM MuvB core complex component ","protein_coding",6,33717.453311535,0.000166112956810631,1.59494311028793e-10,"tomato","subnet",187,0.403,0.928738095238095,0.928738095238095
"393","LIN9","ENSG00000183814","lin-9 DREAM MuvB core complex component ","protein_coding",6,33717.453311535,0.000166112956810631,1.59494311583784e-10,"tomato","subnet",460,0.983,0.362980952380952,0.983
"394","LINGO1","ENSG00000169783","leucine rich repeat and Ig domain containing 1 ","protein_coding",4,2578.81197691198,0.000104613453290093,1.28436175151241e-14,"tomato","subnet",795,0.806,0.862833333333333,0.862833333333333
"395","LIPE","ENSG00000079435","lipase E, hormone sensitive type ","protein_coding",6,24441.3861624929,0.000148720999405116,4.51763602219424e-13,"tomato","subnet",5027,0.815,0.47757619047619,0.815
"396","LIPF","ENSG00000182333","lipase F, gastric type ","protein_coding",3,4123,0.0001185536455246,1.15453203448901e-15,"tomato","subnet",761,0.761,0.531990909090909,0.761
"397","LMO3","ENSG00000048540","LIM domain only 3 ","protein_coding",2,11594.7410362427,0.000146520146520147,2.62737976441664e-07,"tomato","subnet",415,0.265,0.863719047619048,0.863719047619048
"398","LMX1B","ENSG00000136944","LIM homeobox transcription factor 1 beta ","protein_coding",7,24531.4454289089,0.000150784077201448,2.98478107192853e-08,"tomato","subnet",1168,0.921,0.700014285714286,0.921
"399","LOXL4","ENSG00000138131","lysyl oxidase like 4 ","protein_coding",2,595,0.000121138703815869,2.33618029309082e-05,"tomato","subnet",682,0.601,0.846980952380952,0.846980952380952
"400","LPAR3","ENSG00000171517","lysophosphatidic acid receptor 3 ","protein_coding",5,11518.6735164835,0.000109517029898149,1.06335650110716e-15,"tomato","subnet",1111,0.503,0.110882380952381,0.503
"401","LPAR6","ENSG00000139679","lysophosphatidic acid receptor 6 ","protein_coding",2,10720.7925641026,0.000105741778576716,5.1303498778996e-17,"tomato","subnet",723,0.957,0.937933333333333,0.957
"402","LPCAT1","ENSG00000153395","lysophosphatidylcholine acyltransferase 1 ","protein_coding",5,7.5,0.0384615384615385,0,"cyan","subnet",808,0.932,0.9164,0.932
"403","LPCAT4","ENSG00000176454","lysophosphatidylcholine acyltransferase 4 ","protein_coding",7,17.5,0.0416666666666667,2.16632401868533e-17,"cyan","subnet",671,0.931,0.682785714285714,0.931
"404","LPGAT1","ENSG00000123684","lysophosphatidylglycerol acyltransferase 1 ","protein_coding",4,13,0.037037037037037,0,"cyan","subnet",215,0.883,0.416642857142857,0.883
"405","LRRC59","ENSG00000108829","leucine rich repeat containing 59 ","protein_coding",1,0,0.0192307692307692,0,"cyan","subnet",817,0.867,0.174933333333333,0.867
"406","LYPD6","ENSG00000187123","LY6/PLAUR domain containing 6 ","protein_coding",1,0,0.025,2.71094914343144e-18,"cyan","subnet",128,0.415,0.907904761904762,0.907904761904762
"407","LYVE1","ENSG00000133800","lymphatic vessel endothelial hyaluronan receptor 1 ","protein_coding",1,0,0.000112246043326973,3.02325442853246e-12,"tomato","subnet",3907,0.839,0.0960227272727273,0.839
"408","LYZ","ENSG00000090382","lysozyme ","protein_coding",3,595,0.00012992074834351,1.71016878389199e-07,"tomato","subnet",36410,0.093,0.665680952380952,0.665680952380952
"409","MAB21L1","ENSG00000180660","mab-21 like 1 ","protein_coding",4,121.978571428571,0.000139528394028185,4.2802833395034e-09,"tomato","subnet",141,0.777,0.217228571428571,0.777
"410","MAD1L1","ENSG00000002822","mitotic arrest deficient 1 like 1 ","protein_coding",3,21619.861685846,0.000143430866322433,2.49473423115685e-06,"tomato","subnet",1030,0.872,0.170307058823529,0.872
"411","MAD2L1BP","ENSG00000124688","MAD2L1 binding protein ","protein_coding",2,18212.8705475725,0.00013588802826471,2.33684039694766e-05,"tomato","subnet",248,0.56,0.923591666666667,0.923591666666667
"412","MAGED1","ENSG00000179222","MAGE family member D1 ","protein_coding",2,2819.02611832611,0.000113584734211722,1.23348877508332e-12,"tomato","subnet",572,0.911,0.140396666666667,0.911
"413","MAOA","ENSG00000189221","monoamine oxidase A ","protein_coding",4,33339.0932014136,0.000145772594752187,2.10671086971406e-13,"tomato","subnet",7535,1,0.6051,1
"414","MARVELD2","ENSG00000152939","MARVEL domain containing 2 ","protein_coding",4,66.4811145510836,0.000122294239941299,0.0185793779927476,"tomato","subnet",1617,0.504,0.242552380952381,0.504
"415","MASP1","ENSG00000127241","MBL associated serine protease 1 ","protein_coding",7,0,0.000137532664007702,8.94575641903622e-10,"tomato","subnet",1962,0.409,0.133561904761905,0.409
"416","MATN3","ENSG00000132031","matrilin 3 ","protein_coding",1,0,0.00011033873993159,1.45900559112816e-07,"springgreen","subnet",769,0.62,0.692218181818182,0.692218181818182
"417","MBOAT1","ENSG00000172197","membrane bound O-acyltransferase domain containing 1 ","protein_coding",6,2.5,0.0384615384615385,5.92360131855469e-17,"cyan","subnet",194,0.332,0.788254545454545,0.788254545454545
"418","MBOAT2","ENSG00000143797","membrane bound O-acyltransferase domain containing 2 ","protein_coding",6,2.5,0.0384615384615385,4.21351079065481e-17,"cyan","subnet",494,0.992,0.969952380952381,0.992
"419","MBOAT7","ENSG00000125505","membrane bound O-acyltransferase domain containing 7 ","protein_coding",3,24,0.0357142857142857,0,"cyan","subnet",875,0.976,0.46507619047619,0.976
"420","MC1R","ENSG00000258839","melanocortin 1 receptor ","protein_coding",2,595,7.63358778625954e-05,0,"tomato","subnet",4307,0.958,0.746833333333333,0.958
"421","MCHR1","ENSG00000128285","melanin concentrating hormone receptor 1 ","protein_coding",6,23268,0.0001085776330076,1.06381087796007e-15,"tomato","subnet",947,0.82,0.521180952380952,0.82
"422","MEIS1","ENSG00000143995","Meis homeobox 1 ","protein_coding",12,20683.1471861472,0.000140291806958474,4.94429631265989e-09,"tomato","subnet",2618,0.868,0.761009523809524,0.868
"423","MEIS2","ENSG00000134138","Meis homeobox 2 ","protein_coding",10,2992.34779730072,0.000140331181588549,4.86926881194874e-09,"tomato","subnet",981,0.061,0.950223809523809,0.950223809523809
"424","MELK","ENSG00000165304","maternal embryonic leucine zipper kinase ","protein_coding",3,38138.6295921029,0.000159286396941701,6.86061283081202e-09,"tomato","subnet",1414,0.993,0.279528571428571,0.993
"425","MEOX1","ENSG00000005102","mesenchyme homeobox 1 ","protein_coding",4,160,0.0111111111111111,0,"royalblue","subnet",472,0.747,0.351919047619048,0.747
"426","MEOX2","ENSG00000106511","mesenchyme homeobox 2 ","protein_coding",5,225,0.0131578947368421,0,"royalblue","subnet",747,0.288,0.342785714285714,0.342785714285714
"427","MIF","ENSG00000240972","macrophage migration inhibitory factor ","protein_coding",2,1779,9.01631953836444e-05,8.77248484506326e-16,"tomato","subnet",11372,0.418,0.795081818181818,0.795081818181818
"428","MKI67","ENSG00000148773","marker of proliferation Ki-67 ","protein_coding",2,421.226190476191,0.000133832976445396,7.82947164748381e-09,"tomato","subnet",6697,0.096,0.385836363636364,0.385836363636364
"429","MLF1","ENSG00000178053","myeloid leukemia factor 1 ","protein_coding",4,0,0.000133886731824876,4.10019265022067e-08,"tomato","subnet",450,0.532,0.921878571428571,0.921878571428571
"430","MLXIPL","ENSG00000009950","MLX interacting protein like ","protein_coding",1,0,0.000136630687252357,4.69762677860184e-14,"tomato","subnet",2344,0.581,0.447181818181818,0.581
"431","MMP16","ENSG00000156103","matrix metallopeptidase 16 ","protein_coding",2,0,0.000113045444268596,4.85426688564535e-12,"tomato","subnet",1510,0.687,0.836995238095238,0.836995238095238
"432","MRC1","ENSG00000260314","mannose receptor C-type 1 ","protein_coding",3,11086.3585104065,0.000113340133741358,3.34074758052976e-12,"tomato","subnet",13895,0.379,0.878353846153846,0.878353846153846
"433","MSLN","ENSG00000102854","mesothelin ","protein_coding",3,12404.7585104065,0.000118259224219489,2.81935952232319e-11,"tomato","subnet",5310,0.275,0.8999,0.8999
"434","MSX1","ENSG00000163132","msh homeobox 1 ","protein_coding",7,7033.39696969697,0.00013022528975127,4.28519079578881e-10,"tomato","subnet",2614,0.686,0.204020476190476,0.686
"435","MSX2","ENSG00000120149","msh homeobox 2 ","protein_coding",4,5489.95945165946,0.00012853470437018,1.10173398369315e-10,"tomato","subnet",2896,0.054,0.664414285714286,0.664414285714286
"436","MTUS2","ENSG00000132938","microtubule associated scaffold protein 2 ","protein_coding",2,0,0.000114168284050691,0.00140937581517518,"tomato","subnet",148,0.645,0.2046,0.645
"437","MUC16","ENSG00000181143","mucin 16, cell surface associated ","protein_coding",5,2374,0.000110582771204246,3.06703606079556e-12,"tomato","subnet",27698,0.72,0.914847619047619,0.914847619047619
"438","MUC3A","ENSG00000169894","mucin 3A, cell surface associated ","protein_coding",1,0,0.000103755965968043,3.19126443480639e-13,"tomato","subnet",433,0.999,0.706880952380952,0.999
"439","MUC4","ENSG00000145113","mucin 4, cell surface associated ","protein_coding",1,0,0.000103755965968043,3.19129610930134e-13,"tomato","subnet",4099,0.266,0.835114285714286,0.835114285714286
"440","MUC5AC","ENSG00000215182","mucin 5AC, oligomeric mucus/gel-forming ","protein_coding",4,12756.2657789549,0.000126903553299492,3.51570401525138e-11,"tomato","subnet",9162,0.867,0.949114285714286,0.949114285714286
"441","MUC5B","ENSG00000117983","mucin 5B, oligomeric mucus/gel-forming ","protein_coding",7,16502.7991122882,0.000124921923797626,2.64498537773955e-10,"tomato","subnet",3869,0.93,0.939985714285714,0.939985714285714
"442","MUC6","ENSG00000184956","mucin 6, oligomeric mucus/gel-forming ","protein_coding",3,0,0.00012132977432662,3.48082456177525e-11,"tomato","subnet",2674,0.824,0.794890476190476,0.824
"443","MUC7","ENSG00000171195","mucin 7, secreted ","protein_coding",1,0,0.000116279069767442,2.75268229709464e-11,"tomato","subnet",879,0.873,0.768980952380952,0.873
"444","MXRA5","ENSG00000101825","matrix remodeling associated 5 ","protein_coding",1,0,0.000111507582515611,1.20631472485418e-12,"tomato","subnet",392,0.526,0.8602,0.8602
"445","MYBL1","ENSG00000185697","MYB proto-oncogene like 1 ","protein_coding",2,0,0.000151194436044754,3.31977573419228e-11,"tomato","subnet",1038,0.476,0.79102380952381,0.79102380952381
"446","MYBL2","ENSG00000101057","MYB proto-oncogene like 2 ","protein_coding",3,0,0.0001573564122738,1.49510795383165e-10,"tomato","subnet",2654,0.537,0.267514285714286,0.537
"447","MYBPC3","ENSG00000134571","myosin binding protein C3 ","protein_coding",3,11824.189907613,0.000126871352448617,9.13351415042439e-12,"tomato","subnet",3752,0.608,0.942880952380952,0.942880952380952
"448","MYG1","ENSG00000139637","MYG1 exonuclease ","protein_coding",2,0,0.000123747061007301,2.61074961669247e-09,"tomato","subnet",192,0.326,0.786171428571429,0.786171428571429
"449","MYH1","ENSG00000109061","myosin heavy chain 1 ","protein_coding",4,0,0.000115593572997341,1.08209081424999e-12,"tomato","subnet",1298,0.958,0.301471428571429,0.958
