"gene","avg_rank","rank_variance"
"PALM3",3041.41058941059,2092220.7877226
"EPS8",3041.68664668665,3608005.20990491
"GDE1",3041.68931068931,2112302.52002894
"GSTM5",3042.22311022311,323566.60976554
"CXCL13",3042.37296037296,651227.569714984
"TYRO3",3042.79353979354,4186651.52098423
"PIGN",3046.79886779887,2436516.59577487
"LARP6",3047.20679320679,1984047.5098539
"MTARC1",3048.18248418248,3957201.36242461
"PACC1",3048.28238428238,3005482.23069225
"HOXC5",3048.44688644689,859534.118680343
"DNAI1",3050.72993672994,505908.564283374
"PLAAT4",3052.42191142191,315954.404543047
"DDI2",3052.57509157509,215961.577553914
"BCL6",3052.59040959041,2068005.35516449
"EBF3",3052.7022977023,385066.066573666
"SGO1",3054.55111555112,864271.132879335
"IGF2BP2",3058.26806526807,2609028.30020235
"IL23A",3058.89743589744,330254.639044056
"METTL13",3059.56177156177,2659830.53540685
"KCNT1",3059.62470862471,1745433.42972905
"CD69",3059.70496170496,779353.868286499
"GCG",3060.02797202797,1575477.98456041
"OBI1",3060.71794871795,342186.751533166
"GPC3",3060.98601398601,1556060.03578034
"HNF1B",3061.01798201798,135890.330789131
"NEK2",3061.78521478521,2147339.54379198
"CCDC141",3063.68598068598,2418689.58257155
"CP",3063.88311688312,425272.052622927
"EPHA4",3064.50549450549,2034490.43592916
"IGFBP2",3065.21478521479,2494567.93819572
"GCHFR",3065.42490842491,3211923.51959255
"GOLPH3L",3065.57708957709,2488048.75979472
"PLAU",3066.98101898102,2885625.65287078
"TNR",3067.45154845155,327821.77871429
"LILRA4",3068.29836829837,163826.220740175
"SHMT1",3069.17782217782,916776.278828433
"ALAS2",3069.47685647686,1013444.99704914
"DPY30",3069.67132867133,3647423.18407775
"PLAAT3",3071.12187812188,409595.931842974
"SLC44A1",3071.56243756244,4939700.72053396
"SIRPA",3072.69796869797,665615.472704067
"FGFR2",3073.18981018981,3975454.760096
"MAGEF1",3074.93606393606,1963667.85267298
"VAMP8",3075.23543123543,6334093.6377582
"RILP",3075.96436896437,2137707.06501915
"LSM4",3075.97036297036,2330241.27327192
"DSG4",3076.05294705295,2813122.82497715
"GPD1",3077.31934731935,248675.479262465
"STAT3",3078.5621045621,1436540.75388658
"ZSWIM4",3078.99866799867,349414.591603821
"PNPT1",3079.14785214785,737620.13402853
"ALDH1A1",3079.15584415584,859160.633932357
"FLRT2",3079.58408258408,57219.9598664715
"ADGRF5",3081.40659340659,3578754.29132227
"HM13",3081.57542457542,1897446.35498545
"ELP2",3081.87778887779,655507.255212698
"IFI27",3084.28038628039,2948788.65753323
"GFER",3084.39427239427,247124.502725345
"GPRASP2",3084.56876456876,242320.557811498
"RNF2",3084.663003663,2795716.82843428
"TUBA3E",3085.36363636364,433073.384713222
"BPIFA1",3086.70596070596,392593.590727283
"HCAR2",3087.40026640027,1777402.45865416
"ZNF296",3088.53013653014,3841457.85210614
"HSPB7",3091.17682317682,2104003.17691769
"IRS2",3091.54378954379,3963783.07494726
"CABLES2",3092.26706626707,128136.019924335
"SNAI1",3093.61971361971,3232241.83068386
"LENG8",3094.35631035631,169403.609842744
"PRPF40B",3095.67399267399,540678.516268763
"ZEB2",3096.49916749917,321773.407977321
"PROM1",3096.55777555778,230312.236750813
"JAG1",3096.82750582751,717577.981561632
"TP53RK",3097.26773226773,2938945.74774925
"DTYMK",3097.83616383616,1677386.29426802
"GALNT5",3098.45154845155,2430412.20909404
"IFNG",3098.68731268731,174356.805924921
"MAP3K8",3099.52214452214,3295696.7485934
"NANOG",3099.59607059607,981633.234854641
"SGK2",3099.88611388611,342457.912408711
"XK",3099.9333999334,1595414.83633577
"DISP2",3100.1302031302,3263020.65625935
"ESRP1",3100.37162837163,3427431.48609685
"MTMR10",3101.03063603064,3249701.86781528
"H1-2",3101.39793539794,1264153.21168128
"MMP16",3101.58341658342,226969.326400448
"CASTOR1",3102.37662337662,324548.897747822
"WTIP",3102.44488844489,603524.837984356
"MDC1",3102.69164169164,6723828.60308468
"GJC2",3103.05594405594,1150342.39593651
"RASA3",3103.37562437562,3619296.91615447
"PADI2",3103.88611388611,1994425.75318153
"TMC5",3104.18048618049,2015740.61831329
"FAM3B",3104.82350982351,133320.397221921
"CEP15",3108.66133866134,2276099.99553012
"SCARF1",3109.48584748585,3437020.71357379
"ENO1",3111.07559107559,1156696.99061986
"GPRC5C",3111.85148185148,3432922.13116619
"CPB2",3113.14019314019,184278.487667784
"SERPINE2",3113.36496836497,1870941.89473507
"GTF3C4",3113.89044289044,371917.013642808
"CTSG",3114.15784215784,1432967.20625677
"CCDC87",3114.333999334,1753959.15323074
"SOX17",3114.67365967366,921466.96874966
"FBXO28",3114.69397269397,1504638.66481043
"PTGDR2",3114.80053280053,3052263.19237813
"SEC16B",3114.86147186147,3231727.0321027
"CDK5R1",3115.20879120879,705228.059989311
"INCENP",3115.8315018315,118715.656475658
"CCL5",3115.93106893107,233375.789717278
"TMEM184A",3116.04095904096,2939296.20984745
"CYYR1",3116.37828837829,219938.944125384
"ERVW-1",3116.72494172494,1894261.75509722
"VIT",3117.02830502831,406454.994868112
"MSH5",3117.23976023976,2228167.33090361
"ATG3",3117.3692973693,223945.956512064
"PPP1R42",3117.55278055278,1731307.29060103
"TAGLN",3119.33233433233,5174765.92149578
"SLC11A1",3119.52614052614,2221832.02488273
"SGPL1",3120.00765900766,1855236.53525111
"CAMK1",3120.28804528805,1301650.43965384
"C17orf58",3120.49217449217,2709127.44722388
"SCAND3",3120.58707958708,469650.664882974
"TSPAN7",3121.52713952714,2304453.78365694
"NIPSNAP1",3122.04928404928,195466.087510313
"ITCH",3122.81018981019,338033.012594334
"HLX",3123.70929070929,2355090.03904423
"KLHDC1",3124.48917748918,2690034.96349043
"ACSL4",3125.14585414585,236841.264528942
"CALCR",3125.97202797203,3597961.7593772
"RAD51C",3126.18781218781,2230357.88876547
"FOXF1",3126.28538128538,58159.2000094065
"ABHD2",3128.61605061605,1272230.94214069
"ROBO3",3128.71961371961,168425.621557212
"CYGB",3129.16683316683,2171180.27562178
"APOBEC2",3129.76856476856,2057094.95807879
"CFH",3130.10422910423,476371.890198631
"CEP85",3131.35298035298,1130124.87269848
"SEPTIN4",3132.68598068598,487547.532604859
"CNRIP1",3132.70596070596,244378.22230623
"IL15RA",3134.35331335331,1461749.99338259
"TARS1",3135.05061605062,1592582.64900278
"LIME1",3136.07825507826,2449741.64710528
"KALRN",3136.24675324675,1710020.95341634
"ZFP36L2",3139.06093906094,3383897.24312064
"ZAN",3139.21378621379,2003372.69112234
"SHC3",3139.31102231102,1506471.63674389
"TLR9",3139.65601065601,396004.816008997
"BOK",3140.75690975691,86484.4192352174
"HSF1",3141.13453213453,682862.109809799
"CHRNB2",3143.31934731935,1069257.21343968
"PELI1",3144.12820512821,143193.307009003
"LCN15",3144.93706293706,1358576.69323947
"TMEM123",3145.12254412254,1582567.35606388
"CFAP184",3146.43822843823,1777332.72594649
"NOD2",3146.78221778222,210874.520842915
"SEMA3A",3147.04362304362,2900502.69263337
"SPAG1",3147.23576423576,3374034.0063554
"ELMOD2",3147.36197136197,2479792.35694108
"FSD2",3148.12387612388,203424.163197229
"ECM1",3148.28205128205,183210.588308649
"BOP1",3148.72327672328,576636.7038784
"ZBTB9",3149.51282051282,2522923.57836656
"GMDS",3149.6336996337,2856502.66657881
"LSM5",3150.17582417582,277270.502719799
"SPATA25",3150.37329337329,2990571.00017926
"RAB6A",3151.1665001665,710198.016239146
"CAPRIN2",3151.52447552448,1434841.90904432
"NEURL2",3152.20779220779,295046.870199088
"FGR",3153.27239427239,3397927.26355146
"DHX15",3153.45288045288,553106.207888935
"ANGPTL4",3154.39427239427,161704.642632074
"GAB3",3154.91175491175,2494040.99387577
"UGDH",3156.43623043623,3110879.20804068
"RIPK3",3156.86513486513,1574471.88686863
"KCTD12",3157.15651015651,2780027.61573625
"ARHGEF4",3157.80719280719,1103150.54742326
"CHP1",3160.44022644023,1177126.98668243
"TMEM165",3160.95970695971,284548.028689055
"EPO",3161.47552447552,2894046.09225551
"BANP",3162.44921744922,1761765.84910249
"FADS3",3164.40925740926,2551456.69354518
"ACTN3",3164.90542790543,2687973.05234561
"SUCO",3165.26373626374,3203594.70457058
"VSTM2A",3165.49783549784,2378753.20211057
"NOTCH2NLA",3165.86546786547,1994262.07250134
"PAX6",3166.02963702964,379190.225970121
"DOK7",3168.32767232767,2676757.28100281
"OR51E2",3169.92873792874,930263.717771458
"IDH2",3171.54878454878,2026679.85596371
"NTRK3",3172.40759240759,2841349.44340669
"GRN",3173.78321678322,3076353.25179018
"SSTR3",3174.15684315684,781620.358803089
"ZNF264",3175.51681651682,330744.091905652
"ERGIC1",3175.7688977689,3316155.79800635
"H4C11",3177.05461205461,2598054.52666343
"HSD17B10",3177.14785214785,328641.105380961
"HMG20B",3178.17116217116,845098.786150115
"H4C12",3178.18115218115,2598502.25897842
"H4C4",3179.21578421578,2598508.06468082
"H4C8",3180.01365301365,2593921.2593072
"H4C5",3180.26073926074,2598720.55790845
"HASPIN",3180.2664002664,1545881.73180539
"FLI1",3180.57142857143,912217.308936899
"PPP6C",3180.78754578755,282268.41987149
"SYT5",3181.03796203796,3295227.73473429
"ZNF626",3181.41525141525,3740095.50405779
"SMTN",3181.46353646354,4744112.03089848
"TK1",3181.65367965368,175232.237783757
"INSC",3182.36363636364,2753490.2774514
"DCAF13",3182.4338994339,3659725.61346737
"RHBDL2",3182.83483183483,2503870.39576169
"USP9X",3182.98201798202,1436233.32479313
"SIX4",3183.27172827173,133094.450456273
"HLA-E",3185.4681984682,3727562.83667986
"MUC7",3185.59174159174,522437.991164288
"COLQ",3185.59240759241,1535840.0263514
"SMS",3185.60206460206,191378.336931112
"CLN5",3187.02963702964,2402745.71431123
"JAZF1",3187.39027639028,245357.558493028
"GARRE1",3189.30136530137,398556.742259961
"EARS2",3189.94005994006,2282369.58268181
"AQP8",3190.05627705628,497557.278977074
"LEP",3190.22977022977,670191.261645084
"XPO1",3192.72227772228,670849.87954018
"TIFA",3193.28604728605,3057010.91182058
"EIF1AD",3195.44155844156,3437115.49916506
"TAP2",3198.24608724609,235049.232891914
"NUDT1",3198.41491841492,1879954.39873806
"TICAM2",3198.67765567766,60667.8933946356
"S100A9",3198.98135198135,3009687.48466213
"CSNK2A2",3199.25041625042,3527929.17111492
"CBLIF",3199.80086580087,150272.936348351
"PNPLA6",3201.40725940726,1400615.00896794
"PAN2",3201.7335997336,264449.758454293
"SERPING1",3202.50882450882,379174.663729564
"PGLYRP1",3206.58841158841,145682.362850341
"FBP1",3207.28771228771,200260.017127443
"OVOL2",3207.82251082251,1816202.74030589
"GSPT1",3208.19080919081,2415761.44159438
"VEGFB",3208.85714285714,2733995.0818502
"U2AF1L4",3208.98834498835,1160717.73170955
"CUTC",3209.18081918082,1725194.94763997
"UBE2Z",3209.50749250749,3542514.63310507
"CELSR2",3210.21145521146,1916721.52189405
"SLC2A4",3211.15784215784,2933159.00372512
"KRT222",3214.48984348984,1747356.82759501
"OXTR",3214.51714951715,578146.551587875
"GATAD2A",3214.62071262071,1402961.67521375
"DCP2",3216.53346653347,93612.3668842816
"STK32A",3217.9314019314,1793328.7574513
"DPT",3218.58941058941,1121217.7757306
"ZNF165",3218.62637362637,1647567.92231553
"ZNF587",3219.44988344988,117342.014392891
"BTNL9",3219.46386946387,300209.132188487
"NEBL",3219.63403263403,186719.046902686
"PIGL",3220.16816516817,2540358.16658114
"ADAMTS1",3220.90742590743,2288254.08336589
"ICOS",3221.35364635365,3799228.1233936
"GATAD2B",3221.6346986347,701018.467776283
"KCTD5",3222.99766899767,5692560.21884866
"U2AF1",3223.23043623044,1779470.44055234
"PLS1",3223.42957042957,1325503.37503469
"CKMT1A",3223.61405261405,1325051.90196102
"BRDT",3223.68398268398,2317216.45872737
"OSR1",3223.87512487513,1496294.41378142
"DLK1",3224.13986013986,2053166.3821648
"GALT",3224.18881118881,376992.335091291
"RHOH",3224.52747252747,2970587.28663675
"LYPD6",3226.00699300699,1559454.6631756
"CYB5R3",3226.18081918082,3466606.74044476
"COBL",3226.84049284049,185663.436574307
"MFAP5",3227.02397602398,1644579.27324241
"IKBKE",3227.51548451548,198574.403074607
"ACADS",3227.6043956044,3191755.05597001
"EPHA8",3228.36130536131,3477642.15022774
"PRKCI",3230.62637362637,271729.184140976
"ANG",3232.51814851815,169928.722105565
"SYT3",3233.92673992674,2293333.42367848
"C1orf50",3235.02297702298,2270163.95716675
"MTCL2",3235.51048951049,1196148.18534963
"ADRB1",3236.004995005,158500.088915748
"ACVRL1",3236.05094905095,406385.851167487
"GRM8",3237.56476856477,2225120.74622002
"PEX19",3238.64235764236,232152.891369789
"TMEM37",3239.25008325008,2433782.14030229
"KCTD21",3239.9676989677,240967.967310726
"MLC1",3241.42923742924,2768050.15047067
"IL1B",3241.65301365301,2995440.21133918
"PDXDC1",3241.90276390276,1829844.78801035
"TRPM2",3242.21744921745,421564.656564178
"GPR21",3242.23876123876,1474708.7334471
"ITPKC",3242.58807858808,1667885.43552739
"COX7A1",3242.80086580087,465401.110898651
"DLL4",3243.55344655345,1154259.11198262
"RAMP1",3243.60472860473,2801971.88334872
"KIAA0408",3244.98201798202,74586.424726506
"H4C16",3246.06127206127,2882465.64980877
"DTL",3249.08325008325,3588729.75789057
"INTS13",3249.11455211455,460236.73504133
"GRPR",3250.06893106893,1888104.22675925
"BCL2L14",3250.46153846154,2454495.93414647
"GTF3C1",3250.84315684316,1159676.9330869
"SPAG8",3250.93373293373,2752977.98794565
"THOC2",3251.19147519148,996905.793771407
"GLYAT",3251.54445554446,1742409.4486393
"MTHFS",3251.58641358641,2333758.88152088
"OVCH1",3251.81418581419,1590893.13668077
"CCDC85A",3253.61838161838,1216496.59449212
"KLF8",3254.13952713953,194634.000179257
"NKG7",3254.66433566434,198525.923267938
"MSI1",3255.82384282384,2478176.37568716
"ZSCAN1",3256.26007326007,1729252.47364516
"WWOX",3256.50749250749,1564695.8856034
"MEOX1",3257.12221112221,628677.231894909
"MED12L",3257.93806193806,310274.823610766
"CCL21",3258.98434898435,4350325.43180027
"ETV3",3259.59906759907,3004311.74326362
"RALGPS2",3260.31701631702,3486609.19860109
"IPO4",3261.10422910423,1508275.95082488
"ERP29",3261.22177822178,805141.860191774
"GABARAPL2",3262.12221112221,2271132.61164175
"TREX1",3263.65567765568,863383.872741738
"HSPB8",3264.21245421245,1876198.95951173
"MYBL1",3265.02164502164,109076.097132936
"PTH1R",3265.41958041958,201240.709303355
"NECTIN2",3265.90909090909,3332459.70758888
"CELF4",3266.04295704296,1821421.83126534
"AMH",3268.88578088578,2437024.70813552
"CYP4X1",3268.95870795871,1424023.23813451
"ARPC1B",3269.66733266733,1687791.78769665
"SPSB3",3269.71561771562,857658.166934553
"MCMDC2",3270.1332001332,177616.793710842
"TMEM92",3270.4319014319,1633427.6651645
"PLPP2",3270.6287046287,1377442.47801654
"BRPF3",3271.2624042624,4325782.69661074
"MCEMP1",3272.73826173826,1501804.59769278
"TMEM64",3272.76523476523,1867330.0031614
"MEAF6",3273.16283716284,2397167.18633332
"RASGRP4",3273.57309357309,297056.25073483
"GOT2",3273.63303363303,1136134.69740275
"SORBS3",3273.97735597736,4661248.94019327
"SCCPDH",3274.11921411921,218559.003771268
"TENM1",3274.89144189144,3180686.01885745
"CLIP4",3275.12953712954,312184.042841458
"POU3F2",3275.51714951715,1731659.30841666
"CENPW",3275.7639027639,1173011.19973586
"TMEM33",3276.59673659674,342396.360642245
"MCMBP",3276.90276390276,311156.293007015
"CNTN4",3277.12187812188,150642.902529183
"TMEM220",3280.55677655678,1939493.32480666
"CXXC5",3280.78554778555,222179.93867181
"TNPO1",3281.65101565102,395111.820207995
"IQCG",3282.08458208458,217494.085448418
"ZNF266",3283.13952713953,1893026.96353702
"HNF4G",3283.23576423576,2685292.83047266
"CD163",3284.1028971029,959490.520721118
"SCRN2",3284.22311022311,193574.303303181
"MYL3",3284.28504828505,1531021.83344393
"PSPH",3284.70096570097,1803432.21301372
"H2AC20",3285.27905427905,3643262.73289557
"BTLA",3285.71661671662,340499.319733786
"CTBS",3287.24908424908,106103.656790467
"PTBP3",3289.06193806194,149087.920213031
"HAVCR2",3290.02097902098,288491.326341879
"NEK6",3290.41858141858,461213.974964409
"ZNF396",3290.79553779554,219067.364577017
"STAT6",3291.55011655012,146942.534712678
"ENG",3291.55577755578,2632761.50679789
"NUDT15",3291.85347985348,272264.668065002
"LRFN1",3292.65168165168,2686226.8426579
"SLC25A18",3292.81551781552,1826279.23644133
"PFKFB4",3293.84215784216,3272236.84982772
"ADH6",3294.02464202464,167695.135968185
"XRCC6",3294.77855477855,1002023.40697499
"RSRP1",3298.39127539128,298539.667971824
"CD79A",3298.58674658675,1747736.94941789
"ETS2",3302.35730935731,215311.63544539
"PPP1R12C",3302.78521478521,943249.237995848
"AKT3",3303.52281052281,5145254.80519236
"TMEM106C",3305.73526473526,1288196.95487524
"RIC1",3307.21478521479,1666694.23399851
"DNAAF3",3308.7286047286,1588697.41965785
"GAS6",3308.82683982684,3225681.25581503
"C2CD4A",3309.22077922078,1511337.56516435
"CIB1",3309.52514152514,148849.065573556
"RPP21",3309.5621045621,91936.2189098931
"RIC3",3310.6043956044,3055839.44504396
"WASHC1",3310.81551781552,2472234.00992567
"HSH2D",3311.36663336663,193050.710638462
"SLC39A8",3311.9686979687,2856565.48935963
"RGS6",3313.01698301698,664938.528359049
"HCRTR1",3313.53213453213,2456795.74272119
"SAP25",3314.33899433899,2260732.75113383
"CLPB",3314.3966033966,227980.491220971
"CHKB",3314.48751248751,1908136.45712249
"FRA10AC1",3314.49816849817,361693.289387051
"SENP8",3314.95238095238,166309.71958377
"SLC27A4",3315.004995005,3349596.40737011
"BBS5",3315.81285381285,88349.0036055439
"RTN4IP1",3316.94971694972,2305185.20499909
"CCR1",3317.08424908425,103317.109155557
"MYSM1",3317.50083250083,4029140.29805061
"ARHGDIG",3318.85747585748,609175.707195092
"UQCRHL",3318.89943389943,1202901.95590574
"MACROH2A2",3320.73126873127,2293090.2871865
"MSX2",3321.41258741259,1891422.9859441
"DHRS3",3321.99167499168,2357960.0835416
"RASGRP1",3322.23376623377,172251.814755531
"ATP6V0E2",3323.15184815185,623649.731098349
"FHIP1A",3323.64602064602,184313.3753231
"LRCH1",3325.71328671329,2631229.95274479
"ZNF300",3328.02630702631,3923735.26546361
"SHMT2",3329.47718947719,3331913.56868337
"APEH",3329.51282051282,167734.764908864
"LIPF",3330.21212121212,523243.066581875
"HABP4",3331.07425907426,165681.539786884
"OTULINL",3331.89177489177,2384192.35237403
"ARL6IP1",3332.14319014319,3937936.04677823
"SRSF11",3332.16083916084,4666865.00177038
"GNAT2",3332.87912087912,228265.927755123
"LURAP1",3333.35264735265,2209595.06114139
"NPTXR",3333.54179154179,1650910.00316628
"ETV7",3334.22610722611,1813571.32027755
"IGF2",3334.24042624043,2154773.95949775
"SLC25A21",3334.72194472194,1512904.7271232
"MAGT1",3335.75724275724,4039625.27049633
"PUS7L",3336.51648351648,2214269.44301601
"COL10A1",3337.46053946054,6038199.16658026
"ZNF253",3337.81718281718,3938228.59048413
"MRE11",3338.1312021312,721338.894838894
"TSHZ2",3338.37262737263,2342405.75550632
"MACIR",3338.60739260739,367646.37245699
"UPP1",3338.67465867466,1589080.52003382
"KCNA1",3339.51615051615,2590940.11857652
"CEBPD",3341.26906426906,777524.038839464
"PMM1",3342.51948051948,493472.14377428
"PNPLA7",3342.52147852148,529647.795924262
"CNNM4",3342.61238761239,3170652.94364396
"UNC45B",3342.667998668,3135494.50632734
"RRM1",3344.50416250416,111059.961591595
"EAF1",3345.74592074592,202029.262204373
"DYNC1I1",3345.82151182151,655818.941482457
"SLC6A15",3345.88111888112,1413187.24935358
"ACAD11",3346.35664335664,1699318.6938824
"FCMR",3347.19813519814,1579575.4647267
"ADD3",3347.3986013986,1883816.78743309
"EPOR",3347.42357642358,1772089.84184237
"KIAA1958",3348.0293040293,2053707.66136617
"KCTD13",3348.37096237096,824026.220768794
"KIRREL2",3349.03463203463,1054775.62704806
"INSM1",3349.39127539128,1011048.98842486
"THSD1",3349.98101898102,1153018.03594873
"LGI3",3349.99300699301,1326822.11220958
"GFPT2",3350.72793872794,1957848.20144102
"GTF2IRD2B",3350.73859473859,1924217.97128477
"HPCA",3350.80819180819,1945456.6920448
"FBXO16",3351.22177822178,81187.8841757842
"GUSB",3351.25008325008,358048.635971845
"ZGPAT",3351.55411255411,2263144.1365612
"ALG3",3351.67299367299,142986.566582207
"ENPP3",3352.69430569431,112704.548092148
"CBX1",3353.43856143856,5145474.08441525
"LILRB2",3353.6297036297,3363442.89015005
"TESPA1",3353.87512487513,230315.229237784
"TRAPPC4",3353.89743589744,724389.131382497
"IL11RA",3354.37096237096,219699.274066595
"RACK1",3354.98734598735,2279604.84594242
"CD274",3355.02031302031,1647305.33103295
"SPRY1",3355.55444555445,3261906.00328053
"DDX3Y",3355.98301698302,165697.28785272
"MLKL",3357.01232101232,1221754.41990144
"KIF5A",3357.9373959374,135939.079357241
"ANAPC10",3358.06060606061,1396241.94769144
"SLC13A4",3358.16150516151,2028685.3646469
"TIFAB",3358.17515817516,1843940.34772378
"GRP",3359.6356976357,761798.588092343
"MBTPS1",3360.24408924409,292864.435070814
"KCNC1",3361.14019314019,140069.644896298
"BCHE",3362.30569430569,412101.291596478
"ARPC1A",3362.37928737929,770645.264154455
"CNOT6",3363.37595737596,907303.669068662
"ARID5A",3363.67132867133,153487.294670686
"SEPTIN7",3365.43623043623,381821.1227642
"UBE2T",3366.42024642025,339879.85597902
"BCAS1",3367.1322011322,890916.030818171
"S100B",3368.15318015318,3071738.81796707
"PNLIPRP1",3368.19813519814,644868.490709379
"CHST5",3369.89044289044,2574633.14555487
"SAMD1",3371.39393939394,105117.917045202
"PPP4R3A",3372.03929403929,1364595.59805573
"C20orf203",3374.18348318348,1650041.1791808
"ATF1",3376.49716949717,240754.776391053
"SFN",3377.42757242757,4588583.30146469
"UBASH3A",3377.96336996337,127161.813447933
"EFEMP1",3379.18181818182,3225009.29404639
"GMPS",3382.51515151515,111748.956049502
"C15orf48",3382.5357975358,3101283.65186601
"ZP2",3382.60939060939,797753.231450761
"ILDR1",3383.62137862138,2648138.05946286
"ATP6V1B1",3384.59806859807,100190.292427981
"EGLN3",3385.18015318015,381459.605442082
"BICDL1",3386.42490842491,273086.062563907
"CKMT1B",3386.49816849817,1783802.07419718
"CCDC47",3387.32867132867,1864232.68374464
"STK26",3387.68331668332,2935547.31306934
"FPR3",3388.15118215118,1760279.94182655
"OR7C1",3389.28105228105,700028.158824742
"RSPH1",3389.54145854146,484675.076478485
"ACTR1B",3391.04995004995,1187272.07944953
"RBMS3",3392.65034965035,1273941.92367326
"LZTS2",3392.91341991342,2235760.71202171
"SRPRB",3393.18514818515,1932141.4027507
"PRIMA1",3393.29070929071,1423588.16362784
"S100A14",3394.08991008991,789011.087849526
"CST4",3396.12087912088,1450699.5453434
"SERPINB3",3398.7668997669,1360518.89834438
"DHX30",3399.4652014652,780899.179584795
"CAPG",3399.65534465534,1751027.06405121
"SNX15",3399.67299367299,138135.384037237
"TNFAIP6",3400.77389277389,4079678.17237615
"CRACR2A",3402.8628038628,1926138.84526156
"GEN1",3403.38061938062,2291958.95068356
"CHKA",3403.74425574426,246900.947231316
"TLL2",3403.95304695305,1593261.55508981
"RAB15",3404.14252414252,2608328.14423706
"PAPLN",3404.18381618382,1414484.89491455
"MCTS2",3404.92907092907,1536034.09723255
"RPS6KA2",3405.86247086247,654740.711592427
"RBPJ",3407.8295038295,1779763.80836308
"MAP3K9",3407.98268398268,154069.915089796
"CLGN",3408.46553446553,2392044.71525077
"TNK2",3408.4985014985,929499.569201618
"PFN4",3408.52847152847,4685923.95147091
"ATP7B",3408.70163170163,1394751.02153964
"EIF2S3",3409.26473526474,1006878.11476864
"TPD52",3409.34698634699,4420130.97882752
"CKAP2L",3411.64235764236,1292464.41502069
"UNC13A",3412.19613719614,447035.977173615
"GBE1",3414.47985347985,2082702.86793176
"ZNF124",3414.52847152847,4032216.37985199
"RELN",3417.01531801532,1922558.05239686
"EXOC6",3418.05427905428,3259091.62030397
"AMMECR1",3418.97835497836,1334081.29633347
"RIMS1",3419.4662004662,2100367.56139885
"PELI2",3420.71295371295,984525.709049334
"SDC1",3420.99966699967,3938583.31145892
"WNT7B",3421.12021312021,1257964.06449136
"KYAT1",3421.57609057609,164944.908515424
"DSC3",3421.59673659674,116249.597151239
"DERA",3422.42124542125,1097334.30317273
"NFAM1",3423.37329337329,1243973.96620191
"PLD2",3424.00965700966,1000240.5025716
"EFNA4",3425.15817515818,1445320.73479907
"DHPS",3426.32234432234,179425.95002355
"CDK20",3427.01698301698,189658.756873373
"RPS10",3428.97269397269,1551346.9805999
"ABLIM1",3429.60406260406,140225.808204676
"DRC1",3429.71395271395,1004068.54806309
"USH1G",3430.4338994339,1696434.25570588
"EAF2",3431.84182484182,324533.558916322
"LINGO1",3432.12021312021,732739.042506017
"B3GAT2",3432.63536463536,1336829.49424526
"FAM209A",3432.90176490177,1604221.0066691
"KBTBD8",3433.1988011988,1391307.19264347
"IRF4",3434.39227439227,2837007.53361118
"MSANTD7",3434.86913086913,1270860.85994951
"PODXL2",3434.93939393939,264328.533301032
"FBXO45",3435.90276390276,3617299.11645805
"ZNF695",3436.22211122211,161243.439990611
"DCAF8",3437.1018981019,5539665.49127887
"EFCAB13",3437.99567099567,1180617.51064081
"HINT2",3438.09557109557,1832303.80332148
"MDK",3438.59473859474,993593.950631869
"KLF1",3439.23076923077,134534.348793112
"SEC62",3439.33832833833,1750272.38183158
"SLX4IP",3439.35031635032,692080.896558028
"CCDC196",3440.03496503496,1356692.38018943
"USP53",3440.35464535465,2041499.57338531
"SCAND1",3442.51448551449,727873.543677508
"CKAP5",3443.50116550117,1976707.21144101
"PDE7B",3446.2370962371,1062870.11165472
"RGS3",3446.95737595738,1678733.74501803
"CDH7",3447.87046287046,513585.443907414
"SPINT1",3447.97236097236,1667676.07085475
"CSPG5",3448.56476856477,180007.838158732
"IQCJ-SCHIP1",3450.56443556444,1817184.98543695
"TIAL1",3451.01698301698,741577.114634865
"GPSM2",3451.89177489177,3218554.21046863
"GRIN3B",3453.57875457875,2259095.75287293
"NPPC",3453.61571761572,243656.379926092
"IFT43",3454.20845820846,531807.047136963
"HLA-DQA2",3456.59573759574,2082413.54937556
"HOXA7",3457.26573426573,1656796.51896871
"DEUP1",3457.60672660673,1651062.29998139
"SERPINA12",3457.76123876124,1259404.50493278
"GPR37",3457.78887778888,2385646.67160177
"ITIH2",3462.56576756577,3479946.0219057
"ADAMTS18",3464.77289377289,1780079.46539425
"TTC38",3464.85980685981,1936528.6095865
"FBXO31",3465.52514152514,2441401.80974411
"COMP",3465.98934398934,1465569.3783008
"ABAT",3466.04895104895,2703441.17914863
"GZMA",3466.10722610723,375637.915880478
"GGT6",3466.68065268065,420081.537890047
"CORO6",3467.30602730603,1732245.04788838
"KLK14",3467.54045954046,157181.356373806
"CHIT1",3467.5994005994,112530.834469994
"NECTIN3",3468.11122211122,85042.3040812175
"GM2A",3468.9030969031,1664448.18347808
"KIF4A",3468.98601398601,2139976.03511412
"CACNA2D2",3469.53746253746,1249974.43388923
"ATP6V1G1",3470.0656010656,673971.878106792
"WDFY2",3470.08924408924,424915.239867616
"FDX1",3471.10822510823,1332856.49827676
"TMBIM6",3471.36297036297,1123219.15468431
"NDUFA7",3473.28005328005,2288584.53746675
"NDUFS6",3473.55577755578,481900.005132332
"NSUN3",3473.94638694639,1494861.36787751
"CISD2",3473.99933399933,707673.153230736
"SCN4B",3476.97835497836,1777915.04716625
"PI3",3477.22144522145,222886.662138217
