"","external_gene_name","ensembl_gene_id","description","gene_biotype","degree","betweenness","closeness","eigen_centrality","cluster","source","counts","druggability","CP_score","highest_score"
"1658","ITGB4","ENSG00000132470","integrin subunit beta 4 ","protein_coding",32,3781.7567321112,9.61168781237985e-05,0.0487053639943639,"white","STRING",3371,0.505,0.234314285714286,0.505
"1659","ITGB5","ENSG00000082781","integrin subunit beta 5 ","protein_coding",49,10020.7354099241,9.77230528681716e-05,0.0564487136359785,"white","STRING",1722,0.19,0.682842857142857,0.682842857142857
"1660","ITGB6","ENSG00000115221","integrin subunit beta 6 ","protein_coding",28,1562.96948163718,9.51565324959559e-05,0.045450136273094,"white","STRING",1263,0.481,0.637257142857143,0.637257142857143
"1661","ITGB8","ENSG00000105855","integrin subunit beta 8 ","protein_coding",25,1145.59891709776,9.36241924913398e-05,0.0356059593630747,"white","STRING",1249,0.896,0.633654545454545,0.896
"1662","ITIH1","ENSG00000055957","inter-alpha-trypsin inhibitor heavy chain 1 ","protein_coding",3,0,7.04920344001128e-05,0.000423652605082511,"white","STRING",520,0.511,0.835790476190476,0.835790476190476
"1663","ITIH2","ENSG00000151655","inter-alpha-trypsin inhibitor heavy chain 2 ","protein_coding",8,1343.36542013109,8.25491167244511e-05,0.0094564111455543,"tomato","subnet",579,0.566,0.13977619047619,0.566
"1664","ITIH3","ENSG00000162267","inter-alpha-trypsin inhibitor heavy chain 3 ","protein_coding",6,383.476862372972,7.81311039924994e-05,0.00202762236114772,"tomato","subnet",625,0.519,0.6867,0.6867
"1665","ITIH4","ENSG00000055955","inter-alpha-trypsin inhibitor heavy chain 4 ","protein_coding",42,41091.2925999469,9.40291490362012e-05,0.0221997074112958,"tomato","subnet",16832,0.771,0.197741666666667,0.771
"1666","ITLN1","ENSG00000179914","intelectin 1 ","protein_coding",3,287.774086608,7.05915572497529e-05,0.000399803051362692,"white","STRING",2013,0.099,0.892742857142857,0.892742857142857
"1667","ITLN2","ENSG00000158764","intelectin 2 ","protein_coding",2,0,6.5837118967674e-05,0.000175726325265292,"white","STRING",485,0.215,0.631157142857143,0.631157142857143
"1668","ITPA","ENSG00000125877","inosine triphosphatase ","protein_coding",2,0,5.96267366287043e-05,3.0255640713335e-05,"white","STRING",2040,0.421,0.635878571428571,0.635878571428571
"1669","ITPK1","ENSG00000100605","inositol-tetrakisphosphate 1-kinase ","protein_coding",3,476.593514639288,7.92141951837769e-05,0.00331365977623869,"white","STRING",355,0.921,0.663119047619048,0.921
"1670","ITPR1","ENSG00000150995","inositol 1,4,5-trisphosphate receptor type 1 ","protein_coding",32,6731.08842273517,9.94233446013124e-05,0.0514932429038688,"white","STRING",3202,0.992,0.906776190476191,0.992
"1671","ITPR3","ENSG00000096433","inositol 1,4,5-trisphosphate receptor type 3 ","protein_coding",33,7098.50708203424,9.92555831265509e-05,0.052045978599127,"white","STRING",5748,0.98,0.18562380952381,0.98
"1672","JAG1","ENSG00000101384","jagged canonical Notch ligand 1 ","protein_coding",20,2361.44353126649,9.27643784786642e-05,0.0710084257532981,"white","STRING",9350,0.746,0.310336363636364,0.746
"1673","JAG2","ENSG00000184916","jagged canonical Notch ligand 2 ","protein_coding",13,740.717178150708,9.24470740501063e-05,0.0720516789241011,"white","STRING",2652,0.47,0.419719047619048,0.47
"1674","JAK1","ENSG00000162434","Janus kinase 1 ","protein_coding",81,19452.9806480055,0.000100847115772489,0.12622370041193,"white","STRING",15919,0.981,0.934804761904762,0.981
"1675","JAK2","ENSG00000096968","Janus kinase 2 ","protein_coding",103,28701.3546718203,0.000104253544620517,0.182643837454419,"white","STRING",36274,0.884,0.245933333333333,0.884
"1676","JAK3","ENSG00000105639","Janus kinase 3 ","protein_coding",41,1466.66078564945,9.51927653498334e-05,0.0755218797194126,"white","STRING",9036,0.367,0.505738095238095,0.505738095238095
"1677","JARID2","ENSG00000008083","jumonji and AT-rich interaction domain containing 2 ","protein_coding",39,12194.4872946499,9.32661816825219e-05,0.170240634499305,"white","STRING",1444,0.938,0.379690476190476,0.938
"1678","JCHAIN","ENSG00000132465","joining chain of multimeric IgA and IgM ","protein_coding",15,32.8369979658732,8.08668930939673e-05,0.0096354508156267,"white","STRING",1531,0.298,0.787871428571429,0.787871428571429
"1679","JPT1","ENSG00000189159","Jupiter microtubule associated homolog 1 ","protein_coding",2,9.33667929646934,7.67813267813268e-05,0.00417744022047763,"tomato","subnet",694,0.144,0.39047619047619,0.39047619047619
"1680","JPT2","ENSG00000206053","Jupiter microtubule associated homolog 2 ","protein_coding",1,0,7.03680247695447e-05,0.000515676875584246,"tomato","subnet",132,0.224,0.735766666666667,0.735766666666667
"1681","JUN","ENSG00000177606","Jun proto-oncogene, AP-1 transcription factor subunit ","protein_coding",118,44328.8585967859,0.00011153245594468,0.393179988048864,"white","STRING",37278,0.813,0.902809523809524,0.902809523809524
"1682","KAT2A","ENSG00000108773","lysine acetyltransferase 2A ","protein_coding",65,4983.51579401794,9.8173964264677e-05,0.251819052559616,"white","STRING",3166,0.334,0.872004761904762,0.872004761904762
"1683","KAT2B","ENSG00000114166","lysine acetyltransferase 2B ","protein_coding",105,16018.5727262113,0.000103060908997217,0.338992012068735,"white","STRING",5957,0.763,0.943404761904762,0.943404761904762
"1684","KAT5","ENSG00000172977","lysine acetyltransferase 5 ","protein_coding",77,17154.0069948779,0.000103135313531353,0.295185859650467,"white","STRING",3714,0.821,0.677816666666667,0.821
"1685","KATNA1","ENSG00000186625","katanin catalytic subunit A1 ","protein_coding",5,617.847371929841,7.74113639882335e-05,0.00522632779419718,"white","STRING",190,0.571,0.857719047619048,0.857719047619048
"1686","KATNB1","ENSG00000140854","katanin regulatory subunit B1 ","protein_coding",2,0,6.74217907227616e-05,0.000364309909450842,"white","STRING",601,0.653,0.2084,0.653
"1687","KBTBD7","ENSG00000120696","kelch repeat and BTB domain containing 7 ","protein_coding",13,1306.74122385371,8.47242226552572e-05,0.0130794856534132,"white","STRING",129,0.555,0.831971428571429,0.831971428571429
"1688","KCNA1","ENSG00000111262","potassium voltage-gated channel subfamily A member 1 ","protein_coding",15,1478.29476889614,8.2767753683165e-05,0.00563708465557422,"white","STRING",2201,0.153,0.921680952380952,0.921680952380952
"1689","KCNA2","ENSG00000177301","potassium voltage-gated channel subfamily A member 2 ","protein_coding",19,2001.86905042774,8.40548037320333e-05,0.00788901534479644,"tomato","subnet",1854,0.414,0.900338095238095,0.900338095238095
"1690","KCNA3","ENSG00000177272","potassium voltage-gated channel subfamily A member 3 ","protein_coding",16,5637.2139722716,8.72371979412021e-05,0.00945988523463127,"tomato","subnet",1880,0.492,0.6332,0.6332
"1691","KCNA4","ENSG00000182255","potassium voltage-gated channel subfamily A member 4 ","protein_coding",18,2205.43808265768,8.28706389326262e-05,0.00715617871914719,"white","STRING",1092,0.992,0.612309523809524,0.992
"1692","KCNA5","ENSG00000130037","potassium voltage-gated channel subfamily A member 5 ","protein_coding",16,2347.53875543757,9.04895484571532e-05,0.019083891695771,"tomato","subnet",2150,0.783,0.242718181818182,0.783
"1693","KCNA6","ENSG00000151079","potassium voltage-gated channel subfamily A member 6 ","protein_coding",8,453.486390969238,7.55229967525111e-05,0.00339350578709614,"white","STRING",319,0.761,0.660804761904762,0.761
"1694","KCNAB1","ENSG00000169282","potassium voltage-gated channel subfamily A regulatory beta subunit 1 ","protein_coding",22,799.306350194181,7.54887899146977e-05,0.00225812249101255,"white","STRING",428,0.973,0.446966666666667,0.973
"1695","KCNAB2","ENSG00000069424","potassium voltage-gated channel subfamily A regulatory beta subunit 2 ","protein_coding",27,7278.70147272322,8.59180341953776e-05,0.0090044429151174,"white","STRING",420,0.934,0.286866666666667,0.934
"1696","KCNAB3","ENSG00000170049","potassium voltage-gated channel subfamily A regulatory beta subunit 3 ","protein_coding",22,799.306350194181,7.54887899146977e-05,0.00225812249101255,"white","STRING",143,0.996,0.48612380952381,0.996
"1697","KCNB1","ENSG00000158445","potassium voltage-gated channel subfamily B member 1 ","protein_coding",19,5764.13683680904,8.17594636579184e-05,0.00526282381467116,"tomato","subnet",1672,0.508,0.931995238095238,0.931995238095238
"1698","KCNB2","ENSG00000182674","potassium voltage-gated channel subfamily B member 2 ","protein_coding",10,399.66849682392,7.79241019247253e-05,0.00391476817568156,"tomato","subnet",341,0.74,0.918690476190476,0.918690476190476
"1699","KCNC1","ENSG00000129159","potassium voltage-gated channel subfamily C member 1 ","protein_coding",12,1119.74703314192,7.94344268806101e-05,0.00440336799113362,"tomato","subnet",1104,0.65,0.83364,0.83364
"1700","KCNC2","ENSG00000166006","potassium voltage-gated channel subfamily C member 2 ","protein_coding",5,37.7513541035064,7.41179958493922e-05,0.00310622458832226,"tomato","subnet",262,0.998,0.751180952380952,0.998
"1701","KCNC3","ENSG00000131398","potassium voltage-gated channel subfamily C member 3 ","protein_coding",5,37.7513541035064,7.41179958493922e-05,0.00310622458832226,"white","STRING",441,0.966,0.448971428571429,0.966
"1702","KCNC4","ENSG00000116396","potassium voltage-gated channel subfamily C member 4 ","protein_coding",7,293.785447664046,7.71843161469589e-05,0.00447530520180594,"tomato","subnet",391,0.98,0.259271428571429,0.98
"1703","KCND1","ENSG00000102057","potassium voltage-gated channel subfamily D member 1 ","protein_coding",11,389.64291951595,7.6681236101526e-05,0.00360625957967967,"white","STRING",205,0.959,0.345128571428571,0.959
"1704","KCND2","ENSG00000184408","potassium voltage-gated channel subfamily D member 2 ","protein_coding",16,3112.0461416196,8.46740050804403e-05,0.0071065878514917,"white","STRING",1235,0.953,0.690666666666667,0.953
"1705","KCND3","ENSG00000171385","potassium voltage-gated channel subfamily D member 3 ","protein_coding",16,5279.99423139237,8.84955752212389e-05,0.0116090512641342,"white","STRING",2011,0.956,0.36935,0.956
"1706","KCNE2","ENSG00000159197","potassium voltage-gated channel subfamily E regulatory subunit 2 ","protein_coding",4,149.016054793869,8.00897004645203e-05,0.00263768122976821,"white","STRING",1193,0.942,0.289495238095238,0.942
"1707","KCNF1","ENSG00000162975","potassium voltage-gated channel modifier subfamily F member 1 ","protein_coding",7,130.784203852304,7.4744001793856e-05,0.0032278992386899,"tomato","subnet",403,0.294,0.921809523809524,0.921809523809524
"1708","KCNG3","ENSG00000171126","potassium voltage-gated channel modifier subfamily G member 3 ","protein_coding",5,37.7513541035064,7.44934445768772e-05,0.00311937237395775,"tomato","subnet",241,0.683,0.350861904761905,0.683
"1709","KCNG4","ENSG00000168418","potassium voltage-gated channel modifier subfamily G member 4 ","protein_coding",8,1141.62620346118,7.49344323716748e-05,0.0031921638055297,"white","STRING",105,0.722,0.959619047619048,0.959619047619048
"1710","KCNIP1","ENSG00000182132","potassium voltage-gated channel interacting protein 1 ","protein_coding",8,11.2136115910435,7.10833096388968e-05,0.000618741846271727,"white","STRING",320,0.801,0.8452,0.8452
"1711","KCNIP2","ENSG00000120049","potassium voltage-gated channel interacting protein 2 ","protein_coding",11,124.367101836715,7.16281068691355e-05,0.000856559046058855,"tomato","subnet",571,0.914,0.253938095238095,0.914
"1712","KCNIP3","ENSG00000115041","potassium voltage-gated channel interacting protein 3 ","protein_coding",16,4044.2414997504,8.58958941762584e-05,0.00854084038191095,"white","STRING",1125,0.852,0.960109523809524,0.960109523809524
"1713","KCNIP4","ENSG00000185774","potassium voltage-gated channel interacting protein 4 ","protein_coding",12,1147.42236688552,7.64818355640535e-05,0.00120212870014694,"tomato","subnet",435,0.912,0.196327272727273,0.912
"1714","KCNJ11","ENSG00000187486","potassium inwardly rectifying channel subfamily J member 11 ","protein_coding",8,756.694974951842,8.33611203734578e-05,0.00679827975347488,"white","STRING",4145,0.795,0.244095238095238,0.795
"1715","KCNJ8","ENSG00000121361","potassium inwardly rectifying channel subfamily J member 8 ","protein_coding",24,125.801981947013,7.68226165783207e-05,0.00183012251108609,"gold","subnet",1159,0.619,0.805757142857143,0.805757142857143
"1716","KCNN4","ENSG00000104783","potassium calcium-activated channel subfamily N member 4 ","protein_coding",7,195.066699849241,7.96178343949045e-05,0.00961229892104513,"white","STRING",2593,0.823,0.415733333333333,0.823
"1717","KCNS1","ENSG00000124134","potassium voltage-gated channel modifier subfamily S member 1 ","protein_coding",6,37.7513541035064,7.44989942635774e-05,0.00317925972520593,"tomato","subnet",224,0.954,0.889,0.954
"1718","KCNS3","ENSG00000170745","potassium voltage-gated channel modifier subfamily S member 3 ","protein_coding",6,37.7513541035064,7.50300120048019e-05,0.00324005697436168,"tomato","subnet",264,0.383,0.382404761904762,0.383
"1719","KDM1A","ENSG00000004487","lysine demethylase 1A ","protein_coding",76,8118.405823449,0.000100351229302559,0.295527326339089,"white","STRING",7218,1,0.423957142857143,1
"1720","KDM6A","ENSG00000147050","lysine demethylase 6A ","protein_coding",42,11775.3907994029,9.3984962406015e-05,0.154160991117713,"white","STRING",4394,0.825,0.738271428571429,0.825
"1721","KDR","ENSG00000128052","kinase insert domain receptor ","protein_coding",68,11947.7216733401,0.000104865771812081,0.145051054851207,"white","STRING",51577,0.642,0.707352941176471,0.707352941176471
"1722","KERA","ENSG00000139330","keratocan ","protein_coding",4,242.404375731958,7.29235032450959e-05,0.000894195373874075,"white","STRING",668,0.86,0.341657142857143,0.86
"1723","KIAA0319L","ENSG00000142687","KIAA0319 like ","protein_coding",1,0,6.60720185001652e-05,9.49626200285256e-05,"white","STRING",285,0.771,0.215885714285714,0.771
"1724","KIAA2013","ENSG00000116685","KIAA2013 ","protein_coding",11,7.13070766794166,7.00378204230284e-05,0.00194757369803824,"white","STRING",68,0.359,0.0332272727272727,0.359
"1725","KIDINS220","ENSG00000134313","kinase D interacting substrate 220 ","protein_coding",11,508.25166378218,8.53533629224991e-05,0.0121164505395668,"white","STRING",275,0.418,0.3877,0.418
"1726","KIF11","ENSG00000138160","kinesin family member 11 ","protein_coding",37,1754.03656918148,8.88730892285816e-05,0.0358108708973891,"white","STRING",3322,0.991,0.470266666666667,0.991
"1727","KIF14","ENSG00000118193","kinesin family member 14 ","protein_coding",29,3722.32235378592,8.97666068222621e-05,0.0228038376527516,"white","STRING",920,0.518,0.172325714285714,0.518
"1728","KIF15","ENSG00000163808","kinesin family member 15 ","protein_coding",28,773.111082034817,8.92618048736946e-05,0.0292651056709854,"white","STRING",662,0.869,0.439847619047619,0.869
"1729","KIF18A","ENSG00000121621","kinesin family member 18A ","protein_coding",33,768.030382856566,8.8339222614841e-05,0.0301573343679942,"white","STRING",657,0.933,0.529552380952381,0.933
"1730","KIF20A","ENSG00000112984","kinesin family member 20A ","protein_coding",40,3961.73311565021,9.33794005042488e-05,0.0517180354762283,"white","STRING",1473,0.891,0.10543,0.891
"1731","KIF23","ENSG00000137807","kinesin family member 23 ","protein_coding",45,4379.80186552009,9.46880030300161e-05,0.0731838541710484,"white","STRING",1527,0.498,0.898785714285714,0.898785714285714
"1732","KIF2A","ENSG00000068796","kinesin family member 2A ","protein_coding",42,5394.48980627441,9.1082976591675e-05,0.037916401308834,"white","STRING",1437,0.827,0.972342857142857,0.972342857142857
"1733","KIF2B","ENSG00000141200","kinesin family member 2B ","protein_coding",32,476.41558236109,8.50051003060184e-05,0.0188116450025937,"white","STRING",250,0.683,0.723109523809524,0.723109523809524
"1734","KIF2C","ENSG00000142945","kinesin family member 2C ","protein_coding",42,2593.94016221434,9.04731747037004e-05,0.0438506859511941,"white","STRING",1756,0.768,0.258485714285714,0.768
"1735","KIF3B","ENSG00000101350","kinesin family member 3B ","protein_coding",32,3608.9499279049,8.53533629224991e-05,0.0165555052657609,"white","STRING",462,0.758,0.511390909090909,0.758
"1736","KIF5B","ENSG00000170759","kinesin family member 5B ","protein_coding",68,8216.5942214699,0.000100421771440048,0.0896823815147882,"white","STRING",2255,0.408,0.653195238095238,0.653195238095238
"1737","KIFC3","ENSG00000140859","kinesin family member C3 ","protein_coding",19,2863.12623397037,8.43170320404722e-05,0.0102300783652067,"white","STRING",235,0.656,0.410152380952381,0.656
"1738","KIR3DL1","ENSG00000167633","killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 ","protein_coding",12,731.945735905381,8.36750062756255e-05,0.00760049880245026,"white","STRING",2463,0.421,0.913409523809524,0.913409523809524
"1739","KISS1","ENSG00000170498","KiSS-1 metastasis suppressor ","protein_coding",5,260.358910579475,7.10025560920193e-05,0.000674255249480323,"tomato","subnet",2684,0.343,0.507138095238095,0.507138095238095
"1740","KISS1R","ENSG00000116014","KISS1 receptor ","protein_coding",6,3931.19854419223,7.53125470703419e-05,0.00171650612876464,"tomato","subnet",1858,0.656,0.564528571428571,0.656
"1741","KITLG","ENSG00000049130","KIT ligand ","protein_coding",29,3507.24964918137,9.54016409082236e-05,0.0685660064296141,"white","STRING",21041,0.446,0.661971428571429,0.661971428571429
"1742","KL","ENSG00000133116","klotho ","protein_coding",31,3143.52201265307,9.45000945000945e-05,0.120186368544289,"white","STRING",7048,0.915,0.390604761904762,0.915
"1743","KLC1","ENSG00000126214","kinesin light chain 1 ","protein_coding",61,6428.50757114713,9.90589400693413e-05,0.0736009940678027,"white","STRING",862,0.457,0.956971428571429,0.956971428571429
"1744","KLC4","ENSG00000137171","kinesin light chain 4 ","protein_coding",25,2334.71133602937,9.16758342500917e-05,0.0259972034830912,"white","STRING",141,0.205,0.770338095238095,0.770338095238095
"1745","KLF13","ENSG00000169926","KLF transcription factor 13 ","protein_coding",7,8.68869877954009,8.51063829787234e-05,0.0384514896045388,"white","STRING",681,0.443,0.436223076923077,0.443
"1746","KLF4","ENSG00000136826","KLF transcription factor 4 ","protein_coding",23,1816.40939738962,9.58772770853308e-05,0.0888032096219604,"white","STRING",17418,0.364,0.53015,0.53015
"1747","KLHL14","ENSG00000197705","kelch like family member 14 ","protein_coding",1,0,5.39141686435195e-05,3.78419555342204e-06,"white","STRING",140,0.887,0.393504761904762,0.887
"1748","KLHL18","ENSG00000114648","kelch like family member 18 ","protein_coding",3,5.78094569354331,8.11095790412848e-05,0.00691913959638745,"white","STRING",131,0.456,0.369809523809524,0.456
"1749","KLHL41","ENSG00000239474","kelch like family member 41 ","protein_coding",11,1592.92164692285,8.17862108448516e-05,0.00945068866158678,"white","STRING",272,0.306,0.920042857142857,0.920042857142857
"1750","KLK1","ENSG00000167748","kallikrein 1 ","protein_coding",3,68.8576947683705,7.54603078780561e-05,0.000752045170465679,"white","STRING",1456,0.845,0.56457619047619,0.845
"1751","KLK14","ENSG00000129437","kallikrein related peptidase 14 ","protein_coding",1,0,6.37511156445238e-05,8.47541355569401e-05,"white","STRING",334,0.802,0.165942857142857,0.802
"1752","KLK4","ENSG00000167749","kallikrein related peptidase 4 ","protein_coding",9,517.933795799945,8.06581706726892e-05,0.00294717693631621,"white","STRING",9935,0.191,0.817814285714286,0.817814285714286
"1753","KLKB1","ENSG00000164344","kallikrein B1 ","protein_coding",32,1757.39903715712,8.51426138782461e-05,0.0069267263952319,"white","STRING",2254,0.983,0.304509090909091,0.983
"1754","KLRC1","ENSG00000134545","killer cell lectin like receptor C1 ","protein_coding",18,4394.11515291194,8.882572392965e-05,0.0147920825134623,"white","STRING",6555,0.398,0.847563636363636,0.847563636363636
"1755","KLRF1","ENSG00000150045","killer cell lectin like receptor F1 ","protein_coding",1,0,5.32566437663099e-05,2.01404069253722e-06,"white","STRING",831,0.129,0.327827272727273,0.327827272727273
"1756","KLRK1","ENSG00000213809","killer cell lectin like receptor K1 ","protein_coding",31,2596.75323143561,9.34666791288906e-05,0.0529217762645973,"white","STRING",11894,0.615,0.935914285714286,0.935914285714286
"1757","KMT2A","ENSG00000118058","lysine methyltransferase 2A ","protein_coding",58,7162.15215067259,9.67211529161428e-05,0.326453744759698,"white","STRING",15142,0.824,0.789957142857143,0.824
"1758","KMT2C","ENSG00000055609","lysine methyltransferase 2C ","protein_coding",42,1438.78373171104,9.43396226415094e-05,0.266876560642547,"white","STRING",3904,0.957,0.72777619047619,0.957
"1759","KNDC1","ENSG00000171798","kinase non-catalytic C-lobe domain containing 1 ","protein_coding",14,0,7.67577525330058e-05,0.00446661088237649,"tomato","subnet",120,0.939,0.166319523809524,0.939
"1760","KNG1","ENSG00000113889","kininogen 1 ","protein_coding",39,13465.8364057745,9.49126803340926e-05,0.0194422483841859,"white","STRING",17593,0.677,0.253042857142857,0.677
"1761","KNL1","ENSG00000137812","kinetochore scaffold 1 ","protein_coding",47,4127.11089350734,8.9863407620417e-05,0.121333238924243,"tomato","subnet",1001,0.562,0.464052380952381,0.562
"1762","KNSTRN","ENSG00000128944","kinetochore localized astrin (SPAG5) binding protein ","protein_coding",3,4.45509030228592,7.70712909441233e-05,0.00267849495577515,"white","STRING",326,0.417,0.121080952380952,0.417
"1763","KNTC1","ENSG00000184445","kinetochore associated 1 ","protein_coding",4,177.096920658986,7.18184429761563e-05,0.00156265156349684,"white","STRING",622,0.81,0.544819047619048,0.81
"1764","KPNB1","ENSG00000108424","karyopherin subunit beta 1 ","protein_coding",42,10123.2356181059,9.9940035978413e-05,0.0742069256948163,"white","STRING",1276,0.512,0.760071428571429,0.760071428571429
"1765","KRIT1","ENSG00000001631","KRIT1 ankyrin repeat containing ","protein_coding",14,2997.19407553093,8.58663918942126e-05,0.0110623093255842,"springgreen","subnet",998,0.767,0.830247619047619,0.830247619047619
"1766","KRT1","ENSG00000167768","keratin 1 ","protein_coding",40,22960.7661319217,8.95816536773269e-05,0.0140758015103997,"white","STRING",2443,0.729,0.307128571428571,0.729
"1767","KRT10","ENSG00000186395","keratin 10 ","protein_coding",33,7146.61984872335,8.47960654625626e-05,0.00736430542046054,"white","STRING",4263,0.17,0.382128571428571,0.382128571428571
"1768","KRT12","ENSG00000187242","keratin 12 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426638,"white","STRING",2089,0.754,0.334925,0.754
"1769","KRT13","ENSG00000171401","keratin 13 ","protein_coding",29,102.418008591841,7.38606987222099e-05,0.00210871114572201,"white","STRING",2501,0.31,0.938352380952381,0.938352380952381
"1770","KRT14","ENSG00000186847","keratin 14 ","protein_coding",34,2085.63878288886,7.85731122809775e-05,0.00393822939394446,"white","STRING",8749,0.236,0.6637,0.6637
"1771","KRT15","ENSG00000171346","keratin 15 ","protein_coding",31,835.888109619923,7.57403620389306e-05,0.00354377572045345,"white","STRING",2338,0.513,0.776285714285714,0.776285714285714
"1772","KRT16","ENSG00000186832","keratin 16 ","protein_coding",32,853.833044699591,7.61556621734826e-05,0.00335437155207299,"white","STRING",2899,0.106,0.482385714285714,0.482385714285714
"1773","KRT17","ENSG00000128422","keratin 17 ","protein_coding",32,13484.6487535574,8.89838049474995e-05,0.0135576928331512,"white","STRING",3366,0.626,0.914647619047619,0.914647619047619
"1774","KRT18","ENSG00000111057","keratin 18 ","protein_coding",47,39308.6272837709,9.6024582293067e-05,0.0452596529573862,"white","STRING",11424,0.53,0.718928571428571,0.718928571428571
"1775","KRT19","ENSG00000171345","keratin 19 ","protein_coding",32,3108.8118390778,7.99744081893794e-05,0.00456024008240377,"saddlebrown","subnet",15322,0.199,0.787852380952381,0.787852380952381
"1776","KRT2","ENSG00000172867","keratin 2 ","protein_coding",33,4284.06395783169,8.0638658172728e-05,0.00580285636367701,"saddlebrown","subnet",585,0.318,0.586957142857143,0.586957142857143
"1777","KRT20","ENSG00000171431","keratin 20 ","protein_coding",30,1662.52580232193,7.77604976671851e-05,0.00343600087183543,"white","STRING",61493,0.496,0.294714285714286,0.496
"1778","KRT23","ENSG00000108244","keratin 23 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426638,"white","STRING",407,0.382,0.334428571428571,0.382
"1779","KRT24","ENSG00000167916","keratin 24 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426637,"white","STRING",196,0.31,0.262214285714286,0.31
"1780","KRT25","ENSG00000204897","keratin 25 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426636,"white","STRING",157,0.698,0.385219047619048,0.698
"1781","KRT26","ENSG00000186393","keratin 26 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426637,"white","STRING",77,0.911,0.255052380952381,0.911
"1782","KRT27","ENSG00000171446","keratin 27 ","protein_coding",28,42.2675723596774,7.36702519522617e-05,0.00207904301612269,"white","STRING",219,0.708,0.7808,0.7808
"1783","KRT28","ENSG00000173908","keratin 28 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426637,"white","STRING",113,0.69,0.844957142857143,0.844957142857143
"1784","KRT3","ENSG00000186442","keratin 3 ","protein_coding",27,2557.16935315897,7.69822940723634e-05,0.00224269810702362,"white","STRING",934,0.24,0.731218181818182,0.731218181818182
"1785","KRT31","ENSG00000094796","keratin 31 ","protein_coding",31,322.150863996117,7.46881768616028e-05,0.00247693224887821,"saddlebrown","subnet",1598,0.883,0.850536363636364,0.883
"1786","KRT32","ENSG00000108759","keratin 32 ","protein_coding",29,123.96542371254,7.44158356898348e-05,0.00222754683955416,"saddlebrown","subnet",637,0.533,0.616585714285714,0.616585714285714
"1787","KRT33A","ENSG00000006059","keratin 33A ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426638,"white","STRING",79,0.702,0.198061904761905,0.702
"1788","KRT33B","ENSG00000131738","keratin 33B ","protein_coding",30,268.633252291908,7.46491489997014e-05,0.00231595046453164,"white","STRING",91,0.334,0.823257142857143,0.823257142857143
"1789","KRT34","ENSG00000131737","keratin 34 ","protein_coding",29,117.059472917668,7.36811081638668e-05,0.00210345567136694,"white","STRING",316,0.308,0.685009523809524,0.685009523809524
"1790","KRT35","ENSG00000197079","keratin 35 ","protein_coding",29,110.448603159078,7.37680731779286e-05,0.00210430434049847,"white","STRING",265,0.318,0.519714285714286,0.519714285714286
"1791","KRT36","ENSG00000126337","keratin 36 ","protein_coding",27,0,7.35943479540771e-05,0.00205964889426638,"white","STRING",254,0.665,0.819285714285714,0.819285714285714
"1792","KRT37","ENSG00000108417","keratin 37 ","protein_coding",30,132.197970140184,7.36811081638668e-05,0.00211780341499918,"saddlebrown","subnet",289,0.535,0.713733333333333,0.713733333333333
"1793","KRT38","ENSG00000171360","keratin 38 ","protein_coding",32,298.02592559019,7.51484181257985e-05,0.00250115852031228,"white","STRING",177,0.313,0.189847619047619,0.313
"1794","KRT39","ENSG00000196859","keratin 39 ","protein_coding",29,619.078123361105,7.43328625585371e-05,0.00222508448287043,"white","STRING",160,0.537,0.101584761904762,0.537
"1795","KRT4","ENSG00000170477","keratin 4 ","protein_coding",27,369.934460115062,7.37463126843658e-05,0.00127307148340653,"saddlebrown","subnet",1004,0.552,0.822133333333333,0.822133333333333
"1796","KRT40","ENSG00000204889","keratin 40 ","protein_coding",31,1036.44631473556,7.45656550592797e-05,0.00221546174725501,"saddlebrown","subnet",206,0.341,0.588142857142857,0.588142857142857
"1797","KRT5","ENSG00000186081","keratin 5 ","protein_coding",30,3057.19054102151,8.04634695848085e-05,0.00461215038476974,"white","STRING",8184,0.514,0.67432380952381,0.67432380952381
"1798","KRT6A","ENSG00000205420","keratin 6A ","protein_coding",35,2603.30345604588,7.65403750478377e-05,0.00198313445737115,"saddlebrown","subnet",1677,0.631,0.398880952380952,0.631
"1799","KRT6B","ENSG00000185479","keratin 6B ","protein_coding",27,38.3786899709614,7.33406674000733e-05,0.00130917220603483,"white","STRING",2558,0.541,0.940019047619048,0.940019047619048
"1800","KRT6C","ENSG00000170465","keratin 6C ","protein_coding",28,4024.01916415219,8.1953778069169e-05,0.0048935294452653,"saddlebrown","subnet",323,0.626,0.751266666666667,0.751266666666667
"1801","KRT7","ENSG00000135480","keratin 7 ","protein_coding",28,4948.22250595541,7.90451347719548e-05,0.00279616729614473,"white","STRING",17656,0.249,0.1114,0.249
"1802","KRT71","ENSG00000139648","keratin 71 ","protein_coding",26,2403.16585110275,7.75735008920953e-05,0.00341328065192154,"white","STRING",222,0.32,0.843495238095238,0.843495238095238
