"","display.name","degree","betweenness","closeness","eigen_centrality","source"
"9606.ENSP00000261707","SLC6A4",1,0,0.000101760455886842,3.74199951593293e-10,"subnet"
"9606.ENSP00000222120","RAB3D",1,0,9.81257972721028e-05,2.79949972719287e-09,"subnet"
"9606.ENSP00000297440","DNAAF5",1,0,0.000133404482390608,3.91124760523103e-07,"subnet"
"9606.ENSP00000298746","TRUB1",1,0,7.35240055878244e-05,1.53483181182445e-14,"subnet"
"9606.ENSP00000402154","MEF2B",1,0,8.21018062397373e-05,6.46951782014031e-12,"subnet"
"9606.ENSP00000284116","GDPD1",1,0,0.000107944732297064,2.41787999029662e-09,"subnet"
"9606.ENSP00000296129","CDCP1",1,0,9.24385283786282e-05,2.27000785285776e-09,"subnet"
"9606.ENSP00000358802","KCNC4",1,0,0.000129971406290616,0.00018992623534765,"subnet"
"9606.ENSP00000499092","GPRC5C",1,0,8.08865162177465e-05,3.74650328752117e-13,"subnet"
"9606.ENSP00000381237","HM13",1,0,8.08865162177465e-05,3.74645449503799e-13,"subnet"
"9606.ENSP00000368244","CHGB",1,0,8.19403474270731e-05,8.17378257079372e-14,"subnet"
"9606.ENSP00000356205","ADORA1",1,0,0.000107735401853049,1.11194648358652e-07,"subnet"
"9606.ENSP00000440374","MCF2L",1,0,9.68054211035818e-05,2.30686189961477e-10,"subnet"
"9606.ENSP00000310901","CSRP2",1,0,8.20008200082001e-05,5.63689582352475e-12,"subnet"
"9606.ENSP00000355022","TEDC2",1,0,0.000122040517451794,0.00166584405205972,"subnet"
"9606.ENSP00000358925","PSRC1",1,0,0.00012045290291496,4.22695905249214e-09,"subnet"
"9606.ENSP00000379011","CPT1B",1,0,8.58074480864939e-05,1.64562667843678e-11,"subnet"
"9606.ENSP00000318086","MAP7D3",1,0,0.00012045290291496,4.22695905642137e-09,"subnet"
"9606.ENSP00000357668","ADAM12",1,0,8.72067672451382e-05,3.52552713732548e-10,"subnet"
"9606.ENSP00000272223","OSR1",1,0,7.72916988715412e-05,5.1576686344853e-14,"subnet"
"9606.ENSP00000320084","CD276",1,0,7.8610172156277e-05,5.12265499599593e-12,"subnet"
"9606.ENSP00000384964","TMPRSS6",1,0,0.000101595042161942,9.24995576128426e-08,"subnet"
"9606.ENSP00000320038","ARHGAP33",1,0,8.72752661895619e-05,1.03941617362501e-07,"subnet"
"9606.ENSP00000249501","HOXD10",1,0,0.000118077695123391,2.3980277775106e-07,"subnet"
"9606.ENSP00000418669","SEPHS2",1,0,0.000102375102375102,7.25216913825602e-10,"subnet"
"9606.ENSP00000357474","CEP85L",1,0,0.000103359173126615,0.000149619636754848,"subnet"
"9606.ENSP00000296043","SHROOM3",1,0,0.00011015642211941,1.54585722892941e-07,"subnet"
"9606.ENSP00000395708","RAPGEF3",1,0,0.000101864113272894,4.72967480276735e-10,"subnet"
"9606.ENSP00000479536","CD177",1,0,0.000130039011703511,0.043025039127198,"subnet"
"9606.ENSP00000360718","RAB3B",1,0,9.81257972721028e-05,2.79949973187356e-09,"subnet"
"9606.ENSP00000310490","SLC16A11",1,0,6.47836227001814e-05,1.93764251105548e-16,"subnet"
"9606.ENSP00000248098","JPT2",1,0,7.01409833765869e-05,1.84187167276199e-15,"subnet"
"9606.ENSP00000321179","RBM44",1,0,7.77725929382486e-05,7.04696068909544e-14,"subnet"
"9606.ENSP00000358470","VTCN1",1,0,8.73591333973967e-05,3.15109170733105e-10,"subnet"
"9606.ENSP00000308117","CD248",1,0,7.53238927387767e-05,7.01722385665976e-14,"subnet"
"9606.ENSP00000309439","HOXB9",1,0,0.000102912421529279,4.22644040601797e-09,"subnet"
"9606.ENSP00000394163","DAP",1,0,0.000107619457597934,6.4450464863315e-09,"subnet"
"9606.ENSP00000369154","SMAD9",1,0,0.000108896874659697,6.75457203645212e-07,"subnet"
"9606.ENSP00000264938","SLC9A3",1,0,7.08315625442697e-05,1.25781544144907e-14,"subnet"
"9606.ENSP00000273153","CSRNP1",1,0,0.000110241428728916,2.52828826684165e-08,"subnet"
"9606.ENSP00000357238","TSACC",1,0,0.000114731528223956,0.000498670159734878,"subnet"
"9606.ENSP00000384881","ABCB5",1,0,0.000118567702157932,9.87510692131586e-08,"subnet"
"9606.ENSP00000417498","MUC4",1,0,0.00010366991499067,7.10316520023108e-08,"subnet"
"9606.ENSP00000305731","CST1",1,0,0.000114652602614079,3.49186764374271e-05,"subnet"
"9606.ENSP00000304437","KNDC1",1,0,0.000101864113272894,4.72967472348813e-10,"subnet"
"9606.ENSP00000448071","SLC16A7",1,0,6.47836227001814e-05,1.92001330007642e-16,"subnet"
"9606.ENSP00000364126","APEX2",1,0,0.00010088781275222,5.58668178392191e-05,"subnet"
"9606.ENSP00000414657","OSR2",1,0,0.000110241428728916,2.5282882660627e-08,"subnet"
"9606.ENSP00000328598","HOXD1",1,0,0.000109517029898149,2.88839840152364e-08,"subnet"
"9606.ENSP00000295958","SMIM14",1,0,0.000118722545411374,0.000290761435736767,"subnet"
"9606.ENSP00000486291","SUGCT",1,0,9.62186086789185e-05,3.66877607379973e-10,"subnet"
"9606.ENSP00000342850","SERPINA6",1,0,0.000109051254089422,2.29113177105902e-09,"subnet"
"9606.ENSP00000380793","ALG3",1,0,9.21149594694178e-05,1.84136498506657e-08,"subnet"
"9606.ENSP00000221403","DHDH",1,0,9.27643784786642e-05,2.00824064917626e-11,"subnet"
"9606.ENSP00000389175","GLYCTK",1,0,0.000109817702613661,6.02095038925825e-09,"subnet"
"9606.ENSP00000365210","CCNB3",1,0,0.000136686714051394,2.85124621674291e-06,"subnet"
"9606.ENSP00000378503","ZBTB9",1,0,9.09669789866279e-05,7.07706984325532e-11,"subnet"
"9606.ENSP00000222800","ABHD11",1,0,0.000110778774786751,0.000772033914170343,"subnet"
"9606.ENSP00000414856","SPARCL1",1,0,0.00010911074740862,3.10671105145225e-09,"subnet"
"9606.ENSP00000355996","G0S2",1,0,0.000117536436295252,1.90216061686685e-08,"subnet"
"9606.ENSP00000221485","SLC17A7",1,0,9.95817566221868e-05,2.39230476289165e-09,"subnet"
"9606.ENSP00000256178","LYVE1",1,0,0.000119246362985929,4.26483902457178e-09,"subnet"
"9606.ENSP00000367942","GDF9",1,0,9.85512959495417e-05,1.05080789693696e-08,"subnet"
"9606.ENSP00000355904","ESRRG",1,0,8.14199641752158e-05,4.21816476614032e-13,"subnet"
"9606.ENSP00000380524","CAPSL",1,0,0.00013745704467354,1.18922004731586e-06,"subnet"
"9606.ENSP00000413029","C7orf25",1,0,0.000112625295641401,4.60022573945319e-06,"subnet"
"9606.ENSP00000441929","MUC12",1,0,0.00010366991499067,7.10316519979561e-08,"subnet"
"9606.ENSP00000378248","CXXC4",1,0,9.1558322651529e-05,2.92431826546465e-10,"subnet"
"9606.ENSP00000245185","MT2A",1,0,0.000111806797853309,9.7279117126592e-06,"subnet"
"9606.ENSP00000366390","SPDYC",1,0,0.000126774847870183,4.11546538065689e-07,"subnet"
"9606.ENSP00000487174","ZEB2",1,0,8.42957093483942e-05,6.20617256366286e-13,"subnet"
"9606.ENSP00000304127","KCNG3",1,0,0.00010487676979549,1.10203657380478e-06,"subnet"
"9606.ENSP00000451172","SERPINA4",1,0,0.000120062432464882,0.00203642238028124,"subnet"
"9606.ENSP00000370990","SHOX",1,0,0.000103263114415531,1.94630662545481e-08,"subnet"
"9606.ENSP00000449253","KCNC2",1,0,0.000129971406290616,0.00018992623534764,"subnet"
"9606.ENSP00000378046","FKBP2",1,0,0.000119019281123542,0.000340806247829094,"subnet"
"9606.ENSP00000258201","FHOD1",1,0,9.90197049212793e-05,4.50365814209969e-09,"subnet"
"9606.ENSP00000295206","EN1",1,0,0.000124409056979348,5.56996882969582e-07,"subnet"
"9606.ENSP00000296695","SPINK1",1,0,0.000121787845573012,0.000628372459140232,"subnet"
"9606.ENSP00000368771","MUC3A",1,0,0.00010366991499067,7.1031651992552e-08,"subnet"
"9606.ENSP00000415769","ITIH3",1,0,0.000118652112007594,0.000238546318917394,"subnet"
"9606.ENSP00000366179","DNAJC1",1,0,8.08865162177465e-05,3.74650716164044e-13,"subnet"
"9606.ENSP00000342169","TEX9",1,0,0.000113830392714855,8.0815093693849e-08,"subnet"
"9606.ENSP00000330190","POU6F1",1,0,8.74890638670166e-05,4.92326074596589e-12,"subnet"
"9606.ENSP00000188790","FAP",1,0,0.000100583383625025,1.35876231855401e-08,"subnet"
"9606.ENSP00000320886","MLXIPL",1,0,0.000123931094311563,5.53242703145521e-07,"subnet"
"9606.ENSP00000282026","ARL11",1,0,0.000109817702613661,6.02095037650839e-09,"subnet"
"9606.ENSP00000332812","PTGDR2",1,0,8.19403474270731e-05,8.17296109058604e-14,"subnet"
"9606.ENSP00000300035","PCLAF",1,0,9.74753874646652e-05,1.7111012340818e-06,"subnet"
"9606.ENSP00000386289","GULP1",1,0,0.000119260584376863,4.3199868393051e-09,"subnet"
"9606.ENSP00000314649","ALDH5A1",1,0,0.000122594090964815,5.34697454720431e-08,"subnet"
"9606.ENSP00000340943","CRHR2",1,0,9.05387052965143e-05,6.84445115886163e-10,"subnet"
"9606.ENSP00000361009","PREX1",1,0,0.000119731800766284,0.00518231922166948,"subnet"
"9606.ENSP00000448955","GAS2L3",1,0,0.00012045290291496,4.22695905497767e-09,"subnet"
"9606.ENSP00000411613","AOC1",1,0,0.000119274809160305,7.1316375130625e-08,"subnet"
"9606.ENSP00000386348","SAPCD2",1,0,0.000117757889778615,6.89286143424271e-08,"subnet"
"9606.ENSP00000375682","KLK8",1,0,0.000124470998257406,0.0163578512725053,"subnet"
"9606.ENSP00000300098","GPR182",1,0,7.47775368279369e-05,3.44826330526687e-15,"subnet"
"9606.ENSP00000363689","ID3",1,0,9.42151874882231e-05,9.35234681688575e-11,"subnet"
"9606.ENSP00000229332","CLEC4A",1,0,0.000105965878986966,3.73906084348051e-08,"subnet"
"9606.ENSP00000241052","CAT",1,0,9.64785335262904e-05,5.78813672622517e-10,"subnet"
"9606.ENSP00000483562","SALL2",1,0,0.000117730162467624,8.31482264153363e-08,"subnet"
"9606.ENSP00000434513","EML3",1,0,8.72752661895619e-05,1.03941617363421e-07,"subnet"
"9606.ENSP00000364711","OGN",1,0,9.68804495252858e-05,1.96829147076201e-06,"subnet"
"9606.ENSP00000266269","PATZ1",1,0,0.000102912421529279,4.22644041132622e-09,"subnet"
"9606.ENSP00000362151","FOXP4",1,0,0.000114731528223956,0.000498670159734878,"subnet"
"9606.ENSP00000363436","GPRIN2",1,0,0.00010366991499067,7.10316520051214e-08,"subnet"
"9606.ENSP00000216121","NIPSNAP1",1,0,8.26514587982478e-05,3.95960442639922e-13,"subnet"
"9606.ENSP00000265132","AMBP",1,0,0.000118652112007594,0.000238546318917391,"subnet"
"9606.ENSP00000376855","DPP10",1,0,0.000142146410803127,0.000795374828772196,"subnet"
"9606.ENSP00000363520","NIPAL3",1,0,7.53238927387767e-05,7.01734226907839e-14,"subnet"
"9606.ENSP00000304811","UGT2B7",1,0,0.000113378684807256,7.98897461697135e-09,"subnet"
"9606.ENSP00000268720","CPNE7",1,0,9.98103603154007e-05,1.12962076049259e-09,"subnet"
"9606.ENSP00000231420","AGXT2",1,0,0.00012012012012012,5.39017480897992e-07,"subnet"
"9606.ENSP00000267377","SSTR1",1,0,9.99700089973008e-05,9.39023491138937e-06,"subnet"
"9606.ENSP00000341821","FPR3",1,0,0.000119019281123542,0.000340806247829093,"subnet"
"9606.ENSP00000498772","CLN5",1,0,8.22436055596677e-05,4.96716413538412e-12,"subnet"
"9606.ENSP00000339613","POFUT2",1,0,0.000129483361388062,0.0143033548346196,"subnet"
"9606.ENSP00000413720","CDKN1C",1,0,0.000117000117000117,5.70899862525716e-08,"subnet"
"9606.ENSP00000350078","ARID5A",1,0,0.000103263114415531,1.94630662586344e-08,"subnet"
"9606.ENSP00000326342","ELMOD2",1,0,0.000120743781695243,8.07637978596911e-05,"subnet"
"9606.ENSP00000497748","BMPER",1,0,0.000101595042161942,9.24995576085149e-08,"subnet"
"9606.ENSP00000366927","ALDH1B1",1,0,0.000114744693057946,1.22383019555243e-07,"subnet"
"9606.ENSP00000267102","LMBR1L",1,0,8.14199641752158e-05,4.21820951590377e-13,"subnet"
"9606.ENSP00000294740","ZNF281",1,0,8.6587583340549e-05,4.15467973905717e-11,"subnet"
"9606.ENSP00000280187","GPM6A",1,0,8.79971840901091e-05,3.47145032391702e-11,"subnet"
"9606.ENSP00000282878","RAB3C",1,0,9.81257972721028e-05,2.79949972291807e-09,"subnet"
"9606.ENSP00000300605","HDHD2",0,0,NA,0,"subnet"
"9606.ENSP00000362763","ZBTB6",0,0,NA,0,"subnet"
"9606.ENSP00000341031","TPRG1",0,0,NA,0,"subnet"
"9606.ENSP00000259938","CLPS",0,0,NA,0,"subnet"
