"Protein","Prediction_Score_glmnet","Prediction_Score_rf","Prediction_Score_svmRadial","Prediction_Score_nnet"
"Q5JS54",0.0665004464239312,0.15334,0.0426266607984638,0.144419451347197
"Q5JSH3",0.0704596013755948,0.04664,0.00919980699763092,0.20886237508926
"Q5JSJ4",0.0279994693087647,0.02224,0.00138622347608805,0.156907317644752
"Q5JSL3",0.187771628741223,0.13154,0.118856896501765,0.65022519188011
"Q5JSP0",0.147518075627776,0.06826,0.0188819253742192,0.246637437881215
"Q5JSQ8",0.0513414074760098,0.04404,0.0135415269511697,0.212680254460338
"Q5JSS6",0.0205351278462294,0.05644,0.0463667559535017,0.211926334456053
"Q5JST6",0.130292162682965,0.28318,0.0532789048073088,0.431107503410934
"Q5JSZ5",0.0135859721539121,0.07748,0.0846308711634126,0.319991792676779
"Q5JT25",0.175775991635567,0.0767,0.0855965221020851,0.207244278237668
"Q5JT78",0.0160846196978492,0.06152,0.0621058142717388,0.144152670588899
"Q5JT82",0.208004373082411,0.05102,0.107998633694015,0.201658135363102
"Q5JTB6",0.0174125205175523,0.0692,0.0157902507384754,0.120804712682155
"Q5JTC6",0.0831118463989955,0.21432,0.06599008791889,0.298258190521773
"Q5JTD0",0.0290339133545357,0.0147,0.00352928341957811,0.119766231019277
"Q5JTD7",0.0106793190225021,0.05492,0.0158976132255035,0.119380939066759
"Q5JTH9",0.0576485929830189,0.10206,0.0108243671492848,0.131206485620471
"Q5JTJ3",0.101058485384217,0.06714,0.0503032664689342,0.175705086551339
"Q5JTN6",0.214555301273192,0.08944,0.114758718673938,0.258497203783517
"Q5JTV8",0.0571129538181356,0.04706,0.00676198905721784,0.215464368599144
"Q5JTW2",0.103053724128049,0.07776,0.0133808559876475,0.144517176404676
"Q5JTY5",0.0618367740032248,0.0822,0.0256788891901443,0.143954620394168
"Q5JTZ5",0.0289824169898206,0.01882,0.00589833548343081,0.143023521941447
"Q5JTZ9",0.175504643383928,0.19102,0.0636867992133529,0.189515571312003
"Q5JU00",0.105956394883175,0.10904,0.0104701499457258,0.136027448987
"Q5JU67",0.0175630776008561,0.04938,0.0141756045702977,0.158619970200119
"Q5JU69",0.0138479494324162,0.01362,0.00185950955688586,0.157826706295471
"Q5JU85",0.130845438173267,0.06722,0.0321027490119834,0.202452603369359
"Q5JUK2",0.185434493853952,0.10126,0.084360587413847,0.271780911266704
"Q5JUK3",0.0402773296389342,0.0617,0.00956446003187161,0.362851689333628
"Q5JUK9",0.0352626674142001,0.02898,0.0236404318602712,0.119427394711451
"Q5JUQ0",0.0194294338119537,0.03034,0.00816342452943592,0.165408054682314
"Q5JUR7",0.0405909002793296,0.02194,0.00651304607610355,0.131255277840888
"Q5JUW0",0.0339933216583434,0.0603,0.0678797499143836,0.195469009447474
"Q5JUX0",0.0453617971176156,0.02986,0.00690270945676935,0.252605792241808
"Q5JV73",0.0120276686808476,0.02954,0.00891129200928046,0.168001481190508
"Q5JVF3",0.0765674055724155,0.11296,0.0214979155114375,0.211326703791626
"Q5JVG2",0.0339080275553896,0.03762,0.0272953026528987,0.220235042321217
"Q5JVG8",0.0327768124893194,0.027,0.0200756199668155,0.209659231887547
"Q5JVL4",0.126494877522661,0.09396,0.0583730602458937,0.265962537723665
"Q5JVS0",0.0244503125926296,0.0541,0.00631451525534957,0.158791753587013
"Q5JVX7",0.0135679047664162,0.0431,0.0758517165879732,0.122601411555045
"Q5JW98",0.0259113379277619,0.03444,0.00293334783944946,0.178507368868992
"Q5JWF2",0.872711491888793,0.74154,0.72014494720063,0.753639847891922
"Q5JWF8",0.123071061872941,0.1639,0.0364201395669533,0.148109696950094
"Q5JWR5",0.462974092686,0.10848,0.201381008164474,0.291768380017553
"Q5JX69",0.0649102617656923,0.05162,0.0243636553096049,0.157297875018007
"Q5JX71",0.0233451426317378,0.0928,0.138489596552744,0.164379559052281
"Q5JXA9",0.0152456302312792,0.0229,0.0041495021823194,0.156527067525965
"Q5JXB2",0.135213881396907,0.05844,0.0964509140168701,0.207400495147832
"Q5JXC2",0.0375221510416602,0.03342,0.00689891347393914,0.243590466076112
"Q5JXM2",0.0316743015998766,0.01956,0.00635330843119018,0.170170143552846
"Q5JXX5",0.118187790827888,0.37858,0.0734062893904321,0.341907416709146
"Q5JXX7",0.0151258320708844,0.0969,0.048695950551945,0.142827761262635
"Q5JY77",0.0448844500574212,0.0808,0.113039428326026,0.591623468963359
"Q5JYT7",0.0322430183465883,0.0219,0.0031680883908374,0.137885854028472
"Q5JZY3",0.482120295491123,0.48844,0.476384759882188,0.762505941572631
"Q5K130",0.0273328236038801,0.03246,0.0209130491184737,0.121494912037836
"Q5K131",0.0225336092885151,0.1341,0.104244983516364,0.150429125281456
"Q5K4E3",0.0438145336655315,0.08292,0.0231701834154255,0.258778721938618
"Q5K4L6",0.0762407161822041,0.10696,0.172291737734991,0.280571889990687
"Q5K651",0.0789264996463991,0.07572,0.0493783344005249,0.55707779241676
"Q5KSL6",0.335441190570561,0.13698,0.311081612809319,0.772524031294732
"Q5KU26",0.308419042805373,0.3257,0.254027443308417,0.443826001745822
"Q5M775",0.0404284816489873,0.05618,0.00873668113256439,0.123891066853881
"Q5M7Z0",0.11287024588854,0.07642,0.0283582512005433,0.187406638055511
"Q5M8T2",0.483598234079536,0.10074,0.179093516161554,0.228237194836889
"Q5M9N0",0.024744724824025,0.03454,0.0172986791928394,0.141098399985592
"Q5M9Q1",0.0203892259674851,0.0294,0.0164990935582365,0.236971790606942
"Q5MAI5",0.109718388391858,0.07364,0.029192315767232,0.172250726278123
"Q5MCW4",0.057871838362567,0.06486,0.0490583789450318,0.210150169195686
"Q5MIZ7",0.114406091855366,0.06672,0.0604358465539689,0.165527743461588
"Q5MJ07",0.0154412427865428,0.07376,0.0809730365332013,0.123200819784549
"Q5MJ08",0.0115450034085555,0.05714,0.078106182282257,0.12754745883944
"Q5MJ09",0.039554817727131,0.11066,0.0899904150953803,0.126829519265192
"Q5MJ10",0.026858963893587,0.1234,0.155519326982425,0.124990488092388
"Q5MJ68",0.0987480601268955,0.09748,0.0408628381534245,0.172740710347417
"Q5MJ70",0.259723338634571,0.2081,0.177071132221986,0.443871126767719
"Q5MNV8",0.0555102113065763,0.05512,0.0105847327063332,0.170537956976443
"Q5MNZ6",0.105520747382094,0.04502,0.0392791926234814,0.130939493566388
"Q5MNZ9",0.325813946797374,0.54086,0.334028175007866,0.206723031685529
"Q5MY95",0.661019661101216,0.37642,0.832175747316747,0.246873106202143
"Q5NDL2",0.0328656490287415,0.03472,0.0051071603290607,0.18875707644154
"Q5NE16",0.0199160992072318,0.05728,0.0679131364498396,0.163625512673704
"Q5NUL3",0.62316981481876,0.42556,0.416351039221655,0.57128103405758
"Q5PR19",0.0514658057942645,0.07654,0.0267839574539976,0.117368991732442
"Q5PRF9",0.0569543925849082,0.03834,0.00814636153023682,0.254167585587229
"Q5PSV4",0.094057302781814,0.11284,0.032540563717152,0.205011892515812
"Q5PT55",0.0502312680595837,0.11398,0.0158595726738575,0.1235384531524
"Q5QFB9",0.0169206059604041,0.10626,0.142161190111007,0.166028371240582
"Q5QGS0",0.0230835720612776,0.05564,0.0482375041700972,0.294330574195608
"Q5QGT7",0.0845896782913213,0.16224,0.0549050007529169,0.307071084480865
"Q5QGZ9",0.0569876846229018,0.0727,0.0255871309703914,0.221939332499154
"Q5QJ38",0.0172521326775447,0.03298,0.0680539737641717,0.155950771264763
"Q5QJ74",0.0127399035503359,0.01406,0.00349931301394781,0.14494799565019
"Q5QJE6",0.0653349224020749,0.05626,0.0140315437345715,0.147265728797924
"Q5QJU3",0.500561095189068,0.45944,0.427311991284025,0.52877111215538
"Q5QNW6",0.0744411952216398,0.14626,0.172307530785053,0.119598453853347
"Q5QP82",0.0489506105149954,0.05378,0.00986783030144291,0.143577371687205
"Q5R372",0.135746703309891,0.06836,0.048166727411506,0.262190091831604
"Q5R387",0.0635237739862966,0.07224,0.0448453499154439,0.153828361835233
"Q5R3F8",0.148572450023203,0.04262,0.0352169355706063,0.265961864954649
"Q5R3I4",0.027478097748039,0.01608,0.00366837404930219,0.169466665870331
"Q5R3K3",0.0625896430827987,0.0328,0.00702263693855516,0.171388618014176
"Q5RGS3",0.0217120978145482,0.04678,0.0187682691812063,0.156224978541493
"Q5RHP9",0.0166589480113332,0.03706,0.0968384138538769,0.139699656717432
"Q5RI15",0.0367618777012322,0.03868,0.00728379934981785,0.142286006128771
"Q5RIA9",0.0177612254651137,0.02636,0.00413133954776455,0.144759473139725
"Q5RKV6",0.0860646387968481,0.23354,0.0786832902362754,0.162232382420517
"Q5RL73",0.0359611197135672,0.04612,0.00787882758273801,0.118214552010551
"Q5S007",0.818835273276226,0.75586,0.660752016056286,0.739842910408441
"Q5SGD2",0.192587536318012,0.17758,0.0896162939301039,0.20324927795458
"Q5SNT2",0.0711419219700781,0.06426,0.0113459392112379,0.195684542121848
"Q5SNV9",0.0151999595377596,0.07284,0.143530849993647,0.290102508982772
"Q5SQ13",0.0376323452842224,0.12908,0.0914674972958323,0.162898677832702
"Q5SQ64",0.0741099465066888,0.0284,0.0267191803523289,0.173123470452133
"Q5SQ80",0.0216944370305592,0.06696,0.0090308970880193,0.131582539901508
"Q5SQH8",0.0139804645824435,0.0738,0.019079912040972,0.165609166337993
"Q5SQI0",0.0359210413723437,0.0276,0.0091323624730854,0.147148328472059
"Q5SQN1",0.0536879213150304,0.03652,0.00462806009915609,0.260079017381659
"Q5SQQ9",0.0170303203210099,0.0935,0.0124628566712397,0.155565349967605
"Q5SQS7",0.0182367241630801,0.0277,0.0127334657255599,0.173074245779613
"Q5SQS8",0.0335621801911558,0.02216,0.0160333709891375,0.151433810752065
"Q5SR53",0.0266116508494786,0.01146,0.00767271558973557,0.149611307825932
"Q5SR56",0.152477851326713,0.11046,0.0610917515662003,0.191459749522531
"Q5SRD0",0.0147918059362934,0.04464,0.0563368978243305,0.12719656573634
"Q5SRD1",0.0731057654265204,0.11006,0.0202740458231147,0.138636425037686
"Q5SRE5",0.145357617815631,0.25188,0.0882064683116022,0.543303258204186
"Q5SRE7",0.118559695340413,0.10166,0.0474644349591612,0.145627969742335
"Q5SRH9",0.0543067116176447,0.03366,0.0107355798832764,0.169610035029992
"Q5SRI9",0.0274263326787762,0.06246,0.0120314816366073,0.172444064642019
"Q5SRN2",0.0133508805005835,0.02976,0.0552935393740579,0.132041523657851
"Q5SRR4",0.0998541161201758,0.06004,0.0795268831939667,0.15992789944219
"Q5SSG8",0.65096498952508,0.2417,0.245222361650643,0.161930684793137
"Q5SSJ5",0.0648662753354334,0.12884,0.0158160189944849,0.150073667276054
"Q5SSQ6",0.0250885422676092,0.0463,0.0090446978482069,0.148903185475349
"Q5ST30",0.211820138911437,0.20068,0.151438096409032,0.462219377448075
"Q5SV17",0.0404405927084354,0.04496,0.0187366585947392,0.158469394810042
"Q5SV97",0.0372863181217973,0.05438,0.0657362259282865,0.137611672233675
"Q5SVJ3",0.0228455120744196,0.04542,0.0178905040122812,0.157767332192361
"Q5SVQ8",0.0370203650457654,0.0146,0.0157444395820807,0.176973269369952
"Q5SVS4",0.0432453555914159,0.0263,0.00489245955819924,0.177083487485206
"Q5SVZ6",0.0553047062085422,0.09408,0.0216276302028967,0.278476878379838
"Q5SW24",0.103230521848701,0.0699,0.037530613783151,0.327971879705402
"Q5SW79",0.0231739894866214,0.10416,0.100443825143972,0.126151453021768
"Q5SW96",0.342370472795833,0.27576,0.253489006504436,0.263299677626416
"Q5SWA1",0.0242234592864873,0.0666,0.0460987665960154,0.17430865379649
"Q5SWH9",0.0749198828408163,0.14972,0.0392112555498851,0.158589006691403
"Q5SWL7",0.0390452483741911,0.02554,0.00787110504818003,0.17025454453501
"Q5SWL8",0.0528443460468461,0.04852,0.00467644055884257,0.307804689667761
"Q5SWW7",0.0360643897215877,0.03716,0.0310737795917168,0.137618685306775
"Q5SWX8",0.0317804789081123,0.01958,0.00305046463200107,0.146775765776609
"Q5SXH7",0.0163101261179025,0.01092,0.00331779178843227,0.12812013248847
"Q5SXM1",0.0229227905822284,0.03776,0.0480824798341478,0.174832490510923
"Q5SXM2",0.162865758592914,0.18426,0.0527940820023311,0.335183373870332
"Q5SXM8",0.0511295135010253,0.0369,0.0261599602312932,0.202206858792627
"Q5SY13",0.0103974531087384,0.13668,0.0809953264051716,0.149863836284253
"Q5SY16",0.227967270753272,0.22834,0.210515045253736,0.241547280188704
"Q5SY68",0.0302613813560712,0.08988,0.054142538838591,0.122857242370438
"Q5SY80",0.0162909362895809,0.08224,0.0118565959483479,0.192388643385181
"Q5SY85",0.0124412916859117,0.05644,0.0784322288484602,0.157686156787798
"Q5SYB0",0.0717459851723729,0.06188,0.0144753715246062,0.388673727557631
"Q5SYC1",0.124753375556848,0.11146,0.0378155357711308,0.150958009693386
"Q5SYE7",0.0304228843688293,0.07178,0.0716388976360745,0.18015970958498
"Q5SZB4",0.0153082343687327,0.01926,0.0370595374006169,0.163441547023117
"Q5SZD1",0.014244247719787,0.02864,0.0491111162159301,0.157940265228399
"Q5SZD4",0.0355823447490965,0.01388,0.00327465777620178,0.158694398452809
"Q5SZI1",0.0296125958426603,0.0926,0.0207309222600546,0.160398895794511
"Q5SZJ8",0.0739420727861846,0.05612,0.0368295217555078,0.139704309078303
"Q5SZK8",0.206622412695056,0.17036,0.26095914287588,0.44647461749724
"Q5SZL2",0.0129358338786977,0.01208,0.00532785812283677,0.131170688078411
"Q5SZQ8",0.0871527134969589,0.0376,0.0358098813550428,0.154937574936229
"Q5T011",0.049912190501577,0.1547,0.180100102067439,0.725015460321608
"Q5T013",0.022899420691503,0.01836,0.00485223469660992,0.159544515082262
"Q5T035",0.0190983297043927,0.04484,0.0754750358110954,0.213875098859761
"Q5T036",0.0221900794754399,0.11584,0.0596091775543883,0.166262625793412
"Q5T089",0.0107994362076457,0.03084,0.00974183273294006,0.169985795347461
"Q5T0B9",0.0401541890304331,0.04002,0.0280340361455797,0.125818337919994
"Q5T0D9",0.0377644033999134,0.02552,0.00670495086743596,0.164725889865235
"Q5T0F9",0.0200452131137828,0.02942,0.00412516710319278,0.147884925116982
"Q5T0J3",0.0183401084351382,0.05554,0.062428454156615,0.164978265716653
"Q5T0J7",0.0230488129421985,0.05106,0.0213390154717345,0.128603460010378
"Q5T0L3",0.0337393052833215,0.02294,0.00456658349078252,0.24569013796105
"Q5T0N1",0.0300621009704657,0.02838,0.00353874515130559,0.171347425962588
"Q5T0N5",0.225340972699378,0.228,0.302747222129136,0.311888019007804
"Q5T0T0",0.218096725759731,0.10446,0.195681884492968,0.221589368791493
"Q5T0U0",0.0140121776774661,0.03896,0.0308274941932425,0.129432396896994
"Q5T0W9",0.196355531832775,0.11244,0.109528878399443,0.348298520129724
"Q5T0Z8",0.0198810118181524,0.03458,0.065468813580968,0.121537386262877
"Q5T124",0.0591117476397003,0.07976,0.00590866288019398,0.133700820832393
"Q5T160",0.159471114225365,0.16684,0.0369375813759145,0.139846858314539
"Q5T197",0.165366976911176,0.05314,0.0827319109901502,0.541719151991182
"Q5T1A1",0.0624575337750709,0.05564,0.0107447965677467,0.16966221879221
"Q5T1B0",0.0397090426959688,0.03624,0.028041557120572,0.171364271205851
"Q5T1B1",0.0173892091591509,0.04018,0.0629279375722911,0.157144771950585
"Q5T1C6",0.067323798087909,0.08532,0.0234080163824125,0.245388680252925
"Q5T1H1",0.365998396088006,0.1698,0.234422683860901,0.694214573017314
"Q5T1J5",0.0338603480383043,0.06772,0.0767203989485897,0.132290631763771
"Q5T1J6",0.0198466563786249,0.0416,0.0557396332479263,0.161734231656414
"Q5T1M5",0.0211728413105815,0.0559,0.00747219626895584,0.164360615371084
"Q5T1N1",0.018693474229645,0.0541,0.0417938738550714,0.123706714653133
"Q5T1Q4",0.0502334785349184,0.05552,0.0106816029632354,0.181269253990702
"Q5T1R4",0.0387899124282313,0.08828,0.22204291860181,0.264829129271516
"Q5T1S8",0.123586473224161,0.09946,0.147994869733823,0.155733317805142
"Q5T1V6",0.156286035847373,0.18656,0.103520689226879,0.131094755034674
"Q5T200",0.016086527794051,0.08494,0.197070274810921,0.136610725904376
"Q5T215",0.144414264084222,0.13632,0.054958714843876,0.127626398922118
"Q5T230",0.0842363244115626,0.0765,0.0586985852701661,0.146877215787524
"Q5T280",0.0339140089650759,0.13716,0.00412179255079121,0.1982810220098
"Q5T292",0.0122276717977035,0.06392,0.00989591804309227,0.13406272828381
"Q5T2D2",0.170451368314227,0.132,0.114961509994869,0.282143103144646
"Q5T2D3",0.044530804716425,0.06022,0.0238192049395972,0.151236408003527
"Q5T2E6",0.041865027027296,0.03252,0.00751764100419362,0.132025176814805
"Q5T2L2",0.0349531109270994,0.0237,0.0061748286021673,0.15153154821957
"Q5T2N8",0.0422124740250043,0.04618,0.00329210266409391,0.142871461762071
"Q5T2Q4",0.0489856570512256,0.02612,0.0108960085081426,0.156058420766743
"Q5T2R2",0.220955720031392,0.11118,0.137277009825693,0.176692625434605
"Q5T2S8",0.0830668443106223,0.09166,0.0174025343562557,0.275362473960666
"Q5T2T1",0.137493705807922,0.13044,0.0344754865938005,0.21238038443963
"Q5T2W1",0.165878704053577,0.2072,0.043484075327224,0.147408852078061
"Q5T319",0.016406841423773,0.07036,0.0757751640484999,0.161069350811028
"Q5T3F8",0.0512296305922,0.12092,0.0963230046980914,0.26518260801457
"Q5T3I0",0.0154256244780755,0.00936,0.0106610005134198,0.11733074122886
"Q5T3J3",0.0429184887208351,0.08214,0.0570080949778772,0.145026293713813
"Q5T3U5",0.448357841323686,0.23366,0.324809160590977,0.384708379545486
"Q5T3Y7",0.0306810390332355,0.02962,0.0079688691859098,0.141636559795197
"Q5T440",0.0568354453858437,0.05754,0.0192653647581421,0.187881465403674
"Q5T442",0.118304112028174,0.17844,0.0583079975876795,0.237707164647425
"Q5T447",0.117530379520718,0.13718,0.0663851520528,0.223335332176369
"Q5T481",0.0348239398723803,0.03718,0.0338658342693957,0.277627704440141
"Q5T4B2",0.028610561666054,0.05138,0.0125723995227402,0.224982038968332
"Q5T4D3",0.0891545789748413,0.12738,0.0506056435078846,0.187531985247939
"Q5T4F4",0.232155153875981,0.30062,0.14766613184318,0.290554487839472
"Q5T4F7",0.357493668056898,0.29274,0.437764451107731,0.497592393151338
"Q5T4H9",0.0173442742439609,0.03378,0.0404700873637651,0.153231719863581
"Q5T4I8",0.0166003560363962,0.06908,0.0140397333557569,0.159059943232305
"Q5T4S7",0.429832488316722,0.37298,0.279891976553164,0.677942489498512
"Q5T4T1",0.0459368996697609,0.2061,0.0853383734064498,0.199870918280487
"Q5T4T6",0.0205917020952468,0.021,0.00677107992902098,0.163487633393902
"Q5T4W7",0.232994492906975,0.3444,0.258304533966456,0.251582491110185
"Q5T5A4",0.0329243593125969,0.07358,0.0303142503944397,0.150392129720277
"Q5T5A8",0.0669936547773454,0.17926,0.186440843203395,0.215256835449148
"Q5T5B0",0.0516392132650234,0.1754,0.180462638049269,0.200232578265071
"Q5T5C0",0.235244616884711,0.20738,0.178662980983834,0.508800845454278
"Q5T5D7",0.0637947981093526,0.07476,0.0294067125302442,0.190833527171689
"Q5T5F5",0.0129971509919674,0.0379,0.0678479031800624,0.1517458632224
"Q5T5J6",0.0147542600328305,0.02038,0.00540181401472375,0.163382686247856
"Q5T5M9",0.0287458537077658,0.02888,0.00268388141589744,0.165967712641568
"Q5T5N4",0.0264466170811171,0.04686,0.00797953061038472,0.134961454527718
"Q5T5P2",0.0224446495260174,0.06188,0.0723729124450887,0.192161220237162
"Q5T5S1",0.0191697281567708,0.045,0.00679548542651877,0.135082414365374
"Q5T5U3",0.0358806447331359,0.07996,0.079061223164997,0.307197331402526
"Q5T5X7",0.0275134503638558,0.01054,0.00161334474523828,0.239919807712715
"Q5T5Y3",0.0499962175902447,0.02626,0.00420270593324845,0.206304587822994
"Q5T601",0.373350399015648,0.188,0.239988642425985,0.786736618758366
"Q5T619",0.0224783699264204,0.01216,0.0057314857632565,0.158676784505327
"Q5T653",0.129630130851978,0.18872,0.0804025979551061,0.174150549780006
"Q5T655",0.00680557698985132,0.046,0.1981873934015,0.134301068815232
"Q5T681",0.0136709427402579,0.0398,0.0741129299198386,0.13406980297268
"Q5T686",0.0143974514344419,0.04864,0.00928089912424849,0.195056018066391
"Q5T699",0.0182831125642255,0.025,0.0464329617141275,0.168330886679952
"Q5T6C5",0.0301493864459954,0.02138,0.00918180972908633,0.125418426046508
"Q5T6F0",0.0370743225393709,0.06294,0.00795457601138196,0.184687672052218
"Q5T6F2",0.0494736635313505,0.11724,0.072171520816231,0.167329962283386
"Q5T6J7",0.0690627838122056,0.05258,0.0119105742572221,0.140519348020142
"Q5T6L9",0.0230763288908555,0.04052,0.00347906561218206,0.283197147239164
"Q5T6M2",0.0160741894016644,0.05282,0.0998678578954121,0.118184489424306
"Q5T6R2",0.0227823472449481,0.08318,0.0885240959943273,0.166146363652848
"Q5T6S3",0.140217165769869,0.13192,0.152217675685744,0.461941672891492
"Q5T6V5",0.0366241546652186,0.02504,0.00573515824121214,0.169713111245636
"Q5T6X4",0.0258454347100851,0.05234,0.0129647516352555,0.151944538824183
"Q5T6X5",0.814375882876055,0.76632,0.81072692956898,0.786494618400626
"Q5T700",0.454647289439671,0.06116,0.199795891617075,0.163637660327443
"Q5T742",0.0305972591763745,0.05816,0.063574102482184,0.168985498623114
"Q5T749",0.0370372255933748,0.10276,0.0801189418682349,0.138838882538816
"Q5T750",0.0182110973710615,0.08892,0.169426362712058,0.324206053470129
"Q5T751",0.111566676456513,0.23092,0.217643436982794,0.216703985270435
"Q5T752",0.0602323656656387,0.24854,0.215316890664813,0.236699872079872
"Q5T753",0.0481339641576158,0.22832,0.213498216109023,0.217709913863411
"Q5T754",0.0880846981248024,0.22258,0.214429352502608,0.216099477629246
"Q5T764",0.119454222485295,0.27678,0.133714368344517,0.280420014324665
"Q5T7B8",0.1685591085837,0.09614,0.0487305775872196,0.212416493572806
"Q5T7M4",0.0780920786121027,0.07692,0.0393944748603729,0.139658148646596
"Q5T7M9",0.0394388976347928,0.06618,0.0127150426363548,0.170827963137446
"Q5T7N2",0.019853272491672,0.05536,0.0187845496429582,0.13677337167461
"Q5T7N3",0.12642911876627,0.04488,0.0121073422515792,0.147512900820483
"Q5T7N8",0.0151814821579233,0.03874,0.0881215724904762,0.116732168338888
"Q5T7P2",0.141052798825259,0.23,0.210873051143495,0.201463450944817
"Q5T7P3",0.17900539733092,0.22868,0.210034972241248,0.216786479210668
"Q5T7P6",0.0744230457714907,0.11352,0.0683673164689773,0.143349311609405
"Q5T7P8",0.206575045109254,0.05644,0.0883919187146331,0.332845463032799
"Q5T7R7",0.0562505937061799,0.03352,0.0210104820081049,0.140986213104364
"Q5T7V8",0.0293149601705811,0.01986,0.00553678838402509,0.172060179297138
"Q5T7W0",0.0367163328213477,0.02542,0.00182195931698906,0.249823710500375
"Q5T7W7",0.0416044105998675,0.01978,0.0160777701923045,0.152985344468174
"Q5T848",0.490699651106159,0.24194,0.473069136375111,0.814508276297722
"Q5T870",0.0159487400642605,0.12224,0.198927421479597,0.169041464217716
"Q5T871",0.117705893296788,0.10444,0.20803893277361,0.155582530820843
"Q5T890",0.170070957831882,0.24518,0.0756983428627881,0.644948209768397
"Q5T8A7",0.0191423131346535,0.07156,0.0536472797447007,0.156658415964681
"Q5T8D3",0.0826096318109263,0.07812,0.0155400182885013,0.202078834588289
"Q5T8I3",0.0139930620474845,0.01064,0.00262971191020465,0.127461281508979
"Q5T8I9",0.140054935602504,0.0387,0.0605915635849121,0.15058000054241
"Q5T8P6",0.0355434333215075,0.02664,0.0062871438837423,0.187705879863858
"Q5T8R8",0.00637401558515063,0.0343,0.132310011715561,0.132107163708445
"Q5T953",0.0229196269847215,0.0349,0.0170889828979465,0.119271144742197
"Q5T9A4",0.0832039730558967,0.06386,0.00951095135149699,0.196323905573793
"Q5T9C2",0.0267047472644064,0.0253,0.00961607923309348,0.11952556223585
"Q5T9C9",0.239025975832195,0.16298,0.122352233867601,0.260910909303469
"Q5T9G4",0.0104474953260554,0.04792,0.0150666738783387,0.145024760451322
"Q5T9L3",0.467567010582263,0.33818,0.486755157815159,0.652090649896009
"Q5T9S5",0.0139616711259923,0.04628,0.0385838983292979,0.143400369359424
"Q5T9Z0",0.0552275224194122,0.06422,0.0160933600141161,0.164642171431826
"Q5TA31",0.0364765988613202,0.08738,0.0226240364237919,0.227476563681947
"Q5TA45",0.101375483747495,0.15792,0.0297902552342709,0.146041719785057
"Q5TA50",0.0312915656761111,0.05016,0.00565747019614548,0.214554571936164
"Q5TA76",0.0647915350340588,0.2116,0.20182620640733,0.204181942476945
"Q5TA77",0.0700359186499439,0.1304,0.196558089961142,0.183999686473571
"Q5TA78",0.189072033396841,0.19102,0.20997401383952,0.165811124897209
"Q5TA79",0.135133566601895,0.15446,0.210321209285158,0.24004868500439
"Q5TA81",0.112969066198893,0.1955,0.20281776586182,0.199566666335125
"Q5TA82",0.155916276816749,0.20152,0.205477513011445,0.206690497235574
"Q5TA89",0.289549198946404,0.38128,0.150788421340817,0.397604589308578
"Q5TAA0",0.0302687615397529,0.03368,0.0177478083638674,0.163959247228102
"Q5TAB7",0.0221842183228926,0.05278,0.0233157319026901,0.21315743886421
"Q5TAG4",0.0133420359320387,0.02878,0.0953804486398657,0.130441934271475
"Q5TAH2",0.377846406122966,0.21498,0.48948543598435,0.671600082195754
"Q5TAP6",0.133349111878238,0.1137,0.0273342202849138,0.151338627564494
"Q5TAQ9",0.0300730153377465,0.05918,0.0060018346338717,0.172628647024711
"Q5TAT6",0.340812812719441,0.15304,0.209549825353005,0.156826194958341
"Q5TAX3",0.210377570716935,0.22518,0.0970651895167763,0.541557070600336
"Q5TB30",0.184909088743312,0.1155,0.110023827522367,0.201744876752917
"Q5TB80",0.0958085436628952,0.11812,0.0665629740301139,0.141812567624034
"Q5TBA9",0.162801367832902,0.09678,0.229158184513545,0.655273493110637
"Q5TBB1",0.0638900761871003,0.13364,0.0294886525723121,0.22267321128104
"Q5TBC7",0.0506346597767867,0.13276,0.0308730464473705,0.161548085016515
"Q5TBE3",0.0470306869825189,0.06248,0.0337035238259775,0.134047040130593
"Q5TBK1",0.017074240447525,0.09256,0.0725839635440627,0.158522955704368
"Q5TC04",0.0412534011681434,0.07462,0.0370219315317136,0.144830888945862
"Q5TC12",0.0399336957322671,0.03006,0.00388304185602915,0.145535526458779
"Q5TC63",0.145046803068263,0.07936,0.0657206625380811,0.227624310848811
"Q5TC79",0.0349991953731698,0.02636,0.00596008066191769,0.130928663464732
"Q5TC82",0.0689318454938829,0.1957,0.0111725855327038,0.291967515829528
"Q5TC84",0.255259283219179,0.11252,0.181162770914572,0.281782048801496
"Q5TCH4",0.297881319610196,0.36038,0.219814106320894,0.483050306023448
"Q5TCM9",0.200343489059374,0.21046,0.212957144135798,0.216293934959522
"Q5TCQ9",0.280266872700315,0.19028,0.118455492285948,0.349837251758091
"Q5TCS8",0.532217654256236,0.30622,0.367239234346751,0.404772767693323
"Q5TCX8",0.237879082418748,0.2692,0.0984369792618727,0.560537856879219
"Q5TCY1",0.101288375896731,0.10724,0.0207736976930785,0.211831658793168
"Q5TCZ1",0.306061269704915,0.2362,0.169593466734504,0.449248628249557
"Q5TD94",0.104998394507197,0.04932,0.0554728082482077,0.203272444594834
"Q5TD97",0.142678888994068,0.06576,0.19140901451645,0.316584545179996
"Q5TDH0",0.0831971750089509,0.08818,0.0186261029645537,0.147916770399257
"Q5TDP6",0.0875477536804323,0.0958,0.0236020748396881,0.142425836832596
"Q5TEA3",0.0515157760392932,0.02282,0.00663993689584636,0.170251124691673
"Q5TEA6",0.0644337027510393,0.12124,0.0298019251950614,0.177204395414035
