ensembl_gene_id,external_gene_name,description,gene_biotype,degree,betweenness,closeness,eigen_centrality,cluster,source
ENSG00000188603,CLN3,"CLN3 lysosomal/endosomal transmembrane protein, battenin ",protein_coding,19,9393.81544844756,8.21220333415455e-05,0.00658534178401958,tomato,subnet
ENSG00000189377,CXCL17,C-X-C motif chemokine ligand 17 ,protein_coding,19,2367.99851858124,7.73694390715667e-05,0.00588370381199664,yellowgreen,subnet
ENSG00000189430,NCR1,natural cytotoxicity triggering receptor 1 ,protein_coding,19,5039.53742365639,8.98795613877404e-05,0.0291189580140647,white,STRING
ENSG00000196782,MAML3,mastermind like transcriptional coactivator 3 ,protein_coding,19,221.97577975783,8.88651915044877e-05,0.0476766058228311,white,STRING
ENSG00000197646,PDCD1LG2,programmed cell death 1 ligand 2 ,protein_coding,19,534.540581663779,8.61103935244984e-05,0.0168360136929531,white,STRING
ENSG00000198719,DLL1,delta like canonical Notch ligand 1 ,protein_coding,19,1973.29880334278,9.03097624853247e-05,0.0783130963324106,tomato,subnet
ENSG00000206384,COL6A6,collagen type VI alpha 6 chain ,protein_coding,19,478.322019635255,8.13140348024069e-05,0.00557621258662488,white,STRING
ENSG00000261701,HPR,haptoglobin-related protein ,protein_coding,19,1434.41075339382,8.78657411475266e-05,0.0106832886202244,white,STRING
ENSG00000275152,CCL16,C-C motif chemokine ligand 16 ,protein_coding,19,14.9784856863993,7.91076655327901e-05,0.00926872366132872,yellowgreen,subnet
ENSG00000275385,CCL18,C-C motif chemokine ligand 18 ,protein_coding,19,14.9784856863993,7.90513833992095e-05,0.00932379216596051,white,STRING
ENSG00000050767,COL23A1,collagen type XXIII alpha 1 chain ,protein_coding,18,206.022825201754,8.27472072817542e-05,0.00502370512464203,white,STRING
ENSG00000061938,TNK2,tyrosine kinase non receptor 2 ,protein_coding,18,6301.80735150977,9.59785008158173e-05,0.0607793516263599,white,STRING
ENSG00000065320,NTN1,netrin 1 ,protein_coding,18,2075.29926480664,9.19709371838499e-05,0.0306168143137079,white,STRING
ENSG00000072501,SMC1A,structural maintenance of chromosomes 1A ,protein_coding,18,1061.83429509079,9.19455682236116e-05,0.0707590883583575,white,STRING
ENSG00000073008,PVR,PVR cell adhesion molecule ,protein_coding,18,1772.66814318574,8.46883468834688e-05,0.00802335921185575,white,STRING
ENSG00000089225,TBX5,T-box transcription factor 5 ,protein_coding,18,1126.93463176769,8.92538379150304e-05,0.0347350256669893,white,STRING
ENSG00000096696,DSP,desmoplakin ,protein_coding,18,3575.78763037655,9.13575735428467e-05,0.019901639894875,white,STRING
ENSG00000107186,MPDZ,multiple PDZ domain crumbs cell polarity complex component ,protein_coding,18,1957.10620160481,8.38785438684784e-05,0.0108677712053559,white,STRING
ENSG00000110400,NECTIN1,nectin cell adhesion molecule 1 ,protein_coding,18,1581.41385651411,9.07523368726745e-05,0.0202757503640173,white,STRING
ENSG00000111245,MYL2,myosin light chain 2 ,protein_coding,18,3075.6104241667,8.63856254319281e-05,0.0090928656125467,tomato,subnet
ENSG00000117114,ADGRL2,adhesion G protein-coupled receptor L2 ,protein_coding,18,5051.04423246383,7.76880049720323e-05,0.00538241828718369,white,STRING
ENSG00000117983,MUC5B,"mucin 5B, oligomeric mucus/gel-forming ",protein_coding,18,8981.44730476182,8.55724798904672e-05,0.00670253506389065,tomato,subnet
ENSG00000119729,RHOQ,ras homolog family member Q ,protein_coding,18,5700.34535644727,9.10580950646512e-05,0.0185674706059052,white,STRING
ENSG00000128683,GAD1,glutamate decarboxylase 1 ,protein_coding,18,10353.6161369994,8.58885167053165e-05,0.0102318657979313,royalblue,subnet
ENSG00000129048,ACKR4,atypical chemokine receptor 4 ,protein_coding,18,13.1429114943068,7.91452314998021e-05,0.00729204001346861,white,STRING
ENSG00000129084,PSMA1,proteasome 20S subunit alpha 1 ,protein_coding,18,1198.55243500584,9.04568068747173e-05,0.071923728843577,white,STRING
ENSG00000130477,UNC13A,unc-13 homolog A ,protein_coding,18,4616.78675441628,8.33680700291788e-05,0.0124492291980832,tomato,subnet
ENSG00000130669,PAK4,p21 (RAC1) activated kinase 4 ,protein_coding,18,6838.62692059271,9.16590284142988e-05,0.0271273220284723,white,STRING
ENSG00000130997,POLN,DNA polymerase nu ,protein_coding,18,6.48525314204569,8.68885220262403e-05,0.0903656649334347,white,STRING
ENSG00000132703,APCS,"amyloid P component, serum ",protein_coding,18,3204.14371132133,9.26612305411416e-05,0.0771625404027568,white,STRING
ENSG00000132842,AP3B1,adaptor related protein complex 3 subunit beta 1 ,protein_coding,18,2793.77545991371,9.0719404880704e-05,0.0187394396447056,white,STRING
ENSG00000134545,KLRC1,killer cell lectin like receptor C1 ,protein_coding,18,4394.11515291194,8.882572392965e-05,0.0147920825134623,white,STRING
ENSG00000136944,LMX1B,LIM homeobox transcription factor 1 beta ,protein_coding,18,1943.35001853242,7.59820682318973e-05,0.00298107090331484,tomato,subnet
ENSG00000139437,TCHP,trichoplein keratin filament binding ,protein_coding,18,5195.57668986232,9.4197437829691e-05,0.0461230766817089,white,STRING
ENSG00000140538,NTRK3,neurotrophic receptor tyrosine kinase 3 ,protein_coding,18,576.908480604793,9.14662032379036e-05,0.0421395194546778,white,STRING
ENSG00000140950,MEAK7,"MTOR associated protein, eak-7 homolog ",protein_coding,18,1103.43203397624,7.13673993719669e-05,0.00391791172582798,white,STRING
ENSG00000141293,SKAP1,src kinase associated phosphoprotein 1 ,protein_coding,18,8644.98159363247,9.00576368876081e-05,0.0256581678767656,tomato,subnet
ENSG00000155561,NUP205,nucleoporin 205 ,protein_coding,18,827.925376407414,8.71535645807914e-05,0.0205157157063944,white,STRING
ENSG00000157933,SKI,SKI proto-oncogene ,protein_coding,18,1242.80655623309,9.08843042806507e-05,0.0822793240285959,white,STRING
ENSG00000158022,TRIM63,tripartite motif containing 63 ,protein_coding,18,3161.30344062431,8.8581805297192e-05,0.0217460420994661,white,STRING
ENSG00000162512,SDC3,syndecan 3 ,protein_coding,18,3164.75832449165,9.15499404925387e-05,0.0210632961350158,white,STRING
ENSG00000162896,PIGR,polymeric immunoglobulin receptor ,protein_coding,18,2802.62222848723,8.33263894675444e-05,0.0105454341258189,white,STRING
ENSG00000163132,MSX1,msh homeobox 1 ,protein_coding,18,7639.57103817945,8.70852564660803e-05,0.0191803362206224,tomato,subnet
ENSG00000164687,FABP5,fatty acid binding protein 5 ,protein_coding,18,2456.46573250985,8.78348704435661e-05,0.0130387153813921,tomato,subnet
ENSG00000164695,CHMP4C,charged multivesicular body protein 4C ,protein_coding,18,2370.54088610243,8.89125989152663e-05,0.0696353502642614,white,STRING
ENSG00000164867,NOS3,nitric oxide synthase 3 ,protein_coding,18,699.019543719171,9.44822373393802e-05,0.0477206010850224,white,STRING
ENSG00000166900,STX3,syntaxin 3 ,protein_coding,18,2113.04633583243,8.31462542612455e-05,0.00537808802041929,white,STRING
ENSG00000167553,TUBA1C,tubulin alpha 1c ,protein_coding,18,1632.33641267199,9.13492280990226e-05,0.024725230033413,white,STRING
ENSG00000167711,SERPINF2,serpin family F member 2 ,protein_coding,18,6890.79871937318,8.63781636002419e-05,0.0106688492220273,tomato,subnet
ENSG00000168509,HJV,hemojuvelin BMP co-receptor ,protein_coding,18,2226.20702590673,8.60067085232648e-05,0.00929894294022156,white,STRING
ENSG00000169760,NLGN1,neuroligin 1 ,protein_coding,18,4828.32357190295,8.43597098025983e-05,0.00529112749401633,white,STRING
ENSG00000175084,DES,desmin ,protein_coding,18,1756.2825218251,8.5704490915324e-05,0.0124204925954875,tomato,subnet
ENSG00000176476,SGF29,SAGA complex associated factor 29 ,protein_coding,18,1429.68983966584,8.47816871555744e-05,0.0766380205576383,white,STRING
ENSG00000177463,NR2C2,nuclear receptor subfamily 2 group C member 2 ,protein_coding,18,342.125344675381,9.12159080543647e-05,0.0749534110141483,white,STRING
ENSG00000182255,KCNA4,potassium voltage-gated channel subfamily A member 4 ,protein_coding,18,2205.43808265768,8.28706389326262e-05,0.00715617871914719,white,STRING
ENSG00000187522,HSPA14,heat shock protein family A (Hsp70) member 14 ,protein_coding,18,453.676146003892,8.88415067519545e-05,0.0229708448177502,white,STRING
ENSG00000189308,LIN54,lin-54 DREAM MuvB core complex component ,protein_coding,18,897.889480762362,8.32292967124428e-05,0.0412831434763323,white,STRING
ENSG00000196092,PAX5,paired box 5 ,protein_coding,18,2836.35468740411,8.53387950162144e-05,0.0313381206958429,tomato,subnet
ENSG00000196218,RYR1,ryanodine receptor 1 ,protein_coding,18,833.924274172881,8.67077083152692e-05,0.0156937286326858,white,STRING
ENSG00000197919,IFNA1,interferon alpha 1 ,protein_coding,18,773.539355143961,8.52006475249212e-05,0.0165674534435936,white,STRING
ENSG00000204304,PBX2,PBX homeobox 2 ,protein_coding,18,4167.71042831919,8.302200083022e-05,0.0110046962517052,white,STRING
ENSG00000239672,NME1,NME/NM23 nucleoside diphosphate kinase 1 ,protein_coding,18,3159.01706979235,8.78889084197574e-05,0.0101939824403441,white,STRING
ENSG00000001167,NFYA,nuclear transcription factor Y subunit alpha ,protein_coding,17,3996.25545528228,9.02364194188775e-05,0.0633946748215565,white,STRING
ENSG00000003436,TFPI,tissue factor pathway inhibitor ,protein_coding,17,3641.80558200339,8.58442784788394e-05,0.00823794565965587,tomato,subnet
ENSG00000067141,NEO1,neogenin 1 ,protein_coding,17,2303.00705967924,8.38082467314784e-05,0.0075596840024395,white,STRING
ENSG00000069702,TGFBR3,transforming growth factor beta receptor 3 ,protein_coding,17,8110.87953341389,8.63483291598308e-05,0.0155600909162924,mediumseagreen,subnet
ENSG00000072310,SREBF1,sterol regulatory element binding transcription factor 1 ,protein_coding,17,1772.1499376616,9.09587047480444e-05,0.0592537298197612,white,STRING
ENSG00000072415,PALS1,"protein associated with LIN7 1, MAGUK p55 family member ",protein_coding,17,2338.56404426994,8.79739597079265e-05,0.014242672596389,white,STRING
ENSG00000078674,PCM1,pericentriolar material 1 ,protein_coding,17,7442.98951438958,8.68507903421921e-05,0.0133330303296194,white,STRING
ENSG00000088053,GP6,glycoprotein VI platelet ,protein_coding,17,2233.87562530952,9.22424130615257e-05,0.0261337532503652,white,STRING
ENSG00000090054,SPTLC1,serine palmitoyltransferase long chain base subunit 1 ,protein_coding,17,34737.3646940821,8.5236958745312e-05,0.00799355686265962,tomato,subnet
ENSG00000100304,TTLL12,tubulin tyrosine ligase like 12 ,protein_coding,17,1428.81345404349,8.33680700291788e-05,0.0160208521034358,springgreen,subnet
ENSG00000100739,BDKRB1,bradykinin receptor B1 ,protein_coding,17,675.057312178961,8.4530853761623e-05,0.00785183874390527,white,STRING
ENSG00000101197,BIRC7,baculoviral IAP repeat containing 7 ,protein_coding,17,1063.05819582454,9.02853015529072e-05,0.0723519233844682,white,STRING
ENSG00000101421,CHMP4B,charged multivesicular body protein 4B ,protein_coding,17,1982.09091291328,8.81834215167549e-05,0.0674469687549968,white,STRING
ENSG00000104267,CA2,carbonic anhydrase 2 ,protein_coding,17,15984.5808032024,8.48752334068919e-05,0.00624348239841159,orchid,subnet
ENSG00000104969,SGTA,small glutamine rich tetratricopeptide repeat co-chaperone alpha ,protein_coding,17,4142.84707928301,9.35453695042095e-05,0.036428968277453,white,STRING
ENSG00000104998,IL27RA,interleukin 27 receptor subunit alpha ,protein_coding,17,499.728407687991,8.78503030835456e-05,0.0218560336144326,white,STRING
ENSG00000108679,LGALS3BP,galectin 3 binding protein ,protein_coding,17,2017.8036722044,8.96458987001345e-05,0.0135501030885134,white,STRING
ENSG00000111602,TIMELESS,timeless circadian regulator ,protein_coding,17,209.243191415171,8.36680053547523e-05,0.0356819376349872,white,STRING
ENSG00000116688,MFN2,mitofusin 2 ,protein_coding,17,2871.23381415352,9.06125407756434e-05,0.0234675707616272,white,STRING
ENSG00000120868,APAF1,apoptotic peptidase activating factor 1 ,protein_coding,17,2734.37258422903,9.25925925925926e-05,0.0437697727293373,white,STRING
ENSG00000122507,BBS9,Bardet-Biedl syndrome 9 ,protein_coding,17,567.294927505768,7.40795614489962e-05,0.000891875665696173,white,STRING
ENSG00000122679,RAMP3,receptor activity modifying protein 3 ,protein_coding,17,872.300889733351,8.20748522652659e-05,0.00577083281257649,white,STRING
ENSG00000126787,DLGAP5,DLG associated protein 5 ,protein_coding,17,1581.0165878526,8.56531049250535e-05,0.0121465144008192,tomato,subnet
ENSG00000131042,LILRB2,leukocyte immunoglobulin like receptor B2 ,protein_coding,17,1374.86846176176,8.94214432620943e-05,0.019039181824338,white,STRING
ENSG00000131095,GFAP,glial fibrillary acidic protein ,protein_coding,17,2403.72768763192,9.03179190751445e-05,0.0273865188717895,tomato,subnet
ENSG00000133112,TPT1,"tumor protein, translationally-controlled 1 ",protein_coding,17,1781.81240724607,9.28160386114721e-05,0.0536821754311163,white,STRING
ENSG00000136485,DCAF7,DDB1 and CUL4 associated factor 7 ,protein_coding,17,674.134966014336,8.78117316473481e-05,0.0324874288401618,white,STRING
ENSG00000137642,SORL1,sortilin related receptor 1 ,protein_coding,17,1678.22975422009,8.71763577717723e-05,0.00839208951980153,white,STRING
ENSG00000137672,TRPC6,transient receptor potential cation channel subfamily C member 6 ,protein_coding,17,2204.5007919138,9.42507068803016e-05,0.032911663239026,white,STRING
ENSG00000138829,FBN2,fibrillin 2 ,protein_coding,17,10697.4011466351,8.78580214373572e-05,0.0109882730809585,mediumseagreen,subnet
ENSG00000140545,MFGE8,milk fat globule EGF and factor V/VIII domain containing ,protein_coding,17,11306.9626168119,8.52442247037763e-05,0.00686914655591012,white,STRING
ENSG00000141971,MVB12A,multivesicular body subunit 12A ,protein_coding,17,486.673865855658,8.89046941678521e-05,0.0694086364199405,white,STRING
ENSG00000142082,SIRT3,sirtuin 3 ,protein_coding,17,2430.67372456957,8.56971462850287e-05,0.0663390258743775,white,STRING
ENSG00000143878,RHOB,ras homolog family member B ,protein_coding,17,484.583072780848,9.05961224859576e-05,0.0203803090862414,white,STRING
ENSG00000147257,GPC3,glypican 3 ,protein_coding,17,1400.28498300684,8.89205050684688e-05,0.0119561850707188,white,STRING
ENSG00000148773,MKI67,marker of proliferation Ki-67 ,protein_coding,17,606.912747459105,8.59623484913608e-05,0.0293471067330873,tomato,subnet
ENSG00000149636,DSN1,DSN1 component of MIS12 kinetochore complex ,protein_coding,17,318.472933491183,8.14199641752158e-05,0.0213284118359375,white,STRING
ENSG00000155368,DBI,"diazepam binding inhibitor, acyl-CoA binding protein ",protein_coding,17,1445.73322514025,8.68281670573934e-05,0.00753843111432176,white,STRING
ENSG00000157110,RBPMS,"RNA binding protein, mRNA processing factor ",protein_coding,17,13086.9706821478,8.24742268041237e-05,0.010595205509977,tomato,subnet
ENSG00000157873,TNFRSF14,TNF receptor superfamily member 14 ,protein_coding,17,2378.28404071575,8.92618048736946e-05,0.0233119824683785,white,STRING
ENSG00000160223,ICOSLG,inducible T cell costimulator ligand ,protein_coding,17,219.589292174592,8.13735861339409e-05,0.00844807116407334,white,STRING
ENSG00000160948,VPS28,VPS28 subunit of ESCRT-I ,protein_coding,17,1026.53989331435,9.00171032496174e-05,0.0687017960114355,white,STRING
ENSG00000162191,UBXN1,UBX domain protein 1 ,protein_coding,17,518.78694426789,9.1066387396412e-05,0.0523289333067803,white,STRING
ENSG00000162298,SYVN1,synoviolin 1 ,protein_coding,17,5294.67650097129,9.26354793886058e-05,0.0291102784585331,white,STRING
ENSG00000162923,WDR26,WD repeat domain 26 ,protein_coding,17,5221.72200251093,8.89758875344782e-05,0.0245230357474233,white,STRING
ENSG00000164070,HSPA4L,heat shock protein family A (Hsp70) member 4 like ,protein_coding,17,69.0991423815312,9.03750564844103e-05,0.0316413880019271,white,STRING
ENSG00000169744,LDB2,LIM domain binding 2 ,protein_coding,17,1411.23705335009,8.47960654625626e-05,0.0291240098760299,white,STRING
ENSG00000169855,ROBO1,roundabout guidance receptor 1 ,protein_coding,17,2334.26311475956,8.68357068426537e-05,0.0107280655936359,white,STRING
ENSG00000171596,NMUR1,neuromedin U receptor 1 ,protein_coding,17,168.679745659961,7.88705733890685e-05,0.00383927268928312,tomato,subnet
ENSG00000172175,MALT1,MALT1 paracaspase ,protein_coding,17,141.747837854846,8.91901534070639e-05,0.0401563570990729,white,STRING
ENSG00000178732,GP5,glycoprotein V platelet ,protein_coding,17,3667.26846962355,9.14494741655236e-05,0.0189695944245737,white,STRING
ENSG00000179222,MAGED1,MAGE family member D1 ,protein_coding,17,5709.93740067528,8.78966335589347e-05,0.013437599007054,tomato,subnet
ENSG00000181072,CHRM2,cholinergic receptor muscarinic 2 ,protein_coding,17,1249.7872508719,8.74584572328144e-05,0.0143030939736601,white,STRING
ENSG00000181852,RNF41,ring finger protein 41 ,protein_coding,17,741.59437524225,9.11743253099927e-05,0.0762762625048942,white,STRING
ENSG00000185245,GP1BA,glycoprotein Ib platelet subunit alpha ,protein_coding,17,987.286480680996,9.24043614858621e-05,0.0223200205334484,white,STRING
ENSG00000196570,PFN3,profilin 3 ,protein_coding,17,425.373596385931,8.93335715561908e-05,0.0215935779746369,white,STRING
ENSG00000196611,MMP1,matrix metallopeptidase 1 ,protein_coding,17,1585.73243411792,9.20047842487809e-05,0.0217432998359831,white,STRING
ENSG00000197467,COL13A1,collagen type XIII alpha 1 chain ,protein_coding,17,204.720610277694,8.27198279427579e-05,0.00478615821424754,white,STRING
ENSG00000198901,PRC1,protein regulator of cytokinesis 1 ,protein_coding,17,1348.5570825892,9.13075237399562e-05,0.0370319650173214,white,STRING
ENSG00000204427,ABHD16A,"abhydrolase domain containing 16A, phospholipase ",protein_coding,17,17974.5476147107,8.00192046091062e-05,0.00402605134506545,tomato,subnet
ENSG00000213088,ACKR1,atypical chemokine receptor 1 (Duffy blood group) ,protein_coding,17,959.253165785326,8.56017805170347e-05,0.0108230682477905,tomato,subnet
ENSG00000213639,PPP1CB,protein phosphatase 1 catalytic subunit beta ,protein_coding,17,1557.13503929266,9.19709371838499e-05,0.0462243267117892,white,STRING
ENSG00000215021,PHB2,prohibitin 2 ,protein_coding,17,2090.60563249169,9.39231708462478e-05,0.0467370578860961,white,STRING
ENSG00000221914,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha ,protein_coding,17,3674.383381326,9.33706816059757e-05,0.03801381749138,white,STRING
ENSG00000229314,ORM1,orosomucoid 1 ,protein_coding,17,7930.35000422373,9.13826190258613e-05,0.0151532686755325,tomato,subnet
ENSG00000277117,"","novel protein, similar to inducible T-cell co-stimulator ligand ICOSLG",artifact,17,219.589292174592,8.13735861339409e-05,0.00844807116407334,white,STRING
ENSG00000278195,SSTR3,somatostatin receptor 3 ,protein_coding,17,1596.04737067067,7.42886858331476e-05,0.00162804476095309,tomato,subnet
ENSG00000004799,PDK4,pyruvate dehydrogenase kinase 4 ,protein_coding,16,1779.15472791829,8.38644750083864e-05,0.00877513452574798,tomato,subnet
ENSG00000013619,MAMLD1,mastermind like domain containing 1 ,protein_coding,16,36.2955522733172,8.80049282759835e-05,0.0459872919352207,white,STRING
ENSG00000040608,RTN4R,reticulon 4 receptor ,protein_coding,16,6963.92724589589,8.5954959601169e-05,0.00620759868350822,tomato,subnet
ENSG00000066279,ASPM,assembly factor for spindle microtubules ,protein_coding,16,6229.58293323767,8.67904877625412e-05,0.0185881974749738,tomato,subnet
ENSG00000070785,EIF2B3,eukaryotic translation initiation factor 2B subunit gamma ,protein_coding,16,1734.86853632355,8.76731544800982e-05,0.0119510732475541,white,STRING
ENSG00000081237,PTPRC,protein tyrosine phosphatase receptor type C ,protein_coding,16,935.261363376725,8.86524822695036e-05,0.0134949063429883,white,STRING
ENSG00000087274,ADD1,adducin 1 ,protein_coding,16,1463.76581192664,8.40124338402084e-05,0.0130436821890583,white,STRING
ENSG00000089692,LAG3,lymphocyte activating 3 ,protein_coding,16,1114.71791661761,8.56237691583184e-05,0.0094846585560728,white,STRING
ENSG00000091428,RAPGEF4,Rap guanine nucleotide exchange factor 4 ,protein_coding,16,5162.73743719459,8.60881542699725e-05,0.011235027820111,white,STRING
ENSG00000103024,NME3,NME/NM23 nucleoside diphosphate kinase 3 ,protein_coding,16,3379.28284419463,8.11820100665693e-05,0.00634306623468115,white,STRING
ENSG00000104722,NEFM,neurofilament medium chain ,protein_coding,16,2977.51970434723,8.69640838333768e-05,0.00976820597341121,white,STRING
ENSG00000104760,FGL1,fibrinogen like 1 ,protein_coding,16,18790.7960298145,8.42886041807148e-05,0.00797504093341905,tomato,subnet
ENSG00000105993,DNAJB6,DnaJ heat shock protein family (Hsp40) member B6 ,protein_coding,16,1336.01710383403,9.1734703238235e-05,0.0338623318420487,white,STRING
ENSG00000107185,RGP1,"RGP1 homolog, RAB6A GEF complex partner 1 ",protein_coding,16,410.93238607886,8.02053256336221e-05,0.00645184780801116,white,STRING
ENSG00000108774,RAB5C,"RAB5C, member RAS oncogene family ",protein_coding,16,2120.19675704798,8.83938831432865e-05,0.011154183712451,white,STRING
ENSG00000112290,WASF1,WASP family member 1 ,protein_coding,16,590.596404082411,8.98876404494382e-05,0.0264831789832998,white,STRING
ENSG00000113569,NUP155,nucleoporin 155 ,protein_coding,16,986.53012580844,8.76424189307625e-05,0.019298644341745,white,STRING
ENSG00000113971,NPHP3,nephrocystin 3 ,protein_coding,16,2103.08549408999,7.35943479540771e-05,0.00115598057919575,tomato,subnet
ENSG00000114302,PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha ,protein_coding,16,354.241550961772,8.54335753951303e-05,0.00893588171937031,white,STRING
ENSG00000115041,KCNIP3,potassium voltage-gated channel interacting protein 3 ,protein_coding,16,4044.2414997504,8.58958941762584e-05,0.00854084038191095,white,STRING
ENSG00000120075,HOXB5,homeobox B5 ,protein_coding,16,6396.22784608049,8.20008200082001e-05,0.00642660908685106,tomato,subnet
ENSG00000121057,AKAP1,A-kinase anchoring protein 1 ,protein_coding,16,5753.48303388671,9.00252070579762e-05,0.0154008797517128,white,STRING
ENSG00000125166,GOT2,glutamic-oxaloacetic transaminase 2 ,protein_coding,16,9114.16140614856,8.68206285813509e-05,0.00639415858232647,tomato,subnet
ENSG00000125755,SYMPK,symplekin scaffold protein ,protein_coding,16,2042.15011668619,8.73133676765913e-05,0.0155971870647315,white,STRING
ENSG00000127328,RAB3IP,RAB3A interacting protein ,protein_coding,16,4989.3459319693,7.97957229492499e-05,0.00223907250308575,white,STRING
ENSG00000130037,KCNA5,potassium voltage-gated channel subfamily A member 5 ,protein_coding,16,2347.53875543757,9.04895484571532e-05,0.019083891695771,tomato,subnet
ENSG00000130787,HIP1R,huntingtin interacting protein 1 related ,protein_coding,16,1231.04169605003,9.13408841797589e-05,0.0222092455037475,white,STRING
ENSG00000132622,HSPA12B,heat shock protein family A (Hsp70) member 12B ,protein_coding,16,58.9171121194007,8.81523272214387e-05,0.0221102605631766,tomato,subnet
ENSG00000132911,NMUR2,neuromedin U receptor 2 ,protein_coding,16,121.606241078029,7.88208402301569e-05,0.00375827475452807,white,STRING
ENSG00000134571,MYBPC3,myosin binding protein C3 ,protein_coding,16,1519.19723625442,8.46955196070128e-05,0.0126289793574353,tomato,subnet
ENSG00000136750,GAD2,glutamate decarboxylase 2 ,protein_coding,16,3819.2273134341,8.68960722975322e-05,0.00950881926708143,white,STRING
ENSG00000136874,STX17,syntaxin 17 ,protein_coding,16,3296.15739996449,8.24878330446259e-05,0.00428817808986572,white,STRING
ENSG00000141837,CACNA1A,calcium voltage-gated channel subunit alpha1 A ,protein_coding,16,950.513429269364,8.54408749145591e-05,0.0143177330438981,white,STRING
ENSG00000143418,CERS2,ceramide synthase 2 ,protein_coding,16,16564.6375455665,7.64467548352572e-05,0.00189508025266701,tomato,subnet
ENSG00000144476,ACKR3,atypical chemokine receptor 3 ,protein_coding,16,7082.74080818222,9.30752047654505e-05,0.0191229902390218,white,STRING
ENSG00000145623,OSMR,oncostatin M receptor ,protein_coding,16,814.224858440997,8.92140244446427e-05,0.0250636466457153,white,STRING
ENSG00000146247,PHIP,pleckstrin homology domain interacting protein ,protein_coding,16,739.160916002134,8.42176183257538e-05,0.0330765358009202,white,STRING
ENSG00000147457,CHMP7,charged multivesicular body protein 7 ,protein_coding,16,1389.33010193482,8.8261253309797e-05,0.0672182109033802,white,STRING
ENSG00000151923,TIAL1,TIA1 cytotoxic granule associated RNA binding protein like 1 ,protein_coding,16,6640.38935809715,8.65650969529086e-05,0.0184342123869003,white,STRING
ENSG00000152464,RPP38,ribonuclease P/MRP subunit p38 ,protein_coding,16,593.976957117558,7.89702282239596e-05,0.0310113095192996,white,STRING
ENSG00000155304,HSPA13,heat shock protein family A (Hsp70) member 13 ,protein_coding,16,109.694944104228,8.92697732547759e-05,0.0251694479847513,white,STRING
ENSG00000160131,VMA21,vacuolar ATPase assembly factor VMA21 ,protein_coding,16,2547.14752917856,7.55229967525111e-05,0.00269580186731778,white,STRING
ENSG00000162063,CCNF,cyclin F ,protein_coding,16,795.221386646364,8.90471950133571e-05,0.0340968298894745,tomato,subnet
ENSG00000163093,BBS5,Bardet-Biedl syndrome 5 ,protein_coding,16,407.831152532973,7.3437614746273e-05,0.000749207106926151,tomato,subnet
ENSG00000163565,IFI16,interferon gamma inducible protein 16 ,protein_coding,16,2654.07947765217,9.09338910611985e-05,0.0545961822310556,white,STRING
ENSG00000165474,GJB2,gap junction protein beta 2 ,protein_coding,16,1399.16949442375,8.43241420018551e-05,0.00684681085899911,tomato,subnet
ENSG00000165533,TTC8,tetratricopeptide repeat domain 8 ,protein_coding,16,485.590702813976,7.32225232481511e-05,0.00072884156256116,white,STRING
ENSG00000168769,TET2,tet methylcytosine dioxygenase 2 ,protein_coding,16,1974.9927368269,8.99361453368109e-05,0.0346967355863933,white,STRING
ENSG00000169727,GPS1,G protein pathway suppressor 1 ,protein_coding,16,2000.44036457586,8.95094880057286e-05,0.0366868507098652,white,STRING
ENSG00000171385,KCND3,potassium voltage-gated channel subfamily D member 3 ,protein_coding,16,5279.99423139237,8.84955752212389e-05,0.0116090512641342,white,STRING
ENSG00000172243,CLEC7A,C-type lectin domain containing 7A ,protein_coding,16,4045.4325313947,9.02201371346084e-05,0.0203335857505256,white,STRING
ENSG00000177272,KCNA3,potassium voltage-gated channel subfamily A member 3 ,protein_coding,16,5637.2139722716,8.72371979412021e-05,0.00945988523463127,tomato,subnet
ENSG00000177646,ACAD9,acyl-CoA dehydrogenase family member 9 ,protein_coding,16,2500.32864247592,8.07167648720639e-05,0.00412797987010787,white,STRING
ENSG00000179841,AKAP5,A-kinase anchoring protein 5 ,protein_coding,16,445.310122396498,8.97102359379205e-05,0.0160304929031271,white,STRING
ENSG00000180900,SCRIB,scribble planar cell polarity protein ,protein_coding,16,1545.90374264488,9.3014603292717e-05,0.0254284303999631,white,STRING
ENSG00000181847,TIGIT,T cell immunoreceptor with Ig and ITIM domains ,protein_coding,16,900.323702879817,8.75196919306844e-05,0.0137886999043794,maroon1,subnet
ENSG00000183072,NKX2-5,NK2 homeobox 5 ,protein_coding,16,2301.05126942906,8.26446280991736e-05,0.0208534468267385,white,STRING
ENSG00000184357,H1-5,"H1.5 linker histone, cluster member ",protein_coding,16,452.287963764244,8.86996629412808e-05,0.0572407828735056,white,STRING
ENSG00000184408,KCND2,potassium voltage-gated channel subfamily D member 2 ,protein_coding,16,3112.0461416196,8.46740050804403e-05,0.0071065878514917,white,STRING
ENSG00000186818,LILRB4,leukocyte immunoglobulin like receptor B4 ,protein_coding,16,4585.84938357137,8.6043710204784e-05,0.0098530086193134,maroon1,subnet
ENSG00000186834,HEXIM1,HEXIM P-TEFb complex subunit 1 ,protein_coding,16,581.378712273873,9.08595311648192e-05,0.0399980958442155,white,STRING
