"","external_gene_name","uniprot_gn_id","cluster","betweenness","degree_centrality","logFC","file_id","ID","pocket","druggability","num_drug_pockets","struct_score","base_count","cancer_count","MeSH_count","title_query","ovarian_count","title_count"
"326","RCOR2","Q8IZ40","1",0,1,2.90248268567644,"AF-Q8IZ40-F1-model_v4","Q8IZ40-F1",0.11,0.597,1,68.123295816002,65,13,8,2,0,2
"327","UNC5B","Q8IZJ1","1",1235,3,2.64384625105941,"AF-Q8IZJ1-F1-model_v4","Q8IZJ1-F1",0.216,0.597,1,77.9814525216435,239,109,57,43,4,43
"328","KRT75","O95678","1",0,5,6.6626008215166,"AF-O95678-F1-model_v4","O95678-F1",0.293,0.594,1,70.1515108773607,34,7,3,0,0,0
"329","APOBEC3B","Q9UH17","8",0,1,4.10583770708802,"AF-Q9UH17-F1-model_v4","Q9UH17-F1",0.283,0.593,1,88.3310271437384,410,327,194,182,20,182
"330","FASLG","P48023","1",618,2,3.42509591568597,"AF-P48023-F1-model_v4","P48023-F1",0.343,0.593,1,80.6314388813712,4562,1778,1454,10,79,10
"331","CXCR3","P49682","1",1,4,4.84630187820239,"AF-P49682-F1-model_v4","P49682-F1",0.21,0.59,1,80.6454109828611,4364,1098,639,296,30,296
"332","BTLA","Q7Z6A9","1",5465,4,2.58794204843883,"AF-Q7Z6A9-F1-model_v4","Q7Z6A9-F1",0.448,0.589,1,68.6422222222222,676,335,203,84,12,84
"333","CAPSL","Q8WWF8","1",0,1,5.86558832530437,"AF-Q8WWF8-F1-model_v4","Q8WWF8-F1",0.092,0.589,1,91.8355640423032,11,1,0,0,0,0
"334","OAS2","P29728","1",1234,3,2.62592300044212,"AF-P29728-F1-model_v4","P29728-F1",0.27,0.588,1,87.7412699776594,289,62,29,8,2,8
"335","S100A7A","Q86SG5","1",0,1,11.3876918565404,"AF-Q86SG5-F1-model_v4","Q86SG5-F1",0.401,0.587,2,95.1219595448799,70,32,24,1,3,1
"336","MAGEA3","P43357","49",0,1,10.3268051912691,"AF-P43357-F1-model_v4","P43357-F1",0.321,0.586,1,71.7179420171499,759,740,620,109,16,109
"337","IL21R","Q9HBE5","1",0,1,4.46914815674197,"AF-Q9HBE5-F1-model_v4","Q9HBE5-F1",0.439,0.584,1,65.5127416646678,1723,541,323,6,10,6
"338","RACGAP1","Q9H0H5","1",2582,5,3.0352386513257,"AF-Q9H0H5-F1-model_v4","Q9H0H5-F1",0.133,0.584,2,69.8631812700965,182,148,90,39,6,39
"339","UPK1A","O00322","64",1,3,4.10107613739448,"AF-O00322-F1-model_v4","O00322-F1",0.359,0.584,1,86.8512987654321,80,35,24,6,2,6
"340","H4C11","P62805","1",89,10,2.81827313447381,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,3,1,1,0,0,0
"341","H4C12","P62805","1",2880,12,3.78228770874482,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,0,0,0,0,0,0
"342","H4C14","P62805","1",0,2,3.29230175451476,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,0,0,0,0,0,0
"343","H4C4","P62805","1",20371,12,4.02368516951875,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,19,3,2,0,0,0
"344","H4C8","P62805","1",8650,11,4.58989714424972,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,3,2,1,0,0,0
"345","H4C9","P62805","1",1037,10,4.39544604177583,"AF-P62805-F1-model_v4","P62805-F1",0.336,0.581,1,90.437525,1,0,0,0,0,0
"346","STAT1","P42224","1",21506,11,2.41067249749935,"AF-P42224-F1-model_v4","P42224-F1",0.247,0.581,2,88.260738451529,12353,3700,2118,794,100,794
"347","SH2D1A","O60880","1",1235,3,2.18530423165782,"AF-O60880-F1-model_v4","O60880-F1",0.272,0.578,1,84.3014314314314,486,122,69,26,0,26
"348","CCL17","Q92583","1",6450,4,3.53867989571896,"AF-Q92583-F1-model_v4","Q92583-F1",0.199,0.575,1,89.7936598639456,1825,363,247,53,8,53
"349","WDHD1","O75717","1",618,2,2.32495941572251,"AF-O75717-F1-model_v4","O75717-F1",0.21,0.575,1,74.3476551724138,64,36,16,9,1,9
"350","RAD54B","Q9Y620","1",0,1,2.9884812531497,"AF-Q9Y620-F1-model_v4","Q9Y620-F1",0.092,0.573,1,71.8059425096739,93,55,39,18,5,18
"351","ERBB2","P04626","1",4328,7,5.19271668676555,"AF-P04626-F1-model_v4","P04626-F1",0.179,0.572,1,74.9091822792672,37414,34995,31122,2358,1673,2358
"352","CPB1","P15086","23",0,1,3.08873502232314,"AF-P15086-F1-model_v4","P15086-F1",0.254,0.571,1,95.7967224380042,82,18,12,2,0,2
"353","FCGR1A","P12314","1",5661,4,2.59765530889808,"AF-P12314-F1-model_v4","P12314-F1",0.35,0.568,2,84.9618617021277,256,46,28,1,2,1
"354","HLA-DQA2","P01906","1",22197,6,2.20450616185082,"AF-P01906-F1-model_v4","P01906-F1",0.146,0.568,1,89.4776127724278,90,13,6,1,0,1
"355","CCL25","O15444","1",1,4,2.10652175776513,"AF-O15444-F1-model_v4","O15444-F1",0.328,0.566,1,70.6624871794872,504,114,66,29,6,29
"356","CLDN6","P56747","1",235,5,4.96579299575307,"AF-P56747-F1-model_v4","P56747-F1",0.114,0.566,1,80.7301104294478,120,79,51,29,10,29
"357","TDRD12","Q587J7","1",0,2,2.45654478686813,"AF-Q587J7-F1-model_v4","Q587J7-F1",0.235,0.565,2,73.4968688929453,13,1,1,0,0,0
"358","GZMA","P12544","1",0,1,2.75859019279663,"AF-P12544-F1-model_v4","P12544-F1",0.34,0.564,2,91.4629437869823,578,180,108,4,6,4
"359","MARVELD2","Q8N4S9","1",3077,5,2.94216654903831,"AF-Q8N4S9-F1-model_v4","Q8N4S9-F1",0.305,0.564,1,67.2056255526083,79,18,12,0,0,0
"360","TIGIT","Q495A1","1",0,1,3.60511354738148,"AF-Q495A1-F1-model_v4","Q495A1-F1",0.408,0.564,2,74.8874539544962,1439,1019,628,300,29,300
"361","P2RY6","Q15077","55",0,1,2.51088559524292,"AF-Q15077-F1-model_v4","Q15077-F1",0.257,0.563,1,85.8976548500195,36,12,5,2,0,2
"362","E2F8","A0AVK6","1",0,1,4.82481910577334,"AF-A0AVK6-F1-model_v4","A0AVK6-F1",0.14,0.562,1,53.6931614756577,158,110,54,39,5,39
"363","ELAVL4","P26378","1",0,1,3.58166054251489,"AF-P26378-F1-model_v4","P26378-F1",0.235,0.562,1,74.3148807524353,223,83,69,9,1,9
"364","TBX20","Q9UMR3","1",0,1,3.5659203916279,"AF-Q9UMR3-F1-model_v4","Q9UMR3-F1",0.09,0.559,2,68.1721142197866,233,20,7,5,0,5
"365","KIF2C","Q99661","1",3,5,4.42475633181636,"AF-Q99661-F1-model_v4","Q99661-F1",0.07,0.558,2,74.6576222300387,309,189,104,35,6,35
"366","TK1","P04183","1",1848,3,4.33299666452113,"AF-P04183-F1-model_v4","P04183-F1",0.284,0.554,2,82.3099831460674,795,477,294,64,14,64
"367","EXO1","Q9UQ84","1",0,4,5.68806369685458,"AF-Q9UQ84-F1-model_v4","Q9UQ84-F1",0.203,0.552,1,63.6393491751173,940,398,177,87,15,87
"368","SPN","P16150","1",2463,3,2.48968159047142,"AF-P16150-F1-model_v4","P16150-F1",0.297,0.552,1,53.319008147361,3339,1113,830,15,17,15
"369","ITGA11","Q9UKX5","1",0,1,2.40240147655286,"AF-Q9UKX5-F1-model_v4","Q9UKX5-F1",0.349,0.551,1,85.7861912858661,101,49,28,6,2,6
"370","NAT1","P18440","52",0,1,2.90913933652189,"AF-P18440-F1-model_v4","P18440-F1",0.291,0.551,1,98.206051861146,891,484,299,96,14,96
"371","CDK5R1","Q15078","11",0,1,2.01219195219387,"AF-Q15078-F1-model_v4","Q15078-F1",0.302,0.55,1,74.1145131633932,251,33,18,5,1,5
"372","KDELR3","O43731","44",0,1,2.31095708296484,"AF-O43731-F1-model_v4","O43731-F1",0.328,0.55,1,91.5484011299435,22,12,6,1,0,1
"373","MCM10","Q7L590","1",1789,4,2.72683222159619,"AF-Q7L590-F1-model_v4","Q7L590-F1",0.08,0.549,2,66.8889134545455,240,108,55,36,3,36
"374","WNT3A","P56704","1",0,1,2.35108855880625,"AF-P56704-F1-model_v4","P56704-F1",0.267,0.549,1,88.3650090810025,3162,964,556,155,28,155
"375","TNFRSF9","Q07011","1",4058,4,4.53762404734121,"AF-Q07011-F1-model_v4","Q07011-F1",0.306,0.548,2,81.7623076923077,566,270,174,8,11,8
"376","TNIK","Q9UKE5","1",0,1,2.16197071065686,"AF-Q9UKE5-F1-model_v4","Q9UKE5-F1",0.222,0.548,1,64.8093906020558,142,82,45,40,3,40
"377","CCNA2","P20248","1",21317,9,3.36260918250574,"AF-P20248-F1-model_v4","P20248-F1",0.256,0.547,2,74.7478724026924,802,513,330,29,17,29
"378","FGF5","P12034","1",1848,2,3.96658173408828,"AF-P12034-F1-model_v4","P12034-F1",0.431,0.547,2,76.0454772182254,454,95,55,22,2,22
"379","ERCC6L","Q2NKX8","1",1234,2,4.59097974119117,"AF-Q2NKX8-F1-model_v4","Q2NKX8-F1",0.048,0.546,1,62.794578920827,65,43,20,15,0,15
"380","CHRNA4","P43681","14",0,1,3.14170670417924,"AF-P43681-F1-model_v4","P43681-F1",0.317,0.545,2,73.6302092645266,327,17,7,3,0,3
"381","CST1","P01037","1",0,1,9.05496661991613,"AF-P01037-F1-model_v4","P01037-F1",0.29,0.544,1,92.4962424242424,180,62,40,16,1,16
"382","MDK","P21741","1",0,1,2.25977324666536,"AF-P21741-F1-model_v4","P21741-F1",0.343,0.543,1,73.1076378676471,985,319,228,19,12,19
"383","MMP10","P09238","1",618,2,5.01459531668396,"AF-P09238-F1-model_v4","P09238-F1",0.19,0.54,1,85.62216801461,834,313,224,36,13,36
"384","CFHR5","Q9BXR6","12",0,1,3.22845007541483,"AF-Q9BXR6-F1-model_v4","Q9BXR6-F1",0.186,0.538,1,83.167052958121,134,11,6,0,1,0
"385","CST4","P01036","1",618,2,9.04851476111237,"AF-P01036-F1-model_v4","P01036-F1",0.282,0.537,1,89.9583479789104,64,13,9,6,1,6
"386","ECT2","Q9H8V3","1",486,4,3.07990066233754,"AF-Q9H8V3-F1-model_v4","Q9H8V3-F1",0.116,0.537,1,71.662188876652,397,249,128,90,8,90
"387","KRT39","Q6A163","1",611,9,3.14354316421143,"AF-Q6A163-F1-model_v4","Q6A163-F1",0.391,0.537,1,74.7353570507863,6,1,0,0,0,0
"388","IGKV2D-28","P01615","1",1381,8,2.14497033845222,"AF-P01615-F1-model_v4","P01615-F1",0.087,0.535,1,90.5837073707371,4,1,0,0,0,0
"389","KRT37","O76014","1",3674,9,2.26960461430919,"AF-O76014-F1-model_v4","O76014-F1",0.419,0.535,2,76.345,4,1,1,0,0,0
"390","RAB26","Q9ULW5","13",0,1,2.73812777653162,"AF-Q9ULW5-F1-model_v4","Q9ULW5-F1",0.148,0.533,1,79.4405960264901,52,24,15,8,0,8
"391","SMC4","Q9NTJ3","1",726,3,2.23579354954247,"AF-Q9NTJ3-F1-model_v4","Q9NTJ3-F1",0.294,0.533,3,81.8996961192297,178,83,47,21,3,21
"392","BPIFB4","P59827","9",1,5,2.47139095930043,"AF-P59827-F1-model_v4","P59827-F1",0.227,0.532,2,69.3671569271175,32,3,1,2,0,2
"393","BPIFB6","Q8NFQ5","9",0,5,5.42535457835702,"AF-Q8NFQ5-F1-model_v4","Q8NFQ5-F1",0.406,0.532,1,88.1731120689655,3,1,1,0,0,0
"394","EFNA2","O43921","32",0,1,4.06656767857557,"AF-O43921-F1-model_v4","O43921-F1",0.138,0.532,1,81.3488210900474,26,11,4,0,0,0
"395","NDC80","O14777","1",559,3,4.42528690022345,"AF-O14777-F1-model_v4","O14777-F1",0.161,0.532,2,78.6095798805165,604,263,113,40,12,40
"396","LSR","Q86X29","1",1234,3,2.20194640520242,"AF-Q86X29-F1-model_v4","Q86X29-F1",0.029,0.531,2,57.3279613776628,1502,208,134,18,10,18
"397","KRT18","P05783","1",14719,11,2.49246968193576,"AF-P05783-F1-model_v4","P05783-F1",0.125,0.53,1,80.2997508896797,420,187,127,5,5,5
"398","TMEM171","Q8WVE6","1",0,1,2.02781625116257,"AF-Q8WVE6-F1-model_v4","Q8WVE6-F1",0.009,0.53,1,55.3722786885246,6,5,2,0,0,0
"399","DPYSL5","Q9BPU6","11",0,1,4.11751396299534,"AF-Q9BPU6-F1-model_v4","Q9BPU6-F1",0.525,0.529,2,91.2202668213457,130,78,72,2,2,2
"400","S100P","P25815","1",0,1,6.16113142912825,"AF-P25815-F1-model_v4","P25815-F1",0.427,0.529,1,87.1975412087912,593,453,366,161,16,161
"401","IL2RB","P14784","1",0,1,2.84386242193494,"AF-P14784-F1-model_v4","P14784-F1",0.064,0.528,1,65.8170250231696,382,109,55,8,4,8
"402","CCNE2","O96020","1",0,1,3.51102355711645,"AF-O96020-F1-model_v4","O96020-F1",0.296,0.527,1,77.7639902676399,312,239,171,23,10,23
"403","GNGT1","P63211","1",618,5,6.63394324400065,"AF-P63211-F1-model_v4","P63211-F1",0.318,0.524,1,88.8391186440678,30,12,9,1,1,1
"404","IGKV2D-29","A0A075B6S2","1",0,2,3.10923443162292,"AF-A0A075B6S2-F1-model_v4","A0A075B6S2-F1",0.191,0.524,1,90.5475297941495,1,0,0,0,0,0
"405","NELL2","Q99435","5",2,2,2.35750292519705,"AF-Q99435-F1-model_v4","Q99435-F1",0.254,0.523,1,80.3271710630232,107,39,26,9,2,9
"406","ESRRG","P62508","1",0,1,2.40537734744345,"AF-P62508-F1-model_v4","P62508-F1",0.247,0.522,1,76.1837890625,341,116,73,6,5,6
"407","GSR","P00390","27",1,2,2.36630899390824,"AF-P00390-F1-model_v4","P00390-F1",0.076,0.522,1,91.7345019011407,2324,160,86,4,17,4
"408","UPK1B","O75841","64",0,3,3.02278425751598,"AF-O75841-F1-model_v4","O75841-F1",0.091,0.522,1,85.7588862217955,90,39,27,6,2,6
"409","ZYG11A","Q6WRX3","1",0,1,2.83329953673122,"AF-Q6WRX3-F1-model_v4","Q6WRX3-F1",0.186,0.517,1,90.3600149625935,19,5,2,4,1,4
"410","CENPM","Q9NSP4","1",0,11,3.96618551115066,"AF-Q9NSP4-F1-model_v4","Q9NSP4-F1",0.181,0.514,1,89.7646820809249,53,41,26,10,1,10
"411","IL21","Q9HBE4","1",0,1,7.38553625330641,"AF-Q9HBE4-F1-model_v4","Q9HBE4-F1",0.14,0.514,1,84.1228680981595,4132,972,481,207,25,207
"412","AKAP5","P24588","5",0,1,2.68845373915732,"AF-P24588-F1-model_v4","P24588-F1",0.32,0.513,1,55.2899423718532,254,13,3,0,0,0
"413","ATAD2","Q6PL18","1",618,6,2.54737082339365,"AF-Q6PL18-F1-model_v4","Q6PL18-F1",0.186,0.513,1,62.5212744745824,169,135,96,79,10,79
"414","CCR8","P51685","1",16124,5,6.25702779141369,"AF-P51685-F1-model_v4","P51685-F1",0.123,0.512,2,81.6104939130435,505,152,84,47,7,47
"415","CLEC6A","Q6EIG7","18",0,1,5.02533868423926,"AF-Q6EIG7-F1-model_v4","Q6EIG7-F1",0.153,0.512,1,90.9292184724689,27,4,1,0,0,0
"416","DTL","Q9NZJ0","1",1860,4,4.97448480382445,"AF-Q9NZJ0-F1-model_v4","Q9NZJ0-F1",0.101,0.511,2,63.439316223977,652,173,115,25,4,25
"417","MAGEB6","Q8N7X4","1",0,1,3.24134037939053,"AF-Q8N7X4-F1-model_v4","Q8N7X4-F1",0.235,0.511,1,67.0693743922204,7,6,5,1,0,1
"418","F12","P00748","1",126,5,3.05606895131935,"AF-P00748-F1-model_v4","P00748-F1",0.08,0.51,1,76.2485143097643,4459,503,269,5,22,5
"419","MST1R","Q04912","1",0,1,2.08858488753244,"AF-Q04912-F1-model_v4","Q04912-F1",0.105,0.51,2,80.2780128863573,115,95,64,20,2,20
"420","FBXO43","Q4G163","1",0,1,2.15106422255648,"AF-Q4G163-F1-model_v4","Q4G163-F1",0.134,0.509,1,52.7451556526488,51,15,4,2,0,2
"421","MED1","Q15648","1",1506,9,3.15804338519236,"AF-Q15648-F1-model_v4","Q15648-F1",0.111,0.507,1,51.2956233579117,1110,316,233,54,6,54
"422","SERTAD4","Q9NUC0","1",0,1,2.29668998710249,"AF-Q9NUC0-F1-model_v4","Q9NUC0-F1",0.223,0.507,1,52.97873596523,9,3,0,0,0,0
"423","KIF14","Q15058","1",3198,6,5.07977295890677,"AF-Q15058-F1-model_v4","Q15058-F1",0.127,0.506,1,66.0463600917431,167,128,84,50,8,50
"424","PTTG1","O95997","1",131,3,4.08578281694528,"AF-O95997-F1-model_v4","O95997-F1",0.339,0.504,1,64.5439896707553,444,344,243,120,14,120
"425","RLN3","Q8WXF3","59",0,1,2.08367324833902,"AF-Q8WXF3-F1-model_v4","Q8WXF3-F1",0.31,0.504,1,62.790258780037,171,5,4,0,0,0
"426","CDKN2A","P42771","1",0,1,2.52071076795836,"AF-P42771-F1-model_v4","P42771-F1",0.396,0.503,2,75.5943706896552,13919,11666,9478,1008,303,1008
"427","COL1A1","P02452","1",1659,2,2.99162315361879,"AF-P02452-F1-model_v4","P02452-F1",0.19,0.503,1,54.6859670992132,5411,1013,593,155,28,155
"428","IL20","Q9NYY1","1",0,1,2.21857526742035,"AF-Q9NYY1-F1-model_v4","Q9NYY1-F1",0.361,0.503,1,93.1809879175551,447,76,43,19,1,19
"429","LPAR3","Q9UBY5","47",2,2,3.32335267561571,"AF-Q9UBY5-F1-model_v4","Q9UBY5-F1",0.018,0.503,1,81.8925825932504,131,72,39,13,10,13
"430","SALL3","Q9BXA9","1",618,2,3.64655051394989,"AF-Q9BXA9-F1-model_v4","Q9BXA9-F1",0.159,0.502,1,50.4393409953606,72,34,24,8,2,8
"431","CIP2A","Q8TCG1","1",0,1,2.37159690961625,"AF-Q8TCG1-F1-model_v4","Q8TCG1-F1",0.158,0.499,2,83.6291044984633,362,345,245,236,8,236
"432","EVPL","Q92817","1",1,3,2.0017688571066,"AF-Q92817-F1-model_v4","Q92817-F1",0.174,0.499,1,73.1754180499201,34,18,14,3,0,3
"433","KIF23","Q02241","1",4045,4,3.45654469117489,"AF-Q02241-F1-model_v4","Q02241-F1",0.314,0.498,1,73.073534214619,212,138,77,37,8,37
"434","SSTR3","P32745","47",0,1,2.53765686798485,"AF-P32745-F1-model_v4","P32745-F1",0.045,0.497,2,74.0634439962768,363,156,131,9,3,9
"435","ZP4","Q12836","3",0,1,2.79201480025065,"AF-Q12836-F1-model_v4","Q12836-F1",0.1,0.497,1,75.1301822979132,167,6,2,1,2,1
"436","KRT20","P35900","1",0,5,3.98906219090748,"AF-P35900-F1-model_v4","P35900-F1",0.407,0.496,1,80.0943386243386,755,673,648,9,68,9
"437","IFNG","P01579","1",0,1,2.43409714698836,"AF-P01579-F1-model_v4","P01579-F1",0.118,0.495,1,85.7290588235294,4428,1138,625,39,34,39
"438","CD19","P15391","1",3123,3,2.96075891031786,"AF-P15391-F1-model_v4","P15391-F1",0.146,0.491,1,63.2815590148699,16111,8159,6394,1481,72,1481
"439","FOXP3","Q9BZS1","1",0,1,3.63884489087251,"AF-Q9BZS1-F1-model_v4","Q9BZS1-F1",0.09,0.491,1,58.0664491882141,21710,6617,3806,1397,176,1397
"440","MUC6","Q6W4X9","1",4895,3,4.58349548943163,"AF-Q6W4X9-F1-model_v4","Q6W4X9-F1",0.186,0.485,1,60.1261368186874,1026,781,692,79,36,79
"441","CDCA8","Q53HL2","1",6099,6,3.99934561666698,"AF-Q53HL2-F1-model_v4","Q53HL2-F1",0.388,0.483,1,68.7891859936335,213,149,85,30,8,30
"442","LYPD3","O95274","1",0,1,2.30718819600578,"AF-O95274-F1-model_v4","O95274-F1",0.094,0.483,1,74.4725697211155,53,45,30,6,0,6
"443","CCL1","P22362","1",0,3,2.96834381290722,"AF-P22362-F1-model_v4","P22362-F1",0.344,0.481,1,86.4007984293194,678,151,97,14,3,14
"444","ITGB6","P18564","1",618,2,3.6021427909921,"AF-P18564-F1-model_v4","P18564-F1",0.064,0.481,1,83.5190707003176,177,90,52,16,7,16
"445","PHEX","P78562","51",0,1,2.04237602771741,"AF-P78562-F1-model_v4","P78562-F1",0.142,0.481,1,94.7312540983607,811,60,41,10,1,10
"446","OTX1","P32242","1",0,1,3.48113017147782,"AF-P32242-F1-model_v4","P32242-F1",0.318,0.48,1,57.5427445755615,257,66,51,32,1,32
"447","CD86","P42081","1",2465,4,2.12316137412178,"AF-P42081-F1-model_v4","P42081-F1",0.351,0.479,1,79.809625,12241,2952,1421,151,66,151
"448","APOO","Q9BUR5","1",0,2,2.15649741595849,"AF-Q9BUR5-F1-model_v4","Q9BUR5-F1",0.261,0.478,1,72.0614340101523,41,1,1,0,0,0
"449","WNT2","P09544","1",3076,3,2.51401075957155,"AF-P09544-F1-model_v4","P09544-F1",0.34,0.478,1,88.0026382978723,621,262,166,66,12,66
"450","KRT81","Q14533","1",3069,7,4.57038665821479,"AF-Q14533-F1-model_v4","Q14533-F1",0.457,0.477,4,74.3080293116985,56,36,26,9,0,9
"451","FCRL4","Q96PJ5","1",0,1,4.63244334999187,"AF-Q96PJ5-F1-model_v4","Q96PJ5-F1",0.262,0.476,1,78.6658938755269,77,24,18,1,0,1
"452","LASP1","Q14847","1",618,2,2.08738180681224,"AF-Q14847-F1-model_v4","Q14847-F1",0.111,0.476,1,71.2904652278177,285,198,144,127,4,127
"453","OLR1","P78380","1",0,1,3.33576147909893,"AF-P78380-F1-model_v4","P78380-F1",0.388,0.476,1,87.4070948434622,1079,127,76,17,4,17
"454","VPREB3","Q9UKI3","1",0,1,2.5172047021447,"AF-Q9UKI3-F1-model_v4","Q9UKI3-F1",0.217,0.475,1,87.8507987551867,23,10,6,4,0,4
"455","CDK1","P06493","1",6278,13,4.42916940094634,"AF-P06493-F1-model_v4","P06493-F1",0.514,0.471,1,89.3155051975052,6097,3514,1980,554,129,554
"456","DLG3","Q92796","29",1,2,2.31205230532547,"AF-Q92796-F1-model_v4","Q92796-F1",0.245,0.471,1,74.4871893677257,147,30,16,6,1,6
"457","LCK","P06239","1",25346,9,2.33962083552348,"AF-P06239-F1-model_v4","P06239-F1",0.188,0.471,1,84.3333145792564,3838,1128,483,218,25,218
"458","ADAM7","Q9H2U9","1",0,1,4.82683709972169,"AF-Q9H2U9-F1-model_v4","Q9H2U9-F1",0.103,0.468,1,75.1543417320207,32,6,3,2,1,2
"459","TFF3","Q07654","1",1848,2,3.69683717991691,"AF-Q07654-F1-model_v4","Q07654-F1",0.405,0.466,1,80.138,1079,449,320,84,15,84
"460","CACNG5","Q9UF02","1",0,4,5.51953962463005,"AF-Q9UF02-F1-model_v4","Q9UF02-F1",0.287,0.464,1,72.7408198986642,19,1,1,1,0,1
"461","OCLN","Q16625","1",11205,9,2.37362573398661,"AF-Q16625-F1-model_v4","Q16625-F1",0.03,0.464,1,65.4761789397937,2015,254,147,6,6,6
"462","PAX6","P26367","1",0,1,4.36777739641121,"AF-P26367-F1-model_v4","P26367-F1",0.207,0.463,1,69.0944454628781,4022,467,255,145,11,145
"463","S100A7","P31151","1",0,1,10.325654163453,"AF-P31151-F1-model_v4","P31151-F1",0.153,0.463,1,95.7406109725686,599,210,156,98,5,98
"464","FAM83D","Q9H4H8","1",205,2,4.11278884435175,"AF-Q9H4H8-F1-model_v4","Q9H4H8-F1",0.14,0.459,1,64.4271687279152,61,52,30,29,7,29
"465","LHX2","P50458","46",0,1,4.78130568612743,"AF-P50458-F1-model_v4","P50458-F1",0.282,0.457,1,67.389423510467,369,65,41,19,0,19
"466","UPK2","O00526","64",0,3,3.56840931891341,"AF-O00526-F1-model_v4","O00526-F1",0.179,0.456,1,75.5850844966936,137,80,59,1,3,1
"467","OAS1","P00973","1",2460,3,2.16584824049726,"AF-P00973-F1-model_v4","P00973-F1",0.31,0.455,1,84.2137788728057,711,139,58,18,2,18
"468","NAT2","P11245","52",0,1,3.03645875590325,"AF-P11245-F1-model_v4","P11245-F1",0.141,0.451,2,96.5502794242168,2071,966,665,280,26,280
"469","CHRNA9","Q9UGM1","14",1,2,4.45750944871049,"AF-Q9UGM1-F1-model_v4","Q9UGM1-F1",0.236,0.45,2,81.0061021784232,142,23,15,2,0,2
"470","LIN28A","Q9H9Z2","1",0,1,7.81465957781809,"AF-Q9H9Z2-F1-model_v4","Q9H9Z2-F1",0.297,0.45,1,77.0704525455688,675,342,250,67,19,67
"471","PSG9","Q00887","1",618,2,4.1007596720453,"AF-Q00887-F1-model_v4","Q00887-F1",0.309,0.45,1,87.4900645729381,29,9,8,4,0,4
"472","FLT3","P36888","1",4307,3,2.27165003999172,"AF-P36888-F1-model_v4","P36888-F1",0.283,0.449,1,75.5246502835539,8142,6028,4768,2412,40,2412
"473","BLNK","Q8WV28","1",0,3,2.27763917399335,"AF-Q8WV28-F1-model_v4","Q8WV28-F1",0.308,0.447,1,64.7174023053135,288,116,70,13,0,13
"474","SOX11","P35716","1",1683,6,7.41691044301414,"AF-P35716-F1-model_v4","P35716-F1",0.043,0.447,1,57.8776786805131,668,370,285,169,8,169
"475","DEPDC1","Q5TB30","1",0,1,5.51062836181941,"AF-Q5TB30-F1-model_v4","Q5TB30-F1",0.111,0.445,1,61.0503570881226,94,86,57,32,2,32
"476","NEIL3","Q8TAT5","1",18839,12,5.53368771551258,"AF-Q8TAT5-F1-model_v4","Q8TAT5-F1",0.015,0.445,1,70.0085488293609,157,81,38,32,2,32
"477","SLAMF6","Q96DU3","1",0,1,2.27875862288988,"AF-Q96DU3-F1-model_v4","Q96DU3-F1",0.346,0.441,1,76.4972658035034,134,47,23,11,2,11
"478","POTEC","B2RU33","1",618,2,5.49862480774365,"AF-B2RU33-F1-model_v4","B2RU33-F1",0.209,0.44,1,66.6299789078978,10,2,0,0,1,0
"479","CASP14","P31944","1",0,1,8.64416815822822,"AF-P31944-F1-model_v4","P31944-F1",0.372,0.437,1,89.5965789473684,215,41,26,5,2,5
"480","KIF18B","Q86Y91","1",0,3,3.81374060061894,"AF-Q86Y91-F1-model_v4","Q86Y91-F1",0.2,0.437,1,62.7438713629403,81,64,34,25,1,25
"481","FOXA3","P55318","1",0,1,3.23233726152443,"AF-P55318-F1-model_v4","P55318-F1",0.339,0.433,1,63.339698358152,262,65,25,5,2,5
"482","CCL5","P13501","1",104,4,2.97488650316337,"AF-P13501-F1-model_v4","P13501-F1",0.141,0.432,1,89.3350500715308,8659,1572,895,286,60,286
"483","STXBP5L","Q9Y2K9","24",0,1,3.29674149857627,"AF-Q9Y2K9-F1-model_v4","Q9Y2K9-F1",0.105,0.432,1,77.3461648126148,23,7,4,0,0,0
"484","AURKA","O14965","1",1180,5,4.63719456891147,"AF-O14965-F1-model_v4","O14965-F1",0.139,0.431,1,75.9057868649318,2536,2015,1376,238,91,238
"485","IL12B","P29460","1",0,1,3.76824071364152,"AF-P29460-F1-model_v4","P29460-F1",0.461,0.431,1,91.0751166347992,1114,162,98,18,3,18
"486","GNG4","P50150","1",4274,3,2.40044548720601,"AF-P50150-F1-model_v4","P50150-F1",0.326,0.428,1,87.9333619210978,45,35,21,8,0,8
"487","H1-2","P16403","1",618,2,2.42498106211106,"AF-P16403-F1-model_v4","P16403-F1",0.183,0.426,1,65.0318375499334,292,65,38,18,1,18
"488","GRIP1","Q9Y3R0","27",0,1,2.41354922336854,"AF-Q9Y3R0-F1-model_v4","Q9Y3R0-F1",0.196,0.425,1,62.1204352886406,487,94,47,9,2,9
"489","ORC6","Q9Y5N6","1",0,2,3.97954954664917,"AF-Q9Y5N6-F1-model_v4","Q9Y5N6-F1",0.216,0.425,1,81.544630290668,106,32,11,8,0,8
