"","weighted_zscore","unweighted_zscore"
"LOXL1-AS1",-0.454729710477431,-0.454729710477431
"LOXL2",-0.252770530088249,-0.252770530088249
"LOXL3",1.72201771401168,1.72201771401168
"LOXL4",-1.00393609266625,-1.00393609266625
"LPA",1.21715585762722,1.21715585762722
"LPAL2",1.19901901326578,1.20628862245823
"LPAR1",-1.03394066858365,-2.7386539917357
"LPAR2",2.43992983298393,2.43992983298393
"LPAR3",0.129945237727706,0.0924287713090151
"LPAR4",0.677829025329137,0.677829025329137
"LPAR5",0.57577430655922,0.57577430655922
"LPAR6",0.0358140688202875,0.0358140688202875
"LPCAT1",-0.773188342292419,-0.774257810960814
"LPCAT2",-0.509879706112443,-0.509879706112443
"LPCAT2BP",-0.543679834263227,-0.543679834263227
"LPCAT3",0.604263951421833,0.604263951421833
"LPCAT4",-1.63629724640442,-1.63141619544578
"LPGAT1",1.09400113885357,1.09400113885357
"LPGAT1-AS1",1.09400113885357,1.09400113885357
"LPIN1",0.587785066442264,0.587785066442264
"LPIN2",0.0712786290023849,0.0712786290023849
"LPIN3",1.13088170265684,1.13088170265684
"LPL",-0.126176655825471,-0.126176655825471
"LPO",-0.362599987505002,-0.362599987505002
"LPP",0.650737743572071,0.649539474358411
"LPP-AS1",0.656214311814796,0.656214311814796
"LPP-AS2",0.649539474358411,0.649539474358411
"LPXN",1.07875960605561,1.07875960605561
"LRAT",-1.14301780323107,-1.12421898954217
"LRATD1",0.389917143029193,0.389917143029193
"LRATD2",-0.474513817820532,-0.474513817820532
"LRBA",-1.10190280193021,-1.13431258086966
"LRCH1",0.0617889345354662,0.0579160319314331
"LRCH2",0.717932939851143,0.717932939851143
"LRCH3",0.208487769013732,0.208487769013732
"LRCH4",1.20151255304175,1.20151255304175
"LRCOL1",-0.140270834691352,-0.140270834691352
"LRFN1",0.972493056199586,0.972493056199586
"LRFN2",-0.733600458733835,-0.76398351401672
"LRFN3",0.738310729695542,0.738310729695542
"LRFN4",-0.634038937972632,-0.634038937972632
"LRFN5",-1.10814228712832,-1.10814228712832
"LRFN5-DT",-1.10814228712832,-1.10814228712832
"LRG1",-0.915805492687562,-0.915805492687562
"LRGUK",0.351697309163703,0.351697309163703
"LRIF1",-1.11255936692928,-1.11255936692928
"LRIG1",-0.312798883716023,-0.312798883716023
"LRIG2",-1.09534162251727,-1.09534162251727
"LRIG2-DT",-1.09534162251727,-1.09534162251727
"LRIG3",1.24998054302497,1.24998054302497
"LRIG3-DT",1.24998054302497,1.24998054302497
"LRIT1",0.669108336134564,0.669108336134564
"LRIT2",0.669108336134564,0.669108336134564
"LRIT3",0.00572337853501828,0.00572337853501828
"LRMDA",2.73071960442551,2.27511336626901
"LRP1",1.01815690040757,1.01815690040757
"LRP1-AS",1.01815690040757,1.01815690040757
"LRP10",-0.0683140787099783,-0.0683140787099783
"LRP11",0.941841261433035,0.941841261433035
"LRP12",-0.711954237631664,-0.711954237631664
"LRP1B",-0.155710009592106,-0.209257909997057
"LRP2",-1.3359223052025,-1.3359223052025
"LRP2BP",-1.03043740203347,-1.03043740203347
"LRP2BP-AS1",-1.03043740203347,-1.03043740203347
"LRP3",2.49543110063022,2.49543110063022
"LRP4",0.0192870173544311,0.0192870173544311
"LRP4-AS1",0.0192870173544311,0.0192870173544311
"LRP5",-0.535701851604499,-0.535701851604499
"LRP5L",0.0662347425320261,-0.118508318284946
"LRP6",0.668705822271522,0.668705822271522
"LRP8",1.02242726167255,1.02242726167255
"LRP8-DT",1.02242726167255,1.02242726167255
"LRPAP1",-0.613608910409195,-0.515210653213802
"LRPPRC",0.964818403978431,0.964818403978431
"LRR1",-1.05054743574462,-1.05054743574462
"LRRC1",-0.806881050227537,-0.806881050227537
"LRRC10",0.829906293233828,0.829906293233828
"LRRC10B",1.06778920892219,1.06778920892219
"LRRC14",NA,NA
"LRRC14B",NA,NA
"LRRC15",0.397976271264302,0.397976271264302
"LRRC17",1.20001793444743,1.20001793444743
"LRRC18",-1.08646385135356,-1.08646385135356
"LRRC19",1.06156924976364,1.06156924976364
"LRRC2",-0.926020289880677,-0.634795403979148
"LRRC2-AS1",-0.728224767440549,-0.728224767440549
"LRRC20",-1.20884604585904,-1.20884604585904
"LRRC23",0.640124630425962,0.57577430655922
"LRRC24",NA,NA
"LRRC25",2.44563441160211,2.44563441160211
"LRRC26",-1.32447463611713,-1.32447463611713
"LRRC27",1.66944568222053,1.47759768181319
"LRRC28",-0.670688311874608,-0.67534801979419
"LRRC2P1",-0.256357187668537,-0.256357187668537
"LRRC3",0.997345483556978,0.997345483556978
"LRRC3-DT",0.997345483556978,0.997345483556978
"LRRC30",0.0942290737372859,0.0942290737372859
"LRRC31",0.465352923986714,0.465352923986714
"LRRC32",-0.542337315997449,-0.542337315997449
"LRRC34",0.465352923986714,0.465352923986714
"LRRC34P1",0.696822214518617,0.696822214518617
"LRRC34P2",-1.06320359690851,-1.06320359690851
"LRRC36",-1.55005814000591,-1.55005814000591
"LRRC37A",0.294184359819955,0.294184359819955
"LRRC37A11P",-0.792408962737505,-0.792408962737505
"LRRC37A12P",0.898221268057309,0.898221268057309
"LRRC37A13P",-0.308870122629201,-0.308870122629201
"LRRC37A14P",-0.938531434072786,-0.938531434072786
"LRRC37A15P",0.144143061289597,0.144143061289597
"LRRC37A16P",-0.588736026067666,-0.588736026067666
"LRRC37A17P",0.405960320806514,0.405960320806514
"LRRC37A2",-0.00515698411497917,-0.00515698411497917
"LRRC37A3",-1.05144767560394,-1.05144767560394
"LRRC37A4P",0.0298798054026062,0.0298798054026062
"LRRC37A5P",-1.68027868687649,-1.68027868687649
"LRRC37A6P",-1.0605041166208,-1.0605041166208
"LRRC37A7P",-0.725857898221307,-0.725857898221307
"LRRC37A9P",-0.622577264828439,-0.622577264828439
"LRRC37B",-0.723933648562673,-0.723933648562673
"LRRC37BP1",-0.885708794008688,-0.885708794008688
"LRRC38",0.818015995870131,0.818015995870131
"LRRC39",-0.245460680884975,-0.245460680884975
"LRRC3B",-0.310209521177302,-0.310209521177302
"LRRC3B-AS1",-0.310209521177302,-0.310209521177302
"LRRC3C",-0.805783389115117,-0.805783389115117
"LRRC4",1.04175689520117,1.04175689520117
"LRRC40",1.51686337675129,1.51686337675129
"LRRC41",1.00831088825377,1.00831088825377
"LRRC42",1.02242726167255,1.02242726167255
"LRRC43",-0.263366322115186,-0.263366322115186
"LRRC45",-1.41177999464657,-1.41177999464657
"LRRC46",0.405960320806514,0.405960320806514
"LRRC47",0.843330712223997,0.843330712223997
"LRRC49",-0.484594269886904,-0.484594269886904
"LRRC4B",0.816226540992991,0.816226540992991
"LRRC4C",0.194267783235752,0.175124133557445
"LRRC51",-0.527179696169094,-0.527179696169094
"LRRC52",1.20999179041786,1.20734537240287
"LRRC52-AS1",1.89971531452944,1.14096053510231
"LRRC53",-0.202770321507782,-0.202770321507782
"LRRC55",1.11822039860106,1.11822039860106
"LRRC56",0.223634222310245,0.223634222310245
"LRRC57",-1.36465274006086,-1.36465274006086
"LRRC57P1",-0.209257909997057,-0.209257909997057
"LRRC58",0.279818926418782,0.279818926418782
"LRRC59",-0.660979893927541,-0.660979893927541
"LRRC61",0.338522694664473,0.338522694664473
"LRRC63",0.0579160319314331,0.0579160319314331
"LRRC66",-1.04241042880661,-1.04241042880661
"LRRC69",-0.763152508935419,-0.881842462161435
"LRRC7",1.55491127317623,1.55427327072537
"LRRC7-AS1",1.55427327072537,1.55427327072537
"LRRC70",-0.817895462849194,-0.817895462849194
"LRRC71",0.220596842537137,0.220596842537137
"LRRC72",2.35685837317107,2.35685837317107
"LRRC73",-0.793487963663994,-0.793487963663994
"LRRC74A",-0.399549488440368,-0.399549488440368
"LRRC74B",-0.111246083963148,-0.212118603634131
"LRRC75A",-0.709391482222105,-0.709391482222105
"LRRC75B",-0.046701965143857,-0.046701965143857
"LRRC77P",0.595404770570546,0.595404770570546
"LRRC78P",2.34810297097116,2.34810297097116
"LRRC8A",-0.914768610270319,-0.914768610270319
"LRRC8B",-1.71862146212619,-1.71862146212619
"LRRC8C",-1.71862146212619,-1.71862146212619
"LRRC8C-DT",-1.71862146212619,-1.71862146212619
"LRRC8D",-1.71862146212619,-1.71862146212619
"LRRC8D-DT",-1.71862146212619,-1.71862146212619
"LRRC8E",0.919955916278345,0.919955916278345
"LRRC9",-0.931407753407683,-0.931407753407683
"LRRCC1",-0.878115788756733,-0.878115788756733
"LRRD1",1.21280553064879,1.21280553064879
"LRRFIP1",-0.289225169881525,-0.289225169881525
"LRRFIP1P1",0.533880679230606,0.533880679230606
"LRRFIP2",-0.0511983554260482,-0.0511983554260482
"LRRFIP2P1",0.549554230868182,0.549554230868182
"LRRIQ1",1.75072693544196,1.77873064270949
"LRRIQ3",0.203130836457652,1.06239940661108
"LRRIQ4",0.465352923986714,0.465352923986714
"LRRK1",-0.613292313195555,-0.613292313195555
"LRRK2",1.34221883616524,1.34221883616524
"LRRK2-DT",1.34221883616524,1.34221883616524
"LRRN1",-0.467351542502612,-0.479649150802263
"LRRN2",0.305569929642383,0.305569929642383
"LRRN3",1.45313568656079,1.45313568656079
"LRRN4",2.49442994719631,2.49442994719631
"LRRN4CL",-0.649515500901947,-0.649515500901947
"LRRTM1",1.04878372250262,1.04878372250262
"LRRTM2",-1.97078219742428,-1.97078219742428
"LRRTM3",-1.1734490689349,-1.58204116227653
"LRRTM4",1.94957106149018,1.94585034557173
"LRRTM4-AS1",1.90963280601013,1.02164540952299
"LRSAM1",-1.04710475497497,-1.04710475497497
"LRTM1",-0.0494838782717355,-0.0494838782717355
"LRTM2",0.380675518920792,0.380675518920792
"LRTOMT",-0.527179696169094,-0.527179696169094
"LRWD1",0.478713781554989,0.478713781554989
"LSAMP",NA,0.565798673002269
"LSAMP-AS1",-1.39265439023369,-1.39265439023369
"LSG1",0.397976271264302,0.397976271264302
"LSINCT5",-0.588827444449939,-0.588827444449939
"LSM1",-0.124894497887264,-0.124894497887264
"LSM10",0.230546110946699,0.372654799563375
"LSM11",-1.72076504171842,-1.72076504171842
"LSM12",0.323885276034751,0.323885276034751
"LSM12P1",0.0504515192613691,0.0504515192613691
"LSM14A",2.51474761604344,2.51474761604344
"LSM14B",1.74924902819082,1.74924902819082
"LSM1P1",0.973313753937803,0.973313753937803
"LSM1P2",-1.27361359298163,-1.27361359298163
"LSM2",NA,NA
"LSM3",-0.333648507262648,-0.333648507262648
"LSM3P2",1.80714899949026,1.80714899949026
"LSM3P3",2.44684331847546,2.44684331847546
"LSM3P4",-0.110753860368685,-0.110753860368685
"LSM3P5",-1.61624596268427,-1.61624596268427
"LSM4",2.44563441160211,2.44563441160211
"LSM5",1.75475474964421,1.75475474964421
"LSM6",0.561018661909149,0.561018661909149
"LSM6P2",1.23157993273229,1.23157993273229
"LSM7",-0.643422773889845,-0.643422773889845
"LSM8",1.15426466221336,0.705559343230021
"LSMEM1",1.46455057455833,1.46455057455833
"LSMEM2",-0.100634737613905,-0.100634737613905
"LSP1",0.14586917229511,-0.102005069901278
"LSP1P1",0.0600034391987079,0.0600034391987079
"LSP1P2",0.254521758940183,0.254521758940183
"LSP1P3",-0.631620718303315,-0.631620718303315
"LSP1P4",2.20206430942516,2.20206430942516
"LSR",0.720649192269782,0.720649192269782
"LSS",0.996917355463373,0.996917355463373
"LST1",NA,NA
"LTA",NA,NA
"LTA4H",1.53191091629201,1.53191091629201
"LTB",NA,NA
"LTB4R",-0.116995618360303,-0.116995618360303
"LTB4R2",-0.116995618360303,-0.116995618360303
"LTBP1",1.18206593661113,0.221083365200293
"LTBP2",0.398025427965574,0.398025427965574
"LTBP3",-0.538480241585668,-0.538480241585668
"LTBP4",0.249227487498079,0.249227487498079
"LTBR",0.57577430655922,0.57577430655922
"LTC4S",-1.04186864940744,-1.04186864940744
"LTF",-0.634795403979148,-0.634795403979148
"LTK",-1.36644968464517,-1.36644968464517
"LTN1",1.93043080571643,1.93043080571643
"LTO1",-0.52328208882147,-0.52328208882147
"LTO1P1",-1.00919120143421,-1.00919120143421
"LTV1",0.0850494950785675,0.0850494950785675
"LTV1P1",0.0131103490360263,0.0131103490360263
"LUADT1",0.0868872733896423,0.0868872733896423
"LUARIS",1.68909298715403,1.68909298715403
"LUC7L",NA,NA
"LUC7L2",0.38183678478015,0.38183678478015
"LUC7L3",-0.637552465862411,-0.637552465862411
"LUCAT1",-0.676093654147781,-0.696210250944855
"LUM",1.34851878875566,1.34851878875566
"LUNAR1",-0.71228259534469,-0.656278856638685
"LURAP1",1.00831088825377,1.00831088825377
"LURAP1L",1.09124096347398,0.36423606284522
"LURAP1L-AS1",1.11981905432566,1.02429939360534
"LUZP1",1.21382687743575,1.31166874163014
"LUZP2",0.438782122724703,-0.0227199189143031
"LUZP4",0.717932939851143,0.717932939851143
"LUZP4P1",-0.791098563022408,-0.791098563022408
"LVRN",-0.531682747388228,-0.528766708400361
"LXN",1.81805294884848,1.81805294884848
"LY6D",-0.471312078249128,-0.471312078249128
"LY6E",-0.458176309786934,-0.458176309786934
"LY6E-DT",-0.458176309786934,-0.458176309786934
"LY6G5B",NA,NA
"LY6G5C",NA,NA
"LY6G6C",NA,NA
"LY6G6D",NA,NA
"LY6G6E",NA,NA
"LY6G6F",NA,NA
"LY6G6F-LY6G6D",NA,NA
"LY6H",-0.443503568773074,-0.443503568773074
"LY6K",-0.453427149593645,-0.453427149593645
"LY6L",-0.458176309786934,-0.458176309786934
"LY6S",-0.458176309786934,-0.458176309786934
"LY75",-1.35960894151165,-1.35960894151165
"LY75-CD302",-1.35154919595544,-1.20823196912329
"LY86",-0.933414601808699,-0.673577593843787
"LY86-AS1",-0.886760209634512,-0.323792219114032
"LY9",0.292966656979545,0.292966656979545
"LY96",-0.777183302494739,-0.777183302494739
"LYAR",-0.617309526289554,-0.617309526289554
"LYARP1",1.26946712985129,1.26946712985129
"LYG1",2.4200807547881,2.4200807547881
"LYG2",2.4200807547881,2.4200807547881
"LYL1",0.842575814259598,0.842575814259598
"LYN",-1.51411165458948,-0.670223917689777
"LYNX1",-0.471312078249128,-0.471312078249128
"LYNX1-SLURP2",-0.471312078249128,-0.471312078249128
"LYPD1",-0.399854100856882,-0.399854100856882
"LYPD2",-0.453427149593645,-0.453427149593645
"LYPD3",1.03277843023658,1.03277843023658
"LYPD4",0.998005680308447,0.998005680308447
"LYPD5",1.03277843023658,1.03277843023658
"LYPD6",-0.272044700200601,-0.272044700200601
"LYPD6B",-0.272044700200601,-0.272044700200601
"LYPD8",NA,NA
"LYPD9P",NA,NA
"LYPLA1",-0.898564414007464,-0.898564414007464
"LYPLA1P1",1.0097556855884,1.0097556855884
"LYPLA1P2",0.0225825380644534,0.0225825380644534
"LYPLA1P3",-0.700051592086087,-0.700051592086087
"LYPLA2",1.18252636646488,1.18252636646488
"LYPLA2P1",-1.21752207015043,-1.21752207015043
"LYPLA2P2",0.919955916278345,0.919955916278345
"LYPLA2P3",-1.18439572165757,-1.18439572165757
"LYPLAL1",0.72114708924594,0.72114708924594
"LYPLAL1-AS1",1.13499383931495,1.13499383931495
"LYPLAL1-DT",1.13179609751317,1.12270384534618
"LYRM1",-0.313481793921763,-0.313481793921763
"LYRM2",-1.75677452517144,-1.75677452517144
"LYRM4",-0.67095974684332,-0.774570136953344
"LYRM7",-0.734591538957891,-0.734591538957891
"LYRM9",-0.761647139888635,-0.761647139888635
"LYSMD1",1.67987559779632,1.67987559779632
"LYSMD2",-1.36695874317678,-1.36695874317678
"LYSMD3",-0.688663938716867,-0.674241063231534
"LYSMD4",-0.618191794173491,-0.618191794173491
"LYST",0.241994025653662,0.241994025653662
"LYST-AS1",0.241994025653662,0.241994025653662
"LYVE1",0.349850737470383,0.335612141578172
"LYZ",0.850825008940589,0.850825008940589
"LYZL1",-1.24001926740727,-0.988167430181551
"LYZL2",-0.797541763156571,-0.797541763156571
"LYZL4",-0.162096941112241,-0.162096941112241
"LYZL6",-0.622577264828439,-0.622577264828439
"LZIC",0.841160691765349,0.846341173203382
"LZTFL1",-0.631184365972949,-0.631184365972949
"LZTR1",-0.383164991182172,-0.524850652367858
"LZTS1",-0.126176655825471,-0.126176655825471
"LZTS1-AS1",-0.126176655825471,-0.126176655825471
"LZTS2",0.413331114799746,0.413331114799746
"LZTS3",2.52136627886077,2.52136627886077
"M1AP",1.72201771401168,1.72201771401168
"M6PR",0.627132472515703,0.627132472515703
"M6PRP1",0.723695186489303,0.723695186489303
"MAB21L1",-0.105363315425819,-0.105363315425819
"MAB21L2",-1.03786129964089,-1.03786129964089
"MAB21L3",0.666209529095762,0.666209529095762
"MAB21L4",-0.291874009960664,-0.291874009960664
"MACC1",2.47697712039143,2.47697712039143
"MACC1-AS1",2.47697712039143,2.47697712039143
"MACC1-DT",2.47697712039143,2.47697712039143
"MACF1",0.972565636176987,0.865824197423656
"MACIR",-0.536513769910868,-0.536513769910868
"MACO1",1.2685586760785,0.811229768885726
"MACORIS",-0.792778533275233,-0.792778533275233
"MACROD1",-0.630812403226146,-0.630812403226146
"MACROD2",-1.40738602579464,-0.46390197768286
"MACROD2-AS1",-0.411154550836407,-0.305534111597409
"MACROD2-IT1",-0.444918529953568,-0.46390197768286
"MACROH2A1",-0.788654086116499,-0.788654086116499
"MACROH2A2",-1.17737834288213,-1.08363647176898
"MAD1L1",1.73177926613312,1.69616095024512
"MAD2L1",0.0131103490360263,0.0131103490360263
"MAD2L1-DT",0.0131103490360263,0.0131103490360263
"MAD2L1BP",-0.793487963663994,-0.793487963663994
"MAD2L1P1",-0.928900449311383,-0.928900449311383
"MAD2L2",0.854605385563861,0.854605385563861
"MADCAM1",-0.339430131106058,-0.339430131106058
"MADCAM1-AS1",-0.339430131106058,-0.339430131106058
"MADD",0.0192870173544311,0.0192870173544311
"MADD-AS1",0.0192870173544311,0.0192870173544311
"MAEA",-1.58629131129981,-1.62185267198726
"MAEL",0.375369279033694,0.375369279033694
"MAF",-1.6109822389715,-1.6109822389715
"MAF1",-0.468517152446239,-0.468517152446239
"MAFA",-0.470761369530531,-0.470761369530531
"MAFA-AS1",-0.470761369530531,-0.470761369530531
"MAFB",1.13088170265684,1.13088170265684
"MAFF",-0.931069505501504,-0.931069505501504
"MAFG",-1.41177999464657,-1.41177999464657
"MAFK",1.69616095024512,1.69616095024512
"MAFTRR",-1.50910150308395,-1.50910150308395
"MAG",0.739937427331311,0.720649192269782
"MAGEA1",-1.37294986104754,-1.37294986104754
"MAGEA10",-1.79948480712732,-1.79948480712732
"MAGEA11",-1.00102938160912,-1.00102938160912
"MAGEA12",-1.79948480712732,-1.79948480712732
"MAGEA13P",0.764504320603991,0.764504320603991
"MAGEA2",-1.79948480712732,-1.79948480712732
"MAGEA2B",-1.79948480712732,-1.79948480712732
"MAGEA3",-1.79948480712732,-1.79948480712732
"MAGEA3-DT",-1.79948480712732,-1.79948480712732
"MAGEA4",-1.79948480712732,-1.79948480712732
"MAGEA4-AS1",-1.79948480712732,-1.79948480712732
"MAGEA5P",-1.79948480712732,-1.79948480712732
"MAGEA6",-1.79948480712732,-1.79948480712732
"MAGEA6-DT",-1.79948480712732,-1.79948480712732
"MAGEA7P",-0.931326504593232,-0.931326504593232
"MAGEA8",-0.868508740102473,-0.868508740102473
"MAGEA8-AS1",-0.868508740102473,-0.868508740102473
"MAGEA9",-0.931326504593232,-0.931326504593232
"MAGEA9B",-0.917313998613721,-0.917313998613721
"MAGEB1",-0.934821145224105,-0.934821145224105
"MAGEB10",-0.954057237364418,-0.954057237364418
"MAGEB16",-0.966504000959446,-0.966504000959446
"MAGEB17",-1.65869748568223,-1.65869748568223
"MAGEB18",-0.949548533244429,-0.949548533244429
"MAGEB2",-0.934821145224105,-0.934821145224105
"MAGEB3",-0.934821145224105,-0.934821145224105
"MAGEB4",-0.934821145224105,-0.934821145224105
"MAGEB5",-0.949548533244429,-0.949548533244429
"MAGEB6",-0.949548533244429,-0.949548533244429
"MAGEB6B",-0.949548533244429,-0.949548533244429
"MAGEC1",0.755483345280925,0.755483345280925
"MAGEC2",0.755483345280925,0.755483345280925
"MAGEC3",0.755483345280925,0.755483345280925
"MAGED1",1.21526436646172,1.21526436646172
"MAGED2",-0.222177045130887,-0.222177045130887
"MAGED4",1.21526436646172,1.21526436646172
"MAGED4B",1.21526436646172,1.21526436646172
"MAGEE1",0.677829025329137,0.677829025329137
"MAGEE2",0.677829025329137,0.677829025329137
"MAGEF1",0.521628307719313,0.521628307719313
"MAGEH1",-0.222177045130887,-0.222177045130887
"MAGEL2",-1.60400138486123,-1.60400138486123
"MAGI1",-0.312798883716023,-0.312798883716023
"MAGI1-AS1",-0.312798883716023,-0.312798883716023
"MAGI1-IT1",-0.312798883716023,-0.312798883716023
"MAGI2",1.52568835783925,1.45216264758935
"MAGI2-AS1",1.48576017709313,1.48576017709313
"MAGI2-AS2",1.48576017709313,1.48576017709313
"MAGI2-AS3",1.41866874700636,1.41866874700636
"MAGI3",-1.01030340652265,-1.01161004220253
"MAGIX",2.59299999422281,2.59299999422281
"MAGOH",1.02242726167255,1.02242726167255
"MAGOH-DT",1.02242726167255,1.02242726167255
"MAGOH2P",-0.558028699633483,-0.558028699633483
"MAGOH3P",-0.279743561643008,-0.279743561643008
"MAGOHB",0.643485165434151,0.643485165434151
"MAGT1",0.677829025329137,0.677829025329137
"MAILR",-0.731111487511143,-0.731111487511143
"MAIP1",-0.379951695462719,-0.379951695462719
"MAJIN",-0.468236946925253,-0.471196690737026
"MAK",-0.509832927470059,-0.537979264458036
"MAK16",-0.0184778649467823,-0.0184778649467823
"MAL",2.20206430942516,2.20206430942516
"MAL2",-0.451685174916891,-0.462565478276678
"MAL2-AS1",-0.451685174916891,-0.462565478276678
"MALAT1",-0.538480241585668,-0.538480241585668
"MALINC1",-2.30036682397985,-2.30036682397985
"MALL",-0.553034644544755,-0.553034644544755
"MALLP1",-1.09706628553815,-1.09706628553815
"MALLP2",2.32081544461334,2.32081544461334
"MALRD1",-0.764361553502051,-0.785584555133217
"MALSU1",2.2644846434792,2.2644846434792
"MALT1",0.264373749839142,0.264373749839142
"MALT1-AS1",0.264373749839142,0.264373749839142
"MAMDC2",-1.18628691266048,-1.18628691266048
"MAMDC2-AS1",-1.18628691266048,-1.18628691266048
"MAMDC4",-0.590300377499006,-0.590300377499006
"MAML1",-1.04186864940744,-1.04186864940744
"MAML2",-0.778970449486185,-0.778970449486185
"MAML3",-0.119110172121383,-0.119110172121383
"MAMLD1",2.24211107556266,2.24211107556266
"MAMSTR",0.810722766274076,0.810722766274076
"MAN1A1",-0.178684137935737,-0.178684137935737
"MAN1A2",0.666209529095762,0.666209529095762
"MAN1A2P1",1.46403816072662,1.46403816072662
"MAN1B1",0.583859280776463,0.583859280776463
"MAN1B1-DT",0.583859280776463,0.583859280776463
"MAN1C1",1.30300549952103,1.30300549952103
"MAN2A1",-0.508908099962972,-0.508908099962972
"MAN2A1-DT",-0.508908099962972,-0.508908099962972
"MAN2A2",-0.618859896821525,-0.618859896821525
"MAN2B1",0.842575814259598,0.842575814259598
"MAN2B2",-0.594568949043512,-0.594568949043512
"MAN2C1",-0.426754797352329,-0.426754797352329
"MANBA",0.144143061289597,0.144143061289597
"MANBAL",0.559527023278842,0.559527023278842
"MANCR",-0.954307308196303,-0.954307308196303
"MANEA",-1.38923174104473,-1.38923174104473
"MANEA-DT",-1.38923174104473,-1.38923174104473
"MANEAL",0.625502250056735,0.625502250056735
"MANEALP1",-0.327578654278096,-0.327578654278096
"MANF",-0.192761726097026,-0.192761726097026
"MANSC1",0.668705822271522,0.668705822271522
"MANSC4",0.468140996681182,0.468140996681182
"MAOA",-1.47485610726771,-1.47485610726771
"MAOB",-1.47485610726771,-1.47485610726771
"MAP10",1.10997232828443,1.10997232828443
"MAP1A",-1.35116652940247,-1.35116652940247
"MAP1B",-0.507136236283568,-0.507136236283568
"MAP1LC3A",0.743888755177958,0.743888755177958
"MAP1LC3B",-1.81604340252495,-1.81604340252495
"MAP1LC3B2",-0.0406958812504171,-0.0406958812504171
"MAP1LC3BP1",0.934708504309261,0.934708504309261
"MAP1LC3C",0.256395748235082,0.256395748235082
"MAP1LC3P",0.309111660301626,0.309111660301626
"MAP1S",2.44563441160211,2.44563441160211
"MAP2",0.1357725779337,0.1357725779337
"MAP2K1",-1.38387390393051,-1.38387390393051
"MAP2K1P1",-0.0773678926916968,-0.0773678926916968
"MAP2K2",-0.716092156459659,-0.716092156459659
"MAP2K3",-0.882158873427988,-0.684937306056439
"MAP2K4",-0.544264371861808,-0.544264371861808
"MAP2K4P1",0.549554230868182,0.549554230868182
"MAP2K5",-0.440707862631798,-0.471896295964115
"MAP2K5-DT",-0.471896295964115,-0.471896295964115
"MAP2K6",-1.07744546761343,-1.07744546761343
"MAP2K7",0.919955916278345,0.919955916278345
"MAP3K1",-0.833084313043873,-0.833084313043873
"MAP3K10",0.947708068799443,0.947708068799443
"MAP3K11",-0.538540060896302,-0.538540060896302
"MAP3K12",1.04530651924359,1.04530651924359
"MAP3K13",0.521628307719313,0.521628307719313
"MAP3K14",1.55536996300993,1.55536996300993
"MAP3K14-AS1",1.55536996300993,1.55536996300993
"MAP3K15",-1.74857717971048,-1.76511608765028
"MAP3K19",-0.346335822006026,-0.346335822006026
"MAP3K2",-0.322891394845573,-0.322891394845573
"MAP3K2-DT",-0.322891394845573,-0.322891394845573
"MAP3K20",-1.23227107545782,-1.23227107545782
"MAP3K20-AS1",-1.23227107545782,-1.23227107545782
"MAP3K21",1.10997232828443,1.10997232828443
"MAP3K3",-1.05144767560394,-1.05144767560394
"MAP3K4",1.24978901945362,1.23653093533538
"MAP3K4-AS1",1.23653093533538,1.23653093533538
"MAP3K5",0.126690121970928,0.123588237257787
"MAP3K5-AS1",0.123588237257787,0.123588237257787
"MAP3K5-AS2",0.244151823108176,0.244151823108176
"MAP3K6",1.31926354919105,1.31926354919105
"MAP3K7",-1.63029838229049,-1.63029838229049
"MAP3K7CL",1.93043080571643,1.93043080571643
"MAP3K8",-0.797541763156571,-0.797541763156571
"MAP3K9",-0.331177335955013,-0.331177335955013
"MAP3K9-DT",-0.331177335955013,-0.331177335955013
"MAP4",-0.76863463249585,-0.785020164843578
"MAP4K1",0.945141296574363,0.945141296574363
"MAP4K1-AS1",0.945141296574363,0.945141296574363
"MAP4K2",-0.650394860157984,-0.650394860157984
"MAP4K3",0.993252730485168,0.993252730485168
"MAP4K3-DT",0.993252730485168,0.993252730485168
"MAP4K4",2.71633939042857,2.71633939042857
"MAP4K5",-1.05054743574462,-1.05054743574462
"MAP6",-0.519185132094465,-0.519185132094465
"MAP6D1",0.0749871387025048,0.0749871387025048
"MAP7",0.123588237257787,0.123588237257787
"MAP7-AS1",0.123588237257787,0.123588237257787
"MAP7D1",0.954111056190008,0.954111056190008
"MAP7D2",-1.74719379293038,-1.74719379293038
"MAP7D3",0.709605637616195,0.709605637616195
"MAP9",-1.03315975015327,-1.03315975015327
"MAP9-AS1",-1.03279149286744,-1.03719622941404
"MAPK1",0.0690584787765081,0.209874526266089
"MAPK10",0.0886585554243137,0.13312197125243
"MAPK10-AS1",0.035143799733625,0.035143799733625
"MAPK11",NA,NA
"MAPK12",NA,NA
"MAPK13",-0.759002252081017,-0.759002252081017
"MAPK14",-0.759002252081017,-0.759002252081017
"MAPK15",-0.521225219218576,-0.521225219218576
"MAPK1IP1L",-1.11685474902512,-1.11685474902512
"MAPK3",-0.413095494478355,-0.413095494478355
"MAPK4",0.171068923249771,-0.0112504821403062
"MAPK6",-1.36695874317678,-1.36695874317678
"MAPK6-DT",-1.36695874317678,-1.36695874317678
"MAPK6P1",-0.867876443496537,-0.867876443496537
"MAPK6P2",0.733001616241346,0.733001616241346
"MAPK6P3",0.0579160319314331,0.0579160319314331
"MAPK6P4",-0.864097975393123,-0.864097975393123
