"","gene_id","avg_seg_mean"
"11252","RUFY3",0.07402
"11255","RNF44",0.07887
"11257","ERICH6",0.08552
"11260","SV2B",0.0124873516109995
"11263","CYB5R4",0.07937
"11264","MON1B",-0.28279
"11265","LRRC8D",0.00627000000000001
"11266","ABHD13",-0.0755467698981902
"11268","KCTD9",-0.04188
"11269","DHX30",0.01407
"11270","EIF3M",-0.05503
"11271","MEPCE",0.07244
"11272","TEDC2",-0.13468
"11273","ZNF765",-0.04093
"11274","CENPQ",0.09643
"11276","CDC37L1",-0.209876934628069
"11280","MIGA2",-0.05669
"11282","BEND5",0.08826
"11283","FCRLA",0.12594
"11287","DOK3",0.08206
"11288","NDUFAF7",0.02996
"11290","FA2H",-0.26068
"11292","GDPD3",0.16437
"11293","COPS6",0.10395
"11297","MAEA",0.063809946945643
"11302","TAOK1",-0.22201
"11303","RAB11FIP2",0.07031
"11304","VASH1",0.05556
"11307","FASTKD5",0.09507
"11310","ZNF627",0.01815
"11312","EEPD1",-0.06659
"11313","MOB1B",0.07402
"11314","KDM3B",-0.02915
"11315","SLC26A9",0.09179
"11316","CHMP1B",0.0453
"11317","ARC",0.37131
"11318","RASGRP2",0.0285
"11319","CXXC5",-0.02345
"11323","CHST3",0.0845695595085907
"11325","OTOP1",0.10157
"11326","STRADA",0.07306
"11328","MICAL3",-0.01309
"11329","NLRP9",-0.06835
"11331","TAS2R42",0.06854
"11332","BHLHA15",0.02706
"11333","PTF1A",0.08646
"11334","OTOP2",0.10706
"11336","DYM",-0.19449
"11339","TCF24",0.21261
"11341","OLIG3",-0.11845
"11344","STRC",-0.03161
"11346","GSTA5",0.10807
"11347","ZNF367",0.000860000000000001
"11351","TAS1R1",-0.0873
"11353","SLC16A14",0.0358297004068191
"11354","SLC16A13",-0.20573
"11355","SLC16A9",0.01866
"11356","PRSS48",-0.02638
"11357","OVCH1",0.09937
"11360","PLPPR4",0.00534
"11361","APTX",0.012615740805156
"11362","KRBOX5",0.01282
"11364","SLC36A1",-0.03267
"11365","ERMP1",-0.24066
"11366","LRRC70",-0.15145
"11369","TRPM8",0.02477
"11371","PID1",0.0256794036620748
"11376","SETX",-0.06462
"11379","DPY19L4",0.37175
"11384","KANSL1",-0.0765112896376712
"11385","NUP54",0.08667
"11386","ATG9A",0.00586
"11387","LYSMD3",-0.188547963369851
"11389","TIPARP",0.11548
"11390","CCDC186",0.04608
"11392","GPR155",0.00732
"11397","VPS35L",-0.00195
"11398","RGPD4",0.06136
"11401","SLC46A3",-0.03622
"11406","MON2",0.06257
"11407","UBE3B",-0.0512
"11409","KRT28",-0.2162
"11410","KRT27",-0.2162
"11411","KRT26",-0.2162
"11412","KRT25",-0.2162
"11416","DENND4A",-0.09317
"11417","TMC7",0.0121809233976555
"11418","TMC6",0.07673
"11419","TMC4",-0.05396
"11421","CSMD3",0.319333956072893
"11423","CSMD3",0.319333956072893
"11424","CSMD3",0.319333956072893
"11429","CSMD3",0.319333956072893
"11430","CSMD3",0.319333956072893
"11432","CSMD3",0.319333956072893
"11437","CSMD2",-0.0366692634607915
"11442","CSMD2",-0.0366692634607915
"11446","TMPRSS9",-0.190125207296822
"11447","PEX26",0.04243
"11448","KCNK18",0.07031
"11450","SZRD1",-0.08354
"11451","GRINA",0.40276
"11453","PKD1L2",-0.22699158460328
"11454","PKD1L3",-0.171522798591
"11456","CYP2U1",-0.05122
"11458","BNIPL",0.1516
"11459","DHX29",-0.1564
"11463","TRMT11",0.000150000000000004
"11469","GLT6D1",-0.07317
"11470","TRIM46",0.15016
"11475","TRPM1",-0.0481360429154625
"11476","P4HA3",0.0614926726477342
"11477","GDF7",0.02382
"11478","HEATR3",-0.0836
"11480","KIF21A",0.0482
"11483","CFAP91",0.09676
"11488","ATP5MGL",-0.11574
"11491","SPATA21",-0.08354
"11493","TAFA3",0.10728
"11494","TAFA1",-0.0872899167717121
"11495","RIC3",-0.13017
"11501","ANKAR",0.13989
"11502","WAPL",0.08691
"11512","HSD17B13",-0.05717
"11513","CPEB2",-0.06773
"11515","APBB1IP",0.07743
"11516","TMEM144",-0.01307
"11521","KCTD20",0.11476
"11522","GPR142",0.17042
"11523","GPR141",-0.08412
"11524","SNX20",-0.0836
"11525","CAMKMT",0.0230983323773541
"11526","NET1",0.10269
"11528","ADCK2",0.22467
"11529","SPRED2",0.07564
"11530","SPRED1",-0.0966
"11533","SRGAP1",0.10189
"11534","NECAB2",-0.251296366537731
"11535","ANKS1B",0.0531830507541775
"11536","ARHGAP30",0.14551
"11542","UBE3D",0.07937
"11543","TSEN54",0.08784
"11549","TECPR1",0.02706
"11551","FBXO33",-0.10193
"11553","MTERF4",-0.00901
"11557","TMCO2",0.05231
"11559","PNPLA5",-0.14162
"11562","HUWE1",0.0779821908151828
"11565","HUWE1",0.0779821908151828
"11573","HUWE1",0.0779821908151828
"11574","HUWE1",0.0779821908151828
"11575","HUWE1",0.0779821908151828
"11579","MROH2B",0.0312
"11580","SLC35E3",0.09456
"11582","CNTRL",-0.01501
"11584","PXK",-0.06192
"11586","PIGW",-0.2032
"11590","TAF8",0.12147
"11598","VPS13B",0.33115108197091
"11600","VPS13B",0.33115108197091
"11601","VPS13B",0.33115108197091
"11604","VPS13B",0.33115108197091
"11605","VPS13B",0.33115108197091
"11606","VPS13B",0.33115108197091
"11608","VPS13B",0.33115108197091
"11609","VPS13B",0.33115108197091
"11610","VPS13B",0.33115108197091
"11612","VPS13B",0.33115108197091
"11613","CATIP",0.00586
"11616","DPPA2",0.07916
"11619","CMC1",-0.0608
"11622","SLFN11",-0.202688551565738
"11624","ZSCAN2",-0.01984
"11626","MEGF8",-0.10898
"11627","MEGF8",-0.10898
"11629","MEGF8",-0.10898
"11630","MEGF8",-0.10898
"11633","MEGF8",-0.10898
"11634","B3GNT8",-0.10848
"11636","TMEM179B",0.02914
"11641","ANKRD23",0.12446
"11645","LYG2",0.11174
"11649","SCD5",-0.0817
"11650","MRGPRG",-0.13668
"11651","MRGPRE",-0.13668
"11652","GPR149",0.11293
"11654","ADGRG6",-0.10333
"11655","ADGRA1",0.01193
"11657","DHDDS",-0.10032
"11658","GALNT10",0.0161519646455337
"11661","TEDC1",0.1001
"11662","GLRX5",0.04602
"11665","CLEC14A",-0.10193
"11667","ZBTB33",-0.02083
"11671","USP37",0.00586
"11673","RNF180",-0.236474448300049
"11676","MYPN",0.09398
"11679","TMEM150A",0.10458
"11680","PEG10",0.12778
"11682","TBC1D1",-0.04548
"11684","WDR86",0.22079
"11685","TADA2B",0.0668944199827944
"11686","ZNF554",-0.22319
"11687","ATG4D",0.01815
"11688","STIMATE",-0.05831
"11690","SYVN1",0.14309
"11694","SETD3",0.05941
"11695","TTC7B",0.069699933140657
"11696","ADCK1",0.05845
"11697","ACOT1",-0.22466
"11706","LDB1",0.06377
"11708","YRDC",0.01753
"11709","PRPF39",-0.07108
"11710","RPAIN",-0.20412
"11711","BIVM",-0.0749
"11712","TMEM135",0.05983
"11713","SAPCD2",-0.04401
"11714","OAF",-0.04855
"11715","MARCHF3",-0.10926
"11717","SLC9B2",-0.09036
"11723","TSPAN33",0.05011
"11724","CTAGE6",0.25206
"11726","SLCO6A1",-0.17733
"11727","ABCA12",-0.08475
"11729","GPAT4",0.011
"11735","KTN1",-0.09816
"11736","ZFHX4",0.243049091687265
"11739","ZFHX4",0.243049091687265
"11741","ZFHX4",0.243049091687265
"11742","ZFHX4",0.243049091687265
"11743","ZFHX4",0.243049091687265
"11745","ZFHX4",0.243049091687265
"11749","GTF2IRD2",0.13351
"11751","ZNF589",0.0055
"11752","ABCA13",0.0881098091177747
"11753","ABCA13",0.0881098091177747
"11754","ABCA13",0.0881098091177747
"11755","ABCA13",0.0881098091177747
"11756","ABCA13",0.0881098091177747
"11757","ABCA13",0.0881098091177747
"11758","ABCA13",0.0881098091177747
"11759","ABCA13",0.0881098091177747
"11760","ABCA13",0.0881098091177747
"11761","ABCA13",0.0881098091177747
"11762","ABCA13",0.0881098091177747
"11764","ABCA13",0.0881098091177747
"11765","ABCA13",0.0881098091177747
"11766","ABCA13",0.0881098091177747
"11767","ABCA13",0.0881098091177747
"11768","ABCA13",0.0881098091177747
"11769","ABCA13",0.0881098091177747
"11771","RIMS1",0.0818059534169565
"11772","SMG6",-0.139653184119019
"11773","PDZD3",-0.05098
"11774","NLRX1",-0.05098
"11777","TAC4",0.03774
"11780","TRIM73",0.13351
"11781","SLC51A",0.31925
"11786","STK32C",0.000701118327965131
"11788","FAM83A",0.42906
"11790","NT5DC3",0.05065
"11792","CASZ1",-0.08749
"11793","SHLD2",0.08691
"11795","ADIPOR2",0.0995089937958754
"11797","CABP7",-0.20283
"11799","FAM124A",-0.0729747074655552
"11802","ZNF429",0.0497
"11803","GPR180",-0.03216
"11808","CD163",0.06036
"11809","MORC1",0.0767972857121183
"11811","PIGZ",0.43574
"11812","MYPOP",-0.11465
"11815","MOGAT3",0.0698
"11818","KIF27",-0.01698
"11822","IQGAP3",0.15907
"11823","LAPTM4B",0.35473
"11824","ZNF410",0.04727
"11825","SLC47A2",-0.199
"11834","RETREG3",-0.1981
"11836","FJX1",-0.04656
"11841","RTTN",-0.21204
"11842","SESTD1",0.0631634241900316
"11843","SLC22A16",0.055852293514754
"11844","ARHGEF25",0.03964
"11846","MON1A",-0.084
"11852","SGMS1",0.0872365994150659
"11854","CYP4Z1",0.10703
"11855","ZSCAN30",-0.0072
"11856","NLRP14",-0.13017
"11857","NLRP13",-0.0644351309483654
"11859","NLRP8",-0.03474
"11860","TPRA1",0.15474
"11861","AMZ2",0.07151
"11869","PPFIBP1",0.120528791445701
"11870","BPHL",0.14912
"11871","LONP2",-0.08025
"11872","SLC26A11",0.0868635390209658
"11874","UNC93A",-0.09422
"11875","OSTM1",0.0084
"11877","SERPINA9",0.04779
"11878","ATCAY",-0.23034
"11879","SBF2",-0.13723
"11882","PKHD1L1",0.40398
"11883","PKHD1L1",0.40398
"11887","PKHD1L1",0.40398
"11891","PKHD1L1",0.40398
"11893","PKHD1L1",0.40398
"11894","PKHD1L1",0.40398
"11895","PKHD1L1",0.40398
"11897","PKHD1L1",0.40398
"11898","NLRC5",-0.21754
"11899","CHD1L",0.120924396122609
"11902","PAQR7",-0.10071
"11903","FCHSD1",0.01884
"11908","CHCT1",0.02985
"11913","TRIM69",-0.09599
"11914","LDHD",-0.26068
"11917","STING1",-0.02345
"11918","COA5",0.10631
"11921","ZNF227",-0.11675
"11922","CDR2L",0.10706
"11923","RALGAPB",0.15826
"11924","TMEM17",0.07165
"11926","RALGPS2",0.16871
"11930","CHSY1",0.1001
"11932","CARM1",0.01815
"11933","FAM72B",0.13973
"11934","NUDT13",0.18091
"11935","NIT1",0.14551
"11938","METTL23",0.18364
"11939","HEATR5A",-0.000590000000000004
"11941","ZFAND4",0.09848
"11944","HOGA1",0.12146
"11946","ZNF575",-0.11675
"11947","IQCA1",0.02194
"11951","CALHM3",0.07786
"11952","GAS2L3",0.04392
"11954","SFR1",0.15848
"11955","VSIG1",-0.02034
"11957","CATSPERD",-0.14279
"11958","ZNF761",-0.040361134272341
"11959","MEX3D",-0.23122
"11961","DGKH",-0.11079
"11962","DDX42",0.07306
"11965","NIBAN3",0.08429
"11966","PRIMA1",0.04779
"11968","CEP57",0.10812
"11970","RNF130",0.09315
"11973","TMEM219",0.11372
"11974","ZNF677",-0.0321200272231725
"11978","FRAS1",0.055469576049264
"11980","FRAS1",0.055469576049264
"11981","FRAS1",0.055469576049264
"11983","FRAS1",0.055469576049264
"11984","FRAS1",0.055469576049264
"11985","FRAS1",0.055469576049264
"11986","FRAS1",0.055469576049264
"11988","FRAS1",0.055469576049264
"11994","DZIP3",0.07376
"11998","ADGRG3",-0.19095
"12001","NDUFA11",-0.14141
"12003","DNAAF5",-0.15046
"12005","PTRH1",-0.05603
"12006","STX12",-0.09753
"12010","ECHDC2",0.09749
"12011","ERO1B",0.09603
"12012","PALB2",0.01138
"12013","NRROS",0.38641
"12015","TMEM25",-0.00984
"12020","NT5DC4",0.03987
"12022","PDSS2",0.01108
"12024","MARCHF9",0.03964
"12028","PDPN",-0.08752
"12030","DOLPP1",-0.05669
"12033","CPNE8",0.0467034911226576
"12036","MCF2L2",0.266456289251856
"12039","C2CD5",0.0894477908792949
"12040","SLC13A5",-0.20774
"12041","MIB1",-0.02715
"12042","JAML",-0.01892
"12046","HPS6",0.06377
"12048","TREML1",0.11108
"12050","MED12L",0.08552
"12052","KLB",-0.04548
"12053","CCDC125",-0.22617
"12055","RFX6",-0.03628
"12059","TMC8",0.07673
"12061","IRF2BP1",-0.11465
"12063","CERS3",0.078690678314918
"12064","CALHM1",0.13396
"12066","ABCA9",0.07151
"12067","WFDC3",0.21515
"12068","WFDC10B",0.21515
"12079","RIOX2",0.07224
"12082","RBM45",0.06026
"12083","ZDHHC13",-0.12889
"12084","ZDHHC17",0.06725
"12085","SPPL2C",-0.03874
"12087","PLXDC1",-0.20337
"12088","CBLN2",-0.199252139129573
"12089","CILP2",0.10123
"12091","CLEC10A",-0.20573
"12092","CLVS1",0.1463
"12095","TMTC1",0.09937
"12097","ARMC8",0.12994
"12098","EPHX4",0.03449
"12101","TMEM126B",0.06614
"12103","AEBP1",-0.00192
"12107","PHYKPL",0.111873179718138
"12112","CCNJL",0.05416
"12114","LACC1",-0.11079
"12115","TMEM139",0.22485
"12116","CCDC71",0.0055
"12119","HID1",0.10706
"12121","PSTK",0.0329
"12128","VRK3",0.00952000000000001
"12129","PASD1",-0.04153
"12130","CNGA4",-0.12488
"12132","SLC9A9",0.0739770547041631
"12133","LIX1L",0.18972
"12137","DNAH10",-0.027933486670767
"12143","DNAH10",-0.027933486670767
"12144","DNAH10",-0.027933486670767
"12145","DNAH10",-0.027933486670767
"12146","DNAH10",-0.027933486670767
"12148","DNAH10",-0.027933486670767
"12149","DNAH10",-0.027933486670767
"12153","DNAH10",-0.027933486670767
"12155","ANKRD18A",0.0315
"12157","SAMD9L",0.02527
"12160","MAP4K3",0.02508
"12164","P3H3",0.07802
"12165","CPO",-0.09279
"12166","CCDC50",0.30837
"12172","ZDHHC21",-0.103769863107277
"12177","IGDCC3",-0.08421
"12179","CABCOCO1",0.00394277265451267
"12180","LOXHD1",-0.177142651911667
"12182","NKAIN4",0.17042
"12185","CDKL3",-0.10994
"12187","SPNS2",-0.20961
"12190","SIAH3",-0.11079
"12192","CEP97",0.06859
"12193","ZNF695",0.06418
"12195","MAPKAPK5",-0.048715246344207
"12203","WDR75",0.13903
"12205","SLC44A2",0.01815
"12206","CCDC60",-0.0362208700473815
"12208","TEX14",0.02985
"12210","TEX2",0.07306
"12214","FAM114A1",-0.04548
"12216","PLEKHM2",0.01053
"12217","FOXRED2",-0.14042
"12218","DENND6A",-0.06192
"12219","CCDC83",0.06552
"12220","DNAI3",-0.06165
"12221","MGA",-0.09402
"12222","GCC2",0.04996
"12223","ADGRA3",-0.07831
"12225","SFTPA1",0.33132
"12228","BRSK2",-0.13245
"12230","TRIM59",0.11801
"12234","CUL9",0.12147
"12235","LRRC8A",-0.05669
"12236","SLC30A8",0.336596542146388
"12238","SULF1",0.23693
"12239","TPH2",0.0624388855580596
"12244","ADHFE1",0.14277
"12245","SGPP2",0.0224
"12249","ZSCAN29",-0.08742
"12251","ANKHD1",0.0125
"12253","TRIM42",0.116311482740736
"12258","UEVLD",-0.14325
"12260","ZFPM1",-0.221071477969601
"12262","HOMEZ",-0.0582
"12263","DHX40",0.02985
"12264","MCEMP1",-0.08233
"12266","FBXO16",-0.03974
"12268","SKA3",-0.12211
"12273","OR4N5",-0.0523
"12275","AQP12A",0.11513
"12277","NELFCD",0.21334
"12281","SIRT2",-0.02339
"12282","PHC2",-0.03062
"12283","GALNT12",-0.00901
"12288","MRPL41",0.16596
"12289","NRM",0.06399
"12291","RIMKLA",0.05481
"12296","PARP9",0.14585
"12298","ETFBKMT",0.0828534718326665
"12307","SLC35F2",0.049628669628035
"12310","RPAP2",0.03449
"12312","PPIL6",0.01383
"12314","PNPLA6",-0.08233
"12316","DDX60",-0.19941
"12318","PLPP6",-0.16709
"12321","SLC15A3",0.05252
"12324","AMN1",0.0926519635619071
"12325","KBTBD2",-0.05955
"12326","MMD2",-0.104074874666451
"12327","SLC35F3",0.0579629892293806
"12328","TIGD4",-0.00022
"12330","AMOTL1",0.11001177656046
"12331","FTSJ3",0.07306
"12332","DRC7",-0.217418442248568
"12333","NIM1K",0.04534
"12334","EFCAB13",-0.16319
"12335","TMEM192",-0.12813
"12336","CKAP2L",0.03987
"12339","MB21D2",0.289621291056814
"12341","PEX5L",0.27535
"12344","SUPV3L1",0.09094
"12346","GSPT2",0.10837
"12351","CCDC13",-0.07679
"12359","PIANP",0.07802
"12364","COLGALT2",0.15471
"12368","GPR65",0.02789
"12369","FAM186B",0.05528
"12372","TRIM22",-0.153109098444053
"12373","ZNF100",0.05331
"12375","UBALD2",0.17524
"12377","ZDHHC23",0.09582
"12378","THNSL1",0.0903
"12382","GRAMD1C",0.09582
"12386","OSCAR",-0.05396
"12387","BOD1L2",-0.19444
"12388","GARIN4",0.00931
"12389","CMTR2",-0.20786
"12390","CCDC170",-0.06892
"12391","KATNAL2",-0.1931
"12394","UBQLNL",-0.15107
"12395","MICU2",-0.13432
"12396","IZUMO1",-0.06545
"12400","CFAP46",0.13857
"12401","CFAP46",0.13857
"12402","CFAP46",0.13857
"12403","CFAP46",0.13857
"12409","CCDC116",0.01215
"12410","DND1",0.0125
"12416","GPR135",-0.14326
"12419","PHACTR4",-0.09753
"12423","CHPF",0.00586
"12426","TRMT2A",0.10573
"12427","RPUSD2",-0.09629
"12428","ELMOD2",0.03045
"12429","ALDH16A1",-0.06591
"12430","CMTM1",-0.25621
"12431","KIAA0319L",-0.03576
"12433","RTKN2",0.01407
"12435","SAMD14",0.03774
"12440","NALCN",-0.0749
"12441","ADGRF5",0.11081
"12442","ADGRF4",0.09838
"12443","ADGRG5",-0.19095
"12444","ADGRF3",0.03385
"12445","ADGRG4",-0.01849
"12447","ADGRG4",-0.01849
"12448","XRN1",0.0852
"12449","IFNL3",0.06758
"12450","IFNL2",-0.02953
"12452","CPAMD8",0.05478
"12453","RGL4",-0.05039
"12454","MCOLN2",-0.06165
"12455","PELP1",-0.21869
"12456","CDK20",-0.00954
"12457","ZNF654",0.00371
"12458","SLC38A6",-0.14124
"12459","ZDHHC14",-0.144365421031879
"12460","DEFB107A",-0.00358
"12461","DEFB107B",-0.01177
"12463","TBC1D3",-0.20337
"12465","HS6ST3",-0.00019199554773377
"12466","ADGRG2",-0.0447794722271834
"12471","WDFY3",-0.084
"12473","WDFY3",-0.084
"12474","WDFY3",-0.084
"12475","WDFY3",-0.084
"12476","WDFY3",-0.084
"12478","WDFY3",-0.084
"12481","DYNLT2",-0.15616
"12482","CACNA2D3",-0.0689
"12485","ASPM",0.14363
"12486","ASPM",0.14363
"12487","ASPM",0.14363
"12488","ASPM",0.14363
"12489","ASPM",0.14363
"12490","ASPM",0.14363
"12491","ASPM",0.14363
"12492","ASPM",0.14363
"12494","ASPM",0.14363
"12495","HS3ST5",-0.00332431816792682
"12498","FAM9A",-0.05514
"12499","WDR17",-0.19877
"12502","KIRREL3",-0.19499
"12503","CMTM8",-9.99999999999925e-06
"12504","RDH10",0.21878
"12506","TAF1L",0.01534
"12507","ABCA7",-0.21507
"12510","CENPL",0.11659
"12515","VKORC1L1",0.11906
"12521","IQCK",-0.00195
"12523","SPAG16",-0.0986088548216448
"12525","SPART",-0.06838
"12528","OR8I2",0.00955
"12532","TTC5",-0.0523
"12536","TAGAP",-0.14813
"12539","MIER1",0.11142
"12542","CYP4X1",0.10703
"12544","RPTOR",0.0581819129651891
"12546","OR5AS1",0.00955
"12547","FAM177A1",-0.09851
"12548","CNPY4",0.07244
"12549","SLC34A3",-0.08362
"12552","DAW1",0.017292757825981
"12554","ORMDL3",-0.20112
"12555","ABCA6",0.07151
"12559","BCL6B",-0.20573
"12560","GJD3",-0.20112
"12561","LGI3",-0.04639
"12562","OR8H3",0.00955
"12563","OR6V1",0.22485
"12565","AHI1",-0.06544
"12567","NAGS",-0.15947
"12568","OR8H2",0.00955
"12569","CCAR2",-0.05264
"12570","PDIK1L",-0.10071
"12573","CARF",-0.06523
"12574","SIX5",-0.11465
"12575","KRT222",-0.2162
"12582","FBXL14",0.20351
"12584","STK11IP",0.00586
"12585","ZNF687",0.1516
"12588","LRRC47",-0.08856
"12591","THEMIS",0.00176
"12593","BEST3",0.10204
"12594","CLEC4F",0.07638
"12596","KRT78",0.02717
"12598","CA13",0.30499
"12600","SLC39A11",0.0644987273862487
"12604","INTS1",-0.13297
"12605","SYNE4",0.02537
"12608","H2BC26",0.14521
"12610","PROM2",0.12409
"12611","ANKRD35",0.24567
"12615","UNC80",-0.08439
"12624","UNC80",-0.08439
"12629","ZCCHC24",0.30481
"12630","GHDC",-0.1981
"12631","PYROXD2",0.14129
"12633","PELI3",0.02912
"12634","ZNF619",-0.10147
"12636","ABHD12",0.00289
"12638","TMEM86A",-0.14325
"12639","CLASRP",-0.11683
"12640","ANKRD36B",0.143160488365697
"12642","OSR2",0.39752
"12648","CENPS",-0.08769
"12650","AGGF1",-0.23037
"12652","LRRC43",-0.023
"12653","NXPE1",0.05267
"12654","GPD1L",-9.99999999999925e-06
"12655","ELMOD1",0.02741
"12657","MIER2",-0.145611860703415
"12660","SLC35F6",0.03385
"12662","SLC43A2",-0.166
"12666","ARHGAP18",-0.01513
"12668","TMTC2",0.06979
"12670","PARP8",-0.0778262274240002
"12671","ASCC3",0.05368
"12672","CLIP4",0.07035
"12674","PLCD3",-0.0767004075103481
"12675","MTURN",-0.14637
"12676","MICALL1",-0.13461
"12679","TAFA2",0.05753
"12681","METTL4",-0.11547
"12686","CMYA5",-0.22961
"12689","VPS8",0.282
"12691","PALS1",-0.09406
"12692","PHTF2",0.11161
"12695","STAG2",-0.01794
"12696","SYNPO",-0.03267
"12701","SDR16C5",0.12583
"12705","STPG2",-0.0560668631336776
"12706","SLC25A45",0.15215
"12707","PGBD5",0.0475
"12710","GALNT16",0.00192499240591229
"12712","SVOPL",0.23607
"12715","GUF1",0.09152
"12716","RIBC1",0.07802
"12717","LNX2",-0.05093
"12721","MFSD4A",0.090085450366871
"12724","LIX1",-0.190833031155132
"12727","GALNT4",0.05633
"12728","PHETA1",-0.05164
"12736","BPIFB2",0.12912
"12738","RNF175",-0.00022
"12739","ARL14",0.11801
"12741","TOMM5",0.02831
"12748","SLC44A3",0.0213655299986753
"12749","KLHL36",-0.206459291671827
"12754","PTGR3",-0.18826
"12757","PAQR4",-0.09182
"12759","CPA6",0.164224924248338
"12764","SVOP",-0.05512
"12765","DNAJC22",0.05528
"12766","ZNF808",-0.037153273827884
"12772","FIBCD1",-0.06078
"12773","OGFOD1",-0.21754
"12775","AFAP1",0.0685577588263652
"12778","DCLK2",-0.0392713756549272
"12779","OXR1",0.240775364009494
"12780","TTC39C",0.02443
"12782","MPND",-0.23034
"12784","CERS5",0.05528
"12785","CALHM5",-0.03838
"12786","SRBD1",0.0187995416724462
"12787","DTWD1",-0.09205
"12793","MACO1",-0.0953272823340178
"12800","MINDY1",0.1516
"12806","JAGN1",0.01601
"12808","MRPL50",-0.01025
"12811","SLC25A41",-0.14141
"12813","CAMKK1",-0.16431
"12814","TBC1D19",-0.07129
"12816","MS4A15",0.05252
"12817","RNF10",-0.01915
"12826","DPP10",0.00341800382973012
"12827","TRAM1L1",-0.05328
"12828","FHIP1B",-0.12488
"12829","OR2C3",0.0710306384104686
"12832","TMEM86B",-0.06632
"12833","COMMD1",0.07165
"12834","ZBTB2",-0.06892
"12835","DRAM1",0.04392
"12838","DEFB123",0.14291
"12841","SLC5A8",0.04392
"12842","SLC15A4",-0.06515
"12844","IGSF1",-0.01569
"12849","METTL27",0.13544
"12850","TEX26",-0.03622
"12852","ADAMTSL1",-0.0717008179359395
"12854","EID2",-0.02953
"12857","SAMD3",-0.01513
"12860","TMEM252",-0.07979
"12861","OTUD6B",0.33463
"12862","FITM2",0.21844
"12872","TMCO5A",-0.0995763187640407
"12874","METTL25",0.06979
"12875","METTL13",0.11279
"12877","ANKRD13C",0.0736
"12878","ARL6IP6",0.0048
"12881","SIRT6",-0.23034
"12882","GPR161",0.14088
"12888","LRRC17",0.07242
"12889","CCDC185",0.00279
"12890","ZNF655",0.07453
"12892","KIR3DL3",-0.0265
"12896","ZNF525",-0.04093
"12898","HORMAD2",-0.20283
"12900","EFCAB3",0.02985
"12901","LRRC52",0.141074913730025
"12903","TMEM217",0.12845
"12904","RNF148",0.12848
"12906","UBL4B",0.09789
"12907","POU5F2",-0.1943
"12911","FAM216B",-0.11079
"12920","DNAJC5G",0.08935
"12923","ADGB",-0.10058
"12929","UBR7",0.04779
"12930","PDILT",-0.0057
"12931","SLC35G3",-0.22825
"12932","CNTD1",-0.18334
"12933","PPM1N",-0.11367
"12934","ZNF611",0.01126
"12936","TTLL6",-0.11096
"12938","C7orf31",-0.14709
"12940","ZNF614",-0.04557
"12944","DDX51",0.01372
"12945","TCEANC",-0.05527
"12946","PDCD7",-0.08421
"12947","NKAIN3",0.102624406212024
"12948","ZNF513",0.08935
"12950","YIPF7",0.0738350815380912
"12955","FAM241A",-0.05028
"12956","KIAA1958",-0.01351
"12958","ARL10",0.07887
"12959","NAT16",0.0698
"12961","PTGR2",0.04727
"12962","CYB561D1",0.10594
"12964","COX18",0.08089
"12973","GBP7",-0.02168
"12974","ANKS4B",-0.0057
"12975","PNPLA1",0.11476
"12976","MAB21L3",0.12594
"12981","DAND5",0.02017
"12982","C14orf180",0.19835
"12983","PRELID2",-0.04613
"12984","ANKFN1",0.03546
"12985","CEP120",-0.1131
"12987","ZDHHC22",0.05556
"12988","LRTM2",0.09932
"12989","ZNF709",0.01915
"12991","NECAB1",0.27804476458266
"12993","CCDC89",0.06614
"12995","CNEP1R1",-0.0836
"12999","IGSF22",-0.14325
"13002","GDPD1",0.02985
"13004","EXD3",-0.0178018791922378
"13006","DTX3",0.03964
"13009","ACOT4",0.09756
"13011","TMEM102",-0.19746
"13013","BANP",-0.223262546762491
"13019","SNX31",0.37387
"13020","KRI1",0.01815
"13021","TC2N",0.05181
"13025","TOPAZ1",-0.0784908722893763
"13031","ZNF610",-0.04557
"13033","LMNTD1",0.143714893988223
"13035","L3MBTL4",-0.0707506281237376
"13037","MFSD2A",0.05231
"13038","TERB1",-0.25621
"13039","ZNF383",0.01548
"13040","CCDC63",-0.05164
"13045","CBY2",-0.11079
"13050","TEX19",0.0225
"13053","ATG16L2",0.06482
"13054","LRRC75A",-0.21747
"13055","KBTBD3",0.13799
"13057","ZNF579",-0.06632
"13059","MIGA1",0.02417
"13060","ZBTB8B",-0.02969
"13062","TDRD5",0.169653237147018
"13067","SMYD1",0.11119
"13070","MLKL",-0.26068
"13075","ATP11C",-0.01721
"13077","SYT14",0.0127477499321863
"13078","UNC13C",-0.099
"13079","KDM1B",-0.000850000000000001
"13081","FANCB",-0.0368032258986483
"13082","DTWD2",-0.176019664300416
"13085","TMEM229B",-0.09406
"13087","GLIS1",0.10518
"13089","AVL9",-0.05955
"13091","CYB561A3",0.06037
"13093","SLC43A3",0.04896
"13094","XXYLT1",0.31952
"13096","COLGALT1",0.08429
"13097","SUMF2",0.12129
"13098","SIDT2",0.01454
"13101","TMEM178A",0.02508
"13102","UBAC2",-0.06015
"13103","PCYOX1L",-0.03378
"13104","TMEM87A",-0.1049
"13105","RDH13",-0.041504622040207
"13107","MFSD9",0.08779
"13109","HSD17B11",-0.10035258606009
"13110","AQP11",0.07161
"13111","TP53I13",-0.22201
"13114","TXNDC5",0.13645
"13117","TMEM145",-0.10898
"13119","PLPP7",-0.06078
"13120","SYT8",-0.03762
