"file_id","ID","uniprot_id","max_hit","num_hits"
"AF-Q13449-F1-model_v4.pdb","Q13449-F1","Q13449",0.514963636363636,0
"AF-Q13451-F1-model_v4.pdb","Q13451-F1","Q13451",0.7448,5
"AF-Q13454-F1-model_v4.pdb","Q13454-F1","Q13454",0.0634952380952381,0
"AF-Q13459-F1-model_v4.pdb","Q13459-F1","Q13459",0.218152380952381,0
"AF-Q13461-F1-model_v4.pdb","Q13461-F1","Q13461",0.739172727272727,30
"AF-Q13464-F1-model_v4.pdb","Q13464-F1","Q13464",0.808342857142857,484
"AF-Q13467-F1-model_v4.pdb","Q13467-F1","Q13467",0.567028571428571,0
"AF-Q13469-F1-model_v4.pdb","Q13469-F1","Q13469",0.856276190476191,772
"AF-Q13470-F1-model_v4.pdb","Q13470-F1","Q13470",0.527776190476191,0
"AF-Q13472-F1-model_v4.pdb","Q13472-F1","Q13472",0.388171428571429,0
"AF-Q13474-F1-model_v4.pdb","Q13474-F1","Q13474",0.240669230769231,0
"AF-Q13477-F1-model_v4.pdb","Q13477-F1","Q13477",0.301485714285714,0
"AF-Q13478-F1-model_v4.pdb","Q13478-F1","Q13478",0.32817619047619,0
"AF-Q13480-F1-model_v4.pdb","Q13480-F1","Q13480",0.83397619047619,694
"AF-Q13485-F1-model_v4.pdb","Q13485-F1","Q13485",0.210209523809524,0
"AF-Q13487-F1-model_v4.pdb","Q13487-F1","Q13487",0.881325,334
"AF-Q13488-F1-model_v4.pdb","Q13488-F1","Q13488",0.37752380952381,0
"AF-Q13489-F1-model_v4.pdb","Q13489-F1","Q13489",0.325009523809524,0
"AF-Q13490-F1-model_v4.pdb","Q13490-F1","Q13490",0.142415238095238,0
"AF-Q13491-F1-model_v4.pdb","Q13491-F1","Q13491",0.719119047619048,130
"AF-Q13492-F1-model_v4.pdb","Q13492-F1","Q13492",0.806366666666667,437
"AF-Q13496-F1-model_v4.pdb","Q13496-F1","Q13496",0.520371428571429,0
"AF-Q13501-F1-model_v4.pdb","Q13501-F1","Q13501",0.817638095238095,222
"AF-Q13503-F1-model_v4.pdb","Q13503-F1","Q13503",0.457061904761905,0
"AF-Q13505-F1-model_v4.pdb","Q13505-F1","Q13505",0.420790909090909,0
"AF-Q13506-F1-model_v4.pdb","Q13506-F1","Q13506",0.873358333333333,487
"AF-Q13507-F1-model_v4.pdb","Q13507-F1","Q13507",0.160981818181818,0
"AF-Q13508-F1-model_v4.pdb","Q13508-F1","Q13508",0.494428571428571,0
"AF-Q13509-F1-model_v4.pdb","Q13509-F1","Q13509",0.554880952380952,0
"AF-Q13510-F1-model_v4.pdb","Q13510-F1","Q13510",0.936057142857143,395
"AF-Q13515-F1-model_v4.pdb","Q13515-F1","Q13515",0.903714285714286,415
"AF-Q13516-F1-model_v4.pdb","Q13516-F1","Q13516",0.640547619047619,0
"AF-Q13519-F1-model_v4.pdb","Q13519-F1","Q13519",0.536871428571429,0
"AF-Q13520-F1-model_v4.pdb","Q13520-F1","Q13520",0.654025,0
"AF-Q13522-F1-model_v4.pdb","Q13522-F1","Q13522",0.696604761904762,0
"AF-Q13523-F1-model_v4.pdb","Q13523-F1","Q13523",0.541004761904762,0
"AF-Q13526-F1-model_v4.pdb","Q13526-F1","Q13526",0.752733333333333,146
"AF-Q13530-F1-model_v4.pdb","Q13530-F1","Q13530",0.679823809523809,0
"AF-Q13535-F1-model_v4.pdb","Q13535-F1","Q13535",0.805509523809524,2415
"AF-Q13541-F1-model_v4.pdb","Q13541-F1","Q13541",0.129531428571429,0
"AF-Q13542-F1-model_v4.pdb","Q13542-F1","Q13542",0.313795238095238,0
"AF-Q13546-F1-model_v4.pdb","Q13546-F1","Q13546",0.824842857142857,659
"AF-Q13547-F1-model_v4.pdb","Q13547-F1","Q13547",0.390954545454545,0
"AF-Q13554-F1-model_v4.pdb","Q13554-F1","Q13554",0.351566666666667,0
"AF-Q13555-F1-model_v4.pdb","Q13555-F1","Q13555",0.829033333333333,440
"AF-Q13557-F1-model_v4.pdb","Q13557-F1","Q13557",0.6793,0
"AF-Q13561-F1-model_v4.pdb","Q13561-F1","Q13561",0.0900780952380952,0
"AF-Q13562-F1-model_v4.pdb","Q13562-F1","Q13562",0.355490476190476,0
"AF-Q13563-F1-model_v4.pdb","Q13563-F1","Q13563",0.293718181818182,0
"AF-Q13564-F1-model_v4.pdb","Q13564-F1","Q13564",0.902690476190476,534
"AF-Q13568-F1-model_v4.pdb","Q13568-F1","Q13568",0.975890476190476,498
"AF-Q13569-F1-model_v4.pdb","Q13569-F1","Q13569",0.268314285714286,0
"AF-Q13571-F1-model_v4.pdb","Q13571-F1","Q13571",0.57982380952381,0
"AF-Q13572-F1-model_v4.pdb","Q13572-F1","Q13572",0.595095238095238,0
"AF-Q13573-F1-model_v4.pdb","Q13573-F1","Q13573",0.702685714285714,3
"AF-Q13574-F1-model_v4.pdb","Q13574-F1","Q13574",0.227266666666667,0
"AF-Q13576-F1-model_v4.pdb","Q13576-F1","Q13576",0.606366666666667,0
"AF-Q13585-F1-model_v4.pdb","Q13585-F1","Q13585",0.636961904761905,0
"AF-Q13586-F1-model_v4.pdb","Q13586-F1","Q13586",0.307728571428571,0
"AF-Q13588-F1-model_v4.pdb","Q13588-F1","Q13588",0.987380952380952,217
"AF-Q13591-F1-model_v4.pdb","Q13591-F1","Q13591",0.932395238095238,1074
"AF-Q13595-F1-model_v4.pdb","Q13595-F1","Q13595",0.529052380952381,0
"AF-Q13596-F1-model_v4.pdb","Q13596-F1","Q13596",0.829009523809524,522
"AF-Q13601-F1-model_v4.pdb","Q13601-F1","Q13601",0.337771428571429,0
"AF-Q13606-F1-model_v4.pdb","Q13606-F1","Q13606",0.346180952380952,0
"AF-Q13607-F1-model_v4.pdb","Q13607-F1","Q13607",0.917171428571429,317
"AF-Q13608-F1-model_v4.pdb","Q13608-F1","Q13608",0.485585714285714,0
"AF-Q13609-F1-model_v4.pdb","Q13609-F1","Q13609",0.674966666666667,0
"AF-Q13610-F1-model_v4.pdb","Q13610-F1","Q13610",0.4103,0
"AF-Q13613-F1-model_v4.pdb","Q13613-F1","Q13613",0.692680952380952,0
"AF-Q13614-F1-model_v4.pdb","Q13614-F1","Q13614",0.3164,0
"AF-Q13615-F1-model_v4.pdb","Q13615-F1","Q13615",0.2795,0
"AF-Q13616-F1-model_v4.pdb","Q13616-F1","Q13616",0.527333333333333,0
"AF-Q13617-F1-model_v4.pdb","Q13617-F1","Q13617",0.754480952380952,298
"AF-Q13618-F1-model_v4.pdb","Q13618-F1","Q13618",0.182972727272727,0
"AF-Q13619-F1-model_v4.pdb","Q13619-F1","Q13619",0.593619047619048,0
"AF-Q13620-F1-model_v4.pdb","Q13620-F1","Q13620",0.180466666666667,0
"AF-Q13621-F1-model_v4.pdb","Q13621-F1","Q13621",0.411919047619048,0
"AF-Q13625-F1-model_v4.pdb","Q13625-F1","Q13625",0.524109523809524,0
"AF-Q13627-F1-model_v4.pdb","Q13627-F1","Q13627",0.47922380952381,0
"AF-Q13630-F1-model_v4.pdb","Q13630-F1","Q13630",0.612466666666667,0
"AF-Q13634-F1-model_v4.pdb","Q13634-F1","Q13634",0.932952380952381,790
"AF-Q13635-F1-model_v4.pdb","Q13635-F1","Q13635",0.52822380952381,0
"AF-Q13636-F1-model_v4.pdb","Q13636-F1","Q13636",0.959423809523809,194
"AF-Q13637-F1-model_v4.pdb","Q13637-F1","Q13637",0.586528571428571,0
"AF-Q13639-F1-model_v4.pdb","Q13639-F1","Q13639",0.624971428571429,0
"AF-Q13641-F1-model_v4.pdb","Q13641-F1","Q13641",0.390861904761905,0
"AF-Q13642-F1-model_v4.pdb","Q13642-F1","Q13642",0.625585714285714,0
"AF-Q13643-F1-model_v4.pdb","Q13643-F1","Q13643",0.712104761904762,15
"AF-Q13651-F1-model_v4.pdb","Q13651-F1","Q13651",0.172157142857143,0
"AF-Q13671-F1-model_v4.pdb","Q13671-F1","Q13671",0.827938095238095,447
"AF-Q13683-F1-model_v4.pdb","Q13683-F1","Q13683",0.825842857142857,1181
"AF-Q13685-F1-model_v4.pdb","Q13685-F1","Q13685",0.229963636363636,0
"AF-Q13686-F1-model_v4.pdb","Q13686-F1","Q13686",0.546161904761905,0
"AF-Q13698-F1-model_v4.pdb","Q13698-F1","Q13698",0.691223809523809,0
"AF-Q13702-F1-model_v4.pdb","Q13702-F1","Q13702",0.2519,0
"AF-Q13705-F1-model_v4.pdb","Q13705-F1","Q13705",0.481509523809524,0
"AF-Q13724-F1-model_v4.pdb","Q13724-F1","Q13724",0.839352380952381,837
"AF-Q13733-F1-model_v4.pdb","Q13733-F1","Q13733",0.897723809523809,1029
"AF-Q13740-F1-model_v4.pdb","Q13740-F1","Q13740",0.792319047619048,561
"AF-Q13751-F1-model_v4.pdb","Q13751-F1","Q13751",0.957085714285714,1172
"AF-Q13753-F1-model_v4.pdb","Q13753-F1","Q13753",0.863357142857143,1193
"AF-Q13761-F1-model_v4.pdb","Q13761-F1","Q13761",0.760477777777778,238
"AF-Q13769-F1-model_v4.pdb","Q13769-F1","Q13769",0.489154545454545,0
"AF-Q13772-F1-model_v4.pdb","Q13772-F1","Q13772",0.424895238095238,0
"AF-Q13790-F1-model_v4.pdb","Q13790-F1","Q13790",0.780919047619048,193
"AF-Q13794-F1-model_v4.pdb","Q13794-F1","Q13794",0.527490476190476,0
"AF-Q13795-F1-model_v4.pdb","Q13795-F1","Q13795",0.579346153846154,0
"AF-Q13797-F1-model_v4.pdb","Q13797-F1","Q13797",0.331566666666667,0
"AF-Q13813-F1-model_v4.pdb","Q13813-F1","Q13813",0.840266666666667,2472
"AF-Q13822-F1-model_v4.pdb","Q13822-F1","Q13822",0.523757142857143,0
"AF-Q13823-F1-model_v4.pdb","Q13823-F1","Q13823",0.33022380952381,0
"AF-Q13825-F1-model_v4.pdb","Q13825-F1","Q13825",0.197552380952381,0
"AF-Q13829-F1-model_v4.pdb","Q13829-F1","Q13829",0.425638095238095,0
"AF-Q13835-F1-model_v4.pdb","Q13835-F1","Q13835",0.913985714285714,747
"AF-Q13838-F1-model_v4.pdb","Q13838-F1","Q13838",0.613885714285714,0
"AF-Q13867-F1-model_v4.pdb","Q13867-F1","Q13867",0.538214285714286,0
"AF-Q13868-F1-model_v4.pdb","Q13868-F1","Q13868",0.439861904761905,0
"AF-Q13873-F1-model_v4.pdb","Q13873-F1","Q13873",0.892904761904762,1038
"AF-Q13875-F1-model_v4.pdb","Q13875-F1","Q13875",0.82277619047619,178
"AF-Q13882-F1-model_v4.pdb","Q13882-F1","Q13882",0.680171428571429,0
"AF-Q13884-F1-model_v4.pdb","Q13884-F1","Q13884",0.482928571428571,0
"AF-Q13885-F1-model_v4.pdb","Q13885-F1","Q13885",0.76892380952381,346
"AF-Q13886-F1-model_v4.pdb","Q13886-F1","Q13886",0.3574,0
"AF-Q13888-F1-model_v4.pdb","Q13888-F1","Q13888",0.0492942857142857,0
"AF-Q13889-F1-model_v4.pdb","Q13889-F1","Q13889",0.194009523809524,0
"AF-Q13895-F1-model_v4.pdb","Q13895-F1","Q13895",0.864214285714286,437
"AF-Q13901-F1-model_v4.pdb","Q13901-F1","Q13901",0.672604761904762,0
"AF-Q13905-F1-model_v4.pdb","Q13905-F1","Q13905",0.774990909090909,555
"AF-Q13907-F1-model_v4.pdb","Q13907-F1","Q13907",0.713890476190476,3
"AF-Q13936-F1-model_v4.pdb","Q13936-F1","Q13936",0.88607619047619,818
"AF-Q13938-F1-model_v4.pdb","Q13938-F1","Q13938",0.599709523809524,0
"AF-Q13939-F1-model_v4.pdb","Q13939-F1","Q13939",0.286647619047619,0
"AF-Q13946-F1-model_v4.pdb","Q13946-F1","Q13946",0.314604761904762,0
"AF-Q13950-F1-model_v4.pdb","Q13950-F1","Q13950",0.215614285714286,0
"AF-Q13951-F1-model_v4.pdb","Q13951-F1","Q13951",0.389604761904762,0
"AF-Q13952-F1-model_v4.pdb","Q13952-F1","Q13952",0.973857142857143,458
"AF-Q13956-F1-model_v4.pdb","Q13956-F1","Q13956",0.0763580952380952,0
"AF-Q13972-F1-model_v4.pdb","Q13972-F1","Q13972",0.791195238095238,1097
"AF-Q13976-F1-model_v4.pdb","Q13976-F1","Q13976",0.623904761904762,0
"AF-Q14002-F1-model_v4.pdb","Q14002-F1","Q14002",0.237436363636364,0
"AF-Q14003-F1-model_v4.pdb","Q14003-F1","Q14003",0.972757142857143,757
"AF-Q14004-F1-model_v4.pdb","Q14004-F1","Q14004",0.292166666666667,0
"AF-Q14005-F1-model_v4.pdb","Q14005-F1","Q14005",0.854780952380952,1267
"AF-Q14008-F1-model_v4.pdb","Q14008-F1","Q14008",0.813442857142857,156
"AF-Q14011-F1-model_v4.pdb","Q14011-F1","Q14011",0.605263636363636,0
"AF-Q14012-F1-model_v4.pdb","Q14012-F1","Q14012",0.725090476190476,124
"AF-Q14019-F1-model_v4.pdb","Q14019-F1","Q14019",0.218690909090909,0
"AF-Q14028-F1-model_v4.pdb","Q14028-F1","Q14028",0.629571428571429,0
"AF-Q14032-F1-model_v4.pdb","Q14032-F1","Q14032",0.731409523809524,92
"AF-Q14050-F1-model_v4.pdb","Q14050-F1","Q14050",0.628990476190476,0
"AF-Q14055-F1-model_v4.pdb","Q14055-F1","Q14055",0.202290476190476,0
"AF-Q14061-F1-model_v4.pdb","Q14061-F1","Q14061",0.477594117647059,0
"AF-Q14088-F1-model_v4.pdb","Q14088-F1","Q14088",0.198181818181818,0
"AF-Q14093-F1-model_v4.pdb","Q14093-F1","Q14093",0.735047619047619,5
"AF-Q14094-F1-model_v4.pdb","Q14094-F1","Q14094",0.0518147619047619,0
"AF-Q14103-F1-model_v4.pdb","Q14103-F1","Q14103",0.839109523809524,216
"AF-Q14106-F1-model_v4.pdb","Q14106-F1","Q14106",0.703828571428571,3
"AF-Q14108-F1-model_v4.pdb","Q14108-F1","Q14108",0.70187619047619,8
"AF-Q14112-F1-model_v4.pdb","Q14112-F1","Q14112",0.614447619047619,0
"AF-Q14114-F1-model_v4.pdb","Q14114-F1","Q14114",0.139757142857143,0
"AF-Q14116-F1-model_v4.pdb","Q14116-F1","Q14116",0.21517619047619,0
"AF-Q14117-F1-model_v4.pdb","Q14117-F1","Q14117",0.22221,0
"AF-Q14118-F1-model_v4.pdb","Q14118-F1","Q14118",0.503857142857143,0
"AF-Q14119-F1-model_v4.pdb","Q14119-F1","Q14119",0.780328571428571,516
"AF-Q14123-F1-model_v4.pdb","Q14123-F1","Q14123",0.364028571428571,0
"AF-Q14126-F1-model_v4.pdb","Q14126-F1","Q14126",0.955242857142857,1118
"AF-Q14129-F1-model_v4.pdb","Q14129-F1","Q14129",0.4808,0
"AF-Q14134-F1-model_v4.pdb","Q14134-F1","Q14134",0.605638095238095,0
"AF-Q14135-F1-model_v4.pdb","Q14135-F1","Q14135",0.444209523809524,0
"AF-Q14137-F1-model_v4.pdb","Q14137-F1","Q14137",0.257009523809524,0
"AF-Q14139-F1-model_v4.pdb","Q14139-F1","Q14139",0.622128571428571,0
"AF-Q14140-F1-model_v4.pdb","Q14140-F1","Q14140",0.782409090909091,263
"AF-Q14141-F1-model_v4.pdb","Q14141-F1","Q14141",0.558766666666667,0
"AF-Q14142-F1-model_v4.pdb","Q14142-F1","Q14142",0.854338095238095,442
"AF-Q14145-F1-model_v4.pdb","Q14145-F1","Q14145",0.5064,0
"AF-Q14146-F1-model_v4.pdb","Q14146-F1","Q14146",0.184238095238095,0
"AF-Q14147-F1-model_v4.pdb","Q14147-F1","Q14147",0.739133333333333,118
"AF-Q14149-F1-model_v4.pdb","Q14149-F1","Q14149",0.395804761904762,0
"AF-Q14151-F1-model_v4.pdb","Q14151-F1","Q14151",0.733980952380952,18
"AF-Q14152-F1-model_v4.pdb","Q14152-F1","Q14152",0.319361904761905,0
"AF-Q14153-F1-model_v4.pdb","Q14153-F1","Q14153",0.351890476190476,0
"AF-Q14154-F1-model_v4.pdb","Q14154-F1","Q14154",0.451661904761905,0
"AF-Q14155-F1-model_v4.pdb","Q14155-F1","Q14155",0.636304761904762,0
"AF-Q14156-F1-model_v4.pdb","Q14156-F1","Q14156",0.215809523809524,0
"AF-Q14159-F1-model_v4.pdb","Q14159-F1","Q14159",0.726119047619048,95
"AF-Q14160-F1-model_v4.pdb","Q14160-F1","Q14160",0.382390476190476,0
"AF-Q14161-F1-model_v4.pdb","Q14161-F1","Q14161",0.7962625,583
"AF-Q14162-F1-model_v4.pdb","Q14162-F1","Q14162",0.789218181818182,762
"AF-Q14164-F1-model_v4.pdb","Q14164-F1","Q14164",0.157219523809524,0
"AF-Q14165-F1-model_v4.pdb","Q14165-F1","Q14165",0.3848375,0
"AF-Q14166-F1-model_v4.pdb","Q14166-F1","Q14166",0.630680952380952,0
"AF-Q14168-F1-model_v4.pdb","Q14168-F1","Q14168",0.165109090909091,0
"AF-Q14181-F1-model_v4.pdb","Q14181-F1","Q14181",0.591890909090909,0
"AF-Q14183-F1-model_v4.pdb","Q14183-F1","Q14183",0.875328571428571,400
"AF-Q14184-F1-model_v4.pdb","Q14184-F1","Q14184",0.414276923076923,0
"AF-Q14185-F1-model_v4.pdb","Q14185-F1","Q14185",0.496271428571429,0
"AF-Q14186-F1-model_v4.pdb","Q14186-F1","Q14186",0.94152380952381,410
"AF-Q14188-F1-model_v4.pdb","Q14188-F1","Q14188",0.430947619047619,0
"AF-Q14190-F1-model_v4.pdb","Q14190-F1","Q14190",0.275452380952381,0
"AF-Q14191-F1-model_v4.pdb","Q14191-F1","Q14191",0.945814285714286,1432
"AF-Q14192-F1-model_v4.pdb","Q14192-F1","Q14192",0.419142857142857,0
"AF-Q14194-F1-model_v4.pdb","Q14194-F1","Q14194",0.892966666666667,572
"AF-Q14195-F1-model_v4.pdb","Q14195-F1","Q14195",0.713271428571429,6
"AF-Q14197-F1-model_v4.pdb","Q14197-F1","Q14197",0.355728571428571,0
"AF-Q14201-F1-model_v4.pdb","Q14201-F1","Q14201",0.856414285714286,252
"AF-Q14202-F1-model_v4.pdb","Q14202-F1","Q14202",0.319614285714286,0
"AF-Q14203-F1-model_v4.pdb","Q14203-F1","Q14203",0.666914285714286,0
"AF-Q14204-F1-model_v4.pdb","Q14204-F1","Q14204",0.157682142857143,0
"AF-Q14204-F10-model_v4.pdb","Q14204-F10","Q14204",0.5144,0
"AF-Q14204-F11-model_v4.pdb","Q14204-F11","Q14204",0.198837142857143,0
"AF-Q14204-F12-model_v4.pdb","Q14204-F12","Q14204",0.7427,335
"AF-Q14204-F13-model_v4.pdb","Q14204-F13","Q14204",0.906014285714286,1400
"AF-Q14204-F14-model_v4.pdb","Q14204-F14","Q14204",0.482109523809524,0
"AF-Q14204-F15-model_v4.pdb","Q14204-F15","Q14204",0.798809523809524,1400
"AF-Q14204-F16-model_v4.pdb","Q14204-F16","Q14204",0.644466666666667,0
"AF-Q14204-F17-model_v4.pdb","Q14204-F17","Q14204",0.717114285714286,23
"AF-Q14204-F18-model_v4.pdb","Q14204-F18","Q14204",0.63182380952381,0
"AF-Q14204-F2-model_v4.pdb","Q14204-F2","Q14204",0.642290476190476,0
"AF-Q14204-F3-model_v4.pdb","Q14204-F3","Q14204",0.437580952380952,0
"AF-Q14204-F4-model_v4.pdb","Q14204-F4","Q14204",0.831004761904762,1400
"AF-Q14204-F5-model_v4.pdb","Q14204-F5","Q14204",0.503381818181818,0
"AF-Q14204-F6-model_v4.pdb","Q14204-F6","Q14204",0.897538095238095,1400
"AF-Q14204-F7-model_v4.pdb","Q14204-F7","Q14204",0.668290476190476,0
"AF-Q14204-F8-model_v4.pdb","Q14204-F8","Q14204",0.650723809523809,0
"AF-Q14204-F9-model_v4.pdb","Q14204-F9","Q14204",0.643009523809524,0
"AF-Q14206-F1-model_v4.pdb","Q14206-F1","Q14206",0.766095238095238,144
"AF-Q14209-F1-model_v4.pdb","Q14209-F1","Q14209",0.623804761904762,0
"AF-Q14210-F1-model_v4.pdb","Q14210-F1","Q14210",0.388785714285714,0
"AF-Q14213-F1-model_v4.pdb","Q14213-F1","Q14213",0.582752380952381,0
"AF-Q14232-F1-model_v4.pdb","Q14232-F1","Q14232",0.770209090909091,305
"AF-Q14240-F1-model_v4.pdb","Q14240-F1","Q14240",0.529028571428571,0
"AF-Q14241-F1-model_v4.pdb","Q14241-F1","Q14241",0.355395238095238,0
"AF-Q14242-F1-model_v4.pdb","Q14242-F1","Q14242",0.196390909090909,0
"AF-Q14244-F1-model_v4.pdb","Q14244-F1","Q14244",0.644314285714286,0
"AF-Q14246-F1-model_v4.pdb","Q14246-F1","Q14246",0.366227272727273,0
"AF-Q14247-F1-model_v4.pdb","Q14247-F1","Q14247",0.780152380952381,438
"AF-Q14249-F1-model_v4.pdb","Q14249-F1","Q14249",0.714390476190476,41
"AF-Q14254-F1-model_v4.pdb","Q14254-F1","Q14254",0.836838095238095,428
"AF-Q14257-F1-model_v4.pdb","Q14257-F1","Q14257",0.690342857142857,0
"AF-Q14258-F1-model_v4.pdb","Q14258-F1","Q14258",0.275119047619048,0
"AF-Q14264-F1-model_v4.pdb","Q14264-F1","Q14264",0.354919047619048,0
"AF-Q14289-F1-model_v4.pdb","Q14289-F1","Q14289",0.465627777777778,0
"AF-Q14296-F1-model_v4.pdb","Q14296-F1","Q14296",0.153157142857143,0
"AF-Q14314-F1-model_v4.pdb","Q14314-F1","Q14314",0.507490476190476,0
"AF-Q14315-F1-model_v4.pdb","Q14315-F1","Q14315",0.681042857142857,0
"AF-Q14315-F2-model_v4.pdb","Q14315-F2","Q14315",0.816542857142857,1400
"AF-Q14315-F3-model_v4.pdb","Q14315-F3","Q14315",0.406338095238095,0
"AF-Q14315-F4-model_v4.pdb","Q14315-F4","Q14315",0.712142857142857,54
"AF-Q14315-F5-model_v4.pdb","Q14315-F5","Q14315",0.802033333333333,1376
"AF-Q14315-F6-model_v4.pdb","Q14315-F6","Q14315",0.960480952380952,1400
"AF-Q14315-F7-model_v4.pdb","Q14315-F7","Q14315",0.815742857142857,1399
"AF-Q14315-F8-model_v4.pdb","Q14315-F8","Q14315",0.493695238095238,0
"AF-Q14318-F1-model_v4.pdb","Q14318-F1","Q14318",0.790671428571429,209
"AF-Q14320-F1-model_v4.pdb","Q14320-F1","Q14320",0.888547619047619,339
"AF-Q14324-F1-model_v4.pdb","Q14324-F1","Q14324",0.718046153846154,5
"AF-Q14330-F1-model_v4.pdb","Q14330-F1","Q14330",0.532881818181818,0
"AF-Q14331-F1-model_v4.pdb","Q14331-F1","Q14331",0.649718181818182,0
"AF-Q14332-F1-model_v4.pdb","Q14332-F1","Q14332",0.333857142857143,0
"AF-Q14344-F1-model_v4.pdb","Q14344-F1","Q14344",0.870095238095238,377
"AF-Q14353-F1-model_v4.pdb","Q14353-F1","Q14353",0.654804761904762,0
"AF-Q14376-F1-model_v4.pdb","Q14376-F1","Q14376",0.498342857142857,0
"AF-Q14390-F1-model_v4.pdb","Q14390-F1","Q14390",0.530763636363636,0
"AF-Q14392-F1-model_v4.pdb","Q14392-F1","Q14392",0.761795238095238,157
"AF-Q14393-F1-model_v4.pdb","Q14393-F1","Q14393",0.8593,669
"AF-Q14397-F1-model_v4.pdb","Q14397-F1","Q14397",0.805923809523809,604
"AF-Q14406-F1-model_v4.pdb","Q14406-F1","Q14406",0.368019047619048,0
"AF-Q14409-F1-model_v4.pdb","Q14409-F1","Q14409",0.0856861904761905,0
"AF-Q14410-F1-model_v4.pdb","Q14410-F1","Q14410",0.2424,0
"AF-Q14416-F1-model_v4.pdb","Q14416-F1","Q14416",0.481728571428571,0
"AF-Q14432-F1-model_v4.pdb","Q14432-F1","Q14432",0.238466666666667,0
"AF-Q14435-F1-model_v4.pdb","Q14435-F1","Q14435",0.335591666666667,0
"AF-Q14439-F1-model_v4.pdb","Q14439-F1","Q14439",0.133238095238095,0
"AF-Q14442-F1-model_v4.pdb","Q14442-F1","Q14442",0.815952380952381,188
"AF-Q14444-F1-model_v4.pdb","Q14444-F1","Q14444",0.870309523809524,709
"AF-Q14449-F1-model_v4.pdb","Q14449-F1","Q14449",0.795876190476191,400
"AF-Q14451-F1-model_v4.pdb","Q14451-F1","Q14451",0.726038095238095,127
"AF-Q14457-F1-model_v4.pdb","Q14457-F1","Q14457",0.451071428571429,0
"AF-Q14469-F1-model_v4.pdb","Q14469-F1","Q14469",0.694052380952381,0
"AF-Q14493-F1-model_v4.pdb","Q14493-F1","Q14493",0.942123809523809,270
"AF-Q14494-F1-model_v4.pdb","Q14494-F1","Q14494",0.89542380952381,772
"AF-Q14498-F1-model_v4.pdb","Q14498-F1","Q14498",0.444395238095238,0
"AF-Q14500-F1-model_v4.pdb","Q14500-F1","Q14500",0.580566666666667,0
"AF-Q14507-F1-model_v4.pdb","Q14507-F1","Q14507",0.828976190476191,132
"AF-Q14508-F1-model_v4.pdb","Q14508-F1","Q14508",0.216838095238095,0
"AF-Q14511-F1-model_v4.pdb","Q14511-F1","Q14511",0.811342857142857,834
"AF-Q14512-F1-model_v4.pdb","Q14512-F1","Q14512",0.91057619047619,234
"AF-Q14515-F1-model_v4.pdb","Q14515-F1","Q14515",0.339804761904762,0
"AF-Q14517-F1-model_v4.pdb","Q14517-F1","Q14517",0.682938095238095,0
"AF-Q14517-F10-model_v4.pdb","Q14517-F10","Q14517",0.293642857142857,0
"AF-Q14517-F11-model_v4.pdb","Q14517-F11","Q14517",0.242238095238095,0
"AF-Q14517-F12-model_v4.pdb","Q14517-F12","Q14517",0.60597619047619,0
"AF-Q14517-F13-model_v4.pdb","Q14517-F13","Q14517",0.958780952380952,1400
"AF-Q14517-F14-model_v4.pdb","Q14517-F14","Q14517",0.264947619047619,0
"AF-Q14517-F15-model_v4.pdb","Q14517-F15","Q14517",0.0613804761904762,0
"AF-Q14517-F16-model_v4.pdb","Q14517-F16","Q14517",0.752190476190476,130
"AF-Q14517-F17-model_v4.pdb","Q14517-F17","Q14517",0.678395238095238,0
"AF-Q14517-F2-model_v4.pdb","Q14517-F2","Q14517",0.677261904761905,0
"AF-Q14517-F3-model_v4.pdb","Q14517-F3","Q14517",0.872314285714286,1400
"AF-Q14517-F4-model_v4.pdb","Q14517-F4","Q14517",0.652438095238095,0
"AF-Q14517-F5-model_v4.pdb","Q14517-F5","Q14517",0.118855833333333,0
"AF-Q14517-F6-model_v4.pdb","Q14517-F6","Q14517",0.863566666666667,1400
"AF-Q14517-F7-model_v4.pdb","Q14517-F7","Q14517",0.861338095238095,1400
"AF-Q14517-F8-model_v4.pdb","Q14517-F8","Q14517",0.705390476190476,9
"AF-Q14517-F9-model_v4.pdb","Q14517-F9","Q14517",0.139019523809524,0
"AF-Q14520-F1-model_v4.pdb","Q14520-F1","Q14520",0.427618181818182,0
"AF-Q14524-F1-model_v4.pdb","Q14524-F1","Q14524",0.815571428571429,531
"AF-Q14525-F1-model_v4.pdb","Q14525-F1","Q14525",0.93035,404
"AF-Q14526-F1-model_v4.pdb","Q14526-F1","Q14526",0.801571428571429,623
"AF-Q14527-F1-model_v4.pdb","Q14527-F1","Q14527",0.710138095238095,5
"AF-Q14532-F1-model_v4.pdb","Q14532-F1","Q14532",0.536538095238095,0
"AF-Q14533-F1-model_v4.pdb","Q14533-F1","Q14533",0.784266666666667,365
"AF-Q14534-F1-model_v4.pdb","Q14534-F1","Q14534",0.6255,0
"AF-Q14541-F1-model_v4.pdb","Q14541-F1","Q14541",0.736657142857143,23
"AF-Q14542-F1-model_v4.pdb","Q14542-F1","Q14542",0.191958333333333,0
"AF-Q14549-F1-model_v4.pdb","Q14549-F1","Q14549",0.507209523809524,0
"AF-Q14554-F1-model_v4.pdb","Q14554-F1","Q14554",0.0349054545454545,0
"AF-Q14558-F1-model_v4.pdb","Q14558-F1","Q14558",0.0925766666666667,0
