"","node_1","node_2","uniprot_id"
"26351","P20248","Q08050",0.994
"39762","Q8WTS6","Q96LA8",0.596
"98825","O75380","Q9BRT2",0.4
"7337","Q8WTS6","P50135",0.601
"15102","O75380","Q96GC5",0.402
"57839","O75380","P05496",0.406
"18826","Q8WTS6","Q15910",0.625
"46115","Q8WTS6","P98177",0.827
"34333","O75380","Q15543",0.408
"73431","Q8WTS6","Q9Y468",0.637
"20460","O75380","Q5TGZ0",0.424
"55494","Q8WTS6","O96028",0.664
"20515","Q8WTS6","Q86X55",0.668
"52093","Q8WTS6","Q12778",0.86
"31982","Q8WTS6","P26358",0.896
"65699","O75380","A1L167",0.441
"11615","Q8WTS6","Q12962",0.927
"27725","Q8WTS6","Q9C005",0.927
"76534","Q8WTS6","P03372",0.692
"28421","Q8WTS6","Q9H5I1",0.705
"88070","Q8WTS6","Q03164",0.706
"82499","Q8WTS6","Q9H7B4",0.71
"27561","Q8WTS6","Q01094",0.721
"24385","Q8WTS6","O43463",0.721
"63259","O75380","Q9BV81",0.449
"31100","O75380","Q9P0U1",0.451
"30546","O75380","Q9NYG5",0.457
"45867","O75380","P60602",0.498
"37995","O75380","Q9H008",0.459
"58140","O75380","Q9NRX3",0.464
"15823","O75380","Q9BQC6",0.472
"28096","O75380","P38117",0.524
"26185","O75380","P30041",0.486
"14767","O75380","P99999",0.535
"31696","Q8WTS6","P68431",0.751
"65703","Q8TE57","A1L167",0.432
"17785","O75380","P08574",0.989
"51229","O75380","Q9UJA2",0.538
"19943","O75380","P62875",0.545
"19422","Q8TE57","Q96HD1",0.435
"89755","Q8TE57","O60245",0.449
"15359","O75380","P07919",0.993
"32728","Q8TE57","Q9ULZ9",0.479
"6814","O75380","Q9NX14",0.996
"18022","O75380","P20674",0.996
"41271","O75380","O15239",0.996
"7971","O75380","P48201",0.576
"11646","O75380","O00142",0.58
"77054","Q8TE57","Q9UPZ6",0.9
"71617","O75380","Q9BUP3",0.588
"50963","O75380","O14949",0.998
"81624","O75380","O95167",0.998
"45434","O75380","P51970",0.999
"11575","O75380","O95169",0.999
"95208","O75380","O14561",0.999
"70553","Q8TE57","Q9P283",0.902
"11005","Q8TE57","Q8IVN8",0.902
"6910","O75380","Q9Y6M9",0.999
"95354","Q8TE57","Q9HCB6",0.903
"103477","Q8TE57","Q9BUD6",0.905
"38223","Q8TE57","Q6UY14",0.905
"28732","Q8TE57","Q6ZMP0",0.908
"17498","O75380","O00217",0.999
"52501","O75380","O95139",0.999
"21127","O75380","P19404",0.999
"8302","Q8TE57","O15072",0.913
"22145","O75380","Q9UI09",0.999
"24623","O75380","P37840",0.611
"47712","O75380","P21912",0.615
"8037","Q8TE57","Q9UNA0",0.913
"35254","Q8TE57","P35442",0.914
"8280","O75380","P27707",0.656
"81875","Q8TE57","Q9P2N4",0.915
"99500","O75380","Q9Y6A9",0.675
"84022","O75380","Q9P0J0",0.999
"36896","Q8TE57","O75173",0.915
"11543","Q8TE57","Q8TE58",0.915
"12359","O75380","O95182",0.999
"38404","O75380","Q9P032",0.683
"28188","Q8TE57","Q86TH1",0.916
"34936","O75380","Q5JTJ3",0.698
"8018","Q8TE57","Q9UHI8",0.916
"70386","O75380","Q86Y39",0.999
"25245","Q8TE57","Q9Y2G5",0.917
"53466","Q8TE57","Q8N6G6",0.92
"29837","O75380","P36542",0.735
"23245","Q9NUU6","P34910",0.61
"33502","O75380","P00395",0.762
"15090","O75380","P43304",0.788
"83851","O75380","Q9P0J6",0.797
"9012","O75380","P48047",0.848
"53268","Q9NUU6","Q9Y6I4",0.446
"102688","Q9NUU6","Q96LT7",0.456
"84000","Q9NUU6","Q9UJT9",0.457
"90897","Q9NUU6","Q13451",0.627
"39382","O75380","Q96IX5",0.876
"19799","Q9NUU6","Q8N8F7",0.641
"6647","Q13309","P00533",0.484
"39265","O75380","P24539",0.89
"70642","O75380","P18859",0.892
"53044","Q13309","O75521",0.487
"39805","O75380","P14406",0.906
"20648","Q13309","P62136",0.401
"18810","Q13309","Q15910",0.404
"10486","Q13309","Q8TDB6",0.49
"12027","O75380","O75964",0.922
"71665","Q13309","O00311",0.501
"9375","O75380","P56134",0.935
"104573","O75380","A0A096LP55",0.953
"54471","Q13309","O60674",0.41
"64655","Q13309","O60610",0.414
"10689","Q13309","Q13257",0.506
"14159","O75380","P47985",0.966
"24195","Q13309","O14977",0.506
"7015","Q13309","P46531",0.526
"52122","Q13309","Q12778",0.998
"12109","Q13309","Q9H211",0.998
"16056","Q13309","P61024",0.999
"54510","Q13309","Q9Y2Q0",0.42
"7345","Q13309","Q53EL6",0.421
"88574","Q13309","P52292",0.431
"24425","Q13309","Q92530",0.432
"15666","Q13309","P0C2W1",0.437
"84645","Q13309","Q9UJX5",0.536
"49486","Q13309","Q9NRD1",0.443
"42888","Q13309","P00519",0.446
"48202","P20936","P61587",0.404
"58907","P20936","O00522",0.405
"85346","P20936","Q99619",0.41
"27246","Q13309","Q8N1E6",0.543
"9222","Q13309","Q9BVG3",0.446
"31678","Q13309","Q9NZM1",0.547
"31504","P20936","Q99683",0.416
"35881","P20936","P15311",0.42
"100501","Q13309","P35232",0.554
"8337","P20936","Q13009",0.424
"15941","P20936","P42574",0.436
"87376","P20936","P47736",0.438
"65453","P20936","P78352",0.44
"53109","Q13309","P51587",0.448
"52930","Q13309","P40938",0.453
"24688","Q13309","P22314",0.455
"88077","Q13309","Q03164",0.556
"100592","Q13309","Q9BSD3",0.571
"43780","Q13309","P31946",0.456
"11239","Q13309","Q96L50",0.461
"71819","P20936","P11362",0.45
"92966","P20936","O43166",0.453
"85053","P20936","P27986",0.467
"8705","P20936","P10721",0.467
"74516","Q13309","P68036",0.579
"9117","Q13309","P78543",0.588
"56085","P20936","Q9Y2L9",0.475
"7551","Q13309","P04198",0.593
"11367","Q13309","Q92574",0.47
"8754","Q13309","O95067",0.6
"101535","Q13309","P25205",0.6
"54710","P20936","P22102",0.481
"30320","Q13309","Q9NS23",0.614
"25049","P20936","Q03135",0.486
"15918","Q13309","P42574",0.615
"73477","Q13309","Q13137",0.62
"42505","P20936","Q12967",0.492
"94503","P20936","Q9H693",0.492
"70104","Q13309","O14757",0.645
"75838","P20936","Q8N1I0",0.526
"13278","P20936","P06213",0.527
"24920","P20936","Q7LDG7",0.53
"24826","P20936","Q9Y3M8",0.538
"104725","P20936","P30566",0.541
"71219","Q13309","P52333",0.481
"13238","Q13309","P30304",0.645
"46439","P20936","O43189",0.577
"84696","P20936","O15117",0.586
"10804","P20936","O43854",0.586
"21682","P20936","O15524",0.544
"30543","Q13309","Q9NYG5",0.648
"27504","P20936","Q2MJR0",0.547
"75057","Q13309","P30291",0.662
"42860","P20936","P00519",0.563
"83712","P20936","P78314",0.564
"31293","P20936","P31994",0.906
"60047","P20936","P06493",0.906
"38772","P20936","P01138",0.906
"6956","P20936","Q16620",0.908
"44976","Q13309","P50750",0.664
"31057","P20936","P29317",0.909
"7166","Q13309","Q13315",0.669
"8846","P20936","O14807",0.911
"11202","P20936","Q96P53",0.662
"11765","Q13309","P53350",0.681
"66208","P20936","P60953",0.681
"40054","P20936","Q8IYB5",0.69
"89992","P20936","Q13882",0.695
"50744","P20936","Q05513",0.702
"85408","P20936","Q15389",0.916
"76564","P20936","Q92835",0.925
"13136","P20936","P11274",0.926
"33244","Q13309","P42224",0.701
"29008","P20936","P07949",0.926
"27305","P20936","Q9C004",0.927
"52744","P20936","Q02763",0.928
"46334","P20936","Q8N9B8",0.712
"100658","P20936","Q8TDF6",0.723
"6824","P20936","Q96QB1",0.729
"55234","P20936","Q13017",0.73
"13694","P20936","P05771",0.731
"77670","P20936","P17252",0.754
"26369","Q13309","Q08050",0.716
"95490","P20936","P07947",0.931
"91040","P20936","P08631",0.931
"82163","Q13309","P38398",0.727
"99314","Q13309","Q15369",0.765
"85691","P20936","P07948",0.937
"101920","P20936","O43609",0.946
"38933","P20936","P01111",0.964
"79621","P20936","P52798",0.806
"56017","P20936","Q9UF33",0.811
"64207","P20936","P54762",0.823
"59227","P20936","Q05655",0.826
"47593","Q13309","Q14186",0.793
"37481","P20936","P20827",0.835
"101256","P20936","P54756",0.835
"46663","P20936","P29323",0.969
"14541","P20936","P34741",0.97
"28265","P20936","P08133",0.98
"80895","P20936","P16333",0.98
"63143","Q13309","P41002",0.842
"6844","P20936","O60496",0.997
"6620","P20936","P00533",0.999
"33597","Q9BWV2","Q9UMR5",0.4
"65777","Q9BWV2","Q9H0X4",0.404
"35542","Q9BWV2","Q5VWZ2",0.413
"56459","Q9BWV2","Q7Z2X4",0.42
"30454","P20936","Q7L591",0.853
"22682","P20936","P54753",0.866
"37511","P20936","P52797",0.868
"6764","P20936","P21709",0.887
"77808","P20936","P39905",0.9
"28828","P20936","P56159",0.9
"85811","Q13309","O96020",0.845
"8932","P20936","P30273",0.9
"22025","P20936","P01127",0.902
"52705","Q9BWV2","O94955",0.429
"44231","Q13309","P30281",0.85
"73044","P20936","P20783",0.902
"76458","Q13309","P03372",0.875
"28140","Q13309","Q9UK22",0.877
"28731","Q9BWV2","Q6ZMP0",0.459
"74267","Q13309","Q00526",0.879
"33055","P20936","Q16288",0.904
"48494","Q13309","P33552",0.938
"23376","Q9UNA1","P38405",0.4
"16152","Q9UNA1","Q8WV41",0.404
"42092","Q9BWV2","Q9NWH7",0.497
"7574","Q9BWV2","O75794",0.522
"27603","Q13309","Q01094",0.956
"79419","Q13309","P49918",0.96
"60195","Q13309","P06493",0.97
"41560","Q13309","Q13415",0.981
"83748","Q9BWV2","Q8NEC7",0.556
"51584","Q9BWV2","Q5T7B8",0.597
"98168","Q9UNA1","P15498",0.419
"67250","Q13309","P38936",0.994
"101726","Q9UNA1","P42263",0.426
"40415","Q9UNA1","Q9BTT6",0.429
"7827","Q9BWV2","Q9UEE9",0.612
"101262","O15049","Q9NV92",0.4
"14109","Q9UNA1","Q14643",0.43
"21047","O15049","Q96LW1",0.408
"40701","Q9UNA1","O95467",0.439
"43154","Q9BWV2","Q9H2I8",0.632
"43169","Q9BWV2","Q9BR10",0.66
"79321","Q9BWV2","Q8TAC1",0.672
"7265","O15049","Q5JYT7",0.422
"7431","Q9UNA1","Q14185",0.444
"19460","O15049","Q03431",0.434
"33728","Q9UNA1","Q12802",0.447
"33928","Q9UNA1","Q92974",0.447
"94505","Q9BWV2","Q9H693",0.824
"9636","O15049","Q9Y566",0.498
"84260","O15049","P46934",0.585
"28943","Q9UNA1","O94875",0.465
"6518","O15049","Q9BW72",0.664
"87171","Q16558","P54105",0.416
"36165","Q16558","P29536",0.417
"75282","Q16558","P62736",0.419
"77303","Q16558","Q9Y691",0.812
"7340","Q16558","P50135",0.431
"29721","Q16558","Q9BZ11",0.435
"88920","Q9UNA1","P84077",0.478
"30833","Q9UNA1","Q8WXH0",0.487
"62000","Q9UNA1","Q5T5U3",0.499
"33818","Q9UNA1","Q9UHC6",0.502
"21889","Q9UNA1","Q9ULK0",0.509
"65271","Q9UNA1","Q9Y3R5",0.51
"68251","Q16558","Q9BQ31",0.457
"33474","Q16558","P00395",0.856
"6523","Q16558","Q13093",0.457
"24825","Q9UNA1","Q9Y3M8",0.521
"45810","Q16558","Q13976",0.918
"104652","Q9UNA1","A0AVI2",0.536
"38901","Q9UNA1","P01111",0.572
"7683","Q9UNA1","Q9Y6X0",0.58
"23886","Q9UNA1","Q86X02",0.595
"66172","Q9UNA1","P60953",0.628
"8100","Q16558","Q9NSI8",0.463
"78320","Q9C029","Q2VY69",0.427
"16540","Q16558","Q9UIB8",0.505
"83188","Q16558","Q14722",0.513
"61784","Q16558","P35749",0.523
"7298","Q9UNA1","O14613",0.699
"89258","Q9C029","Q96S19",0.545
"53315","Q9UNA1","Q9Y426",0.736
"24134","Q9UNA1","A1A4S6",0.757
"32823","Q16558","O75717",0.541
"26224","Q9BW72","Q8NDZ2",0.4
"17774","Q9BW72","P08574",0.414
"70337","Q9BW72","Q86Y39",0.415
"72300","Q9C029","Q8N3K9",0.564
"21048","Q9BW72","Q96LW1",0.42
"42941","Q9C029","O14802",0.601
"8644","Q9C029","Q5T9G4",0.733
"18019","Q9BW72","P20674",0.447
"7335","Q13093","P50135",0.508
"99031","Q9BW72","P55209",0.506
"34914","Q9BW72","Q5JTJ3",0.528
"49704","Q13093","Q7Z304",0.414
"59554","Q13093","Q9Y258",0.414
"27979","Q13093","O60522",0.529
"68253","Q13093","Q9BQ31",0.539
"15025","Q9BW72","Q8N8L6",0.619
"51654","Q13093","Q9BUR5",0.54
"101274","Q13093","Q86X29",0.54
"94888","Q13093","Q0VD83",0.553
"29240","Q13093","P00738",0.752
"17984","Q13093","O14791",0.758
"45603","Q13093","P25105",0.606
"47443","Q13093","P39877",0.773
"17223","Q13093","P10909",0.774
"19074","Q13093","P53816",0.798
"46145","Q13093","Q99487",0.81
"29725","Q13093","Q9BZ11",0.491
"76951","Q7L0R7","O95340",0.422
"12420","Q7L0R7","Q14197",0.509
"62014","Q7L0R7","Q5JU85",0.543
"46414","Q7L0R7","O95372",0.553
"45839","Q9ULW3","Q13976",0.4
"11094","Q9ULW3","P00352",0.41
"94009","Q13093","P01130",0.619
"54281","Q9ULW3","P55259",0.419
"11194","Q9ULW3","Q6PF06",0.424
"35598","Q9ULW3","Q9NW75",0.431
"72763","Q13093","P0C869",0.84
"23045","Q13093","O60733",0.848
"90922","Q13093","Q15102",0.853
"54900","Q13093","P98155",0.621
"66411","Q13093","P14555",0.893
"15408","Q13093","P06858",0.657
"16434","Q13093","P04054",0.968
"16526","Q9ULW3","Q7L0Y3",0.438
"41149","Q9ULW3","O95801",0.452
"49858","Q9ULW3","O00479",0.457
"20852","Q9ULW3","Q9UET6",0.462
"19115","Q9ULW3","Q96NT1",0.486
"9692","Q9ULW3","P60842",0.495
"35855","Q7Z6J4","Q8N103",0.494
"11155","Q9ULW3","Q8N6F8",0.503
"9722","Q9ULW3","Q9Y2Y1",0.505
"62387","Q9ULW3","P62241",0.506
"90587","Q9ULW3","Q9H9Y6",0.508
"48515","Q9ULW3","Q8NDX9",0.51
"23641","Q9ULW3","Q9BUI4",0.52
"97745","Q9ULW3","Q92979",0.521
"98440","Q9ULW3","Q9Y230",0.533
"19627","Q8IX30","Q6PJF5",0.407
"103996","Q8IX30","Q9BY11",0.411
"18664","Q8IX30","Q9H4E7",0.414
"89265","Q8IX30","O15231",0.432
"27196","Q8IX30","Q6QEF8",0.474
"26380","Q8IX30","Q6UWF9",0.597
"24753","Q9ULW3","Q9NVN8",0.556
"70303","Q9ULW3","P23588",0.561
"14360","Q9ULW3","Q96AZ6",0.579
"22810","Q9ULW3","Q9NUL7",0.587
"18143","Q9ULW3","Q9Y265",0.59
"55553","Q9ULW3","Q5SRR4",0.604
"12744","Q9ULW3","O95670",0.618
"61209","Q9ULW3","O95870",0.621
"49787","Q9ULW3","Q8TEA1",0.643
"89904","Q9ULW3","Q9Y4C8",0.65
"31555","Q9ULW3","Q9UGY1",0.652
"33848","Q9ULW3","Q5T280",0.668
"58895","Q7Z6J4","Q8NAG6",0.527
"22832","Q7Z6J4","P50238",0.596
"50172","Q6IWH7","Q9H4G4",0.405
"32980","Q8IX30","Q8IWY4",0.919
"9465","Q6IWH7","Q8NA92",0.414
"34745","Q9ULW3","Q9H5Q4",0.734
"14937","Q6IWH7","Q8N668",0.453
"13543","Q6IWH7","P23919",0.56
"96116","O00221","Q14164",0.411
"74727","O00221","Q99836",0.418
"94138","O00221","Q13114",0.445
"19450","O00221","Q8TAL6",0.445
"17086","Q6IWH7","P04062",0.577
"15162","Q6IWH7","Q8TER0",0.603
"36519","Q9ULW3","Q96GA3",0.799
"19655","Q6IWH7","P15309",0.721
"55182","Q9ULW3","P46087",0.816
"98580","O00221","P13501",0.453
"47974","O00221","P0DMV9",0.47
"84101","O00221","Q9BTF0",0.502
"41215","Q9NYL5","O95847",0.405
"24883","Q9ULW3","Q8TDN6",0.824
"41227","Q9NYL5","Q14206",0.406
"62169","Q9NYL5","Q8IWW8",0.406
"73343","O00221","Q9BY77",0.564
"14134","Q9NYL5","Q9BSK2",0.407
"45638","O00221","Q13077",0.565
"12191","Q9NYL5","P11509",0.457
"101786","O00221","P21580",0.646
"40196","O00221","O95999",0.772
"62974","O00221","Q9BXL7",0.796
"94571","Q9ULW3","Q14137",0.827
"103133","Q9ULW3","O95478",0.836
"77212","Q9ULW3","Q99848",0.85
"11044","Q9ULW3","Q9NV06",0.87
"13285","Q9NYL5","P06213",0.494
"85559","Q9ULW3","Q5TAP6",0.908
"18380","Q9ULW3","Q96BK5",0.909
"14897","Q9ULW3","Q9UNX4",0.976
"12892","Q6NT16","P02750",0.492
"91839","Q6NT16","Q6J4K2",0.498
"75448","Q6NT16","Q9P2G4",0.503
"8213","Q6ZRQ5","O95347",0.406
"104060","Q6ZRQ5","P49643",0.408
"8114","Q6ZRQ5","Q9NSG2",0.412
"21467","Q6ZRQ5","P50748",0.415
"41569","Q6ZRQ5","Q13415",0.42
"38397","Q6ZRQ5","Q9P032",0.437
"39065","Q6ZRQ5","Q9UMS5",0.441
"83596","Q6ZRQ5","Q13426",0.444
"8521","Q6ZRQ5","Q9BXW9",0.446
"84400","Q9NYL5","O15327",0.528
"101432","Q6ZRQ5","P25205",0.462
"96664","Q6ZRQ5","O75771",0.467
"53166","Q6ZRQ5","P51587",0.469
"70156","Q6ZRQ5","O14757",0.473
"43279","Q6ZRQ5","Q6NSI4",0.503
"93773","Q6NT16","Q99767",0.619
"89405","Q6NT16","P53985",0.814
"95432","Q8TD20","Q8N370",0.402
"91480","Q8TD20","Q8TDB8",0.413
"39957","Q9NYL5","Q15738",0.541
"91891","Q9NYL5","Q96RI1",0.594
"94954","Q8TD20","Q6NUK1",0.426
"27972","Q9NYL5","O60522",0.6
"33229","Q6ZRQ5","Q6PCD5",0.534
"20804","Q6ZRQ5","Q9GZU2",0.547
"97219","Q6ZRQ5","Q9NZV7",0.547
"19151","Q9NYL5","Q96IV6",0.608
"31780","Q6ZRQ5","O43543",0.554
"34703","Q9NYL5","Q96D70",0.648
"20592","Q6ZRQ5","Q5TD97",0.557
"34188","Q6ZRQ5","Q8IY18",0.571
"18543","Q6ZRQ5","Q6RW13",0.594
"58364","Q6ZRQ5","Q9NRZ9",0.601
"82044","Q6ZRQ5","P38398",0.664
"52471","Q6ZRQ5","O95139",0.676
"53341","Q6ZRQ5","Q6UWZ7",0.687
"31716","Q6ZRQ5","P68431",0.739
"19498","Q6ZRQ5","Q9BVC3",0.741
"51705","Q8TD20","Q9UGH3",0.468
"38040","Q8TD20","Q8TF71",0.517
"99985","Q8TD20","O00341",0.561
"6945","Q9NYL5","Q99720",0.669
"8643","Q8TD20","Q8WUU5",0.583
"68497","Q6ZRQ5","Q96HA7",0.998
"63785","Q9NYL5","P48449",0.752
"48644","O75751","Q96G61",0.468
"49873","Q8TD20","O60343",0.595
"42159","Q9NYL5","O95992",0.778
"29289","Q9NYL5","Q6UW02",0.799
"11075","Q9NYL5","Q9H2F3",0.971
"31039","O75751","Q8N3L3",0.404
"18467","O75751","Q53GA4",0.408
"25622","O75751","P21397",0.421
"80745","O75751","Q16348",0.428
"58168","O75751","Q99808",0.475
"24113","O75751","O75884",0.483
"43350","O75751","Q9H147",0.496
"95398","P00533","O75674",0.4
"50441","O75751","P27338",0.429
"30195","P00533","Q14160",0.401
"99436","O75751","P08183",0.444
"49526","O75751","O15439",0.454
"16273","O75751","Q9UJY4",0.512
"95342","O75751","Q9HCB6",0.532
"11327","O75751","Q05940",0.574
"57938","P00533","P23471",0.401
"29342","P00533","Q9P2Y5",0.402
"53471","O75751","Q96BI1",0.597
"42576","P00533","O14654",0.409
"84886","P00533","P55157",0.402
"47804","O75751","Q96KQ7",0.66
"53773","P00533","Q12948",0.404
"44361","O75751","Q86U90",0.72
"58792","P00533","P51654",0.404
"88139","P00533","P52926",0.406
"62935","O75751","Q7RTT9",0.738
"51360","P00533","Q92823",0.411
"14118","P00533","Q14643",0.412
"84424","P00533","Q8WX93",0.453
"18736","P00533","Q5ZPR3",0.413
"91159","P00533","P00338",0.417
"20426","P00533","P35555",0.417
"12937","P00533","P35408",0.418
"8159","P00533","P07333",0.419
"13131","P00533","P11274",0.419
"98573","P00533","P13501",0.43
"27064","P00533","O75665",0.43
"72781","P00533","P00374",0.43
"70307","P00533","Q14934",0.43
"36594","P00533","Q9NP79",0.43
"33453","P00533","Q86UU1",0.432
"79309","P00533","P61328",0.434
"90129","P00533","P36896",0.454
"37784","P00533","O43184",0.434
"10073","P00533","O75030",0.435
"6758","P00533","O75420",0.435
"28351","P00533","P22626",0.436
"25000","P00533","P07437",0.437
"52693","P00533","P02538",0.438
"16761","P00533","O75323",0.438
"6832","P00533","P01148",0.42
"21322","P00533","O43592",0.42
"39566","P00533","P51617",0.42
"50318","P00533","Q09666",0.421
"51796","P00533","O00468",0.421
"27298","P00533","Q9C004",0.423
"26730","P00533","Q14134",0.424
"59611","P00533","P24298",0.424
"26229","P00533","P03973",0.454
"95304","P00533","Q8NER1",0.424
"57298","P00533","P10644",0.439
"35453","P00533","O60260",0.454
"50173","P00533","Q9H4G4",0.454
"9938","P00533","P22888",0.439
"25372","P00533","P22607",0.454
"93987","P00533","P01130",0.439
"64255","P00533","Q9Y3R0",0.456
"38523","P00533","O43175",0.442
"6840","P00533","O60496",0.442
"89431","P00533","P53675",0.442
"22374","P00533","P16581",0.425
"62304","P00533","P04439",0.426
"10865","P00533","O15455",0.427
"77896","P00533","O14493",0.427
"34690","P00533","Q08722",0.428
"91284","P00533","Q15276",0.428
"52398","P00533","P15924",0.456
"8242","P00533","P51512",0.444
"48852","P00533","P41134",0.458
"47380","P00533","Q99466",0.445
"23395","P00533","P13726",0.446
"58896","P00533","P80297",0.448
"86506","P00533","Q01995",0.449
"19171","P00533","P27797",0.45
"60665","P00533","P19971",0.45
"32418","P00533","P15036",0.485
"9180","P00533","P12821",0.429
"91933","P00533","P11473",0.429
"75051","P00533","P30291",0.429
"7344","P00533","Q53EL6",0.459
"36788","P00533","Q16832",0.459
"15058","P00533","O00212",0.461
"20365","P00533","O96014",0.461
"16142","P00533","O43306",0.462
"55067","P00533","Q9Y6M1",0.462
"46835","P00533","O43474",0.463
"32711","P00533","Q9ULZ9",0.458
"55994","P00533","Q92932",0.458
"71782","P00533","P11362",0.465
"55771","P00533","Q38SD2",0.459
"71332","P00533","Q9NQC7",0.465
"59409","P00533","P21754",0.465
"35161","P00533","O00548",0.487
"33904","P00533","Q05682",0.487
"20750","P00533","Q9Y6A5",0.459
"74650","P00533","Q99836",0.488
"43425","P00533","Q14508",0.488
"39895","P00533","Q12882",0.466
"75829","P00533","Q8N1I0",0.522
"12681","P00533","P56470",0.523
"48326","P00533","P43405",0.526
"37186","P00533","P51858",0.467
"61888","P00533","P41212",0.468
"51983","P00533","P05161",0.47
"20551","P00533","P10589",0.471
"39160","P00533","Q93097",0.471
"50348","P00533","Q07065",0.472
"24004","P00533","O00291",0.492
"30316","P00533","Q9NS23",0.493
"43204","P00533","P67809",0.493
"8690","P00533","P10721",0.496
"28259","P00533","P08133",0.496
"53963","P00533","Q01813",0.526
"48208","P00533","P61587",0.527
"9857","P00533","P19320",0.472
"33536","P00533","P00491",0.527
"44251","P00533","P30281",0.472
"13326","P00533","Q9BTV4",0.531
"103281","P00533","P09958",0.473
"56406","P00533","Q13751",0.474
"8366","P00533","Q6YHK3",0.5
"10655","P00533","Q04912",0.501
"63338","P00533","Q9H1J7",0.501
"75202","P00533","P62736",0.501
"29923","P00533","P31943",0.532
"12774","P00533","Q16082",0.502
"52120","P00533","Q12778",0.503
"42496","P00533","Q12967",0.474
"16584","P00533","Q6UVK1",0.475
"21362","P00533","Q9Y219",0.533
"31981","P00533","P26358",0.476
"85868","P00533","O96020",0.477
"94066","P00533","O60315",0.534
"70168","P00533","O14757",0.534
"88577","P00533","P52292",0.534
"15775","P00533","Q8N1F7",0.477
"31433","P00533","P15502",0.504
"81176","P00533","P49789",0.504
"7941","P00533","P09936",0.535
"8975","P00533","P56705",0.504
"55082","P00533","Q9NS68",0.505
"19625","P00533","Q6PJF5",0.535
"22238","P00533","P19544",0.54
"63818","P00533","Q9BQ51",0.506
"54275","P00533","P55259",0.506
"28669","P00533","Q96FE5",0.507
"73788","P00533","O00622",0.54
"7320","P00533","Q16828",0.543
"27551","P00533","Q01094",0.509
"15528","P00533","P28906",0.509
"54206","P00533","P23468",0.544
"89043","P00533","P16615",0.51
"18244","P00533","P56817",0.482
"9036","P00533","P68032",0.482
"31614","P00533","P48736",0.545
"91889","P00533","Q96RI1",0.484
"19025","P00533","Q13509",0.485
"26313","P00533","Q08050",0.512
"51157","P00533","P12643",0.512
"18562","P00533","Q14257",0.551
"78680","P00533","P11388",0.515
"70879","P00533","P10070",0.517
"72518","P00533","P51532",0.517
"35995","P00533","O15151",0.518
"9671","P00533","Q92914",0.518
"27639","P00533","P07858",0.518
"80415","P00533","P11166",0.518
"13201","P00533","P30304",0.556
"14724","P00533","P99999",0.556
"32154","P00533","P10586",0.559
"6855","P00533","O14763",0.56
"6939","P00533","P42772",0.554
"21250","P00533","P07237",0.562
"13496","P00533","P49327",0.595
"10423","P00533","Q9H5V8",0.563
"11102","P00533","P00352",0.565
"101697","P00533","O14508",0.565
"26548","P00533","Q96AC1",0.567
"93585","P00533","P05106",0.567
"7566","P00533","P16591",0.567
"87342","P00533","P16104",0.571
"7549","P00533","P04198",0.572
"18788","P00533","Q15910",0.572
"60880","P00533","P48061",0.573
"10021","P00533","O95832",0.573
"7490","P00533","Q9UPY5",0.574
"24057","P00533","P03950",0.576
"55446","P00533","Q13421",0.581
"52285","P00533","Q15063",0.582
"61136","P00533","P10071",0.583
"25677","P00533","Q13541",0.595
"58515","P00533","P24468",0.596
"10178","P00533","Q8TCG1",0.598
"35062","P00533","P68133",0.598
"76095","P00533","Q9BXH1",0.6
"35558","P00533","P61812",0.579
"67285","P00533","P38936",0.579
"21763","P00533","P27449",0.6
"87535","P00533","Q99437",0.6
"59795","P00533","P10451",0.6
"39311","P00533","Q15904",0.601
"31194","P00533","Q14790",0.605
"49373","P00533","P42768",0.605
"92589","P00533","P05787",0.605
"17374","P00533","P04818",0.606
"22280","P00533","Q6WKZ4",0.588
"12962","P00533","Q8TAD2",0.614
"95452","P00533","Q13636",0.601
"12734","P00533","O95670",0.602
"66406","P00533","P14555",0.626
"82682","P00533","P30556",0.617
"61975","P00533","P11511",0.618
"31078","P00533","P29317",0.608
"46940","P00533","Q06278",0.608
"91554","P00533","P08670",0.629
"16274","P00533","Q9UJY4",0.609
"68776","P00533","P01732",0.629
"32231","P00533","P02786",0.631
"55289","P00533","P21926",0.612
"92027","P00533","O14910",0.612
"67906","P00533","P21741",0.612
"79616","P00533","P52798",0.638
"60426","P00533","O43561",0.656
"18946","P00533","P14618",0.657
"21927","P00533","P55211",0.623
"9202","P00533","P61421",0.624
"54746","P00533","Q9Y264",0.626
"84783","P00533","Q92870",0.695
"40692","P00533","O95467",0.696
"11682","P00533","P55042",0.641
"64868","P00533","P09211",0.699
"8580","P00533","P37231",0.663
"33395","P00533","P37275",0.665
"34097","P00533","Q99759",0.665
"53168","P00533","P51587",0.666
"55704","P00533","P05783",0.666
"97427","P00533","P49771",0.643
"22436","P00533","P48735",0.643
"35321","P00533","P09874",0.644
"34442","P00533","P08727",0.645
"22928","P00533","P84022",0.647
"73051","P00533","P20783",0.703
"13283","P00533","P06213",0.651
"23782","P00533","Q9UPY6",0.706
"43732","P00533","P31946",0.681
"103972","P00533","P25063",0.652
"24503","P00533","Q9NQ66",0.71
"64665","P00533","O60610",0.711
"37495","P00533","P52797",0.653
"14288","P00533","P10145",0.654
"13953","P00533","Q02156",0.715
"24606","P00533","P37840",0.716
