"","node_1","node_2","uniprot_id"
"73092","O14681","Q96FX8",0.663
"30862","O14681","Q6PGP7",0.679
"7151","O14681","Q9HCE0",0.84
"95270","O60487","P28827",0.401
"43670","Q99689","Q9UM19",0.42
"18932","Q99689","Q8IU68",0.45
"16239","Q99689","Q9UQB8",0.451
"42985","Q99689","P67809",0.427
"100846","O60487","O14841",0.428
"7540","Q99689","Q9NRW1",0.46
"24171","O60487","O94910",0.438
"53701","O60939","Q8IVQ6",0.403
"58610","Q99689","Q96BJ8",0.46
"84016","Q99689","Q8IX03",0.461
"21686","Q99689","Q9GZM8",0.48
"86544","O60939","Q14003",0.411
"81783","O60487","Q9HC78",0.458
"49508","O60487","P07204",0.458
"80460","O60487","Q9HCK4",0.476
"12016","O60487","P31274",0.476
"6935","Q99689","Q5SZK8",0.482
"10139","Q99689","Q08828",0.502
"101057","O60487","Q86X29",0.48
"6866","Q99689","Q14185",0.505
"87680","Q99689","Q12756",0.533
"21256","Q99689","Q8IVU1",0.535
"80741","Q99689","O75122",0.568
"68673","Q99689","Q9UBP9",0.592
"94354","Q99689","O60268",0.593
"86102","O60939","P48544",0.442
"41815","O60939","Q5JUK3",0.447
"78170","Q99689","Q14596",0.594
"75516","O60939","Q96PV0",0.45
"18555","Q99689","O75385",0.767
"11662","O60939","Q96KN8",0.472
"82429","O60939","Q9NS61",0.474
"35906","O60487","Q13637",0.656
"6715","O60487","Q6UWV2",0.716
"50592","Q99689","Q05513",0.806
"34631","Q99689","Q9NRI5",0.987
"7176","Q6UWV2","Q6WRI0",0.404
"80241","Q6UWV2","P22570",0.414
"40701","Q6UWV2","O43895",0.42
"31979","O60939","O00555",0.49
"63489","O60939","Q6ZP65",0.502
"21236","Q5JYT7","Q96MK2",0.402
"13571","Q5JYT7","Q9UPQ3",0.429
"46168","Q6UWV2","Q99487",0.444
"7208","Q6UWV2","Q9NY57",0.449
"66889","Q6UWV2","Q6ZMN7",0.449
"21251","Q5JYT7","Q8IVU1",0.441
"52647","Q6UWV2","Q8TC27",0.469
"26282","O60939","O15162",0.538
"14068","Q5JYT7","Q9BX82",0.506
"79133","O60939","P61328",0.541
"49859","O60939","O95197",0.546
"17236","O60939","Q08289",0.581
"44355","O60939","Q13003",0.583
"21389","O60939","Q9Y5Z0",0.584
"29092","O60939","P54289",0.588
"99543","Q6UWV2","Q8IU85",0.475
"94431","Q6UWV2","Q0VD83",0.486
"90962","Q6UWV2","Q96HM7",0.506
"30126","Q6UWV2","Q9H6A0",0.518
"7031","Q6UWV2","Q0VF96",0.527
"89256","Q9BTV7","O75689",0.421
"57150","Q969N2","Q6P1M3",0.465
"86923","O60939","Q16099",0.593
"85681","O60939","O15020",0.6
"29034","O60939","Q01082",0.6
"43668","O60939","Q9UM19",0.602
"11972","Q9BTV7","Q07817",0.431
"18056","Q969N2","O94777",0.485
"90261","Q9BTV7","P08631",0.436
"24016","Q9BTV7","P80370",0.675
"79111","Q969N2","Q86VD9",0.493
"91049","Q969N2","Q6J4K2",0.51
"8386","Q969N2","Q8IWV7",0.515
"9727","Q969N2","Q8TBF5",0.582
"21845","O60939","O95180",0.69
"51243","O60939","Q92823",0.718
"74067","Q9BTV7","Q00526",0.675
"69286","O60939","Q01118",0.748
"25930","O60939","O94856",0.751
"42730","Q9BTV7","P00519",0.778
"31111","O60939","O43497",0.753
"29413","O60939","Q01484",0.776
"25905","Q9BTV7","O43427",0.885
"31883","O60939","P37088",0.797
"82338","Q9BTV7","Q00535",0.941
"83162","Q9BRQ3","Q9P0J0",0.408
"7270","O60939","Q9NY46",0.861
"43178","Q9BRQ3","Q96RK1",0.412
"72941","O60939","P35499",0.908
"48493","Q9BRQ3","Q8NFP7",0.493
"73008","O60939","Q07699",0.977
"36696","Q969N2","Q9H3S5",0.891
"63067","Q9BRQ3","A8MXV4",0.512
"23642","Q969N2","Q03405",0.901
"96752","Q9BRQ3","Q9Y284",0.626
"27109","Q969N2","Q75T13",0.982
"27561","Q969N2","O43292",0.999
"62577","Q86UX7","Q13418",0.895
"63908","Q86UX7","P05107",0.932
"93045","Q86UX7","P05106",0.956
"15451","Q86UX7","Q96A29",0.405
"47292","Q86UX7","Q9Y4H4",0.409
"25957","Q86UX7","O00160",0.421
"33619","Q86UX7","Q92974",0.422
"48480","Q9BRQ3","Q96G61",0.678
"49142","Q9BRQ3","Q8WV74",0.706
"98343","Q9BRQ3","O95989",0.746
"23191","Q9BRQ3","Q9NZJ9",0.792
"57172","Q9BRQ3","O95848",0.819
"59803","Q86UX7","O43294",0.449
"82099","Q9BRQ3","Q9UKK9",0.819
"88467","O14613","Q8IYJ3",0.5
"100976","Q9BRQ3","Q6ZVK8",0.852
"60329","P60510","P04075",0.403
"36212","O14613","Q9NP79",0.512
"46952","O14613","Q9NQZ6",0.517
"14178","O14613","Q16584",0.575
"54446","Q86UX7","P33241",0.453
"90251","Q86UX7","P08631",0.458
"100903","Q86UX7","Q96D31",0.473
"21683","P60510","Q9GZM8",0.413
"29398","Q86UX7","Q01484",0.477
"35517","Q86UX7","P15311",0.48
"27199","Q86UX7","P02751",0.493
"97512","Q86UX7","P15498",0.496
"48199","Q86UX7","P43405",0.498
"8802","Q86UX7","P55160",0.504
"15130","O14613","O60232",0.682
"53544","P60510","Q13227",0.414
"13675","P60510","P99999",0.417
"9667","Q86UX7","P18084",0.512
"66306","O14613","P60953",0.916
"95038","P60510","O95476",0.42
"11330","O14613","Q6NZY7",0.99
"103011","Q86UX7","Q06187",0.519
"88954","P60510","Q99717",0.427
"44759","P60510","Q15181",0.432
"14818","P60510","P30154",0.952
"13009","P60510","Q6NUP7",0.98
"59258","P60510","P80297",0.433
"22132","P60510","P04733",0.433
"58616","P60510","Q96BJ8",0.439
"46554","P60510","P78318",0.997
"78238","Q86UX7","P08575",0.558
"29131","Q86UX7","O75995",0.562
"16392","Q86UX7","Q8WXW3",0.588
"72058","P60510","B7ZBB8",0.462
"9040","Q86UX7","Q13571",0.603
"49170","Q86UX7","P42768",0.611
"67205","Q86UX7","Q9HBI1",0.635
"64593","Q86UX7","P13796",0.643
"14444","Q86UX7","O95267",0.645
"29221","Q86UX7","Q14160",0.649
"89897","Q86UX7","Q15198",0.66
"36633","Q86UX7","Q7Z6I6",0.66
"71324","Q86UX7","Q9HBI0",0.67
"25302","Q86UX7","Q96AC1",0.687
"29016","Q86UX7","P20701",0.691
"83812","Q86UX7","O15117",0.756
"23450","Q86UX7","Q7LDG7",0.791
"48704","Q86UX7","Q7Z5R6",0.847
"35984","Q16828","O95278",0.404
"86810","Q16828","Q15418",0.41
"14383","Q16828","P15407",0.429
"40515","P60510","O95685",0.462
"42318","P60510","O14654",0.462
"77259","P60510","Q9H7J1",0.462
"70440","P60510","O14757",0.464
"8437","P60510","Q9NP77",0.469
"77998","Q86T90","Q9BZC1",0.4
"21718","Q86T90","Q9ULD6",0.41
"37351","Q86T90","O15131",0.42
"12815","Q16828","P05771",0.454
"25950","Q16828","Q8N1E6",0.459
"21584","Q16828","Q15759",0.469
"48844","P60510","Q14676",0.476
"16847","P60510","Q9Y265",0.481
"30646","P60510","P43351",0.484
"10607","P60510","Q5S007",0.488
"42625","P60510","P00519",0.491
"98543","P60510","Q8N3J5",0.502
"79015","Q16828","O43251",0.479
"102142","Q86T90","P0C875",0.429
"10909","P60510","P53350",0.511
"50930","Q86T90","Q5T2N8",0.448
"55121","Q16828","Q9NS68",0.487
"60407","P60510","P06493",0.529
"12301","Q16828","P30304",0.498
"31611","Q16828","Q9Y2R2",0.5
"36692","Q16828","Q15121",0.504
"20565","Q86T90","Q8IW00",0.468
"76593","P60510","Q9BZK7",0.54
"25786","Q86T90","O75665",0.48
"19101","P60510","P62136",0.545
"25242","P60510","O15355",0.548
"29574","Q86T90","Q0IIM8",0.497
"6912","Q16828","Q03393",0.518
"49302","P60510","O60927",0.55
"28787","Q16828","Q7Z6K4",0.554
"13112","Q16828","P01100",0.561
"71917","Q16828","P11362",0.562
"18699","Q16828","P06401",0.583
"38883","Q16828","P01111",0.585
"14055","Q16828","P35236",0.586
"13436","Q16828","P41161",0.624
"30674","Q16828","P54829",0.625
"88805","Q86T90","P59543",0.509
"98393","Q86T90","P42685",0.523
"24003","Q86T90","Q9Y2D8",0.564
"97877","P60510","Q9Y230",0.555
"95815","P60510","Q92918",0.561
"82483","Q86T90","Q49A88",0.663
"7838","Q86T90","Q96DN5",0.691
"54780","P60510","Q12888",0.565
"21479","Q86T90","Q8TD10",0.726
"19197","P60510","Q9BTK6",0.596
"16398","Q86T90","Q8WXW3",0.743
"8964","Q86T90","Q96KV7",0.773
"9151","Q86T90","Q96M89",0.783
"94145","P60510","Q7Z6L0",0.606
"26018","Q16828","Q9C004",0.753
"52007","Q16828","Q12778",0.758
"23973","P60510","Q14183",0.61
"14617","Q86V42","Q9NVI1",0.42
"12884","P60510","P39748",0.611
"86272","P60510","P16104",0.626
"14883","P60510","Q5U4P2",0.638
"101661","P60510","Q6UXD5",0.643
"66973","P60510","Q7L5L3",0.646
"26506","Q16828","Q99956",0.911
"74718","P60510","P43487",0.663
"63426","Q16828","Q13202",0.917
"14682","Q16828","Q13164",0.968
"96787","Q86V42","Q96K62",0.469
"8496","Q86V42","P58505",0.508
"73158","Q86V42","P17035",0.517
"13544","P60510","O60294",0.676
"103162","P50135","O14646",0.4
"64326","P60510","Q9P260",0.712
"45829","Q86V42","Q13976",0.625
"6841","P60510","P48643",0.742
"57898","P50135","Q96AY2",0.415
"104200","P50135","P30566",0.415
"27407","P50135","Q9H5I1",0.42
"49948","P50135","O15550",0.42
"13396","P60510","O15297",0.75
"29674","Q53EL6","P60709",0.401
"28737","P50135","Q9BZ11",0.437
"87423","Q53EL6","P52926",0.407
"91672","Q53EL6","O14727",0.412
"87161","P50135","Q03164",0.456
"17381","P50135","Q15910",0.661
"93443","Q53EL6","O60315",0.412
"100877","Q53EL6","Q9UM00",0.42
"22917","P50135","O43463",0.732
"19884","P50135","Q9UBC3",0.459
"15435","Q53EL6","P11940",0.424
"81804","P50135","Q9H7B4",0.465
"26481","P50135","Q9C005",0.469
"95803","Q53EL6","Q92918",0.425
"50269","P50135","P27338",0.941
"24161","P50135","P21397",0.943
"39425","Q53EL6","P51617",0.427
"73300","Q53EL6","Q9BY77",0.429
"37288","Q53EL6","P06753",0.441
"38160","P50135","Q16778",0.491
"23878","P50135","Q9NQV8",0.5
"56725","Q53EL6","Q14765",0.907
"86814","Q53EL6","Q15418",0.446
"56023","Q53EL6","Q96L91",0.448
"12273","Q53EL6","P30304",0.457
"102272","Q53EL6","Q8WVJ9",0.46
"24193","Q53EL6","Q13541",0.462
"8900","Q53EL6","P60842",0.999
"103023","Q53EL6","Q06187",0.474
"32873","Q53EL6","P37275",0.479
"12643","P08913","P47900",0.402
"8362","Q53EL6","P78543",0.506
"83653","Q53EL6","Q15797",0.51
"62707","Q53EL6","Q92841",0.515
"76333","Q53EL6","P03372",0.517
"9974","Q53EL6","Q6R327",0.569
"21335","Q53EL6","P84022",0.577
"68410","P50135","Q9BQ31",0.536
"18995","P50135","Q86X55",0.552
"40670","P08913","O95467",0.516
"35309","P08913","Q92786",0.41
"24638","Q53EL6","Q13485",0.615
"87338","Q53EL6","Q9UPY3",0.633
"20878","Q53EL6","P26641",0.64
"88956","Q53EL6","Q99717",0.724
"30329","Q53EL6","P09493",0.728
"49935","Q53EL6","O95980",0.771
"70497","Q53EL6","P23588",0.777
"77077","P08913","P36544",0.436
"24150","P08913","P21397",0.44
"25821","P08913","Q5VY43",0.517
"68462","P08913","P18825",0.535
"20215","P08913","Q53H54",0.416
"98822","P08913","Q49AN0",0.416
"38597","P08913","P21554",0.548
"17942","P08913","P08697",0.559
"57572","P08913","P34947",0.589
"18073","P08913","O60427",0.465
"31966","P08913","O00555",0.599
"46229","P08913","P50151",0.6
"40148","P08913","P63218",0.6
"56304","P08913","P50150",0.608
"35582","P08913","Q9UGC6",0.658
"36697","P08913","Q9H3S5",0.477
"55025","P08913","O60262",0.71
"21924","P08913","P59768",0.714
"12801","P08913","P05771",0.663
"15033","P08913","Q8NFM4",0.724
"10133","P08913","Q08828",0.73
"14870","P08913","O43306",0.664
"13048","P08913","Q02156",0.669
"59599","P08913","Q05655",0.732
"8991","P08913","O60503",0.674
"77351","P08913","P17252",0.677
"36056","P08913","O15492",0.681
"99664","P08913","P19086",0.755
"25361","P08913","Q08462",0.692
"25453","P08913","P63096",0.767
"59499","P08913","P51828",0.698
"7398","P08913","P09936",0.777
"65348","P51674","P78352",0.4
"92115","P51674","O75334",0.407
"43431","P51674","Q9H3H9",0.415
"74201","P51674","O60641",0.416
"56485","P51674","P20916",0.424
"78001","P51674","Q9BZC1",0.426
"49911","P51674","Q9HC56",0.461
"81929","P08913","O95622",0.822
"33060","P51674","O14525",0.468
"56841","P51674","P35249",0.468
"57348","P51674","Q9H8V3",0.475
"18944","P51674","Q5TGZ0",0.488
"17295","P51674","O14576",0.494
"90980","P51674","Q12860",0.518
"32003","P51674","O00555",0.534
"6826","P51674","Q8IZU2",0.546
"92566","P51674","Q9Y4C0",0.557
"9933","Q8IZU2","A6NCL7",0.408
"101191","P51674","P60201",0.56
"81778","P51674","O95990",0.58
"97740","Q8IZU2","O14526",0.415
"53750","P51674","Q7L099",0.629
"30270","Q8IZU2","Q8IYS0",0.419
"7912","P51674","P30531",0.641
"30152","P51674","Q7Z3B1",0.768
"89693","Q8IZU2","O95319",0.447
"55777","Q8IZU2","Q9Y6X4",0.688
"11390","Q8IZU2","Q96NG8",0.465
"91489","P48643","Q8NFH4",0.402
"33932","P48643","Q12905",0.422
"51708","P48643","Q13162",0.403
"16719","P48643","Q12768",0.403
"87857","P48643","P52292",0.404
"61559","P48643","P07195",0.407
"95710","P48643","Q8TCD1",0.427
"27759","P48643","P23381",0.411
"101688","Q8IZU2","Q92570",0.508
"19211","Q8IZU2","Q86W42",0.558
"65679","P48643","A1L167",0.436
"70738","Q8IZU2","Q9C0F1",0.571
"34113","P48643","Q5T6F0",0.414
"45002","P48643","P00558",0.42
"58361","P48643","Q5T4F4",0.487
"22638","P48643","P15531",0.448
"14431","P48643","P17066",0.491
"100065","P48643","P35232",0.494
"22463","P48643","P63241",0.496
"101098","P48643","Q9Y3C1",0.496
"99757","P48643","P78345",0.51
"7420","P48643","Q9NTK5",0.51
"97829","P48643","Q9Y230",0.511
"39880","P48643","Q9NQW1",0.512
"46571","P48643","P78318",0.607
"91473","P48643","E9PAV3",0.613
"49297","P48643","Q9NRD1",0.613
"44788","P48643","P49721",0.621
"15730","P48643","P04062",0.621
"68065","P48643","Q15084",0.448
"46790","P48643","O95163",0.452
"101535","P48643","P46783",0.513
"51459","P48643","P12004",0.514
"65511","P48643","P22234",0.517
"44589","P48643","P00568",0.457
"10622","P48643","Q5S007",0.633
"9771","P48643","O95757",0.457
"80656","P48643","P49789",0.458
"24763","P48643","P09651",0.527
"61729","P48643","Q13838",0.529
"25107","P48643","P62316",0.529
"62586","P48643","Q13418",0.46
"74735","P48643","P43487",0.531
"23428","P48643","Q8TDN6",0.461
"21787","P48643","Q9UBN7",0.532
"28929","P48643","P31943",0.533
"26726","P48643","P35268",0.645
"76972","P48643","Q99848",0.647
"17539","P48643","Q13509",0.464
"55056","P48643","O60262",0.65
"21951","P48643","P59768",0.65
"27033","P48643","P22626",0.465
"46233","P48643","P50151",0.651
"56288","P48643","P50150",0.657
"84366","P48643","Q9UNX3",0.467
"38958","P48643","Q9Y6B7",0.468
"69389","P48643","P63267",0.468
"8322","P48643","P68032",0.475
"30352","P48643","Q99729",0.475
"12971","P48643","Q15365",0.482
"103218","P48643","P49720",0.662
"9942","P48643","P62266",0.663
"56862","P48643","P35249",0.664
"104282","P48643","Q9Y262",0.665
"57852","P48643","P22392",0.668
"100745","P48643","Q9Y4L1",0.582
"40217","P48643","O95816",0.584
"35532","P48643","Q8IYD2",0.483
"86054","P48643","A8MTZ0",0.9
"52200","P48643","Q9BVG8",0.6
"10512","P48643","Q92574",0.902
"16608","P48643","Q8NFJ9",0.904
"9174","P48643","Q8N3I7",0.904
"50035","P48643","P61160",0.688
"101944","P48643","Q8TAM2",0.905
"26547","P48643","P39023",0.906
"40186","P48643","P63218",0.689
"8904","P48643","P60842",0.602
"20219","P48643","O95456",0.919
"57892","P48643","Q5XUX1",0.605
"7076","P48643","Q969H0",0.605
"54576","P48643","P22102",0.605
"21752","Q14185","P38405",0.404
"40627","Q14185","O95467",0.405
"72368","Q14185","Q96M96",0.406
"38656","Q14185","P01138",0.413
"70038","P48643","P26639",0.697
"28702","P48643","P62854",0.702
"29827","P48643","P60709",0.936
"55211","Q14185","Q13017",0.416
"57356","Q14185","Q9H8V3",0.418
"62142","Q14185","Q5T5U3",0.419
"41177","P48643","Q9NQP4",0.951
"9524","Q14185","Q7Z3G6",0.423
"42667","Q14185","P00519",0.429
"36576","P48643","Q9UHV9",0.964
"89586","Q14185","P35609",0.429
"84069","Q14185","Q9BYZ6",0.431
"93073","P48643","P46779",0.719
"15132","P48643","O60232",0.732
"60189","P48643","O15212",0.971
"63189","Q14185","Q8WZA2",0.438
"68077","Q14185","Q96QZ7",0.44
"75505","Q14185","Q96PV0",0.44
"91313","P48643","Q99471",0.977
"83443","Q14185","O94929",0.617
"96220","Q14185","P52198",0.447
"23646","Q14185","Q03405",0.447
"15913","Q14185","Q8TD84",0.449
"57232","Q14185","Q58EX2",0.452
"27281","Q14185","P02751",0.459
"23283","Q14185","O94844",0.467
"22590","P48643","P68363",0.75
"11273","P48643","Q9BQE3",0.76
"68781","P48643","O00487",0.762
"7125","P48643","Q9UJY1",0.763
"90865","P48643","P62826",0.763
"14360","P48643","Q13200",0.763
"48130","Q14185","Q14155",0.628
"16944","P48643","P62244",0.774
"73178","P48643","P18621",0.777
"85427","P48643","Q00613",0.777
"76749","Q14185","Q96PE1",0.473
"72213","Q14185","Q6NYC1",0.638
"34235","Q14185","Q9UNH7",0.482
"39481","Q14185","Q9UKW4",0.485
"48059","Q14185","P61587",0.486
"16296","Q14185","Q9H4E5",0.488
"87244","Q14185","Q8IVF5",0.488
"24505","P48643","P68371",0.783
"85135","Q14185","P10911",0.64
"99099","Q14185","P15692",0.652
"95501","P48643","P61254",0.785
"102683","P48643","P61962",0.789
"12455","Q14185","P08571",0.503
"30910","Q14185","Q8TDZ2",0.504
"89113","Q14185","Q13882",0.656
"7763","Q14185","Q13009",0.672
"42142","Q14185","Q8TCU6",0.507
"11327","Q14185","P30530",0.52
"49207","Q14185","P42768",0.531
"34809","P48643","P68133",0.801
"48175","Q14185","P43405",0.68
"74959","P48643","P62736",0.803
"40128","Q14185","O60242",0.701
"79436","P48643","P25786",0.81
"28634","Q14185","Q96DR7",0.539
"102457","Q14185","Q96LT7",0.72
"12586","Q14185","Q76NI1",0.726
"9187","Q14185","Q12866",0.556
"97591","Q14185","P15498",0.564
"13891","Q14185","O00212",0.589
"16784","P48643","Q9Y265",0.825
"80308","Q14185","Q4ADV7",0.727
"68689","Q14185","Q9UBP9",0.856
"20869","P48643","P26641",0.849
"71974","Q14185","Q6H8Q1",0.602
"36499","Q14185","P08637",0.604
"12241","Q8WWB5","Q8IV38",0.42
"66226","Q14185","P60953",0.906
"102120","Q8WWB5","Q9H6U8",0.425
"22327","Q8WWB5","O75145",0.439
"12487","Q14185","P60763",0.912
"61376","Q8WWB5","Q9BXF9",0.457
"23624","Q14185","O75962",0.923
"10430","Q14185","P62330",0.934
"94603","Q8WWB5","Q9P225",0.717
"8863","Q14185","Q7Z6J2",0.948
"55624","Q8WWB5","Q07617",0.837
"97876","Q8WWB5","Q9Y230",0.949
"16864","Q8WWB5","Q9Y265",0.96
"15717","Q14185","Q9P2L0",0.976
"20296","Q14116","P55211",0.4
"8245","Q14116","Q08334",0.4
"28491","Q14185","P63000",0.995
"58617","Q14185","Q96BJ8",0.997
"23710","Q14185","P84095",0.998
"59905","Q14116","P24298",0.463
"24418","Q14116","P42229",0.402
"8750","Q14116","P51692",0.402
"28257","Q14116","P00738",0.404
"64663","Q14116","P20591",0.405
"29547","Q14116","Q13568",0.411
"7108","Q14116","P23510",0.412
"46527","Q14116","P10599",0.413
"8869","Q14116","Q9H2A7",0.414
"103774","Q8WWB5","Q86X45",0.546
"92121","Q8WWB5","O75334",0.565
"69931","Q14116","Q86UT6",0.465
"13099","Q14116","P01100",0.414
"51316","Q14116","Q01151",0.467
"26390","Q14116","P07858",0.563
"48512","Q14116","P55008",0.468
"69444","Q14116","P61073",0.468
"27246","Q14116","P02751",0.469
"13652","Q14116","P99999",0.42
"54309","Q14116","O60674",0.42
"33626","Q14116","O60502",0.469
"36503","Q14116","P08637",0.571
"9620","Q14116","P32246",0.47
"39410","Q14116","P51617",0.572
"78185","Q14116","P08575",0.573
"31141","Q14116","Q86VB7",0.47
"35803","Q14116","P35354",0.574
"41772","Q14116","Q9H257",0.425
"7959","Q14116","P37231",0.471
"14966","Q14116","Q8TDQ0",0.428
"46041","Q14116","P31785",0.428
"51801","Q14116","P05305",0.43
"60121","Q14116","P10451",0.476
"30802","Q14116","P31994",0.431
"104059","Q14116","P33076",0.434
"29763","Q14116","P60709",0.594
"94098","Q14116","P22897",0.476
"48431","Q14116","Q9Y275",0.481
"19529","Q14116","P35228",0.501
"28081","Q14116","P25445",0.441
"50753","Q14116","P04839",0.445
"48226","Q14116","P43405",0.501
"47305","Q14116","Q15109",0.452
"56341","Q14116","Q9Y2G2",0.504
"38738","Q14116","P01138",0.455
"84608","Q14116","Q13075",0.604
"100583","Q14116","P13591",0.606
"30544","Q14116","Q14790",0.608
"75302","Q14116","Q6IA17",0.505
"32827","Q14116","P42224",0.614
"93673","Q14116","P20702",0.615
"20439","Q14116","Q99572",0.675
"20781","Q14116","P16581",0.509
"11121","Q14116","Q9HC29",0.689
"39860","Q14116","Q8N884",0.513
"20557","Q14116","P27930",0.517
"85585","Q14116","P24001",0.519
"9493","Q14116","P02768",0.632
"63497","Q14116","Q92985",0.528
"20971","Q14116","P42081",0.636
"103126","Q14116","Q8NHW4",0.65
"15756","Q14116","Q9NPH3",0.653
"99289","Q14116","P15692",0.654
"52604","Q14116","O95786",0.658
"88329","Q14116","O60602",0.659
"12083","Q14116","Q14005",0.662
"10025","Q14116","O15455",0.705
"32414","Q14116","Q9NR96",0.721
"64150","Q03393","Q9Y3R0",0.444
"69112","Q14116","P01732",0.762
"54141","Q14116","O95760",0.816
"73629","Q14116","P14222",0.674
"32812","Q03393","P42224",0.412
"46540","Q03393","P10599",0.415
"32014","Q03393","P00451",0.459
"84811","Q03393","P07948",0.422
"42674","Q03393","P00519",0.425
"71396","Q03393","P29350",0.701
"74469","Q14116","Q99836",0.834
"35217","Q03393","Q9Y6W6",0.459
"24454","Q03393","P42229",0.461
"98998","Q14116","Q9C000",0.88
"40206","Q03393","Q93096",0.72
"73990","Q03393","Q12913",0.729
"8160","Q03393","Q8TCX5",0.485
"30665","Q03393","P54829",0.753
"46587","Q03393","P26045",0.754
"10737","Q03393","P61457",0.765
"92827","Q03393","Q16825",0.765
"14051","Q03393","P35236",0.781
"46297","Q14116","P09917",0.929
"35993","Q03393","O95278",0.507
"56685","Q14116","Q14765",0.952
"55991","Q03393","Q92932",0.534
"101795","Q14116","P13236",0.969
"9913","Q14116","P40933",0.969
"98181","Q14116","P13501",0.972
"54376","Q03393","O60674",0.539
"8748","Q03393","P51692",0.556
"46976","Q03393","P05186",0.903
"58147","Q03393","P23471",0.556
"36770","Q03393","Q9BVJ7",0.559
"78411","Q03393","P08575",0.57
"30137","Q03393","Q9BYV7",0.574
"72893","Q03393","P00374",0.611
"74789","Q9Y4E8","Q504Q3",0.409
"28293","Q9Y4E8","Q9C037",0.412
"54027","Q03393","P23468",0.611
"10368","Q03393","O94913",0.62
"31680","Q03393","P10586",0.663
"47515","Q9Y4E8","Q5T4S7",0.417
"95278","Q03393","P28827",0.67
"31609","Q03393","Q9Y2R2",0.676
"12407","Q9Y4E8","Q7L5N1",0.424
"18836","Q9Y4E8","Q9H300",0.424
"7019","Q03393","Q16827",0.68
"22168","Q03393","P23467",0.693
"15539","Q9Y4E8","Q9Y2K6",0.458
"72468","Q03393","Q12923",0.696
"53790","Q9Y4E8","P17936",0.463
"33258","Q9Y4E8","Q9HCE7",0.828
"8891","Q9Y4E8","P60842",0.471
"51148","Q9Y4E8","Q8N5C8",0.474
"16163","Q9Y4E8","P61088",0.429
"21327","Q9Y4E8","P84022",0.884
"42070","Q9Y4E8","Q96FJ0",0.476
"18826","O43583","Q9H300",0.403
"98960","Q9Y4E8","P54252",0.482
"38554","Q9Y4E8","P46736",0.49
"38134","Q9Y4E8","Q16778",0.492
"81349","Q9Y4E8","Q5VVJ2",0.497
"8354","Q9Y4E8","P28070",0.503
"31580","Q9Y4E8","Q9UGI0",0.507
"35194","Q9Y4E8","O60260",0.509
"99593","Q9Y4E8","Q16186",0.439
"18905","Q5SZK8","P35555",0.401
"80404","Q5SZK8","Q6PCB0",0.406
"13209","O43583","P47985",0.411
"25179","Q5SZK8","A4D161",0.413
"32157","Q5SZK8","O60462",0.42
"37320","Q9Y4E8","P30084",0.515
"20882","O43583","P26641",0.413
"15201","Q9Y4E8","Q9BY78",0.523
"53705","Q5SZK8","Q8IVQ6",0.434
"12648","O43583","P47900",0.416
"21049","O43583","Q9UL01",0.42
"10969","Q5SZK8","Q9Y6H3",0.442
"53738","Q5SZK8","Q9BYT8",0.442
"70480","O43583","P23588",0.421
"39259","O43583","O15374",0.426
"9155","O43583","Q7RTX9",0.426
"67679","O43583","O15235",0.433
"15869","Q9Y4E8","O43395",0.557
"55839","O43583","P50570",0.444
"52552","Q9Y4E8","O95786",0.571
"55958","Q5SZK8","Q2TAL5",0.464
"23225","Q9Y4E8","P22314",0.606
"82158","O43583","Q04837",0.448
"7384","Q9Y4E8","P09936",0.608
"33310","Q5SZK8","Q6P0Q8",0.481
"87752","O43583","Q96HS1",0.452
"96903","Q9Y4E8","Q9Y4Z0",0.627
"71546","Q9Y4E8","Q9NQC7",0.637
"39895","O43583","O15347",0.455
"58287","Q9Y4E8","Q7Z3U7",0.641
"13341","Q9Y4E8","O43447",0.642
"13247","Q5SZK8","P47985",0.573
"25352","O43583","P53803",0.457
"73055","O43583","Q9Y2D1",0.46
"47984","Q9Y4E8","Q9Y333",0.66
"43823","O43583","Q05193",0.469
"89924","Q9Y4E8","Q96FW1",0.699
"15465","O43583","O60930",0.471
"52249","Q5SZK8","Q9UBN4",0.686
"37445","O43583","Q12983",0.479
"64151","Q5SZK8","Q9Y3R0",0.726
"68862","Q9Y4E8","O00487",0.733
"101092","O43583","Q9Y3C1",0.483
"13769","Q9Y4E8","Q9H6E5",0.777
"83631","Q9Y4E8","Q15797",0.791
"50307","Q5SZK8","P53708",0.883
"60433","O43583","P06493",0.488
"78952","Q5SZK8","Q5H8C1",0.896
"19183","Q5SZK8","Q86XX4",0.95
"24576","Q9Y4E8","Q13485",0.793
"66423","Q9Y4E8","Q96PU5",0.797
"35201","O43583","O60260",0.508
"11904","Q2L4Q9","Q9Y534",0.401
"8415","O43583","P12821",0.642
"35530","O43583","Q8IYD2",0.524
"59586","O43583","Q05655",0.701
"10629","O43583","Q5S007",0.717
"31744","Q2L4Q9","Q8IVF2",0.416
"44516","O43583","P82914",0.623
"8576","Q2L4Q9","Q96RE7",0.429
"60023","Q2L4Q9","Q9BQB6",0.431
"8377","Q2L4Q9","Q9P2P6",0.435
"11946","O43583","Q07817",0.819
"13673","O43583","P99999",0.623
"98858","Q9UPY5","P08183",0.406
"101489","O43583","P46783",0.866
"38435","Q9UPY5","O43175",0.418
"53688","Q9UPY5","Q04828",0.426
"29683","Q9UPY5","P60709",0.439
"16904","O43583","P62244",0.881
