"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000127337",-0.731042923475885,4.26008084208494,15.4812256144289,8.33288219385792e-05,0.000246856208451991
"ENSG00000285257",1.27069915382813,-1.19687010307168,15.4800496547248,8.33806816791974e-05,0.00024697597940015
"ENSG00000211949",2.32675556030957,5.18462828680773,15.4780320753066,8.34697324506115e-05,0.000247205863321383
"ENSG00000184182",-0.919215366872755,4.04884903307361,15.4774853962088,8.34938779334524e-05,0.000247243485594907
"ENSG00000272886",0.593933602461716,5.6525990426138,15.4760366227682,8.35579007184609e-05,0.000247399166720266
"ENSG00000141759",-0.642826227716729,5.56251152655486,15.4584447646569,8.43392555720964e-05,0.000249678399013818
"ENSG00000261101",1.07128764931164,-1.09869021603417,15.4554254722938,8.44740968236716e-05,0.000250043326598068
"ENSG00000143603",0.846473663645358,2.85875002779761,15.4502117856426,8.47074503394021e-05,0.000250699710578524
"ENSG00000280422",1.43072943524882,-1.03541610869277,15.4487298867127,8.47738952759321e-05,0.000250862000701498
"ENSG00000169118",-0.638737362400835,5.20085697775018,15.4438380767122,8.49936052702552e-05,0.00025147772458985
"ENSG00000162757",-0.850956399694509,2.94259292912581,15.4348413987805,8.53991775552417e-05,0.000252643130971202
"ENSG00000186523",0.99041488267268,0.900852301968303,15.422894912013,8.59407391080302e-05,0.000254210470998811
"ENSG00000102780",0.790296078767706,4.61317967696303,15.4210617877898,8.60241440695305e-05,0.000254422352183741
"ENSG00000211677",2.28199426999822,6.55980812027244,15.4170536005929,8.62067956322229e-05,0.000254927663886831
"ENSG00000256433",0.988037871763401,-0.167403157063653,15.4165293330441,8.62307151441289e-05,0.000254963504766603
"ENSG00000237879",1.54769129894568,-1.8069418847558,15.4083418674913,8.66051328635365e-05,0.000256035533029867
"ENSG00000198466",-0.848367314501388,5.21000946304124,15.4058414745594,8.67198030661721e-05,0.000256339467120909
"ENSG00000138641",0.990103234122832,-1.33730339168151,15.4031693021008,8.68425201040258e-05,0.000256667100862781
"ENSG00000100784",0.886322478610018,4.76439970999191,15.3980392689161,8.70786020442604e-05,0.000257329654399942
"ENSG00000272733",1.17515240097573,-1.43304632260384,15.3901467695976,8.74430731140719e-05,0.000258371382995879
"ENSG00000145246",0.716357671972744,4.73194825262685,15.3848149236209,8.76901630372332e-05,0.000259066043602479
"ENSG00000263528",-0.885792115635322,3.7314063076098,15.3837287560822,8.77405845921548e-05,0.000259179569633258
"ENSG00000020129",-0.843590450767123,5.33245477837409,15.3825925172505,8.77933617529349e-05,0.000259300021973403
"ENSG00000285219",0.892261419359383,1.5543907444486,15.3803469872083,8.78977583458424e-05,0.000259572879914851
"ENSG00000171873",1.43543217591566,-1.51219874430151,15.3769536506688,8.80557544803117e-05,0.000260003927686605
"ENSG00000230457",-1.04970626004785,-2.37260334285523,15.3763232077963,8.80851398051393e-05,0.000260050506837337
"ENSG00000167447",-0.668823079703571,4.77318817263116,15.3760988568878,8.80955993173505e-05,0.000260050506837337
"ENSG00000107593",-1.57738519682206,-0.993440794594726,15.3663848823887,8.85496771203953e-05,0.000261355200548764
"ENSG00000164542",-0.928861314736603,3.88165941251751,15.3659993832266,8.85677457056754e-05,0.000261372828354034
"ENSG00000181690",1.19349538579609,1.09628507166737,15.3643006541323,8.86474103955826e-05,0.00026157220317189
"ENSG00000205413",-0.990221827300761,5.86983875748237,15.3629833435234,8.87092374710124e-05,0.000261718897224691
"ENSG00000111790",0.518171077748202,5.44610969386667,15.3545802876051,8.91046516181057e-05,0.000262849598930243
"ENSG00000007952",-1.02687120407216,0.267620302106661,15.3533394652787,8.91631898293467e-05,0.000262986378082517
"ENSG00000211934",2.0972133830577,4.20660801628595,15.3485274002726,8.93905746324564e-05,0.000263621064099648
"ENSG00000156218",1.20724758521299,3.70783614086177,15.3435485256665,8.96264558959056e-05,0.000264280630321879
"ENSG00000171940",-0.817805232290368,7.138448237925,15.3431997062457,8.9643005169263e-05,0.000264293362764011
"ENSG00000092010",-0.654406895535054,7.50260481751325,15.340522653546,8.97701167656147e-05,0.000264632016790096
"ENSG00000225808",1.20302363692432,-1.69924339562905,15.3381172566894,8.98844843044723e-05,0.000264933015530083
"ENSG00000275700",-0.724308034855109,5.89963785808065,15.3377386829207,8.99024974060302e-05,0.000264949967805442
"ENSG00000185728",-0.561806718496044,6.98759149866984,15.3344419161449,9.0059516086285e-05,0.000265376520331712
"ENSG00000204954",-0.87651768363612,2.92929598237709,15.3330211867904,9.01272677559264e-05,0.000265539951141268
"ENSG00000267244",1.04725308344997,-0.102389512532282,15.3213090615873,9.06877526926217e-05,0.000267154868463827
"ENSG00000230872",0.871683110042952,-1.45916315291633,15.3191266201898,9.07925806627201e-05,0.000267427219596518
"ENSG00000073417",0.587091588200676,4.99219673120089,15.3183984412367,9.08275839901458e-05,0.000267493857824597
"ENSG00000244437",2.49492139649959,4.5427689987498,15.3129860844913,9.1088180141817e-05,0.000268224774666719
"ENSG00000166391",2.30430122010864,1.66333369771864,15.3119449513592,9.11383952193366e-05,0.000268336073565803
"ENSG00000164972",1.27439331340774,-1.64845824025905,15.3077985119377,9.13386594090064e-05,0.000268889067099429
"ENSG00000155506",-0.582403733163286,8.09677589438237,15.3030988006095,9.15661808781591e-05,0.000269522140909312
"ENSG00000280254",1.17304683022925,1.74523382024949,15.3013036079319,9.16532398280946e-05,0.000269741651621556
"ENSG00000177463",0.609007965238869,5.845751384298,15.2960967161091,9.19062226101495e-05,0.000270449361045909
"ENSG00000167550",-1.05570121436075,0.497983295473203,15.2953142029966,9.19443025889323e-05,0.000270524576571575
"ENSG00000236801",0.888054691373574,-0.893178664894628,15.2903968082371,9.21839648173312e-05,0.000271192799424492
"ENSG00000196436",1.17663972692706,0.697767942056477,15.2813899395226,9.262456972827e-05,0.00027245190616505
"ENSG00000135436",0.922534025909533,-1.22523879086268,15.2707673640008,9.31469372928761e-05,0.000273951139379947
"ENSG00000106536",3.16192654806908,-1.08467677125013,15.2699976324589,9.31849040030185e-05,0.000274025504313721
"ENSG00000196605",0.756350693589516,2.94662906129967,15.2559959394412,9.38782565015813e-05,0.000276026856237062
"ENSG00000232186",0.863313005157211,-1.60637519759803,15.2549195434974,9.39317731546365e-05,0.000276146633241549
"ENSG00000174460",1.61122665667137,-1.24685454835129,15.2512342537834,9.41152323467346e-05,0.000276648339076077
"ENSG00000270659",1.02295242051492,-1.02788169846675,15.2483437056586,9.42593804042275e-05,0.00027703437048076
"ENSG00000218537",1.10819536500366,-0.430083944999158,15.2466710952605,9.4342892865392e-05,0.000277242109211939
"ENSG00000180628",0.632634103992009,6.18330520676612,15.2442608365568,9.44633666442203e-05,0.000277558393588294
"ENSG00000149600",-0.679531280266289,5.30556160950341,15.2430132696392,9.45257855132851e-05,0.000277693929563468
"ENSG00000139083",0.724035588453932,6.6128282999171,15.2428252256229,9.45351974208103e-05,0.000277693929563468
"ENSG00000187605",-0.714936554433444,5.27344980011443,15.2348590393076,9.49347853352844e-05,0.000278817391889675
"ENSG00000138792",0.770470987419147,3.85290556206336,15.2346863965615,9.49434639727983e-05,0.000278817391889675
"ENSG00000131871",-0.558534669311448,5.82911459175234,15.2307843788533,9.5139828922237e-05,0.000279343453518913
"ENSG00000265752",1.84871126026862,-1.4720417313055,15.230244192806,9.51670454043915e-05,0.000279343453518913
"ENSG00000167578",0.788182022029936,-0.508402279940361,15.2301511076704,9.51717361538068e-05,0.000279343453518913
"ENSG00000154642",0.660299616039322,4.7025962528488,15.230100020027,9.51743106630063e-05,0.000279343453518913
"ENSG00000148600",1.78820864198755,-0.711169865501158,15.2265527292813,9.53532442105068e-05,0.000279830626225809
"ENSG00000130584",0.858663361170438,3.17833267609105,15.2233093550764,9.55171437532774e-05,0.000280273552718742
"ENSG00000149948",-1.56267853628989,-1.28412181832648,15.2205096865834,9.56588491837493e-05,0.000280651244149688
"ENSG00000106025",1.01265677361021,4.00246989980396,15.2139753949215,9.59904064792509e-05,0.000281551514689425
"ENSG00000143772",0.749101344072734,6.08550001245409,15.2139487130834,9.59917627136707e-05,0.000281551514689425
"ENSG00000269933",1.21895992544192,-0.515205050822137,15.2136456059575,9.60071709639585e-05,0.000281558489439361
"ENSG00000135315",0.737603042161712,3.81626747352458,15.2089068494184,9.6248386395606e-05,0.000282227593056894
"ENSG00000124766",-0.815538086212454,7.54363958480972,15.20839572097,9.62744406173173e-05,0.000282265686955087
"ENSG00000138378",1.30090102866502,1.811105820698,15.2027951570565,9.65603886899655e-05,0.000283065646291246
"ENSG00000255774",-1.7487654901565,3.11239092146853,15.2006286496785,9.66712332071603e-05,0.000283352144213283
"ENSG00000178075",1.18015683659475,3.98325111270689,15.1973526345114,9.6839086462424e-05,0.000283805639533441
"ENSG00000167693",0.95579940483432,4.87874440347787,15.19483860306,9.69680968142022e-05,0.000284145190664671
"ENSG00000272444",1.15657493243047,-1.36729936581101,15.1939936366292,9.70114960396546e-05,0.000284233817820319
"ENSG00000249353",-0.857363216773486,1.39957263846015,15.1936601999539,9.70286274158133e-05,0.000284245469251748
"ENSG00000189337",0.861359923787547,4.92533190172664,15.1895559862651,9.72397440534741e-05,0.000284794559005512
"ENSG00000272913",-0.956258272515687,1.40009440033251,15.1895039816616,9.72424220817597e-05,0.000284794559005512
"ENSG00000182446",-0.569061712799458,7.14479275759085,15.1833286609759,9.75609545625359e-05,0.00028568872559795
"ENSG00000134970",-0.654977154108138,6.95177027341345,15.1818085241027,9.76395264643105e-05,0.000285880066103092
"ENSG00000119669",0.561661982653997,6.0794870979144,15.1784389509774,9.78139179861563e-05,0.000286351868289509
"ENSG00000166670",-2.25373454367054,1.8667449785072,15.1772736722585,9.78742996460817e-05,0.0002864898221014
"ENSG00000240219",1.19827882964515,0.812156166648511,15.1728545762174,9.81036265638006e-05,0.000287122194607965
"ENSG00000211648",2.27446818011025,4.29018033316624,15.1723792776462,9.81283241452027e-05,0.000287155583441162
"ENSG00000173272",-1.00607468220121,4.44116347212406,15.1687301814902,9.83181479212141e-05,0.00028763455413795
"ENSG00000244479",1.03268791877869,-0.579437770824222,15.1687210478166,9.83186235127223e-05,0.00028763455413795
"ENSG00000069966",0.732001121384995,4.27256759646315,15.1640121714354,9.85641238146668e-05,0.000288313738647261
"ENSG00000110906",0.529101043472721,6.75460739311782,15.1599952492549,9.87740361669456e-05,0.000288888653694554
"ENSG00000206418",0.55838038137629,5.0436436354056,15.1593806624455,9.88061922956652e-05,0.000288943592248577
"ENSG00000271978",0.979387992986551,-1.11404917588452,15.1559036626222,9.89883127801891e-05,0.000289437004405186
"ENSG00000083093",-0.658512597076389,4.37244511514053,15.1556084308609,9.90037921662083e-05,0.000289443098515415
"ENSG00000112562",1.06414541686142,6.93266218436012,15.1531381278543,9.91334088745347e-05,0.00028976315862879
"ENSG00000279348",1.07482493918017,2.04817892891086,15.1530109126417,9.91400884738358e-05,0.00028976315862879
"ENSG00000116747",-0.562440896612372,6.10228819052762,15.1505702270977,9.92683275640882e-05,0.000290098731674982
"ENSG00000168679",1.13406924052521,4.04542656705807,15.1491451677654,9.9343280551337e-05,0.000290243964948138
"ENSG00000211972",2.478839810795,1.21894965315455,15.1491145958057,9.93448891501493e-05,0.000290243964948138
"ENSG00000178821",-1.26597885636071,0.877015119653723,15.1464024386684,9.94876985509336e-05,0.000290621899457695
"ENSG00000165934",-0.529342034681623,6.23444196801277,15.1457494524202,9.95221125732013e-05,0.000290683131722321
"ENSG00000135477",1.47584477811369,0.656962108573497,15.1436478331789,9.96329545548019e-05,0.000290967547238838
"ENSG00000286733",-1.68969735456167,-0.175738392355865,15.1376801597454,9.99483746989626e-05,0.000291849254120971
"ENSG00000232926",1.2263465224566,-1.70896143911256,15.1347760176751,0.000100102235846805,0.000292259034208588
"ENSG00000164674",1.03640170884428,3.02663155221302,15.1335521743736,0.000100167146307555,0.000292409037748399
"ENSG00000268222",0.910912617378783,-1.10093784697569,15.1332823017656,0.000100181465567389,0.00029241133432124
"ENSG00000078070",0.692671232778947,5.06833253909929,15.1192319328593,0.000100929821279309,0.000294555858752473
"ENSG00000060339",-0.682213529779186,6.55617212178479,15.1166666044078,0.000101067062844822,0.000294916555563932
"ENSG00000196867",1.03906434499162,3.51455657697388,15.1110054680524,0.000101370590801824,0.000295762317856578
"ENSG00000189308",-0.667490775825312,4.55957596908762,15.1061764149082,0.000101630230653543,0.000296479819624916
"ENSG00000252690",-1.26162678360892,-1.91146267964475,15.105608397695,0.000101660814739988,0.000296529007141152
"ENSG00000177150",-0.619638504710601,4.19365899572703,15.0996143941651,0.000101984118553047,0.000297431884693514
"ENSG00000184007",-0.822050309051911,8.9725724542067,15.0990967922294,0.000102012085389668,0.000297473298394054
"ENSG00000144476",1.21572798507652,6.24069094179742,15.0935507392083,0.000102312232099797,0.000298308286494726
"ENSG00000213613",0.991202370075628,-2.1983565135362,15.089405162404,0.000102537166787866,0.000298892605713824
"ENSG00000176720",1.44235890281657,5.72650830806757,15.0893474101748,0.000102540303876184,0.000298892605713824
"ENSG00000110756",0.582648793049889,5.5296302341397,15.0799812825831,0.000103050350082037,0.00030033881367314
"ENSG00000262663",1.21577591853029,-1.96331149876495,15.070168166614,0.000103587476948612,0.000301863547121456
"ENSG00000211653",1.88952772120664,4.78434856866637,15.067474005485,0.000103735435853375,0.000302253950636424
"ENSG00000196917",1.06605392190856,5.51349231316185,15.0642290028873,0.000103913928463862,0.000302733202945547
"ENSG00000113593",0.56096742711107,4.75804533130541,15.0639520585019,0.000103929176203813,0.000302736807685627
"ENSG00000204839",-1.54592531817904,3.59732974162018,15.0558438878465,0.000104376587534923,0.000303962239215245
"ENSG00000142748",1.11531340401482,0.621192567754327,15.0558183535559,0.000104377999582429,0.000303962239215245
"ENSG00000277702",1.8172415906539,-2.2928360115965,15.0551493395945,0.000104415002938264,0.000304029023513004
"ENSG00000263465",0.715671933146792,6.06407311289421,15.0466591897225,0.000104885744089044,0.000305358550023723
"ENSG00000154511",0.93207006172813,4.62805035809493,15.0392990688485,0.000105295558242618,0.000306510362724839
"ENSG00000105726",-0.703745690580535,6.19862204513054,15.0382365019901,0.000105354855318719,0.000306641664025712
"ENSG00000074219",1.11457236275333,5.00081523129138,15.0375998618412,0.000105390399440618,0.000306703804863686
"ENSG00000171174",-0.855743494645017,2.71622791712445,15.0343347460131,0.000105572883196878,0.000307193490454908
"ENSG00000103490",-1.00838472804677,4.48802114270488,15.0322915608429,0.000105687236309279,0.000307484825928491
"ENSG00000234719",0.969617976081387,0.180482751966107,15.0259203088409,0.000106044624007039,0.000308483068867003
"ENSG00000070010",-0.566534695813554,5.18254481351087,15.0239562577961,0.000106155040160708,0.000308762701277773
"ENSG00000259762",1.19686212324919,-2.67580069914525,15.019210025665,0.000106422344476556,0.000309498522133165
"ENSG00000245468",1.0797119966711,-0.381749502543518,15.0186827794584,0.000106452080372205,0.000309543339077192
"ENSG00000246250",0.961268233278348,-1.55655581208404,14.9949698560715,0.000107798135113829,0.000313415245363242
"ENSG00000259943",0.830151421889808,2.7163098951591,14.9876870403844,0.00010821496993316,0.000314584833891526
"ENSG00000228794",0.735026450580731,4.1710375762679,14.9846215553531,0.000108390908948163,0.000315053909140692
"ENSG00000173578",1.80064895207806,0.428449204777932,14.9774671765597,0.000108802644877102,0.000316208143981765
"ENSG00000184903",0.818028505560101,3.47968402328185,14.9712290340141,0.000109162935719456,0.000317212575985207
"ENSG00000140464",0.595153258759283,6.35451661937064,14.9678887189682,0.000109356352719879,0.0003177318904896
"ENSG00000270127",0.966051477948391,1.2477468149737,14.9633031699259,0.000109622435421359,0.000318462165176759
"ENSG00000177600",0.704311380131317,9.1045310075157,14.9544110012947,0.000110140274016476,0.000319893039832236
"ENSG00000143353",-0.641816755332946,4.56698288232527,14.9543371323601,0.000110144586095513,0.000319893039832236
"ENSG00000147586",-0.808300112368281,1.79028483165536,14.9507198823062,0.000110355950103353,0.000320463831451855
"ENSG00000138623",-1.07818531589077,2.95659494461965,14.949949179702,0.000110401036709494,0.000320551679819771
"ENSG00000169972",-0.97763134760094,2.53178600184592,14.9348363093436,0.000111288905472406,0.000323086211130962
"ENSG00000139266",-0.661855148262132,3.9664458872976,14.9330753421216,0.00011139282726248,0.000323344466884427
"ENSG00000141542",0.788942623337245,4.4181977908987,14.9298335434042,0.000111584394384206,0.000323857030739277
"ENSG00000273107",1.5109711241017,-2.2651249757732,14.9250782463619,0.000111865998548935,0.000324630740887106
"ENSG00000127191",-0.810302762140259,4.43110536298774,14.9232314618395,0.00011197555611774,0.000324905037812828
"ENSG00000213236",-0.952567783424604,-1.25463996184047,14.9094055492999,0.000112799194602072,0.000327250939441672
"ENSG00000271538",1.23497026232149,-1.60665266753781,14.9085592207753,0.00011284980976708,0.000327353831312532
"ENSG00000130827",-0.843738218953042,5.77977813655963,14.9072160371726,0.000112930186571227,0.000327543016299473
"ENSG00000224635",-0.992180018941844,-0.497442868005112,14.9028748138001,0.000113190361925025,0.00032825356871238
"ENSG00000165548",-1.57063047229122,4.08398693328906,14.900542016237,0.0001133304187409,0.000328615631797286
"ENSG00000198300",2.18524893244015,4.35041720106766,14.8936707313028,0.00011374397229953,0.000329770529108848
"ENSG00000183784",1.30088667448479,0.398772852903495,14.8882543778168,0.000114071030014672,0.000330674378395093
"ENSG00000231177",1.00700608098858,-0.10826927625718,14.8863902503895,0.000114183811138803,0.000330956913626729
"ENSG00000203930",1.62576268359723,2.19961513707873,14.8853468274827,0.000114246988003061,0.00033105774778461
"ENSG00000126804",0.537258524886795,5.4093732441102,14.8853096082925,0.000114249242189459,0.00033105774778461
"ENSG00000221817",0.856483747917124,2.04985242683953,14.8800419048122,0.000114568733493433,0.000331939017608757
"ENSG00000231434",-1.22876067028093,-2.03382386673559,14.8780848770959,0.000114687658094097,0.000332239028837276
"ENSG00000267121",1.20361211824607,0.708334396760565,14.8753981831119,0.000114851125443151,0.00033266797836134
"ENSG00000122861",-1.16064912874082,5.86759017702633,14.8750948712292,0.000114869594667778,0.000332676879986777
"ENSG00000153207",-0.667992267300343,6.61267168620175,14.8721711656687,0.000115047777903041,0.000333148269221243
"ENSG00000223822",0.96717186691523,-1.87529015493751,14.8673321088446,0.000115343302416076,0.000333959276243679
"ENSG00000115137",0.74639487987664,3.46981489985307,14.8580882557454,0.000115909956510334,0.000335554975921128
"ENSG00000167522",0.692317201464472,6.38875501684055,14.8573142942677,0.000115957527782341,0.000335647724088524
"ENSG00000213938",1.39143980577064,-2.19598018152142,14.8555687358381,0.000116064890077747,0.000335913493811943
"ENSG00000009844",-0.655121314353771,6.08034968298354,14.8552167639526,0.000116086550575036,0.000335931188539625
"ENSG00000226419",1.1093098026455,1.17268119316101,14.8538146319791,0.000116172878762157,0.000336135988791201
"ENSG00000171224",-0.949528121510409,3.33321769219402,14.850401660556,0.000116383282969794,0.000336666897170818
"ENSG00000197774",-0.996233047179056,3.29893833759029,14.8503328531276,0.000116387528779434,0.000336666897170818
"ENSG00000126947",0.760103383904904,5.1476435366416,14.8441421255427,0.000116770170635543,0.000337702251084131
"ENSG00000171130",-0.73403890318452,5.26343368055085,14.8440364506846,0.000116776713259007,0.000337702251084131
"ENSG00000042832",-1.30710471907664,-0.194106261497338,14.8428297845422,0.000116851447473265,0.000337873153620006
"ENSG00000164916",0.803865250449025,5.67494651787804,14.8419864888364,0.000116903705113845,0.000337979028645969
"ENSG00000149658",-0.596628145132777,6.27769451907608,14.841426977218,0.000116938390104807,0.000338034078044772
"ENSG00000120910",0.755515250707524,3.87638859439394,14.8401778758153,0.000117015861214682,0.000338212778106855
"ENSG00000261654",-1.3546477576923,-0.262248594725653,14.8362249353755,0.000117261369012648,0.000338877044486464
"ENSG00000148411",0.710481712279752,5.21635907767774,14.8295949776425,0.000117674304684464,0.000340004274639184
"ENSG00000164692",-1.4911766037193,11.747211726738,14.829457321826,0.000117682893836841,0.000340004274639184
"ENSG00000169715",1.21534255401548,4.97085685225119,14.8289354434852,0.00011771546261394,0.000340052903230215
"ENSG00000279342",0.820648730341268,-0.166720319308597,14.8271950816775,0.000117824138682938,0.000340321345897731
"ENSG00000198131",-0.65835948588682,4.9590567880494,14.8245754490743,0.000117987910848181,0.000340748834216451
"ENSG00000080824",-0.858416510389404,10.9545657832615,14.8232156368376,0.000118073012860609,0.000340949039408265
"ENSG00000213057",-1.04632270627898,-0.309188498066348,14.8160722332875,0.000118521089022163,0.000342177313168807
"ENSG00000131473",-0.723322765261124,7.68197931949565,14.815929748038,0.00011853004392209,0.000342177313168807
"ENSG00000103415",-0.619102195013297,5.46299788424264,14.812820214762,0.000118725641289153,0.000342696187146141
"ENSG00000213411",1.33320920046034,-1.76414407869232,14.8039415609308,0.000119285920822405,0.000344267420479569
"ENSG00000070808",-1.26190677460271,-1.42261173618271,14.8029985069182,0.000119345587547134,0.000344393623894026
"ENSG00000101194",-1.2624350244816,2.9324023551309,14.8023349612004,0.000119387587876692,0.000344468820782422
"ENSG00000136169",0.672344524938443,4.60842029616823,14.7981768906096,0.000119651119453964,0.000345183096016189
"ENSG00000228065",1.38772127181421,2.33234180450336,14.7938695133024,0.000119924731340638,0.000345926257483446
"ENSG00000129437",2.49097509949997,0.512251573260733,14.7928709315324,0.000119988252821348,0.000346063289770913
"ENSG00000211662",2.29830795643909,5.57548662869312,14.7914452762815,0.000120078999868937,0.000346278797433336
"ENSG00000140043",0.864714881892843,0.884435637449362,14.7911782554654,0.000120096004190121,0.000346281619767832
"ENSG00000148498",0.741207942400093,6.08955244586315,14.7906109680268,0.000120132138025125,0.000346339591520602
"ENSG00000286548",1.05789807696205,-0.642785574875698,14.7884329759268,0.000120270968698762,0.000346685572740189
"ENSG00000279320",0.858126415316602,-0.434857443080588,14.7882249931171,0.000120284234488763,0.000346685572740189
"ENSG00000146530",2.39072287424587,2.12891531497049,14.7879232905276,0.000120303480635623,0.000346694799889908
"ENSG00000121966",-0.942674016544467,5.98332695262065,14.7847859555841,0.000120503800646295,0.000347225780019354
"ENSG00000177398",-2.21224882096012,0.135611043244132,14.7819088086765,0.000120687802695334,0.000347709605418769
"ENSG00000186814",0.684856785129859,4.43675733688791,14.781567915246,0.000120709622569461,0.00034772610644993
"ENSG00000137124",-0.694595381670321,5.30316379051565,14.7790092440819,0.000120873524561609,0.000348151842005766
"ENSG00000260077",0.896705608965952,2.22449788113891,14.7762211192709,0.000121052379846051,0.000348620528283815
"ENSG00000130299",-0.842136447908897,4.15232535211615,14.7758820204719,0.000121074150841568,0.000348636760578972
"ENSG00000185324",0.853751136239122,4.60898721985116,14.7746847225151,0.000121151051912311,0.000348811716152062
"ENSG00000224746",-1.49999669874792,-0.209938831481133,14.7742755913841,0.00012117734120406,0.000348840925757704
"ENSG00000285130",0.92136675028786,-1.72853372104761,14.7690831368875,0.000121511488961706,0.000349756261287404
"ENSG00000183527",-0.753988797198383,4.52657919945191,14.7685801768297,0.000121543904963513,0.000349802969958922
"ENSG00000125124",0.668697492947766,5.67895610543353,14.7682763878985,0.000121563488513387,0.000349812739352413
"ENSG00000232445",-1.3270343299927,0.0890676856836368,14.7651228822849,0.000121766964855467,0.000350351608068833
"ENSG00000286381",2.14526668260266,1.02476595234142,14.7600297732951,0.000122096316149147,0.000351252456310848
"ENSG00000171016",1.24126052937009,3.14050241459722,14.7570045270316,0.000122292371276524,0.000351769643043548
"ENSG00000073150",-1.45423359771519,2.29161074853363,14.7512321899163,0.000122667334954164,0.000352801247662662
"ENSG00000280120",-0.853615389516263,1.0167001353303,14.7491619817759,0.000122802094825534,0.000353141823927355
"ENSG00000244119",0.914954959158677,0.336808679260607,14.7466917021611,0.000122963092314042,0.000353557750994254
"ENSG00000241468",-0.613709568625656,4.2978253523381,14.7438173706202,0.000123150690870704,0.000354050043684696
"ENSG00000172493",0.587861899006383,7.11643727139174,14.7433642516165,0.000123180290797897,0.000354088030272842
"ENSG00000162923",-0.575338096506068,7.69907992831786,14.7401600693488,0.000123389807983598,0.000354643119301622
"ENSG00000177182",1.71273195044502,-1.33660755330881,14.7379871337278,0.000123532097429848,0.000355004862516846
"ENSG00000170035",1.05892591534454,5.52779695496906,14.7328400621834,0.000123869800365812,0.000355890479516593
"ENSG00000139572",-1.23501898705399,0.628708225309549,14.7327881843617,0.000123873208832113,0.000355890479516593
"ENSG00000162738",1.63472856589104,5.20232548447116,14.7323363565675,0.000123902898724133,0.000355928454617264
"ENSG00000100994",0.810496424847559,7.82504217491642,14.7261409047903,0.000124310729097822,0.000357052536799912
"ENSG00000110628",-0.781931850117836,3.92071614632617,14.7237399222727,0.000124469142578567,0.000357460025629675
"ENSG00000101350",-0.663236725180963,6.95992990954078,14.716373385859,0.000124956445772847,0.00035881181133019
"ENSG00000243431",0.987554170099563,-0.474836721921105,14.7153506981758,0.000125024249161943,0.000358958806257144
"ENSG00000146701",-0.5309162634539,7.48794688535356,14.7080511275188,0.000125509281788549,0.000360303515462596
"ENSG00000276523",0.902902182458212,-1.76002046688919,14.6979792530233,0.00012618163659487,0.000362184039710979
"ENSG00000111666",0.759767666109566,6.35560908091322,14.6977367036246,0.000126197872777858,0.000362184039710979
"ENSG00000124802",-0.939247582310708,2.273594762393,14.6971586401118,0.000126236576653266,0.000362232733852793
"ENSG00000120498",-1.63622265284218,-1.81202740093701,14.6969825771833,0.00012624836720869,0.000362232733852793
"ENSG00000124151",-0.572292889119895,6.56658647516926,14.6964106844333,0.000126286673284978,0.000362294534830298
"ENSG00000164086",0.628095888403101,4.65811359524718,14.6951706866349,0.000126369770048315,0.000362484799044736
"ENSG00000205940",-1.08793799648084,-0.16075500411375,14.6913153519985,0.000126628481831915,0.000363178688004249
"ENSG00000222112",1.06267398616312,-2.31670280801958,14.6903720237702,0.000126691864914655,0.000363312251768528
"ENSG00000141574",-1.0642900607443,4.97677784797675,14.6856695948957,0.000127008302151059,0.000364171363174107
"ENSG00000111913",1.42226195369755,3.46355259206787,14.683032158952,0.000127186129423764,0.000364632862490207
"ENSG00000125503",0.846645028463681,5.44234996854862,14.6786306072444,0.000127483459347693,0.000365436798830585
"ENSG00000139517",-0.676198438716277,5.06757348272361,14.6751011940091,0.00012772238074245,0.000366073113553901
"ENSG00000154803",0.585966896542186,4.6853916585927,14.6736223750664,0.000127822622413285,0.000366311833568469
"ENSG00000131470",-0.991306403645333,1.67793887587833,14.6688463410659,0.000128146906923689,0.000367192463175583
"ENSG00000260285",1.20275386692494,0.920499094906517,14.6599874173562,0.000128750607195407,0.000368873391710203
"ENSG00000151332",0.894396721927558,4.25809108776134,14.6591143414255,0.000128810258607065,0.000368995368948889
"ENSG00000258405",1.20897528898715,1.65252707466977,14.6558263059061,0.000129035157786356,0.000369590626915109
"ENSG00000033327",0.793677173346798,5.71958876339736,14.6548969724107,0.000129098795130418,0.000369723892005046
"ENSG00000226986",-0.891575830716968,-1.75898534697011,14.6536103286339,0.000129186951926401,0.000369927333319065
"ENSG00000126778",-1.68481875818835,5.03717083918187,14.6472294461014,0.00012962504635898,0.000371132635712846
"ENSG00000174498",2.16092779332487,0.475694069016291,14.6428876955201,0.000129923994196584,0.000371934094097506
"ENSG00000165899",1.48577596321096,0.00825368653231215,14.6426642757976,0.000129939396350522,0.000371934094097506
"ENSG00000009307",0.638928842616273,9.75559772067618,14.6399771548849,0.000130124785703238,0.00037241541317557
"ENSG00000107551",1.01012086923494,4.93868007276242,14.6393504144663,0.000130168063946179,0.000372489938517951
"ENSG00000185129",0.767263870230835,5.89704876717893,14.633550000503,0.000130569287638827,0.000373588607958126
"ENSG00000198858",-0.648852203645026,6.00412998546662,14.6264584255077,0.00013106151500132,0.000374947334323913
"ENSG00000116898",-0.568368897545826,5.83063460708626,14.6193376977688,0.000131557645603166,0.000376316866056819
"ENSG00000104228",0.656436146903204,4.33657786390981,14.6182613035597,0.000131632806783567,0.00037648202369018
